cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
72_108,"['66_22', '69_66']",1,inf,7.3804,9.70284,11.477386000000001,82.509,1.73245
92_63,"['90_74', '84_140']",1,inf,6.27714,6.77783,9.305455,87.275,1.77679
94_155,"['91_79', '91_79']",1,inf,10.6544,5.52132,9.333975,94.9233,1.80045
94_162,"['92_20', '92_20']",1,inf,14.7629,6.96146,8.461596000000002,107.333,1.88032
0_34,[],1,inf,inf,inf,inf,0.0,inf
98_175,"['96_116', '97_149']",1,inf,inf,inf,inf,0.0,inf
96_116,"['95_24', '89_137']",1,0.01898631279094,6.75702,6.75651,10.161902,85.104,1.75488
89_137,"['88_174', '88_11']",1,0.018029597721114423,6.4585,7.41811,10.588568,83.4205,1.74412
98_25,"['97_138', '97_124']",1,0.013042451191551462,6.94272,6.34628,8.504742,91.2385,1.807
95_89,"['94_105', '89_137']",1,0.010614187452233696,7.14667,6.50943,10.358059,86.1532,1.75852
98_167,"['97_70', '97_77']",1,0.00973806711595916,7.65165,6.21598,8.543465,92.2163,1.80682
97_70,"['96_95', '94_162']",1,0.007922601264503552,7.67604,6.47937,8.469247,93.3489,1.81678
97_172,"['93_56', '96_143']",1,0.007869103036198127,7.59861,6.14815,8.75332,92.6401,1.80877
98_76,"['94_78', '97_30']",1,0.00779406656013345,6.69937,6.81622,9.465167,86.6317,1.76787
97_167,"['96_85', '96_156']",1,0.007272285138609055,6.53659,6.46426,9.139315,88.0786,1.78073
94_61,"['91_79', '91_108']",1,0.005970263322448346,8.13423,6.71119,9.104359,88.9371,1.77919
98_26,"['95_136', '97_149']",1,0.005964705064962179,7.53725,7.22404,9.230357999999999,88.7043,1.77904
98_21,"['96_3', '93_56']",1,0.00559230181338143,6.89096,6.31074,8.503199,94.6426,1.8321
98_32,"['97_167', '97_138']",1,0.005388035850760842,7.42873,6.27534,8.848553999999998,90.0187,1.78971
96_67,"['94_162', '94_155']",1,0.005155283818522924,14.9016,6.37795,8.478337000000002,109.652,1.89934
97_47,"['96_79', '96_51']",1,0.005149725561036659,6.79307,6.66942,8.487632000000001,93.9205,1.82773
97_124,"['96_87', '95_58']",1,0.003794900298756332,7.73725,5.99512,8.517354999999998,96.3823,1.84074
98_111,"['97_49', '97_49']",1,0.001987077051344413,14.9849,6.50642,8.465117,110.377,1.9047
98_95,"['97_70', '97_76']",1,0.001980129229486631,14.601,6.02026,8.492686,105.308,1.86183
98_60,"['97_123', '97_70']",1,0.0016952685333149029,14.5514,6.28913,8.483667999999998,105.091,1.86038
98_102,"['97_141', '96_3']",1,0.0016396859584519557,14.1969,5.83755,8.882361,102.513,1.83833
98_120,"['97_167', '97_146']",1,0.001535468630584337,14.0461,5.82384,8.935474999999999,102.852,1.84183
98_59,"['94_162', '97_121']",1,0.001535468630584337,14.716,6.57315,8.468911,106.389,1.87193
98_108,"['97_124', '96_158']",1,0.0014868338775793693,14.5641,5.9238,8.515984,106.995,1.87775
98_66,"['97_167', '96_124']",1,0.0014659904120058259,14.1115,6.08647,8.80034,102.361,1.83891
98_123,"['96_158', '96_67']",1,0.0014173556590009568,14.5294,6.35212,8.495635000000002,104.66,1.85728
98_164,"['92_63', '97_59']",1,0.0012297644688389667,14.2864,6.01077,8.883640000000002,101.884,1.83257
98_19,"['96_67', '97_81']",1,0.0009733898422844708,7.54542,6.70678,8.495360000000002,93.9014,1.82602
98_31,"['94_155', '97_167']",1,0.000931008128951576,14.0811,5.88085,9.198728000000001,101.442,1.83013
98_98,"['97_70', '97_70']",1,0.0008601403460014492,11.2179,6.38563,8.469551,98.8998,1.83263
98_30,"['97_138', '96_3']",1,0.0008198429792260766,14.3794,5.94646,8.791824000000002,102.302,1.83653
97_49,"['96_118', '94_162']",1,0.0006878343639269349,14.9687,6.51044,8.46444,110.385,1.9047
98_166,"['94_155', '97_76']",1,0.0006044605016326623,14.0034,5.59231,9.198541,101.621,1.83171
98_58,"['94_155', '94_155']",1,0.00045855624261785787,13.9685,5.55874,9.257746999999998,101.38,1.82959
98_75,"['96_124', '97_172']",1,0.0004377127770443144,14.6332,6.04375,8.506384999999998,105.064,1.85919
98_177,"['97_145', '97_16']",1,0.0003821302021815647,14.0664,5.72592,8.781144000000001,103.815,1.85048
98_80,"['97_70', '97_42']",1,0.00036128673660811993,14.6155,6.05505,8.656459,102.629,1.83809
98_103,"['97_175', '93_56']",1,0.00033349544917669573,14.0771,5.96866,8.523503999999999,105.388,1.86572
98_73,"['97_148', '97_70']",1,0.000326547627318815,14.4237,5.9575,8.591595000000002,103.832,1.84903
98_162,"['97_121', '97_56']",1,0.0002223302994511963,14.0781,5.91653,8.69135,102.603,1.84125
98_171,"['94_155', '97_81']",1,0.00018064336830410935,14.234,5.83358,8.519305,104.142,1.85618
97_136,"['96_35', '96_156']",1,0.0,inf,inf,inf,0.0,inf
98_41,"['95_43', '92_63']",1,0.0,inf,inf,inf,0.0,inf
98_47,"['96_116', '95_89']",1,0.0,inf,inf,inf,0.0,inf
98_48,"['92_63', '94_162']",1,0.0,inf,inf,inf,0.0,inf
98_81,"['94_61', '97_148']",1,0.0,inf,inf,inf,0.0,inf
98_82,"['97_63', '96_3']",1,0.0,inf,inf,inf,0.0,inf
98_136,"['0_34', '94_155']",1,0.0,inf,inf,inf,0.0,inf
98_161,"['0_34', '97_172']",1,0.0,inf,inf,inf,0.0,inf
94_78,"['93_28', '93_74']",2,0.008474953102202504,7.5635,6.29986,9.051835999999998,90.3391,1.79084
98_46,"['97_158', '92_63']",2,0.007514764121447888,7.42152,9.46598,9.276361,89.5636,1.78614
98_157,"['97_45', '97_45']",2,0.007424442437295932,7.15731,7.64962,8.517927,95.2045,1.8368
95_43,"['94_93', '94_83']",2,0.005583269644966225,7.22092,7.14317,9.612231000000001,87.6576,1.77225
