cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
12_63,"['11_124', '11_138']",1,inf,13.8106,14.4197,12.632943000000001,101.906,1.84378
10_51,"['9_50', '9_23']",1,inf,10.419,15.5469,9.424856,105.287,1.89899
12_123,"['10_51', '9_19']",1,inf,26.5808,14.4527,8.975377,129.036,1.99057
8_140,"['5_40', '5_40']",1,inf,41.976,11.4986,9.966782,150.858,2.20017
0_34,[],1,inf,inf,inf,inf,0.0,inf
12_163,"['8_140', '10_51']",1,inf,inf,inf,inf,0.0,inf
10_173,"['9_18', '9_116']",1,0.022763033672505987,54.7708,24.6186,9.675202000000002,108.962,1.85498
12_119,"['10_51', '10_175']",1,0.017536606586408814,13.7243,18.4141,11.388831,103.256,1.86305
11_58,"['10_93', '10_28']",1,0.016697416404933964,14.1056,13.534,11.840853,109.592,1.90555
11_101,"['10_175', '10_96']",1,0.01400090089534191,23.7099,17.1921,11.023261,111.668,1.8741
12_15,"['11_132', '11_112']",1,0.012532318077760878,13.8582,16.157,11.059664,104.748,1.86615
12_4,"['10_173', '11_175']",1,0.007231844799180537,28.9165,16.5959,9.736984000000001,111.89,1.87669
12_149,"['11_101', '11_106']",1,0.006762885580121088,26.4325,16.8812,10.430269,114.439,1.88941
12_72,"['10_173', '10_18']",1,0.0055966580485124874,28.6867,13.8826,9.571166000000002,143.229,2.12996
12_124,"['11_58', '11_149']",1,0.0047451268349571534,25.4605,14.3082,10.232234,120.126,1.94411
11_175,"['10_173', '10_69']",1,0.004738956318916955,21.2923,15.0819,9.109455,117.879,1.94353
12_89,"['11_20', '11_175']",1,0.004220632971535394,19.5685,13.9265,11.322688,113.633,1.90043
12_74,"['11_138', '11_57']",1,0.003949130265764129,19.504,14.4765,11.591456,120.448,1.95863
11_138,"['10_150', '10_105']",1,0.003887425105361621,21.8683,14.643,10.080862,121.817,1.96525
12_73,"['11_36', '11_69']",1,0.003862743041200477,20.1693,15.6143,9.265651000000002,122.601,1.97327
10_104,"['9_4', '8_121']",1,0.003801037880797969,13.3415,23.7861,10.965698999999999,105.404,1.87541
12_116,"['11_138', '11_132']",1,0.003764014784556341,19.9068,13.5071,9.815828,130.259,2.06053
11_113,"['10_93', '10_173']",1,0.003640604463751324,23.8684,15.8138,11.309721,114.813,1.89115
12_171,"['11_132', '10_175']",1,0.0033382491777787177,20.171,13.8762,10.474156,115.306,1.92241
10_176,"['8_162', '4_30']",1,0.0033259081456982337,22.5522,14.2246,10.449876999999999,123.666,1.97853
12_7,"['11_30', '10_104']",1,0.003079087504087937,21.3798,14.4273,9.546758,124.424,1.99577
12_0,"['11_113', '11_29']",1,0.0030605759559671672,20.7848,14.9402,11.038057,116.728,1.92129
12_27,"['10_173', '10_105']",1,0.003042064407846397,20.5955,17.0027,10.583169,115.029,1.89511
12_84,"['11_146', '10_51']",1,0.002887801506840039,12.8446,14.1426,9.804182,119.679,1.98777
12_140,"['10_18', '11_138']",1,0.002856948926638697,23.1076,13.4215,9.896711,127.944,2.02593
12_177,"['10_18', '11_101']",1,0.0022892614509351116,25.4022,14.1274,9.583741,121.273,1.95915
12_5,"['10_173', '8_140']",1,0.0022892614509350236,27.5471,13.3052,9.884204,141.394,2.12073
12_75,"['8_140', '11_86']",1,0.002079463905566355,37.3245,11.7372,9.746983,139.309,2.08084
12_110,"['11_86', '11_175']",1,0.0018943484243586547,22.5718,13.7727,9.858085,129.424,2.04853
9_19,"['8_10', '8_154']",1,0.0017462560393926697,31.875,13.8748,9.281733000000001,139.563,2.09124
11_20,"['10_26', '10_173']",1,0.0014624123015407455,20.3343,13.6118,9.866326999999998,126.982,2.0195
12_2,"['11_132', '10_175']",1,0.0013698545609368952,16.3657,15.3633,11.098299,111.861,1.90469
11_28,"['10_139', '10_176']",1,0.0010613287589240905,15.0458,14.0241,10.538709,119.352,1.98549
12_1,"['11_69', '11_58']",1,0.0009502594701994702,20.2925,12.2648,9.890369000000002,129.553,2.04447
12_111,"['11_30', '11_175']",1,0.0008330196654346519,24.3823,13.9018,9.106579,126.931,2.00883
11_146,"['10_176', '9_50']",1,0.0007651439889917699,16.6154,13.5368,10.559920000000002,116.974,1.96313
12_64,"['11_28', '11_28']",1,0.0006293926361061814,15.0328,13.9859,10.534616,119.634,1.98777
11_86,"['9_19', '9_19']",1,0.0005738579917437835,31.8236,13.8869,9.282248999999998,139.681,2.09207
12_98,"['10_173', '11_101']",1,0.00048130025114002104,19.4775,14.8708,9.526471,116.834,1.93362
11_82,"['9_119', '10_131']",1,0.0,inf,inf,inf,0.0,inf
12_26,"['11_175', '11_82']",1,0.0,inf,inf,inf,0.0,inf
12_34,"['11_113', '11_20']",1,0.0,inf,inf,inf,0.0,inf
12_90,"['10_51', '11_28']",1,0.0,inf,inf,inf,0.0,inf
12_120,"['8_140', '11_61']",1,0.0,inf,inf,inf,0.0,inf
10_175,"['9_50', '9_50']",2,0.021954696071232477,15.5562,17.3849,11.191094,105.903,1.8843
12_42,"['10_51', '11_146']",2,0.010755209458166956,19.7056,20.113,10.993955,113.033,1.89964
11_169,"['8_140', '10_61']",2,0.008385731298708565,38.7892,12.7625,9.914733,152.119,2.20359
12_53,"['11_156', '11_113']",2,0.007614416793676422,22.6405,14.7914,9.842974,126.714,1.99488
12_71,"['11_101', '10_61']",2,0.007176310154818227,14.3494,16.6089,9.8724,125.563,2.04314
12_176,"['11_175', '11_86']",2,0.006516064938510879,40.9148,18.4028,9.142,145.174,2.11314
12_6,"['10_61', '0_34']",2,0.005035141088849276,31.9488,13.6974,9.898114,148.38,2.19168
12_99,"['11_149', '10_175']",2,0.00497343592844668,16.7519,15.6976,10.065433,113.717,1.94368
12_41,"['11_9', '11_146']",2,0.004837684575561091,22.4125,14.9428,10.992439000000001,122.248,1.96095
12_28,"['10_6', '11_29']",2,0.004529158773548286,20.7187,15.7929,11.209451,115.956,1.92157
12_159,"['11_113', '10_175']",2,0.004010835426166725,15.7419,19.1828,10.192041,115.57,1.94909
12_128,"['11_113', '11_58']",2,0.003739332720395373,21.1608,15.578,10.265559,117.388,1.93351
12_107,"['10_104', '11_29']",2,0.003356760725899488,19.72,17.1862,9.844622000000001,121.618,1.98585
12_131,"['11_106', '11_165']",2,0.0032271798890540974,21.9557,14.7983,9.919641,131.596,2.06841
12_168,"['10_175', '11_175']",2,0.003183986276772359,22.0366,17.4897,9.84235,118.754,1.93951
12_35,"['11_86', '10_173']",2,0.003079087504088025,24.0467,15.0897,9.366819000000001,124.003,1.99428
12_150,"['11_82', '9_19']",2,0.003079087504087937,26.7095,14.6168,9.894457,132.868,2.05135
12_38,"['11_38', '11_129']",2,0.002974188731403603,23.8251,16.6244,9.452526,133.258,2.06412
12_121,"['11_58', '11_28']",2,0.0029433361512023488,19.5306,15.1611,10.311416999999999,120.766,1.97276
11_69,"['10_17', '10_156']",2,0.0027520501539543625,19.4175,14.8338,10.281124,127.169,2.02399
12_31,"['11_106', '11_124']",2,0.002554593640666178,20.8174,15.22,9.691349,117.006,1.94341
12_43,"['11_124', '11_30']",2,0.002184362678250777,23.3176,15.5374,10.092406,119.034,1.93836
12_56,"['11_146', '11_16']",2,0.0019622241008015366,21.9807,14.5777,11.724056999999998,119.25,1.93467
12_91,"['10_156', '10_6']",2,0.0019313715206001948,23.0331,14.6369,9.882999,134.499,2.08954
12_105,"['11_82', '11_129']",2,0.0018820073922780828,27.4517,14.3493,10.923559,130.716,2.01823
12_52,"['11_113', '10_105']",2,0.001727744491271812,23.8788,17.063,10.576186,118.896,1.93323
12_178,"['11_28', '11_168']",2,0.0015981636544265094,22.4836,14.5959,9.928516,131.255,2.06575
12_14,"['8_140', '11_132']",2,0.0014068776571785231,29.5117,14.6127,9.887018000000001,142.77,2.15333
12_161,"['11_132', '11_113']",2,0.0013513430128161252,24.0325,13.6999,10.112636,128.132,2.02713
12_157,"['11_129', '10_150']",2,0.001258785272212275,23.8035,14.9451,9.705839000000001,119.422,1.9427
12_48,"['11_129', '11_58']",2,0.0010798403070448606,16.9954,15.6046,9.901464999999998,124.502,2.01074
12_151,"['11_69', '11_82']",2,0.0010613287589240905,25.5312,14.1327,10.014090999999999,132.019,2.05962
12_153,"['11_58', '11_146']",2,0.0009194068899981285,22.4578,15.1957,9.682391999999998,125.279,2.00362
12_152,"['11_146', '11_86']",2,0.0008515312135554218,26.3711,14.6768,9.748346999999999,132.975,2.05193
12_92,"['10_51', '10_18']",2,0.0007034388285892616,20.816,15.8311,9.630743999999998,128.26,2.03705
12_58,"['11_82', '11_156']",2,0.0005491759275828153,30.0179,14.0724,9.922562000000003,138.208,2.11013
12_179,"['11_149', '11_58']",2,0.0004689592190595369,19.427,16.7454,10.795621,116.8,1.92714
12_68,"['10_105', '11_149']",2,0.00044427715489848095,19.5107,16.6687,9.862222,123.136,2.02027
12_155,"['11_146', '11_31']",2,0.00041959509073733733,23.0889,14.7064,9.943569,130.771,2.04869
12_127,"['11_129', '11_146']",2,0.0003146963180530907,20.8382,14.7689,9.937377999999999,126.932,2.01739
12_156,"['10_18', '10_176']",2,0.00030235528597260657,24.9875,13.0343,9.925875000000001,139.713,2.13015
12_135,"['11_157', '11_43']",2,0.0002776732218115506,19.9248,15.2521,10.069374999999999,119.658,1.96123
12_18,"['11_57', '11_132']",2,0.00020979754536875635,18.6351,16.8659,11.11097,116.804,1.93564
12_147,"['8_140', '10_61']",3,0.05376987677479467,44.3286,13.4824,9.931201,155.332,2.23089
12_61,"['10_51', '11_169']",3,0.009342161284948147,21.7324,27.2456,9.74191,136.832,2.09826
12_164,"['0_34', '11_113']",3,0.008188274785420294,19.7359,17.1344,9.928385000000002,137.04,2.12213
12_117,"['11_112', '10_129']",3,0.00539920153522439,21.2776,16.384,10.690671,118.38,1.94659
12_69,"['10_104', '10_104']",3,0.004763638383077923,20.7191,22.8134,11.03444,116.304,1.91853
12_87,"['11_82', '11_165']",3,0.003992323878046043,35.0079,14.8195,9.881726999999998,149.108,2.19538
12_112,"['11_20', '11_161']",3,0.0032703735013359238,22.5909,16.7197,9.86135,123.166,1.99991
12_125,"['11_129', '11_146']",3,0.003251861953215066,23.5188,15.0133,10.244824000000001,129.768,2.03905
12_3,"['11_29', '11_101']",3,0.003029723375765913,18.1192,16.9486,10.198792999999998,117.612,1.9451
12_13,"['10_51', '10_18']",3,0.0029495066672426346,25.9675,15.1777,9.735447,134.914,2.07939
12_30,"['10_129', '11_113']",3,0.0028446078945582125,25.8941,15.4207,10.036168,124.752,1.98438
12_85,"['9_19', '11_82']",3,0.0028322668624777285,36.1332,15.1054,9.930440999999998,142.925,2.12577
12_100,"['11_28', '11_149']",3,0.0026594924133506,24.5569,15.2359,9.621277,125.105,1.9962
12_162,"['11_38', '11_101']",3,0.002610128285028488,24.3509,20.8178,9.597179,132.019,2.05069
12_93,"['11_31', '8_140']",3,0.0025916167369078058,25.0018,13.805,9.959171999999999,142.697,2.15901
12_36,"['0_34', '11_43']",3,0.0022892614509350236,38.3109,14.786,9.948691,141.486,2.13065
12_81,"['10_18', '11_158']",3,0.002141169065969039,30.0462,23.0359,9.453299,142.073,2.1162
12_88,"['11_153', '11_144']",3,0.0019745651328820207,32.8046,13.8214,9.95261,145.599,2.15545
12_82,"['9_19', '11_82']",3,0.0017462560393926697,19.4256,18.0207,9.915327,133.006,2.09238
12_11,"['11_31', '10_175']",3,0.0015056059138225716,27.6329,14.3322,10.06212,138.248,2.10534
12_19,"['11_144', '11_175']",3,0.0014253892052992932,21.2707,15.9545,10.210936999999998,125.551,2.00252
12_169,"['10_18', '11_43']",3,0.0013143199165747605,20.7959,17.9244,9.933480999999999,130.784,2.05543
12_103,"['11_156', '10_175']",3,0.001308149400534387,24.4555,15.5249,9.995563,119.556,1.94733
12_16,"['10_51', '9_19']",3,0.001277296820333045,24.4854,15.4283,9.561242,131.048,2.0507
12_114,"['11_69', '11_9']",3,0.0012587852722123628,17.8099,16.4161,9.956078999999999,130.984,2.08291
12_137,"['11_82', '11_175']",3,0.0011785685636889966,20.097,15.3513,10.379622,120.957,1.97698
12_172,"['11_146', '11_109']",3,0.001178568563688909,20.963,16.5315,10.49776,120.925,1.9692
12_109,"['10_129', '11_20']",3,0.0011723980476487108,23.3972,16.6148,10.013620999999999,129.732,2.04079
12_144,"['11_30', '11_36']",3,0.0011106928872462024,23.3739,16.1813,9.902325999999999,133.532,2.07141
12_70,"['11_9', '11_9']",3,0.0011045223712059166,22.3452,15.3163,10.041637,129.578,2.04012
12_173,"['11_149', '11_69']",3,0.0010983518551656306,23.4257,15.3487,10.568679,123.796,1.98374
12_78,"['11_20', '11_149']",3,0.0009687710183202403,21.745,19.7477,9.792983,121.247,1.94782
12_54,"['11_124', '11_175']",3,0.0008762132777164778,22.2618,18.6844,9.916729,124.599,2.00657
12_9,"['10_176', '11_113']",3,0.000863872245635906,17.2629,23.9592,10.559244999999999,116.882,1.95465
12_20,"['11_157', '11_106']",3,0.0008021670852333977,22.0272,16.3377,10.262148,123.705,1.99621
12_158,"['9_19', '11_138']",3,0.0007898260531527382,24.1185,16.0864,9.779179000000001,128.224,2.02029
12_25,"['11_175', '11_69']",3,0.0007404619248308017,23.2188,15.4545,10.647881,123.925,1.97341
12_165,"['10_61', '11_146']",3,0.0005121528313412752,24.3903,16.0498,9.480648,130.441,2.03688
12_134,"['11_31', '11_58']",3,0.00037023096241540083,24.3314,15.7366,9.994704,130.383,2.04053
12_17,"['11_138', '11_69']",3,0.00022213857744924048,21.1904,15.2704,10.267671,128.799,2.03386
12_76,"['11_129', '11_157']",3,3.0852580201429546e-05,23.1576,15.2093,9.907606999999999,130.381,2.06075
12_102,"['9_19', '8_140']",4,0.006417336681866655,32.1761,14.8194,9.984704000000002,147.647,2.18482
12_146,"['11_20', '11_16']",4,0.00528813224649977,24.574,15.2743,9.774870000000002,139.226,2.11953
12_101,"['11_39', '11_20']",4,0.0049179012840843694,23.2338,16.755,9.875499,133.954,2.08062
12_108,"['10_18', '11_146']",4,0.0032024978248931294,26.9417,16.5533,9.847731999999999,128.338,2.01981
12_96,"['11_86', '11_101']",4,0.003183986276772447,30.9538,17.006,9.526562,140.084,2.10112
12_118,"['11_16', '11_57']",4,0.003042064407846397,25.1454,17.6712,11.032544000000001,122.874,1.9665
12_130,"['11_175', '11_149']",4,0.0028446078945583006,29.6722,18.6004,10.044963,128.779,1.99221
12_29,"['11_86', '8_140']",4,0.0026224693171088844,37.7984,15.2523,9.908865,145.341,2.13556
12_170,"['11_158', '11_113']",4,0.0023941602236195333,27.6164,15.2772,10.451001999999999,129.246,2.00295
12_10,"['11_31', '11_138']",4,0.0023016024830156833,23.0781,18.3524,10.014001,127.428,2.01066
12_113,"['11_9', '11_20']",4,0.001789449651674408,23.9726,27.481,10.605193,121.116,1.96249
12_143,"['11_16', '11_69']",4,0.0016968919110705578,24.9219,15.8393,10.197923,130.466,2.04117
12_95,"['11_36', '11_61']",4,0.001690721395030272,26.2541,15.451,9.881303999999998,133.488,2.05853
12_33,"['11_153', '10_176']",4,0.0016783803629497878,24.04,21.8274,9.861787000000001,125.332,1.98476
12_62,"['11_20', '11_138']",4,0.0016166752025471918,20.9977,15.5165,10.461594999999999,123.094,1.98601
12_80,"['11_106', '10_6']",4,0.0014624123015407455,25.2402,17.3825,10.025307999999999,128.815,2.03458
12_174,"['11_20', '11_29']",4,0.0013698545609368076,30.451,15.7825,9.880336,139.776,2.11756
12_83,"['11_146', '11_82']",4,0.0013390019807356412,27.3128,19.9469,10.125480999999999,126.797,2.00444
12_21,"['11_153', '11_175']",4,0.001166227531608425,24.4899,15.2722,10.008268,131.195,2.07298
12_142,"['11_112', '11_158']",4,0.0011600570155682268,27.3506,17.3293,9.641587,128.005,2.01688
12_133,"['10_105', '11_146']",4,0.0010736697910045747,22.6657,15.864,10.380511000000002,125.183,2.00245
12_8,"['11_9', '11_113']",4,0.0009440889541591844,30.3495,18.0516,10.595619000000001,124.644,1.98284
12_122,"['11_101', '11_144']",4,0.0007959965691930241,19.7668,19.7424,10.247125,123.883,1.99712
12_32,"['10_175', '9_19']",4,0.0003949130265763691,24.6345,16.6169,9.572237999999999,130.988,2.04114
12_148,"['0_34', '10_6']",4,0.00038874251053625853,34.7994,15.8064,9.879829,139.734,2.10761
12_39,"['11_82', '9_19']",4,0.00037023096241540083,27.1257,15.4682,9.904483,131.237,2.04385
12_132,"['11_86', '11_101']",5,0.009724733279444118,25.0222,26.7169,9.879185000000001,135.526,2.08616
12_104,"['11_165', '11_144']",5,0.008280832526024231,31.096,15.4018,9.886146,144.285,2.15715
12_65,"['11_153', '9_19']",5,0.006034764687370858,28.8971,15.8929,9.893479,138.452,2.10485
12_136,"['0_34', '11_16']",5,0.00539920153522439,25.235,15.6288,9.880686,140.472,2.12935
