cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
4_30,"['3_136', '2_56']",1,inf,17.4428,17.2742,10.454145,117.753,1.95918
3_102,"['0_107', '1_33']",1,inf,13.4041,18.8073,9.946505,119.772,2.0061
5_178,"['4_119', '3_4']",1,inf,25.1237,17.6301,9.506179,144.849,2.15096
5_40,"['4_160', '3_35']",1,inf,41.7333,11.5017,9.966709999999999,150.869,2.20097
4_120,"['2_14', '3_117']",1,inf,56.7685,13.6382,9.933668,161.251,2.26702
0_34,[],1,inf,inf,inf,inf,0.0,inf
5_99,"['4_118', '3_171']",1,inf,inf,inf,inf,0.0,inf
4_156,"['0_141', '0_141']",1,0.023113034957922676,22.7991,16.7781,9.98772,121.868,1.99792
2_113,"['0_185', '1_40']",1,0.01710997141103001,26.3595,19.9447,9.551098999999999,124.209,2.00962
5_132,"['3_102', '4_72']",1,0.015627810060092624,23.2896,15.2697,10.143277000000001,126.258,2.01743
3_169,"['2_14', '2_113']",1,0.014517739424871834,21.5811,18.3499,9.921370999999999,123.499,2.00461
5_138,"['3_102', '2_61']",1,0.009717769192128998,15.9894,19.5546,9.87801,127.999,2.04949
2_56,"['0_185', '1_104']",1,0.007875920149332383,22.1953,14.6725,9.887115999999999,127.348,2.0224
5_59,"['4_154', '4_58']",1,0.0070139099912558695,21.5131,15.9139,9.906966,131.159,2.074
4_154,"['2_14', '1_79']",1,0.0067596480021829535,21.2235,15.6842,10.038196,126.729,2.01269
5_49,"['3_133', '4_64']",1,0.0060092650588213035,21.7082,16.4463,9.936543,132.07,2.07019
4_127,"['3_136', '2_14']",1,0.00416121450409605,25.8107,14.1451,9.925215,136.229,2.09127
5_18,"['3_72', '4_112']",1,0.004061990313238374,27.2372,14.362,9.8867,129.271,2.02264
5_177,"['2_61', '2_14']",1,0.003261995274447799,21.2525,17.1047,9.889658,130.493,2.05901
5_125,"['4_140', '4_119']",1,0.0023875820925140985,32.6864,14.9844,9.872682000000001,143.665,2.15974
3_133,"['2_14', '2_14']",1,0.002207738246584483,21.5195,16.3961,9.991203,129.149,2.04386
5_16,"['3_133', '4_118']",1,0.0020030883529404933,33.0259,14.1227,9.922613,148.998,2.17987
3_35,"['2_97', '0_34']",1,0.0017798339235105898,42.1972,11.5391,9.975655,150.829,2.19869
0_16,[],1,0.0017426248519389392,16.2484,14.5011,9.936935000000002,130.227,2.07912
4_72,"['3_133', '1_79']",1,0.0014015416958654463,23.7243,14.5236,9.884781,135.728,2.09979
5_119,"['2_56', '4_119']",1,0.001333325064650783,21.4471,15.7066,9.744403,132.977,2.07479
5_171,"['2_56', '4_156']",1,0.0011100706352208795,44.2111,14.1963,9.915679,142.613,2.10323
5_78,"['4_72', '2_61']",1,0.0011100706352208795,28.6935,14.3425,9.904546,140.41,2.13759
5_79,"['4_122', '3_133']",1,0.00099224190857729,21.3283,16.4893,9.896087,140.106,2.14668
5_8,"['0_34', '3_133']",1,0.0009612343489342772,23.149,14.4538,9.895925000000002,137.873,2.11421
5_66,"['4_4', '4_68']",1,0.0009364283012197259,38.5241,13.8902,9.959431,147.552,2.17095
3_72,"['2_146', '2_33']",1,0.0008372041103620498,31.2635,15.3606,9.543128,139.781,2.07088
5_166,"['4_30', '4_101']",1,0.0006697632882897104,31.8183,15.3333,9.882612,137.673,2.0949
5_167,"['4_58', '4_119']",1,0.0005705390974320342,22.3368,15.185,9.884412000000001,139.168,2.12638
4_171,"['0_34', '3_132']",1,0.00034728466800213083,31.6724,13.923,9.955773,139.216,2.1068
5_60,"['4_118', '4_168']",1,0.0002418589652156406,33.7011,13.9231,9.89935,145.288,2.14986
4_168,"['1_166', '2_152']",1,0.0,inf,inf,inf,0.0,inf
5_169,"['4_174', '4_30']",2,0.009234051261697629,23.0218,17.2073,9.928501,135.067,2.09548
5_44,"['3_169', '4_171']",2,0.007131738717899459,25.2193,17.3598,9.978318,128.915,2.03462
5_25,"['4_120', '4_59']",2,0.004917798959386338,21.6155,17.2373,9.943687999999998,132.912,2.06478
5_17,"['2_14', '2_56']",2,0.004694544529956434,29.1896,17.2356,9.936050999999999,132.184,2.05669
5_123,"['4_138', '4_61']",2,0.0041302069444530375,26.9219,15.1094,9.996582,130.939,2.05744
5_64,"['4_154', '3_133']",2,0.0026232395458012777,21.664,17.1623,10.015761999999999,130.117,2.04999
5_73,"['3_171', '4_30']",2,0.0024557987237287617,26.9304,15.2821,9.891952,136.611,2.11266
5_110,"['2_61', '2_87']",2,0.0024309926760143867,34.7995,14.5161,9.899567999999999,143.335,2.11852
5_65,"['3_133', '4_154']",2,0.0024123881402284735,21.5403,18.1594,9.927685,133.263,2.0795
5_27,"['4_70', '2_14']",2,0.002263551853941871,25.221,18.647,9.891239,133.516,2.07274
5_51,"['4_118', '4_72']",2,0.002083708008012256,22.0889,16.4018,9.884058999999999,138.808,2.13447
5_144,"['4_168', '4_156']",2,0.0019038641620828173,38.5756,15.6778,9.884131,149.876,2.18629
5_96,"['3_72', '3_4']",2,0.0018542520666537147,30.4066,22.7277,9.875715,137.145,2.07814
5_57,"['2_55', '3_102']",2,0.0017736324115819521,21.4652,19.1809,9.904731000000002,133.127,2.08135
5_159,"['4_112', '2_56']",2,0.0017302218280816637,31.8799,18.0106,9.87178,139.035,2.10171
5_122,"['4_156', '2_56']",2,0.0013705341362224336,33.069,15.9284,9.620321,144.634,2.12388
5_6,"['4_61', '0_141']",2,0.001277511457293219,28.7291,21.4542,9.803293,135.759,2.08585
5_104,"['4_108', '4_64']",2,0.0011906902902928185,21.7594,15.0138,9.964477,141.427,2.14619
5_116,"['3_102', '4_54']",2,0.001153481218721168,31.6693,20.6123,9.887035000000001,130.398,2.03046
5_30,"['4_61', '2_4']",2,0.001072861563649229,21.6772,18.045,9.896024,140.725,2.14463
5_168,"['4_154', '4_101']",2,0.0009860403966486522,34.7102,15.5816,9.884333,152.714,2.21709
5_4,"['4_61', '4_61']",2,0.0009488313250771779,26.7324,18.9263,9.867693,138.012,2.10468
2_87,"['0_129', '1_29']",2,0.0006387557286465213,29.3976,16.6067,9.882490999999998,137.857,2.0821
5_141,"['4_127', '3_169']",2,0.0005891436332177714,24.6527,18.3135,9.898686,130.413,2.03575
5_127,"['4_15', '4_58']",2,0.0005271285139317459,23.3849,14.8768,9.892124999999998,132.128,2.06079
5_176,"['4_157', '4_154']",2,0.00046511339464554407,20.8074,26.2364,9.892584000000001,140.355,2.15205
5_135,"['4_72', '4_113']",2,0.0003782922276451436,22.3387,15.9497,9.887788999999998,140.302,2.14349
5_165,"['4_140', '4_112']",2,0.00034728466800213083,26.5182,16.3176,9.990645,132.155,2.05473
4_119,"['3_121', '2_113']",2,0.00029767257257320463,24.696,16.2257,9.791851,139.179,2.1183
5_120,"['4_118', '4_112']",2,0.00022945594135854127,27.0725,14.3908,9.959738,140.274,2.13073
2_4,"['1_144', '0_168']",2,0.0001426347743579645,22.6454,19.1645,9.870408000000001,141.249,2.14967
5_3,"['0_34', '2_87']",2,4.961209542874993e-05,33.1545,15.1703,9.886733000000001,140.997,2.11253
5_130,"['4_58', '3_102']",3,0.035702104172997406,42.9737,16.1779,9.88352,155.777,2.22822
5_112,"['4_30', '2_56']",3,0.008923975665267325,25.2279,17.6297,9.906199,134.019,2.07156
5_10,"['3_171', '3_35']",3,0.0052464790916025555,27.148,19.7676,10.019068,129.804,2.03702
5_158,"['2_61', '4_168']",3,0.005079038269530216,47.7756,14.9906,9.933573999999998,153.391,2.18942
5_162,"['4_118', '4_9']",3,0.004198423575667878,42.8986,15.4584,9.901003,153.841,2.21187
5_53,"['2_61', '0_34']",3,0.0032061816670904113,26.8835,15.3254,9.919599999999999,137.17,2.09901
5_142,"['4_127', '3_171']",3,0.0031193605000900105,29.0391,22.6189,9.970394000000002,137.662,2.06951
5_1,"['3_169', '4_58']",3,0.0031193605000900105,24.1276,16.5454,10.230927,133.628,2.08194
5_68,"['4_13', '4_174']",3,0.002982927237660684,30.2236,16.7257,9.896327,136.871,2.08346
5_31,"['4_154', '0_34']",3,0.0029147106064460206,24.1154,18.0114,9.920587000000001,135.94,2.1025
5_172,"['4_108', '3_72']",3,0.0027596728082306043,31.8074,15.1588,9.933434,146.389,2.15927
5_107,"['4_127', '3_72']",3,0.0027038592008732164,31.1299,15.9236,9.894544,144.246,2.15972
5_19,"['4_156', '4_70']",3,0.002561224426515252,37.6134,15.8767,9.886821000000001,148.362,2.17576
5_69,"['4_156', '4_119']",3,0.0020775064960837945,30.9999,53.0733,9.88107,138.2,2.09416
5_111,"['4_120', '4_160']",3,0.0019472747455829293,40.2391,14.7842,9.963755000000003,148.875,2.1643
5_23,"['3_171', '3_102']",3,0.0017984384592965033,25.7597,17.5823,9.915780999999999,143.046,2.15704
5_21,"['2_14', '4_119']",3,0.0017488263638675771,34.1452,16.4024,9.875309999999999,143.969,2.14579
5_7,"['4_157', '2_113']",3,0.001724020316153026,27.3434,18.5554,9.850518,141.68,2.1308
5_97,"['3_133', '2_4']",3,0.001668206708795638,27.7671,16.4506,9.876090999999999,147.258,2.18081
5_47,"['3_169', '2_87']",3,0.0016558036849383625,21.8436,20.5743,9.93705,142.833,2.15533
5_174,"['4_157', '4_30']",3,0.0015069673986517602,25.2546,16.8668,9.938612,143.438,2.1565
5_82,"['4_154', '0_34']",3,0.0014821613509373853,25.0165,20.6797,9.910749,140.779,2.12773
5_72,"['4_156', '4_122']",3,0.0014077432077940842,27.1781,16.0303,9.889948999999998,143.578,2.1606
5_105,"['4_126', '4_157']",3,0.0014077432077939079,33.4168,15.2426,9.915674,145.308,2.15157
5_157,"['2_61', '4_147']",3,0.0013147205288648696,28.4268,16.5248,9.871597999999999,144.405,2.16695
5_160,"['4_122', '4_59']",3,0.001308519016936408,26.9488,20.5063,9.882090000000002,140.964,2.12145
5_136,"['0_141', '3_72']",3,0.001308519016936408,45.0918,15.1179,9.919633,149.585,2.1446
5_93,"['4_59', '4_58']",3,0.0012154963380071934,25.5506,18.3047,9.903644,140.534,2.12971
5_33,"['4_118', '4_154']",3,0.0011596827306498056,28.6349,15.2355,9.917546000000002,141.548,2.13201
5_2,"['4_4', '3_169']",3,0.0011410781948638922,31.7745,16.5076,9.896723000000001,137.77,2.08222
5_52,"['2_14', '0_16']",3,0.0011348766829352545,37.9146,15.3509,9.901775,147.917,2.1671
5_124,"['4_160', '2_113']",3,0.0010790630755778668,36.0407,17.905,9.887647,142.104,2.11292
5_83,"['3_72', '4_120']",3,0.0010790630755776905,28.4632,18.5151,9.895943,138.153,2.10606
5_108,"['4_120', '4_30']",3,0.0010294509801489406,29.2452,17.2675,9.938073,138.526,2.08839
5_109,"['4_118', '4_61']",3,0.0010294509801489406,28.4673,16.6376,9.89828,141.961,2.13503
5_94,"['3_4', '4_118']",3,0.00099224190857729,27.1047,16.9762,9.882325999999999,141.826,2.1393
5_45,"['2_61', '4_70']",3,0.0009860403966486522,28.7466,17.1955,9.908973,141.286,2.13601
5_134,"['3_35', '4_58']",3,0.0009550328370056394,42.4311,14.6231,9.938943000000002,146.996,2.15846
5_113,"['4_58', '0_16']",3,0.0008744131819337004,30.558,18.3377,9.890407999999999,138.026,2.08862
5_37,"['4_9', '3_133']",3,0.0008496071342193255,26.9097,20.9847,9.899024,141.091,2.13079
5_121,"['3_72', '0_16']",3,0.0007813905030046621,30.5268,15.1776,9.902743000000001,149.73,2.19609
5_24,"['4_117', '4_127']",3,0.0007565844552901109,33.9478,15.1273,9.916063,150.358,2.19803
5_163,"['4_154', '4_122']",3,0.000682166312146986,24.2127,17.6433,9.912226,141.218,2.14774
5_143,"['2_4', '4_171']",3,0.0006759648002183482,41.8534,15.0648,9.956660000000001,155.102,2.2284
5_115,"['4_138', '2_113']",3,0.0005829421212891336,38.2816,24.7192,9.889855999999998,140.998,2.12086
5_155,"['3_35', '4_119']",3,0.0005271285139317459,35.5734,15.0787,9.919203,147.865,2.1702
5_92,"['4_171', '4_119']",3,0.000489919442359919,32.5383,18.4319,9.888227,142.006,2.13683
5_152,"['4_58', '4_127']",3,0.0003286801322162174,29.7312,16.4837,10.004150000000001,136.625,2.08923
5_55,"['4_171', '4_118']",3,0.0003286801322162174,25.9479,15.5919,9.970554000000002,140.335,2.1389
5_15,"['0_16', '4_30']",3,0.00027906803678746743,31.2939,15.9193,9.902913,145.269,2.15984
5_62,"['2_4', '4_15']",3,0.00022945594135854127,22.8343,18.3292,9.952047,141.268,2.14428
5_36,"['4_154', '4_126']",3,0.00020464989364416631,25.1503,19.2745,9.896058,140.99,2.14843
5_84,"['4_119', '2_14']",3,0.00019224686978689068,28.075,18.677,9.896551,141.245,2.13829
5_74,"['3_102', '4_61']",3,0.00019224686978671444,23.3649,17.3784,10.101897,135.734,2.09364
5_100,"['4_127', '3_169']",3,0.0001364332624293267,28.1844,16.5901,9.895788999999999,142.599,2.15255
5_38,"['4_157', '2_4']",3,5.5813607357387733e-05,33.4719,16.3034,9.883186,148.265,2.17775
5_54,"['4_154', '4_138']",3,3.720907157165058e-05,30.4715,16.2497,9.883521,143.964,2.14932
5_81,"['4_127', '0_16']",4,0.006517789036967136,44.2883,15.3064,9.916215000000001,152.143,2.18838
5_34,"['4_168', '2_14']",4,0.005513144104532747,32.9032,15.8475,9.941586999999998,151.387,2.20923
