cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
72_108,"['66_22', '69_66']",1,inf,7.3804,9.70284,11.477386000000001,82.509,1.73245
84_140,"['77_82', '83_34']",1,inf,6.35961,7.00526,8.874473,88.5494,1.78769
87_4,"['83_84', '83_84']",1,inf,11.0693,5.72085,8.538677,100.401,1.84348
87_169,"['80_55', '86_98']",1,inf,14.6054,7.0454,8.465183,106.094,1.86881
0_34,[],1,inf,inf,inf,inf,0.0,inf
87_165,"['83_139', '81_167']",1,inf,inf,inf,inf,0.0,inf
87_16,"['83_84', '84_140']",1,0.11092210596477098,14.8911,6.32211,8.534927,112.014,1.91647
84_158,"['82_174', '72_108']",1,0.011272035492852182,6.55496,9.04452,10.165586999999999,84.9471,1.75737
86_86,"['85_98', '85_64']",1,0.01063605246165698,6.82805,8.28481,9.615433,86.5499,1.76675
87_84,"['86_80', '86_70']",1,0.01022155260398948,7.68791,6.54161,8.475973999999999,92.9628,1.81428
80_116,"['73_51', '78_122']",1,0.009673051954814608,7.52204,9.16598,11.257733,83.556,1.74135
87_45,"['72_108', '86_1']",1,0.009658471557811334,6.62743,8.44123,10.89322,83.9022,1.74589
87_99,"['86_23', '83_117']",1,0.009512667587777418,7.69175,6.59205,9.276223000000002,90.0895,1.78669
87_67,"['86_81', '83_84']",1,0.007721361670219179,7.62585,7.34642,8.674440999999998,91.1823,1.79881
87_121,"['78_97', '85_133']",1,0.007635267897437312,6.65224,6.64153,8.563477,92.0204,1.81322
85_64,"['84_162', '84_158']",1,0.007388095452999122,6.75185,7.90315,8.690909000000001,89.1718,1.78956
87_70,"['82_58', '86_176']",1,0.007220768039769713,11.539,7.36612,9.886758,93.4926,1.7837
82_174,"['80_130', '81_58']",1,0.006541738122183725,6.76332,7.5698,9.061255,87.8532,1.77881
83_117,"['82_42', '82_112']",1,0.006371633490477587,6.83189,6.63352,8.879734,89.8122,1.79279
