cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
6_65,"['4_154', '5_59']",1,inf,11.4663,19.0692,11.459492000000001,109.365,1.91681
5_178,"['4_119', '3_4']",1,inf,25.1237,17.6301,9.506179,144.849,2.15096
5_40,"['4_160', '3_35']",1,inf,41.7333,11.5017,9.966709999999999,150.869,2.20097
0_34,[],1,inf,inf,inf,inf,0.0,inf
6_160,"['5_40', '5_177']",1,inf,inf,inf,inf,0.0,inf
4_30,"['3_136', '2_56']",1,0.06453913464102555,17.4428,17.2742,10.454145,117.753,1.95918
3_102,"['0_107', '1_33']",1,0.02551922158622269,13.4041,18.8073,9.946505,119.772,2.0061
4_156,"['0_141', '0_141']",1,0.023113034957922676,22.7991,16.7781,9.98772,121.868,1.99792
3_169,"['2_14', '2_113']",1,0.014517739424871834,21.5811,18.3499,9.921370999999999,123.499,2.00461
6_165,"['5_59', '4_154']",1,0.012706897941718143,21.2617,19.2981,9.921727,125.016,2.01977
5_132,"['3_102', '4_72']",1,0.010623189933705798,23.2896,15.2697,10.143277000000001,126.258,2.01743
2_113,"['0_185', '1_40']",1,0.009407693595698693,26.3595,19.9447,9.551098999999999,124.209,2.00962
2_56,"['0_185', '1_104']",1,0.007875920149332383,22.1953,14.6725,9.887115999999999,127.348,2.0224
6_70,"['5_178', '2_56']",1,0.007038716038970244,29.7623,16.1179,9.56919,128.143,2.00691
4_154,"['2_14', '1_79']",1,0.0067596480021829535,21.2235,15.6842,10.038196,126.729,2.01269
6_36,"['4_154', '3_169']",1,0.006251124024037121,23.6555,15.814,9.882933,129.134,2.04765
6_145,"['3_72', '5_166']",1,0.006189108904751095,25.6916,14.5202,9.874669999999998,135.95,2.09707
5_18,"['3_72', '4_112']",1,0.005432524449460808,27.2372,14.362,9.8867,129.271,2.02264
6_156,"['5_169', '5_49']",1,0.00502942617410129,19.0777,18.6362,9.888215999999998,131.728,2.09103
5_138,"['3_102', '2_61']",1,0.004930201983243525,15.9894,19.5546,9.87801,127.999,2.04949
5_177,"['2_61', '2_14']",1,0.004787567208885473,21.2525,17.1047,9.889658,130.493,2.05901
5_59,"['4_154', '4_58']",1,0.004465088588597893,21.5131,15.9139,9.906966,131.159,2.074
6_27,"['2_113', '4_30']",1,0.003528660287378167,28.5139,17.4215,9.663856999999998,131.213,2.0435
4_127,"['3_136', '2_14']",1,0.0022387458062276726,25.8107,14.1451,9.925215,136.229,2.09127
