cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
51_129,"['45_154', '46_98']",1,inf,9.04063,11.3231,11.148257000000001,85.7713,1.74467
39_89,"['33_139', '38_135']",1,inf,6.46886,9.76523,9.614389000000001,87.9544,1.78002
53_77,"['50_123', '51_45']",1,inf,14.5681,6.80106,8.613099000000002,112.377,1.91855
53_166,"['52_109', '52_107']",1,inf,15.7862,8.82492,8.506321999999999,113.23,1.9227
0_34,[],1,inf,inf,inf,inf,0.0,inf
53_163,"['52_143', '51_72']",1,inf,inf,inf,inf,0.0,inf
46_98,"['45_154', '33_139']",1,0.5634841278183633,8.48508,11.6207,10.407293,85.6665,1.75506
53_41,"['50_124', '52_104']",1,0.058081936195932146,16.3021,8.30237,8.529886,118.259,1.95906
50_61,"['49_120', '49_38']",1,0.014342119093919234,6.89742,8.87811,9.950531,86.4169,1.76785
51_78,"['50_161', '50_61']",1,0.011090818310821524,7.45378,8.54539,9.549832,90.3589,1.79136
52_98,"['48_101', '51_73']",1,0.00928943080885059,8.20928,9.87553,9.280757,89.3774,1.78435
53_108,"['52_127', '51_72']",1,0.006896121301308676,8.51544,10.7644,8.513489,94.1645,1.8196
53_123,"['51_78', '51_177']",1,0.006794292321437946,6.84762,8.26472,8.718215999999998,93.0202,1.81989
53_3,"['52_26', '50_124']",1,0.006753560729489617,15.505,9.36266,8.518531,113.967,1.93181
53_119,"['49_93', '51_165']",1,0.006375808062227369,9.93633,10.1889,8.596068,93.2366,1.8101
52_127,"['44_128', '51_100']",1,0.005931045356598512,7.49898,10.1074,9.641366,88.4311,1.77676
53_175,"['52_109', '52_115']",1,0.005885058075366639,7.01826,8.68882,9.009786,92.1598,1.80879
51_45,"['50_6', '49_84']",1,0.005821989803962711,8.02877,7.34174,8.607036,96.6013,1.83755
52_116,"['50_123', '50_29']",1,0.005275398118463218,7.31204,8.09079,8.801537,91.0656,1.8006
53_36,"['52_143', '52_116']",1,0.004979108635097535,7.40766,8.10745,8.568099,94.6216,1.827
50_124,"['49_53', '49_54']",1,0.004940347926630547,15.7429,8.63685,8.518584,117.041,1.95176
53_167,"['52_26', '52_10']",1,0.0047498291900982745,15.7187,9.12414,8.526697000000002,116.037,1.94617
53_76,"['52_136', '52_81']",1,0.004384558784884642,7.58436,8.34066,8.55591,95.2211,1.83356
53_176,"['52_56', '52_43']",1,0.004158564145687771,14.7604,8.91219,8.530289,111.514,1.91512
53_47,"['52_127', '49_59']",1,0.004132285699269398,15.2717,8.71909,8.551844000000001,106.634,1.87178
49_59,"['48_81', '48_155']",1,0.004096809796604799,7.50649,10.0039,8.70448,91.5593,1.80441
53_103,"['52_10', '52_109']",1,0.003945051768539516,7.69585,7.79218,8.944737999999997,92.1244,1.80421
53_25,"['52_20', '50_61']",1,0.003938482156934922,10.8841,8.84634,9.422202000000002,95.0541,1.80037
53_75,"['52_123', '52_123']",1,0.0036724128869502002,14.5075,9.25626,8.528939000000001,107.682,1.88312
53_20,"['52_115', '52_107']",1,0.003252614705418574,7.24058,11.1652,9.293992999999999,88.8572,1.78309
53_102,"['50_29', '52_84']",1,0.0030285909497030435,15.5653,7.77323,8.565817999999998,111.962,1.91419
53_150,"['51_129', '52_20']",1,0.0029642087559783466,8.7647,9.62245,9.300157,88.9449,1.77525
53_29,"['52_116', '50_123']",1,0.0026672623114521858,15.0958,7.64557,8.583540000000001,107.353,1.87744
50_123,"['49_53', '48_30']",1,0.0026409838650339056,14.6433,6.93722,8.601768,111.997,1.91448
53_100,"['52_82', '50_124']",1,0.0023387817312241076,15.501,8.18052,8.548934,108.987,1.88125
53_66,"['52_18', '52_18']",1,0.002202790771009642,6.642,8.22548,8.585050999999998,94.2962,1.83072
53_39,"['52_98', '52_18']",1,0.002115414936668962,14.9024,7.90683,8.579008,107.031,1.87851
53_12,"['52_143', '52_107']",1,0.0021154149366688687,15.2478,8.72496,8.54253,107.276,1.87488
53_137,"['52_155', '52_39']",1,0.0019446050349502828,6.69715,8.79892,8.682163,91.4531,1.80824
53_78,"['52_82', '50_123']",1,0.0018657696956955365,14.606,7.06181,8.66266,110.218,1.90127
53_144,"['52_101', '50_123']",1,0.0018263520260682568,14.9721,7.80648,8.548,112.636,1.92022
53_170,"['52_115', '52_123']",1,0.001671966153361061,7.78488,10.4428,9.132571,91.2048,1.79585
53_11,"['51_72', '52_39']",1,0.0016292636779313913,14.7941,9.72078,8.514025,105.963,1.8676
53_72,"['52_155', '51_165']",1,0.0015635675618857383,8.39104,8.80223,8.533572000000001,103.572,1.89034
51_93,"['50_166', '50_107']",1,0.0014216639512271577,8.03992,8.17834,8.579741000000002,93.194,1.81407
51_73,"['50_130', '50_124']",1,0.001420350028906295,7.69202,9.40164,8.53561,95.821,1.83439
