cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
72_108,"['66_22', '69_66']",1,inf,7.3804,9.70284,11.477386000000001,82.509,1.73245
92_63,"['90_74', '84_140']",1,inf,6.27714,6.77783,9.305455,87.275,1.77679
94_155,"['91_79', '91_79']",1,inf,10.6544,5.52132,9.333975,94.9233,1.80045
94_162,"['92_20', '92_20']",1,inf,14.7629,6.96146,8.461596000000002,107.333,1.88032
0_34,[],1,inf,inf,inf,inf,0.0,inf
95_177,"['88_174', '94_83']",1,inf,inf,inf,inf,0.0,inf
93_56,"['92_85', '91_153']",1,0.014090859615227679,7.00671,6.6473,8.479463999999998,94.9476,1.8335
94_61,"['91_79', '91_108']",1,0.013503768810035642,8.13423,6.71119,9.104359,88.9371,1.77919
89_137,"['88_174', '88_11']",1,0.012576532694767259,6.4585,7.41811,10.588568,83.4205,1.74412
95_28,"['94_26', '92_63']",1,0.011537048627173491,6.55686,6.7016,10.133610000000001,84.9038,1.75534
95_43,"['94_93', '94_83']",1,0.008963509211134988,7.22092,7.14317,9.612231000000001,87.6576,1.77225
95_57,"['92_85', '92_20']",1,0.008286620044082878,6.72125,6.80204,8.468846,91.278,1.80773
95_160,"['94_179', '94_57']",1,0.007387956134860802,14.7229,5.85716,8.518164,108.708,1.89158
95_58,"['93_56', '94_155']",1,0.00718318865819474,7.38139,6.31834,8.516564999999998,92.2821,1.81292
95_89,"['94_105', '89_137']",1,0.006214454815097003,7.14667,6.50943,10.358059,86.1532,1.75852
88_174,"['81_167', '72_108']",1,0.006200849002693976,6.76955,9.33987,11.625788,83.0551,1.73768
95_136,"['92_152', '93_74']",1,0.006019211407113108,7.65499,7.57949,9.100776,89.6426,1.78566
94_78,"['93_28', '93_74']",1,0.004025959890064982,7.5635,6.29986,9.051835999999998,90.3391,1.79084
94_93,"['92_1', '93_99']",1,0.0038858200223135632,6.69207,7.21216,9.477811,86.7405,1.77167
95_55,"['94_57', '94_93']",1,0.003745680154562048,6.56056,6.8961,9.729856,86.5945,1.76941
95_130,"['94_145', '94_16']",1,0.0037239108547171083,7.29832,6.344,9.080271,90.8851,1.797
94_83,"['93_28', '93_64']",1,0.003206889983400927,7.41982,6.27515,9.088353,90.0566,1.78892
95_32,"['93_11', '90_7']",1,0.0030545048844866393,14.5949,6.47657,8.502165999999999,104.87,1.85684
95_99,"['94_120', '89_156']",1,0.002816403167433137,6.80241,7.48854,8.723738,89.8219,1.79393
95_20,"['93_74', '90_7']",1,0.0027075566682086324,14.3133,6.25181,8.851812,102.88,1.84069
92_1,"['91_78', '91_153']",1,0.002677623880921973,6.45158,6.47716,10.936868999999998,85.1815,1.75748
94_22,"['82_174', '82_174']",1,0.0026027919127050835,6.76069,7.59254,9.102227000000001,87.6195,1.77699
95_24,"['92_150', '94_61']",1,0.002591907262782662,14.4273,6.10806,8.637433,103.219,1.84353
95_72,"['93_11', '92_150']",1,0.002176929984489424,14.2815,6.04918,8.94504,102.5,1.83727
95_3,"['94_177', '94_95']",1,0.0020252251761953117,6.95132,6.49623,8.528515000000002,92.7679,1.81655
95_131,"['94_120', '93_11']",1,0.0019218210019320175,7.44657,6.78672,8.98675,90.2933,1.79123
95_118,"['92_20', '90_7']",1,0.0017878037497618886,6.92607,6.80044,8.474864,92.3339,1.8148
95_4,"['94_38', '93_74']",1,0.0016463033007700224,14.0931,6.21118,8.664841000000001,102.821,1.84283
95_56,"['94_179', '94_16']",1,0.0015170480829410254,14.5635,5.91532,8.526353,107.21,1.87797
95_64,"['94_76', '94_16']",1,0.001367384146507343,14.0891,5.82839,8.578470000000001,110.103,1.90327
95_38,"['94_95', '94_57']",1,0.0012075158507714146,6.77592,6.52917,8.604493999999999,90.9616,1.80412
94_130,"['93_125', '72_108']",1,0.0011632969604614565,8.02378,7.60111,10.471281000000001,85.5508,1.74947
95_67,"['94_39', '91_79']",1,0.0011292824294539376,14.4794,5.99562,8.721192,103.479,1.84747
95_115,"['94_155', '94_22']",1,0.0009115894310049276,14.2076,6.17183,8.611404,103.507,1.84866
95_171,"['94_162', '94_155']",1,0.000897983618601804,14.5131,6.39203,8.481881,105.373,1.86364
95_18,"['94_100', '94_179']",1,0.000829954556586573,14.5987,6.09459,8.50333,105.889,1.8661
95_156,"['94_16', '93_56']",1,0.000775531306974272,11.2999,5.91623,8.505393999999999,101.479,1.85147
95_13,"['93_56', '94_179']",1,0.0005850499333315091,14.6142,6.0855,8.50458,105.79,1.86539
95_103,"['90_7', '94_61']",1,0.000530626683719305,14.2073,6.17443,9.268143,100.925,1.82406
93_74,"['91_90', '91_153']",1,0.000520422324417059,7.38078,6.54407,8.781305,90.8865,1.79731
95_15,"['94_83', '94_148']",1,0.0003265394976734184,14.5666,6.34572,8.498781,105.281,1.86084
95_153,"['94_144', '94_95']",1,0.0002108900922474483,14.7147,6.44734,8.481833,104.776,1.85643
94_76,"['90_7', '93_160']",1,0.0,inf,inf,inf,0.0,inf
95_0,"['92_1', '89_137']",1,0.0,inf,inf,inf,0.0,inf
95_31,"['94_105', '72_108']",1,0.0,inf,inf,inf,0.0,inf
95_39,"['90_7', '94_38']",1,0.0,inf,inf,inf,0.0,inf
95_52,"['92_152', '93_56']",1,0.0,inf,inf,inf,0.0,inf
95_132,"['94_88', '94_61']",1,0.0,inf,inf,inf,0.0,inf
95_133,"['92_1', '92_150']",1,0.0,inf,inf,inf,0.0,inf
95_167,"['94_130', '94_39']",1,0.0,inf,inf,inf,0.0,inf
90_7,"['89_106', '87_4']",2,0.011309831560042411,8.03455,6.4369,8.527626000000001,93.7798,1.81661
94_179,"['92_150', '93_104']",2,0.008728128656562091,14.908,5.96163,8.521170999999999,111.15,1.9094
95_1,"['93_56', '92_63']",2,0.004421889030993983,14.6783,6.8283,8.488726,106.423,1.87077
