cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
51_129,"['45_154', '46_98']",1,inf,9.04063,11.3231,11.148257000000001,85.7713,1.74467
59_13,"['39_89', '58_6']",1,inf,6.45391,9.47385,8.553259,94.5842,1.83355
59_161,"['58_102', '58_169']",1,inf,14.8988,8.06216,8.499572,108.292,1.8841
59_96,"['58_114', '58_14']",1,inf,14.5634,6.56975,8.577155999999999,111.671,1.9143
0_34,[],1,inf,inf,inf,inf,0.0,inf
59_160,"['58_45', '58_13']",1,inf,inf,inf,inf,0.0,inf
46_98,"['45_154', '33_139']",1,0.5754339002381671,8.48508,11.6207,10.407293,85.6665,1.75506
58_6,"['57_33', '57_19']",1,0.017349300593740652,13.2287,7.7303,8.530064,118.017,1.96255
54_129,"['46_98', '51_78']",1,0.012783200831907687,7.01151,11.0887,9.776663,86.7114,1.76914
59_162,"['58_158', '58_31']",1,0.009987588474053163,6.85361,9.62093,9.553156,88.694,1.78523
54_121,"['53_39', '51_78']",1,0.008660561537687387,6.71774,8.34921,9.262868,89.4431,1.79236
58_31,"['57_44', '54_47']",1,0.008339203649659583,6.68952,8.79353,9.789227,87.6767,1.77745
59_159,"['58_137', '54_121']",1,0.0072362550736305015,6.71171,7.83876,8.809819000000001,92.8457,1.81713
39_89,"['33_139', '38_135']",1,0.0068249974841501845,6.46886,9.76523,9.614389000000001,87.9544,1.78002
57_41,"['56_44', '56_157']",1,0.0061151923786522,6.46857,8.45178,8.892164,89.9849,1.79736
58_49,"['57_16', '57_177']",1,0.005879708832310247,7.82988,7.95643,8.619962,93.7049,1.8185
58_158,"['54_121', '54_47']",1,0.005811277716279268,7.62461,8.36026,9.038828999999998,91.335,1.80037
59_150,"['58_122', '57_41']",1,0.005610680621247152,7.23815,8.83058,9.093396,90.7636,1.7963
59_21,"['58_34', '57_144']",1,0.004901546409043611,9.25065,9.51432,8.519888,95.0349,1.82213
54_107,"['51_45', '53_12']",1,0.004016638153701612,8.49604,8.24921,8.715700000000002,92.1277,1.80346
56_121,"['55_30', '54_107']",1,0.0035812284056220816,7.9262,8.23456,8.612656000000001,92.6263,1.80909
59_9,"['58_102', '57_16']",1,0.0035557344604340755,15.3599,7.50085,8.505493999999999,113.498,1.92777
58_23,"['57_166', '54_129']",1,0.0034470497467378037,7.68286,10.1244,8.953308999999999,90.3546,1.79326
59_130,"['58_10', '54_107']",1,0.003345073965985684,8.56178,7.46209,8.910722999999999,92.3119,1.80229
59_143,"['39_89', '51_129']",1,0.0033350105665694084,11.2489,9.86907,11.117714000000001,91.7132,1.76773
59_168,"['58_23', '58_23']",1,0.002743953574183971,7.69248,10.1241,8.958274,90.4987,1.79441
58_128,"['56_15', '56_15']",1,0.002495723055248062,15.3622,7.69232,8.501135000000001,109.771,1.8985
59_53,"['39_89', '58_128']",1,0.0024152158599174763,15.8339,8.81793,8.539863,105.121,1.855
59_31,"['57_177', '58_34']",1,0.0019831605783100694,8.18704,11.0564,8.835626,91.6298,1.80036
59_148,"['58_169', '58_17']",1,0.0019657173526550077,14.5325,7.24489,9.814116,100.203,1.81465
59_94,"['58_174', '58_99']",1,0.001650397504276912,15.0391,7.78215,8.536695,109.388,1.89491
59_156,"['58_102', '58_18']",1,0.0015631813760021744,14.7915,7.42852,8.516499999999997,109.238,1.89554
59_2,"['58_128', '58_169']",1,0.0015296367112811286,14.9362,7.89312,8.521992,108.736,1.8898
59_90,"['54_107', '58_169']",1,0.0014625473818388468,15.0203,7.66566,8.562784,106.125,1.86541
