cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
22_5,"['21_164', '20_90']",1,inf,10.4611,12.548,9.819727000000002,93.6772,1.80308
22_137,"['21_53', '21_7']",1,inf,8.88906,10.2906,9.844925,93.1629,1.80813
21_99,"['20_62', '20_51']",1,inf,8.02229,13.0866,9.864783000000001,96.9606,1.83711
17_1,"['15_113', '16_155']",1,inf,11.4519,13.6653,8.676549,104.24,1.88192
0_34,[],1,inf,inf,inf,inf,0.0,inf
22_159,"['21_53', '20_155']",1,inf,inf,inf,inf,0.0,inf
18_75,"['16_99', '17_4']",1,0.012667674779366716,9.43718,13.9888,8.893036999999998,99.4906,1.86106
22_162,"['21_26', '18_124']",1,0.010737052052508776,8.99806,15.1619,9.409418,95.2356,1.8237
20_51,"['19_174', '18_166']",1,0.007815697879052556,9.87256,12.2949,9.389531,96.045,1.82698
21_83,"['20_86', '20_154']",1,0.007515219460051307,16.7602,10.593,9.36226,122.369,2.00123
19_116,"['18_73', '18_75']",1,0.006591623104900154,11.7673,13.7912,9.352512,98.6659,1.83528
22_143,"['19_116', '21_25']",1,0.005845967331934065,11.3243,14.7715,9.24146,97.9902,1.83129
22_57,"['21_56', '21_150']",1,0.005774921458460949,9.42611,12.3547,8.868948,102.057,1.87528
21_56,"['17_1', '19_174']",1,0.00569670581794003,12.2779,13.3505,8.739127,101.81,1.85968
22_48,"['18_124', '19_116']",1,0.005631526117505992,18.7581,12.024,8.786768000000002,121.584,1.98359
21_25,"['20_75', '19_116']",1,0.005514202656724521,14.5918,12.6662,8.746064,104.982,1.86801
20_75,"['19_97', '18_124']",1,0.00537536989480001,10.5459,13.112,9.292416,99.0015,1.84516
22_33,"['21_56', '21_84']",1,0.005370807315769564,20.8241,12.7865,8.727905,113.32,1.90198
22_120,"['20_75', '21_25']",1,0.004981684504177963,10.5793,12.0167,9.503276999999999,96.7865,1.82545
22_121,"['21_53', '17_1']",1,0.004751600161645652,16.0234,12.466,9.321208,105.618,1.85572
20_90,"['19_174', '19_174']",1,0.004696197416276683,11.4365,12.6215,9.697948,95.5874,1.81456
22_54,"['21_7', '21_7']",1,0.0038847101458721932,18.7547,10.9048,9.103956,113.914,1.91904
20_154,"['19_85', '19_38']",1,0.0037804226251776036,9.21286,11.187,9.257379,103.65,1.88409
22_24,"['21_164', '21_84']",1,0.003187287351227362,19.5846,11.7122,8.788115999999999,117.125,1.94391
22_118,"['20_90', '17_37']",1,0.0030634459204025425,16.9128,11.8623,8.803839,108.264,1.87388
22_149,"['20_35', '21_103']",1,0.002974801527812192,9.22351,14.4306,9.079087,97.6001,1.84018
18_124,"['17_94', '17_94']",1,0.002457274706365419,8.87123,12.1336,9.200746,103.186,1.87958
22_81,"['21_56', '21_56']",1,0.0024377207962351893,19.2373,13.0421,8.730887,112.422,1.90174
20_35,"['14_117', '19_18']",1,0.0022943254552802326,9.83504,14.5224,9.441264,97.1947,1.8358
