cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
6_65,"['4_154', '5_59']",1,inf,11.4663,19.0692,11.459492000000001,109.365,1.91681
8_83,"['7_89', '5_138']",1,inf,24.8237,17.7827,9.359694000000001,139.279,2.10057
8_140,"['5_40', '5_40']",1,inf,41.976,11.4986,9.966782,150.858,2.20017
0_34,[],1,inf,inf,inf,inf,0.0,inf
8_120,"['3_102', '7_49']",1,inf,inf,inf,inf,0.0,inf
8_121,"['5_138', '6_165']",1,0.04555130366305331,14.718,17.479,9.846439,114.001,1.95144
7_45,"['6_165', '2_113']",1,0.023083264633140945,16.4338,17.1898,9.869108999999998,116.769,1.97583
8_20,"['2_56', '7_102']",1,0.011221715002891635,17.7709,15.6506,9.952096999999998,118.938,1.96945
8_162,"['7_85', '7_56']",1,0.009209927280333697,22.2263,15.8877,11.700236,121.592,1.95387
7_111,"['5_59', '6_156']",1,0.007702624552423345,22.8192,15.5949,9.713089,123.078,1.97639
3_102,"['0_107', '1_33']",1,0.0075180568714547265,13.4041,18.8073,9.946505,119.772,2.0061
7_56,"['4_154', '5_132']",1,0.007290423398260156,21.1282,15.8498,12.385054,117.948,1.93452
4_30,"['3_136', '2_56']",1,0.0072535098620663445,17.4428,17.2742,10.454145,117.753,1.95918
8_149,"['7_132', '4_30']",1,0.007216596325872709,45.1478,12.8756,9.770022,154.602,2.20088
7_123,"['6_65', '6_2']",1,0.005309396955863712,16.111,16.4332,9.937763,120.16,1.99313
8_168,"['7_111', '7_56']",1,0.004263513430374905,21.6769,16.4926,9.922344,122.496,1.98524
8_131,"['7_4', '4_154']",1,0.003635983315081691,16.5865,16.2726,9.896296,133.657,2.10907
8_159,"['7_58', '7_89']",1,0.002996148687723756,21.5361,16.3947,9.829184999999999,127.517,2.02157
8_117,"['4_154', '6_145']",1,0.002983844175659298,28.0339,12.1904,10.036192,146.643,2.17592
8_57,"['7_173', '7_107']",1,0.0029653874075623488,16.4461,14.7062,9.917724,130.521,2.08905
8_77,"['6_145', '7_168']",1,0.002910017103271676,35.8464,12.6013,9.86485,147.36,2.17536
8_73,"['4_154', '7_156']",1,0.002694688142141738,15.3016,16.0964,9.963939,127.253,2.04168
2_113,"['0_185', '1_40']",1,0.0023255527802045015,26.3595,19.9447,9.551098999999999,124.209,2.00962
