cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
14_117,"['13_102', '13_103']",1,inf,15.7123,14.1354,11.179109,100.817,1.82528
10_51,"['9_50', '9_23']",1,inf,10.419,15.5469,9.424856,105.287,1.89899
14_21,"['13_45', '13_103']",1,inf,17.9432,14.0588,8.757441,115.675,1.93348
8_140,"['5_40', '5_40']",1,inf,41.976,11.4986,9.966782,150.858,2.20017
0_34,[],1,inf,inf,inf,inf,0.0,inf
14_148,"['13_39', '13_58']",1,inf,inf,inf,inf,0.0,inf
14_65,"['13_113', '13_124']",1,0.029706901299316787,26.5388,12.1288,9.91908,143.375,2.15351
14_151,"['13_66', '13_45']",1,0.022291382501168647,11.1577,14.5308,9.672136000000002,106.933,1.89518
12_63,"['11_124', '11_138']",1,0.010867129015938901,13.8106,14.4197,12.632943000000001,101.906,1.84378
14_112,"['13_126', '13_50']",1,0.010502116432610448,28.2637,12.149,9.879003,139.599,2.09818
14_115,"['12_72', '8_140']",1,0.009778494995485469,38.2942,12.6574,9.748784,148.159,2.15026
13_159,"['12_74', '11_113']",1,0.008645034868307266,15.3678,15.3982,11.917938,102.514,1.84026
12_119,"['10_51', '10_175']",1,0.006371710884419115,13.7243,18.4141,11.388831,103.256,1.86305
13_155,"['11_175', '11_20']",1,0.005981083382962222,15.2831,14.3444,9.494257,112.719,1.92337
12_15,"['11_132', '11_112']",1,0.005942661005769834,13.8582,16.157,11.059664,104.748,1.86615
14_10,"['12_4', '12_4']",1,0.0057377416607432225,28.9346,16.596,9.703772,111.842,1.87688
12_4,"['10_173', '11_175']",1,0.005616070799633677,28.9165,16.5959,9.736984000000001,111.89,1.87669
14_57,"['12_123', '13_168']",1,0.005167809732388066,27.5416,13.1375,9.315195,136.757,2.06714
14_26,"['13_145', '13_21']",1,0.0048924493625086985,12.2005,14.2491,9.836214,104.037,1.87273
14_139,"['10_51', '13_90']",1,0.004681126287950158,13.5763,16.7837,9.379719,114.419,1.94476
14_120,"['13_121', '13_155']",1,0.004674722558418048,21.8702,14.8786,9.24898,115.278,1.91334
14_122,"['13_27', '13_6']",1,0.004521033049648135,19.5623,12.5376,11.515367000000001,114.648,1.91045
