cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
33_139,"['32_67', '31_77']",1,inf,8.21079,10.7195,9.93876,87.5644,1.76762
34_46,"['33_46', '33_95']",1,inf,7.36992,10.7863,11.040975,90.25,1.78867
36_32,"['34_41', '32_110']",1,inf,15.395,8.45869,8.701238,108.274,1.8853
34_50,"['29_103', '33_25']",1,inf,18.7954,15.0001,8.534518,116.654,1.93886
0_34,[],1,inf,inf,inf,inf,0.0,inf
36_147,"['35_152', '35_28']",1,inf,inf,inf,inf,0.0,inf
36_116,"['35_67', '35_103']",1,0.021451997717287355,18.0988,13.0481,8.543897000000001,120.733,1.97346
35_44,"['34_110', '34_17']",1,0.021335111832289443,16.1906,10.9293,8.588086,124.887,2.00097
36_55,"['35_6', '35_44']",1,0.0141225651638809,16.3465,9.91941,8.556371,118.811,1.9642
36_179,"['35_166', '35_67']",1,0.01172021644515645,8.58906,13.6987,9.220699999999999,91.5427,1.79926
34_41,"['33_116', '32_5']",1,0.00972696832392514,8.54921,9.24014,8.706676999999999,94.8962,1.82711
35_3,"['33_20', '34_155']",1,0.00941756451069502,8.23632,11.1368,8.862741,96.3054,1.83983
35_28,"['34_32', '33_139']",1,0.008836572905851782,7.74447,10.5102,9.957725,88.0229,1.7735
36_171,"['35_14', '35_103']",1,0.00880769521661699,19.4661,12.8044,8.543982,121.931,1.97533
34_170,"['25_152', '33_139']",1,0.008591112547355955,7.45761,14.0692,10.783165,90.8843,1.79475
35_12,"['33_139', '33_147']",1,0.007905611210043928,8.39783,12.4356,9.669209,89.0042,1.77887
32_179,"['28_147', '30_96']",1,0.007392000880082,8.59627,12.5275,9.361132,92.5889,1.80291
36_169,"['32_148', '35_51']",1,0.007231798461231702,7.73465,10.7895,10.74355,89.9994,1.78859
35_68,"['32_179', '34_173']",1,0.006747065820504467,8.51269,10.8946,9.726313000000001,88.8496,1.77946
34_20,"['33_3', '32_110']",1,0.006550422508096116,8.9348,9.19651,8.820467,97.844,1.84573
36_65,"['35_11', '32_110']",1,0.005738409389374349,9.41078,9.50398,10.038999999999998,92.9266,1.80151
35_11,"['34_41', '34_99']",1,0.005276366361617391,10.5883,11.6535,9.189402,94.1439,1.80792
36_110,"['34_41', '34_90']",1,0.00519042085794244,7.86498,12.0483,8.777961999999999,93.4524,1.82163
36_127,"['35_3', '35_153']",1,0.005134728171561027,8.01196,11.4513,8.675181,95.5993,1.83278
35_82,"['34_41', '34_163']",1,0.0051154763787377685,16.0617,8.767,8.621572000000002,115.608,1.94085
36_172,"['35_6', '34_46']",1,0.004834262690713116,8.37163,13.0705,8.707751,95.5586,1.83501
36_122,"['35_123', '35_103']",1,0.004812948205801685,18.4577,13.5645,8.549515000000001,114.893,1.9204
36_177,"['35_44', '34_41']",1,0.004641057198451586,15.8552,9.72271,8.602116,114.533,1.93419
36_106,"['35_68', '35_82']",1,0.004201016219635483,8.22142,10.2168,8.830672000000002,100.797,1.87325
36_75,"['35_60', '35_46']",1,0.004187264939047412,14.8142,8.93315,8.836651,107.47,1.88002
35_103,"['34_31', '34_45']",1,0.00382973164375934,19.618,12.8958,8.552431,118.679,1.94732
36_14,"['35_115', '34_46']",1,0.0030754739035072534,8.92962,10.9726,9.593919000000001,93.8496,1.81015
35_51,"['33_22', '34_107']",1,0.002825888160834987,15.7303,9.49667,11.019462,101.59,1.81742
36_28,"['34_41', '35_28']",1,0.002731004324777731,9.73534,10.0098,9.302670999999998,93.6815,1.80976
36_0,"['35_67', '35_82']",1,0.0024339766640768365,11.0075,12.1182,8.592944,104.159,1.88162
36_67,"['33_139', '35_107']",1,0.0023219037272845904,8.48483,12.0799,9.127335999999998,92.6178,1.80709
36_156,"['35_14', '35_28']",1,0.0020235009385249476,10.983,11.6993,8.989963999999999,94.1288,1.80595
36_63,"['35_25', '35_14']",1,0.0019114280017327012,15.2232,11.6832,8.562707,109.288,1.88899
36_99,"['35_123', '35_123']",1,0.0017807908361466185,15.4157,11.5506,8.561461000000001,109.115,1.89159
36_33,"['35_44', '35_176']",1,0.0015951485482085471,10.2443,11.2268,8.569878,109.515,1.92438
36_108,"['35_152', '35_82']",1,0.0015470190661505939,14.5355,9.38631,8.649125000000002,107.839,1.88317
36_70,"['35_123', '35_44']",1,0.0015332677855625235,15.7741,10.2321,8.592459000000002,108.619,1.88296
36_118,"['35_28', '35_48']",1,0.0013338742170364796,9.27888,12.1925,9.678466,90.1127,1.78154
36_15,"['32_110', '32_148']",1,0.0012719934543904557,15.1148,9.03198,9.236794999999999,106.222,1.86294
36_114,"['34_50', '35_6']",1,0.0012307396126264398,9.14367,11.7399,8.563472999999998,104.965,1.90055
36_162,"['35_58', '34_46']",1,0.0011482319290984082,16.6419,10.9319,8.590447000000001,109.785,1.89021
32_110,"['31_77', '31_175']",1,0.0009832165620423448,14.4988,8.55738,9.661404999999998,105.739,1.86148
30_44,"['27_14', '27_75']",1,0.0007790100453105348,7.59536,20.7546,11.791250000000002,90.056,1.78199
36_71,"['35_14', '32_67']",1,0.0007425691517522851,12.0051,11.7622,8.593809,106.702,1.88896
36_12,"['35_62', '35_27']",1,0.0006394345473422455,15.4429,9.09046,9.501749,102.142,1.82886
36_163,"['32_148', '32_110']",1,0.0005362999429321082,15.5664,9.67147,8.691393999999999,106.449,1.86941
36_34,"['34_46', '32_110']",1,0.0005294243026381706,14.8171,8.5472,9.228975000000002,106.545,1.86874
36_69,"['35_68', '35_44']",1,0.00048129482058011964,13.5504,10.3303,8.592632,105.585,1.87771
36_100,"['34_41', '35_123']",1,0.00037816021617017773,16.3526,10.4712,8.564877,113.367,1.92598
36_20,"['35_166', '32_110']",1,0.0003369063744061619,8.13538,9.74596,8.833354,100.837,1.87032
36_96,"['35_25', '34_46']",1,0.000247523050584095,15.8539,10.0496,8.605283,109.019,1.88772
36_90,"['35_28', '35_82']",1,0.0002337717699960246,15.6036,8.88758,8.792577,105.021,1.8534
36_76,"['35_147', '35_27']",1,0.00018564228793807128,15.8044,11.2145,8.560115999999999,108.993,1.88542
35_86,"['34_137', '34_170']",1,0.0,inf,inf,inf,0.0,inf
36_31,"['35_115', '35_25']",1,0.0,inf,inf,inf,0.0,inf
36_45,"['35_41', '34_99']",1,0.0,inf,inf,inf,0.0,inf
36_66,"['35_147', '33_139']",1,0.0,inf,inf,inf,0.0,inf
36_68,"['35_62', '34_50']",1,0.0,inf,inf,inf,0.0,inf
36_79,"['34_99', '35_11']",1,0.0,inf,inf,inf,0.0,inf
36_92,"['30_44', '35_103']",1,0.0,inf,inf,inf,0.0,inf
36_126,"['35_176', '35_63']",1,0.0,inf,inf,inf,0.0,inf
36_140,"['35_107', '35_25']",1,0.0,inf,inf,inf,0.0,inf
36_141,"['34_170', '0_34']",1,0.0,inf,inf,inf,0.0,inf
36_113,"['34_90', '35_44']",2,0.020324392709071052,16.5035,10.7617,8.655852,122.014,1.9894
36_86,"['35_29', '34_46']",2,0.010578860156351979,11.6359,10.8437,9.895658000000001,96.969,1.81147
36_54,"['34_20', '32_148']",2,0.009031153526172158,8.64938,10.0445,8.751671,99.5663,1.86363
36_111,"['35_58', '35_41']",2,0.007446318438404566,16.3527,11.4759,8.620643000000001,112.382,1.91403
36_40,"['34_99', '35_68']",2,0.006209390749513513,16.4689,10.907,11.339835,100.226,1.80541
36_2,"['35_11', '35_51']",2,0.0051154763787377685,15.532,10.4956,10.718376,101.203,1.81677
36_135,"['35_130', '35_44']",2,0.004799196925213614,15.6204,10.7879,8.640284000000001,112.905,1.91904
36_60,"['35_20', '35_12']",2,0.004535859901953375,13.1874,12.3677,9.208788,99.8939,1.82217
36_49,"['33_139', '30_44']",2,0.004361218638485682,8.64177,11.2133,10.796441,90.2932,1.7838
36_91,"['35_82', '32_148']",2,0.0038641098452294183,15.7192,9.32145,8.856711,111.822,1.91494
36_137,"['35_103', '35_29']",2,0.003410317585825146,18.3094,13.0572,8.573102000000002,113.645,1.91259
36_80,"['34_46', '35_6']",2,0.003403441945531209,8.79094,11.8881,8.715228,103.259,1.88792
36_117,"['34_60', '34_20']",2,0.0032109240172991022,15.7656,11.2422,8.700472,111.498,1.91172
36_150,"['30_44', '32_148']",2,0.003128416333771071,15.0951,9.71928,10.394089000000001,103.687,1.8409
36_57,"['34_46', '35_28']",2,0.0028533907220110303,14.7291,10.1852,10.902023,103.192,1.83779
36_41,"['35_11', '35_82']",2,0.002825888160834987,17.7957,10.0509,8.685818,110.953,1.89804
36_134,"['35_48', '35_28']",2,0.002771570602512324,12.7194,12.4685,9.45857,98.2485,1.81455
36_7,"['35_150', '35_12']",2,0.002282025013579323,13.3479,11.1144,9.559611999999998,98.5469,1.81444
36_72,"['35_123', '35_68']",2,0.0022552100164328005,14.8456,10.4286,8.74044,105.134,1.85575
36_129,"['34_170', '35_48']",2,0.002246959248080017,9.92947,13.5769,9.189069,98.1438,1.83333
36_124,"['34_170', '35_44']",2,0.002213956174668687,15.5831,11.1751,8.686324,111.703,1.91
36_56,"['34_41', '35_166']",2,0.0020613169601419457,8.84498,9.55107,8.781556,97.9217,1.84615
36_154,"['35_166', '34_41']",2,0.002055816447906659,17.8186,10.3944,8.616175,109.89,1.88882
36_8,"['35_44', '32_110']",2,0.001973308764378725,15.5062,9.41556,8.699067000000001,113.312,1.92755
36_133,"['35_166', '35_62']",2,0.0019114280017326034,17.2139,10.5323,8.735927,113.367,1.92391
