cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
72_108,"['66_22', '69_66']",1,inf,7.3804,9.70284,11.477386000000001,82.509,1.73245
92_63,"['90_74', '84_140']",1,inf,6.27714,6.77783,9.305455,87.275,1.77679
94_155,"['91_79', '91_79']",1,inf,10.6544,5.52132,9.333975,94.9233,1.80045
94_162,"['92_20', '92_20']",1,inf,14.7629,6.96146,8.461596000000002,107.333,1.88032
0_34,[],1,inf,inf,inf,inf,0.0,inf
96_157,"['93_56', '95_38']",1,inf,inf,inf,inf,0.0,inf
96_67,"['94_162', '94_155']",1,0.012700941722043023,14.9016,6.37795,8.478337000000002,109.652,1.89934
95_89,"['94_105', '89_137']",1,0.009653622456249416,7.14667,6.50943,10.358059,86.1532,1.75852
95_43,"['94_93', '94_83']",1,0.008292853534372209,7.22092,7.14317,9.612231000000001,87.6576,1.77225
96_116,"['95_24', '89_137']",1,0.008092073731524983,6.75702,6.75651,10.161902,85.104,1.75488
94_78,"['93_28', '93_74']",1,0.008057746862006004,7.5635,6.29986,9.051835999999998,90.3391,1.79084
89_137,"['88_174', '88_11']",1,0.007269524216634924,6.4585,7.41811,10.588568,83.4205,1.74412
95_58,"['93_56', '94_155']",1,0.006396455912641359,7.38139,6.31834,8.516564999999998,92.2821,1.81292
95_136,"['92_152', '93_74']",1,0.006132851461806497,7.65499,7.57949,9.100776,89.6426,1.78566
88_174,"['81_167', '72_108']",1,0.005903573880490704,6.76955,9.33987,11.625788,83.0551,1.73768
96_3,"['95_160', '95_58']",1,0.005446961748209135,14.682,5.88596,8.530737,108.287,1.88758
96_124,"['95_18', '94_61']",1,0.005046049819298176,7.60874,6.06734,8.64446,91.5757,1.8011
94_61,"['91_79', '91_108']",1,0.004706019508024747,8.13423,6.71119,9.104359,88.9371,1.77919
96_158,"['95_58', '94_61']",1,0.004569359706731957,7.98749,6.43968,8.916396,89.3922,1.78496
93_56,"['92_85', '91_153']",1,0.00447285586600865,7.00671,6.6473,8.479463999999998,94.9476,1.8335
94_93,"['92_1', '93_99']",1,0.004051865956812949,6.69207,7.21216,9.477811,86.7405,1.77167
95_160,"['94_179', '94_57']",1,0.003957305146439656,14.7229,5.85716,8.518164,108.708,1.89158
95_55,"['94_57', '94_93']",1,0.0038038057487791233,6.56056,6.8961,9.729856,86.5945,1.76941
96_179,"['95_32', '95_1']",1,0.003620513219083133,14.8129,6.56361,8.48379,106.378,1.86924
96_43,"['95_64', '89_137']",1,0.0034618324071555876,7.04055,6.67376,9.887617,87.2201,1.7683
96_173,"['95_38', '95_4']",1,0.002797316027409674,7.39783,6.51224,8.675151,92.5633,1.8116
96_134,"['95_115', '95_160']",1,0.0026101374370134703,14.1171,5.70548,8.531908000000001,104.382,1.85747
96_10,"['95_20', '95_4']",1,0.002534359253358211,6.76753,6.71933,8.517213,91.0487,1.8049
96_85,"['95_89', '95_13']",1,0.0024721822821538817,7.2101,5.94643,9.549180000000002,88.6656,1.77901
95_57,"['92_85', '92_20']",1,0.0022843560149742787,6.72125,6.80204,8.468846,91.278,1.80773
96_87,"['94_162', '95_132']",1,0.002195624295651489,14.4949,6.586,8.48116,104.604,1.857
95_28,"['94_26', '92_63']",1,0.00208033782821024,6.55686,6.7016,10.133610000000001,84.9038,1.75534
96_149,"['94_162', '95_56']",1,0.001910646510965179,14.5529,6.56522,8.491457,104.059,1.85221
96_118,"['95_58', '95_72']",1,0.0018458788326273436,14.6822,5.94631,8.514215000000002,107.326,1.87808
96_35,"['94_93', '95_72']",1,0.0017804634775062007,7.19225,6.8364,10.631364999999999,84.7828,1.75152
96_51,"['95_56', '95_57']",1,0.0016742444850321764,7.59575,6.71822,8.555267,92.8042,1.81181
96_79,"['92_63', '95_57']",1,0.0015602533711576339,6.69207,6.64004,8.497189,92.714,1.81843
96_33,"['95_58', '95_177']",1,0.0013342141737587474,14.574,6.25986,8.504529999999999,104.201,1.85174
96_145,"['95_18', '95_13']",1,0.001185248513581827,14.5961,6.0149,8.503149,105.59,1.86289
96_54,"['95_55', '94_162']",1,0.0011289006334279093,7.51918,7.0535,8.776942,91.503,1.80031
96_166,"['95_156', '95_99']",1,0.0011140040674101806,14.4916,6.11604,8.517216,104.89,1.85777
96_5,"['92_63', '94_78']",1,0.001003899014235943,13.9604,6.0242,9.264664,100.775,1.82416
96_90,"['95_160', '92_63']",1,0.0009197010323967662,11.479,5.84584,8.532633,104.176,1.87259
96_162,"['95_4', '95_115']",1,0.00081607274705634,14.3491,6.09725,8.60973,103.514,1.84844
96_143,"['93_56', '94_155']",1,0.0007124444617158216,14.1337,5.85816,8.697038000000001,103.612,1.84923
96_95,"['95_24', '95_160']",1,0.000634723247710456,14.4692,5.99903,8.529255000000001,103.516,1.84673
96_156,"['93_56', '95_38']",1,0.0004922343553673468,14.6247,6.56589,8.473568,105.329,1.8628
96_161,"['95_131', '95_58']",1,0.000453373748364664,11.3352,6.35823,8.502979,101.075,1.85017
96_136,"['95_55', '95_156']",1,0.0003691757665253951,11.4334,6.13564,8.507092,101.943,1.85365
96_19,"['95_131', '95_160']",1,0.000317361623855274,11.6004,6.29088,8.524947999999998,101.032,1.8466
96_155,"['94_162', '95_115']",1,0.00022021010634847482,14.4073,6.29564,8.583336,102.557,1.8382
95_177,"['88_174', '94_83']",1,0.0,inf,inf,inf,0.0,inf
96_20,"['95_58', '94_83']",1,0.0,inf,inf,inf,0.0,inf
96_61,"['95_136', '72_108']",1,0.0,inf,inf,inf,0.0,inf
96_75,"['95_64', '95_56']",1,0.0,inf,inf,inf,0.0,inf
96_107,"['95_32', '95_38']",1,0.0,inf,inf,inf,0.0,inf
96_108,"['95_32', '95_52']",1,0.0,inf,inf,inf,0.0,inf
96_114,"['95_58', '88_174']",1,0.0,inf,inf,inf,0.0,inf
