cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
51_129,"['45_154', '46_98']",1,inf,9.04063,11.3231,11.148257000000001,85.7713,1.74467
39_89,"['33_139', '38_135']",1,inf,6.46886,9.76523,9.614389000000001,87.9544,1.78002
54_123,"['50_124', '51_45']",1,inf,14.9558,6.74578,8.584339,112.43,1.91802
53_166,"['52_109', '52_107']",1,inf,15.7862,8.82492,8.506321999999999,113.23,1.9227
0_34,[],1,inf,inf,inf,inf,0.0,inf
55_109,"['54_112', '54_88']",1,inf,inf,inf,inf,0.0,inf
46_98,"['45_154', '33_139']",1,0.551935315731559,8.48508,11.6207,10.407293,85.6665,1.75506
54_107,"['51_45', '53_12']",1,0.022664590317951587,8.49604,8.24921,8.715700000000002,92.1277,1.80346
55_156,"['53_108', '54_88']",1,0.016048159278254297,8.38987,9.77003,8.522124,94.5877,1.82036
55_121,"['54_104', '46_98']",1,0.009044986840496474,6.81523,10.1507,8.989821999999998,90.4698,1.79766
54_129,"['46_98', '51_78']",1,0.008756056910830744,7.01151,11.0887,9.776663,86.7114,1.76914
52_116,"['50_123', '50_29']",1,0.00823032026820941,7.31204,8.09079,8.801537,91.0656,1.8006
55_107,"['53_166', '54_43']",1,0.008113847401239415,7.87391,7.88234,8.551938000000002,98.3651,1.85185
54_47,"['53_76', '53_123']",1,0.007998661527274659,6.96006,8.53679,9.284304,87.7776,1.78041
54_121,"['53_39', '51_78']",1,0.007278588940869129,6.71774,8.34921,9.262868,89.4431,1.79236
50_61,"['49_120', '49_38']",1,0.006049510620909782,6.89742,8.87811,9.950531,86.4169,1.76785
54_5,"['51_93', '53_62']",1,0.0053114201324315925,6.89806,8.14061,8.567749,97.0481,1.8449
54_19,"['53_10', '53_41']",1,0.004646044748746753,14.8805,7.70615,8.522661999999999,117.383,1.95632
51_45,"['50_6', '49_84']",1,0.004168570343820205,8.02877,7.34174,8.607036,96.6013,1.83755
55_66,"['52_116', '54_82']",1,0.0038352391554751218,8.11365,8.66007,8.542156000000002,96.4003,1.83823
55_154,"['51_45', '54_158']",1,0.003738714680085733,14.4262,7.09332,8.558013,107.011,1.87637
55_92,"['54_104', '51_129']",1,0.0032297089465319153,8.39805,10.1181,9.541595,88.7559,1.77412
55_111,"['39_89', '52_127']",1,0.003067547827877516,6.68078,10.2276,9.358374,88.4017,1.78358
55_152,"['53_123', '54_121']",1,0.002926622093808958,7.61953,7.78425,8.685255000000002,99.4906,1.86581
55_30,"['54_132', '54_144']",1,0.0024774615349965902,7.00997,8.96509,8.953054999999997,89.189,1.78881
52_127,"['44_128', '51_100']",1,0.0022792646121967785,7.49898,10.1074,9.641366,88.4311,1.77676
53_36,"['52_143', '52_116']",1,0.0021679397172476365,7.40766,8.10745,8.568099,94.6216,1.827
54_58,"['52_98', '53_25']",1,0.0016473510466469715,6.93529,9.94624,9.389077,88.9537,1.78741
55_20,"['54_146', '54_138']",1,0.0016351246130977806,6.57856,7.63401,9.025051999999999,89.3387,1.79315
55_5,"['53_166', '54_146']",1,0.0016151762215171753,8.53112,8.20051,8.508102000000001,100.119,1.8703
55_72,"['54_132', '54_136']",1,0.001570131466335479,14.9646,9.36068,8.519082999999998,104.637,1.85433
55_76,"['53_166', '54_112']",1,0.0015636965013095746,16.0627,8.17148,8.525139,110.472,1.89747
55_40,"['54_136', '54_123']",1,0.0013899524456084192,14.9237,7.73364,8.554208,107.606,1.87889
55_124,"['54_112', '53_3']",1,0.0013513426554526272,8.05927,7.8036,8.570013,104.278,1.89788
55_42,"['54_144', '51_45']",1,0.001344907690426723,11.3108,7.04214,8.667645,99.9569,1.83856
55_85,"['54_74', '39_89']",1,0.001272836082135899,6.64567,8.77427,9.771099999999999,88.933,1.78329
55_126,"['54_121', '52_116']",1,0.0012548181800632388,14.4622,7.55991,9.043506999999998,101.982,1.83461
55_3,"['54_135', '53_166']",1,0.0011840335647775593,14.9709,8.00764,8.511337000000001,111.493,1.9151
55_47,"['53_166', '54_47']",1,0.0008815902085572194,14.4908,7.6582,8.535212,111.329,1.91431
55_56,"['53_166', '53_175']",1,0.0007721958031157478,11.6062,8.2479,8.524689,102.787,1.8603
55_117,"['54_46', '53_77']",1,0.0005662769222848879,14.5387,6.86345,8.590436,113.431,1.9264
55_139,"['54_19', '54_145']",1,0.0004697524468954994,14.6267,8.02938,8.519355999999998,110.495,1.90639
55_118,"['51_45', '54_74']",1,0.0004440125867916076,14.8821,6.95743,8.601572,105.722,1.86361
55_69,"['54_144', '54_144']",1,0.00014800419559717203,14.5654,6.93173,8.590439999999997,112.038,1.91935
54_136,"['53_108', '53_167']",1,0.0,inf,inf,inf,0.0,inf
55_53,"['54_50', '53_166']",1,0.0,inf,inf,inf,0.0,inf
