cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
9_50,"['8_121', '6_65']",1,inf,20.0758,17.2279,11.201114,112.241,1.90596
6_65,"['4_154', '5_59']",1,inf,11.4663,19.0692,11.459492000000001,109.365,1.91681
9_19,"['8_10', '8_154']",1,inf,31.875,13.8748,9.281733000000001,139.563,2.09124
8_140,"['5_40', '5_40']",1,inf,41.976,11.4986,9.966782,150.858,2.20017
0_34,[],1,inf,inf,inf,inf,0.0,inf
9_119,"['8_117', '8_112']",1,inf,inf,inf,inf,0.0,inf
8_121,"['5_138', '6_165']",1,0.028460624650370563,14.718,17.479,9.846439,114.001,1.95144
7_45,"['6_165', '2_113']",1,0.023583097104282264,16.4338,17.1898,9.869108999999998,116.769,1.97583
9_92,"['8_162', '7_123']",1,0.011684695500229386,16.9104,15.9413,10.16526,124.745,2.02079
9_141,"['7_45', '8_42']",1,0.010477884560991102,17.7248,16.0932,9.764337999999999,123.299,2.00528
7_123,"['6_65', '6_2']",1,0.008944228992375642,16.111,16.4332,9.937763,120.16,1.99313
9_116,"['7_111', '8_111']",1,0.007881983946900348,27.6989,25.038,9.318402,125.933,1.98576
4_30,"['3_136', '2_56']",1,0.007410573423760271,17.4428,17.2742,10.454145,117.753,1.95918
9_106,"['8_168', '8_73']",1,0.0068825936378435724,20.2154,15.9564,9.914887,129.414,2.04616
8_162,"['7_85', '7_56']",1,0.006536892587540973,22.2263,15.8877,11.700236,121.592,1.95387
3_102,"['0_107', '1_33']",1,0.006461466903838486,13.4041,18.8073,9.946505,119.772,2.0061
9_115,"['8_121', '8_104']",1,0.005682068172247096,22.0726,16.3253,9.590592000000001,122.235,1.97786
9_4,"['8_162', '6_65']",1,0.005273512385525802,22.3437,16.3937,12.101799,118.835,1.92877
9_176,"['7_45', '8_178']",1,0.005210657649107196,21.5665,15.6653,9.670707,129.826,2.04514
9_94,"['7_111', '7_123']",1,0.0044186879702320155,14.2326,18.7023,9.834639,119.132,1.98721
9_122,"['7_56', '8_9']",1,0.004368404181097024,22.2061,15.5525,9.931971,130.243,2.04954
8_131,"['7_4', '4_154']",1,0.0030547401899469503,16.5865,16.2726,9.896296,133.657,2.10907
9_2,"['8_159', '8_117']",1,0.0030421692426631577,18.3924,12.4316,9.892346,132.86,2.08811
9_55,"['4_30', '7_56']",1,0.0026524698768675527,21.4901,15.5609,11.34065,123.012,1.97015
8_168,"['7_111', '7_56']",1,0.0026461844032257455,21.6769,16.4926,9.922344,122.496,1.98524
8_83,"['7_89', '5_138']",1,0.002457620193969661,24.8237,17.7827,9.359694000000001,139.279,2.10057
9_113,"['8_162', '7_22']",1,0.0023507671420579597,23.6054,13.137,9.909210999999999,131.401,2.06576
7_56,"['4_154', '5_132']",1,0.0021747738800857565,21.1282,15.8498,12.385054,117.948,1.93452
8_57,"['7_173', '7_107']",1,0.0019044985134854665,16.4461,14.7062,9.917724,130.521,2.08905
7_111,"['5_59', '6_156']",1,0.0018039309352156617,22.8192,15.5949,9.713089,123.078,1.97639
9_18,"['8_2', '8_111']",1,0.0017850745142899728,28.3598,12.1034,9.28729,139.539,2.09529
9_3,"['8_117', '8_80']",1,0.001684506936020168,21.1188,14.8454,9.888217000000001,135.809,2.1091
8_20,"['2_56', '7_102']",1,0.001470800832196766,17.7709,15.6506,9.952096999999998,118.938,1.96945
8_117,"['4_154', '6_145']",1,0.0014016606221360852,28.0339,12.1904,10.036192,146.643,2.17592
9_23,"['8_83', '8_159']",1,0.0012759511492988738,37.348,19.7209,9.569057999999998,138.331,2.07109
9_41,"['7_56', '8_20']",1,0.0012193818865220752,22.1279,17.7564,10.213308000000001,119.069,1.92917
9_152,"['7_45', '8_83']",1,0.001169098097387173,21.4389,13.7141,9.807734,132.326,2.07276
9_161,"['8_83', '8_10']",1,0.0010119612563404801,26.1132,16.0668,9.579068999999999,138.05,2.10547
9_102,"['7_22', '8_9']",1,0.0008799663098611938,24.2892,14.1465,9.873809,130.893,2.04627
9_16,"['5_40', '8_140']",1,0.0005845490486934971,33.8923,11.6059,9.967159,144.275,2.15914
9_128,"['8_131', '8_111']",1,0.00010685305191170108,21.7685,15.3155,9.880621999999999,130.763,2.05595
8_120,"['3_102', '7_49']",1,0.0,inf,inf,inf,0.0,inf
9_155,"['8_168', '8_9']",2,inf,45.6497,16.5896,9.669794999999999,159.097,2.21314
9_160,"['7_112', '8_140']",2,0.010729303506665705,42.3859,12.8781,9.939747,156.189,2.24186
9_93,"['6_65', '8_117']",2,0.00900079825515253,17.8211,20.9005,10.005321,121.195,2.00646
9_171,"['0_34', '8_178']",2,0.007467142686537158,15.8298,17.8188,9.871672,125.158,2.03886
9_124,"['8_120', '8_104']",2,0.005914630696996188,20.8395,19.8752,9.887246,126.858,2.034
8_159,"['7_58', '7_89']",2,0.005814063118726293,21.5361,16.3947,9.829184999999999,127.517,2.02157
9_57,"['8_121', '3_102']",2,0.005575215120335396,17.9253,20.5044,10.145306000000001,118.099,1.97263
9_0,"['8_117', '8_77']",2,0.005141517439046516,32.8331,13.1368,9.868705,145.301,2.15468
9_104,"['8_94', '8_121']",2,0.004041559551719935,26.7887,20.4135,10.078731000000001,126.412,1.99816
9_135,"['8_62', '4_30']",2,0.003915850078882634,23.5318,16.3634,9.889067999999998,134.425,2.08963
9_175,"['7_56', '8_159']",2,0.0032433043992030355,22.1596,18.0458,10.417207999999999,122.656,1.98226
