cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
72_108,"['66_22', '69_66']",1,inf,7.3804,9.70284,11.477386000000001,82.509,1.73245
84_140,"['77_82', '83_34']",1,inf,6.35961,7.00526,8.874473,88.5494,1.78769
83_84,"['81_14', '78_97']",1,inf,14.1463,5.77604,8.538596,105.357,1.86402
80_55,"['79_175', '74_49']",1,inf,14.7926,7.66398,8.465636,107.144,1.87763
0_34,[],1,inf,inf,inf,inf,0.0,inf
84_177,"['72_108', '82_160']",1,inf,inf,inf,inf,0.0,inf
80_116,"['73_51', '78_122']",1,0.015559029993618417,7.52204,9.16598,11.257733,83.556,1.74135
84_158,"['82_174', '72_108']",1,0.010209317166560318,6.55496,9.04452,10.165586999999999,84.9471,1.75737
81_167,"['75_111', '80_177']",1,0.010129546904913843,7.55349,9.15492,11.044561,85.662,1.75208
78_97,"['77_175', '77_52']",1,0.009790682833439684,6.91038,6.49369,8.52251,95.4116,1.83596
83_117,"['82_42', '82_112']",1,0.007582003828972596,6.83189,6.63352,8.879734,89.8122,1.79279
84_79,"['80_55', '83_101']",1,0.0075494575622207585,7.80304,7.45445,8.473867000000002,96.5471,1.84072
84_53,"['82_160', '83_111']",1,0.007163369495851961,6.73592,7.49083,8.514037,92.1559,1.81299
81_11,"['79_19', '73_75']",1,0.007109125717932293,6.65306,6.80227,9.439611,86.7431,1.7707
84_162,"['83_45', '83_34']",1,0.006793235481812351,8.09256,6.52046,8.783011000000002,90.7659,1.79279
83_139,"['81_11', '82_0']",1,0.006395022335673253,7.00232,6.62521,8.531556,94.0359,1.82689
84_120,"['82_160', '83_0']",1,0.005647734524569183,14.8763,6.41613,8.492481999999999,110.44,1.90464
82_174,"['80_130', '81_58']",1,0.00492788768347159,6.76332,7.5698,9.061255,87.8532,1.77881
82_58,"['81_130', '81_53']",1,0.004562220804084238,6.74881,7.53536,10.195558000000002,85.1558,1.75711
