cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
72_108,"['66_22', '69_66']",1,inf,7.3804,9.70284,11.477386000000001,82.509,1.73245
69_8,"['67_34', '68_42']",1,inf,6.43419,6.88147,8.85096,90.5674,1.80203
73_75,"['72_29', '72_155']",1,inf,14.1846,5.81884,9.075430999999998,101.817,1.832
73_22,"['72_33', '72_31']",1,inf,14.7953,7.96842,8.479199,106.879,1.8752
0_34,[],1,inf,inf,inf,inf,0.0,inf
73_119,"['72_33', '67_123']",1,inf,inf,inf,inf,0.0,inf
73_158,"['72_159', '72_59']",1,0.012970711297071134,15.2394,6.67045,8.508667999999998,111.893,1.9153
69_17,"['68_138', '68_121']",1,0.010001287415513307,10.8622,7.22699,9.444009000000001,94.513,1.79517
72_59,"['71_70', '71_134']",1,0.0097199871258449,14.8982,6.59774,8.523244,108.767,1.89052
73_51,"['72_108', '72_143']",1,0.008277438043128407,7.47767,9.38863,11.097328999999998,83.512,1.74231
73_134,"['66_107', '72_159']",1,0.007987125844866386,11.1241,7.19496,9.249846000000002,95.2995,1.80007
67_123,"['64_159', '66_52']",1,0.007980688767299663,7.56276,8.51318,9.938367,86.3223,1.76261
68_102,"['67_3', '67_94']",1,0.007414225941422558,7.0712,7.32183,9.472953,88.7889,1.78108
73_76,"['71_70', '72_146']",1,0.006490505310589028,7.54929,6.39613,8.664343,92.5139,1.80841
73_31,"['71_70', '72_0']",1,0.006482137109752205,7.5045,6.19125,8.802622,91.6622,1.80112
69_66,"['67_151', '67_151']",1,0.006449951721918219,6.70987,10.3445,11.441908999999999,83.7949,1.74524
72_20,"['71_128', '71_128']",1,0.006063083360154516,7.62382,7.60304,9.989790000000001,87.3478,1.76679
72_126,"['71_64', '68_102']",1,0.006050852912777584,7.62692,7.25374,9.285169,89.3864,1.78209
73_56,"['72_35', '72_120']",1,0.006047634373994176,7.44443,8.56046,8.653420999999998,91.1746,1.80037
73_154,"['72_35', '70_131']",1,0.005580946250402254,6.85936,8.81656,9.236949,88.021,1.77798
73_141,"['72_143', '69_66']",1,0.005233987769552568,7.2251,9.66806,10.376574,85.7117,1.75819
66_22,"['63_31', '65_93']",1,0.0050737045381397065,7.72583,8.73569,10.004838,84.514,1.74994
73_34,"['72_67', '69_8']",1,0.004984872867718056,6.61823,7.78143,10.219365,85.1412,1.75838
72_29,"['71_86', '69_3']",1,0.004056002574831019,11.6159,6.3797,8.783168,95.7538,1.80558
73_42,"['69_8', '67_151']",1,0.004037335049887364,6.59003,8.70651,10.534578000000002,84.5831,1.75343
73_94,"['72_159', '71_16']",1,0.003801094303186391,6.89364,7.42221,8.512475000000002,93.3206,1.82206
71_16,"['70_89', '70_157']",1,0.0036955262310910935,7.97343,8.74248,9.075027,88.2296,1.77649
73_169,"['72_155', '72_137']",1,0.003388477631155425,7.50748,6.84266,8.66165,92.6705,1.80929
72_33,"['71_33', '70_131']",1,0.0031412938525910124,14.7252,7.75845,8.491166,107.875,1.88361
72_146,"['71_133', '71_5']",1,0.003138719021564213,6.7236,6.85776,8.562913,91.5069,1.80797
73_130,"['72_120', '72_133']",1,0.0029546186031541885,14.3472,6.70982,8.535081,104.049,1.85125
73_96,"['72_29', '72_67']",1,0.0028542001931123073,11.0447,6.88083,10.233300999999999,93.0403,1.78101
73_145,"['70_158', '71_70']",1,0.0024010299324107157,14.5735,6.38154,8.615551,104.627,1.8537
73_53,"['67_151', '71_70']",1,0.0023398776955262436,6.80221,7.88504,9.428758,87.0791,1.77259
73_109,"['71_117', '69_8']",1,0.002156420984872919,14.1757,7.16111,8.527946,105.792,1.86905
73_10,"['72_141', '72_161']",1,0.0020984872867718545,7.5542,8.21251,10.685252000000002,85.3575,1.75084
73_62,"['72_168', '72_120']",1,0.001654328934663695,14.5579,6.81845,8.514779999999998,105.351,1.86214
73_136,"['72_174', '72_25']",1,0.001641454779530064,14.3739,6.2508,8.540840999999999,105.594,1.86595
73_84,"['72_91', '72_20']",1,0.0014676536852269626,14.685,7.34265,8.542364,104.173,1.85087
