cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
0_141,[],1,inf,27.154,16.8722,10.078016,127.737,2.01575
0_16,[],1,inf,16.2484,14.5011,9.936935000000002,130.227,2.07912
0_142,[],1,inf,40.0932,17.0181,9.743989,149.922,2.16286
1_178,"['0_8', '0_117']",1,inf,46.091,13.0743,9.926010000000002,152.552,2.19213
0_34,[],1,inf,inf,inf,inf,0.0,inf
1_127,"['0_141', '0_166']",1,inf,inf,inf,inf,0.0,inf
0_107,[],1,0.02206041025704264,17.3648,19.16,9.88536,133.444,2.09855
1_79,"['0_94', '0_174']",1,0.015987323587621935,18.8604,18.4533,9.912537,131.533,2.08024
1_166,"['0_8', '0_105']",1,0.013712228175422914,27.8706,14.4118,9.899611,135.111,2.08916
1_104,"['0_48', '0_39']",1,0.012331140445524105,23.4154,17.3574,10.091314999999998,128.472,2.03686
1_155,"['0_151', '0_191']",1,0.00855781146919376,32.8244,18.2776,9.895886,139.218,2.0753
0_19,[],1,0.006332040618776721,21.4762,16.5647,9.907881999999997,136.665,2.11098
0_149,[],1,0.005068098723110424,25.9851,14.6403,9.909492,137.292,2.10462
0_196,[],1,0.004870800475981972,23.058,19.1101,9.918643,130.851,2.0583
1_33,"['0_174', '0_109']",1,0.004531694113730192,20.5843,18.0784,9.93475,128.227,2.03236
0_39,[],1,0.003847315819003491,24.4543,18.9254,9.91507,130.743,2.04949
1_35,"['0_48', '0_129']",1,0.003680845422988822,33.8632,15.7795,9.925312,136.0,2.08696
0_129,[],1,0.003458884894969555,34.5335,18.1025,9.865899,139.671,2.10549
1_115,"['0_104', '0_159']",1,0.0032739177882866862,27.8617,14.672,9.891743,148.144,2.18444
1_165,"['0_199', '0_35']",1,0.003230758796727321,28.8981,15.1761,9.873636,140.691,2.1342
1_50,"['0_53', '0_53']",1,0.002540214931778003,43.4107,14.1136,9.895532,156.852,2.23821
0_53,[],1,0.0023675789655405424,43.9153,14.0935,9.894906,156.917,2.23887
0_185,[],1,0.002305923263312978,34.3773,18.3465,9.845315000000001,139.949,2.0851
1_97,"['0_132', '0_135']",1,0.0021456184375211003,28.388,16.8781,9.895565000000001,140.045,2.11791
