cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
33_139,"['32_67', '31_77']",1,inf,8.21079,10.7195,9.93876,87.5644,1.76762
34_46,"['33_46', '33_95']",1,inf,7.36992,10.7863,11.040975,90.25,1.78867
32_110,"['31_77', '31_175']",1,inf,14.4988,8.55738,9.661404999999998,105.739,1.86148
34_50,"['29_103', '33_25']",1,inf,18.7954,15.0001,8.534518,116.654,1.93886
0_34,[],1,inf,inf,inf,inf,0.0,inf
35_86,"['34_137', '34_170']",1,inf,inf,inf,inf,0.0,inf
35_44,"['34_110', '34_17']",1,0.04081726024353104,16.1906,10.9293,8.588086,124.887,2.00097
34_20,"['33_3', '32_110']",1,0.01243341459748101,8.9348,9.19651,8.820467,97.844,1.84573
34_41,"['33_116', '32_5']",1,0.010947130373401186,8.54921,9.24014,8.706676999999999,94.8962,1.82711
35_103,"['34_31', '34_45']",1,0.010875888077699864,19.618,12.8958,8.552431,118.679,1.94732
35_3,"['33_20', '34_155']",1,0.009517055667030545,8.23632,11.1368,8.862741,96.3054,1.83983
35_28,"['34_32', '33_139']",1,0.008400054902319551,7.74447,10.5102,9.957725,88.0229,1.7735
30_44,"['27_14', '27_75']",1,0.008142536879326026,7.59536,20.7546,11.791250000000002,90.056,1.78199
35_12,"['33_139', '33_147']",1,0.007885018856332408,8.39783,12.4356,9.669209,89.0042,1.77887
34_170,"['25_152', '33_139']",1,0.007441225106046402,7.45761,14.0692,10.783165,90.8843,1.79475
35_51,"['33_22', '34_107']",1,0.007032725704089526,15.7303,9.49667,11.019462,101.59,1.81742
35_68,"['32_179', '34_173']",1,0.0064137674102444486,8.51269,10.8946,9.726313000000001,88.8496,1.77946
35_11,"['34_41', '34_99']",1,0.005498728749861136,10.5883,11.6535,9.189402,94.1439,1.80792
35_82,"['34_41', '34_163']",1,0.005411800077124614,16.0617,8.767,8.621572000000002,115.608,1.94085
32_179,"['28_147', '30_96']",1,0.005401996091477787,8.59627,12.5275,9.361132,92.5889,1.80291
35_20,"['34_32', '34_50']",1,0.005039248622540022,19.5279,13.0544,8.544098,113.371,1.90309
35_166,"['34_27', '34_32']",1,0.004917025601474462,9.47618,9.62839,8.969049000000002,94.6305,1.81344
35_152,"['33_22', '34_19']",1,0.004881077654102364,7.4922,10.8172,9.314886999999999,93.0246,1.80966
35_62,"['34_41', '34_116']",1,0.004660161177524089,12.0197,8.87316,9.033615999999999,101.031,1.84328
32_67,"['31_34', '30_74']",1,0.0044993758129138195,7.82626,11.7097,9.459672999999999,91.5529,1.79769
34_60,"['33_52', '33_100']",1,0.004477153445447371,15.7928,11.3785,8.591052000000001,114.069,1.92933
32_148,"['31_34', '31_56']",1,0.0043680024052444,8.02439,9.69925,9.377818999999999,93.3357,1.81088
35_29,"['34_46', '33_139']",1,0.004145778730579913,7.83817,11.6078,9.789998,90.4144,1.78851
35_107,"['34_90', '34_17']",1,0.003967999790848323,9.07513,10.5731,8.658603999999999,99.796,1.85915
35_67,"['34_31', '29_103']",1,0.003895450297060789,17.1445,14.3826,8.556511,110.365,1.89484
30_24,"['29_94', '29_22']",1,0.003800024836763653,8.70311,10.055,10.514965,92.0812,1.79388
34_99,"['30_44', '33_91']",1,0.0034529637448610876,7.40649,12.2746,10.697723,91.5727,1.79868
35_41,"['34_98', '34_50']",1,0.0031438113974601714,16.3267,10.7459,8.604271,110.64,1.90135
35_27,"['34_107', '34_38']",1,0.003026163569696587,8.71999,10.5518,8.627982,100.877,1.86949
33_22,"['28_147', '31_24']",1,0.002947731684520864,9.19198,11.162,9.235528000000002,93.7892,1.81035
34_90,"['32_110', '33_139']",1,0.0028418486395335634,7.67676,12.0249,9.31475,92.1981,1.80704
35_14,"['34_31', '34_60']",1,0.002516356316054294,9.78486,12.3026,8.580186999999999,100.526,1.85905
35_58,"['33_139', '34_45']",1,0.0023268125935463273,16.3008,11.3676,8.588948999999998,110.044,1.89573
35_96,"['29_103', '29_103']",1,0.0021960927849201534,19.0967,14.8931,8.553108,113.749,1.91638
35_25,"['34_163', '34_143']",1,0.0018366133111980582,14.9145,11.04,8.603489999999999,109.181,1.89071
35_123,"['34_17', '33_107']",1,0.001679749540846612,15.4113,11.5096,8.562591999999999,109.028,1.89102
35_176,"['34_45', '34_27']",1,0.0015359577513578482,16.7134,10.0113,8.584176,111.31,1.90218
35_48,"['29_103', '34_39']",1,0.0012875901149680897,18.5398,14.0864,8.554804999999998,113.43,1.91582
35_63,"['34_17', '34_41']",1,0.0012614461532428176,16.4708,9.50764,8.679432,111.684,1.91147
35_94,"['34_116', '30_44']",1,0.0012156942202237078,14.5625,9.20412,9.656658,102.763,1.83795
35_21,"['32_110', '34_143']",1,0.0011634062967731636,14.9755,9.17113,8.753675,107.301,1.87658
35_147,"['34_90', '34_17']",1,0.001019614507284307,13.8659,10.6798,8.615857,102.819,1.85079
35_115,"['34_19', '34_60']",1,0.000993470545559128,15.1827,10.2547,8.638306,111.601,1.91181
35_150,"['34_32', '34_155']",1,0.0008758227177955434,10.5307,10.8549,8.624994000000003,108.208,1.91616
34_17,"['33_56', '33_100']",1,0.0008692867273642022,15.8115,9.89783,8.611908999999999,114.767,1.93432
35_6,"['34_108', '34_134']",1,0.0007451029091693692,15.6855,10.6612,8.612119,108.312,1.88527
35_153,"['34_143', '34_167']",1,0.0006078471101118539,16.1819,11.5253,8.610955,108.461,1.88176
35_161,"['34_6', '34_60']",1,0.0005189576402459663,9.12866,9.8477,8.666171,96.3523,1.83243
35_81,"['34_27', '34_134']",1,0.0004967352727795176,15.0826,8.64713,9.408357,103.056,1.83871
35_31,"['34_45', '34_27']",1,0.0004771273014855868,17.2599,11.9903,8.608922,106.628,1.86778
35_60,"['34_17', '34_143']",1,0.00037908744501593297,15.2003,9.80141,8.668518,108.456,1.88607
35_46,"['34_31', '34_41']",1,0.0003071915502715511,15.5278,9.38987,8.696207,107.683,1.87805
35_130,"['34_137', '34_116']",1,0.00020915169380189726,14.5859,8.73645,9.358452,107.252,1.87236
34_141,"['33_127', '33_164']",1,0.0,inf,inf,inf,0.0,inf
35_171,"['34_60', '34_30']",2,0.01131968182798587,9.69345,13.3288,8.695109,99.2063,1.8542
35_179,"['34_6', '32_110']",2,0.009537317237367535,10.0943,11.5422,8.737103999999999,97.304,1.83549
35_139,"['34_167', '30_44']",2,0.00660788632605439,15.8589,10.4859,9.80047,102.107,1.82439
35_131,"['34_104', '34_31']",2,0.006220302093477751,9.35344,10.1363,9.155534,96.3848,1.82731
35_87,"['34_50', '33_139']",2,0.005241864325910671,17.5071,12.9141,8.572123000000001,114.924,1.93346
35_88,"['34_60', '33_107']",2,0.005085000555559132,16.4058,13.1532,8.577134,119.409,1.97044
35_174,"['32_179', '34_90']",2,0.00477127301485624,9.50349,12.7856,8.904205000000001,100.183,1.8567
35_110,"['34_45', '34_143']",2,0.004117673971725275,17.1043,11.1539,8.637936,116.089,1.94035
35_32,"['34_17', '33_22']",2,0.0038542735573435624,12.6724,10.6519,9.612389,99.5759,1.82288
35_160,"['34_39', '34_163']",2,0.003000019607971315,18.5316,11.7566,8.612819,112.273,1.90101
35_53,"['34_99', '34_44']",2,0.002964071660599031,8.54081,11.9734,10.020410000000002,93.6929,1.8123
35_5,"['34_141', '34_31']",2,0.002522892306485728,19.4596,12.5071,8.576615,112.474,1.90527
35_23,"['34_116', '34_125']",2,0.0023529565552715993,16.4193,10.6068,8.681961,110.943,1.89917
35_120,"['34_19', '34_120']",2,0.0019804051006869147,17.0455,11.4165,8.652537,110.846,1.9001
35_98,"['32_67', '34_32']",2,0.0019281171772364638,16.1774,12.233,8.584282,111.794,1.91035
35_75,"['34_108', '34_6']",2,0.0019215811868051225,18.3677,11.6125,8.612863999999998,112.015,1.90373
35_0,"['34_6', '34_19']",2,0.0019019732155111917,17.8045,9.98871,8.666336000000001,111.532,1.89986
35_165,"['34_98', '29_103']",2,0.0018300773207668099,18.2769,11.3655,8.650774,108.549,1.87007
34_167,"['33_25', '33_100']",2,0.0017255014738658148,16.273,11.5661,8.586137,115.854,1.94024
35_64,"['30_44', '33_139']",2,0.0016209256269649126,15.8931,10.0148,9.520776999999999,103.411,1.83903
35_77,"['34_41', '33_107']",2,0.0015424937417890968,16.8521,11.9438,8.598486,110.009,1.89378
35_178,"['34_167', '34_66']",2,0.0015359577513578482,13.7448,11.7905,8.680124000000001,116.024,1.95527
35_122,"['30_24', '33_22']",2,0.0015228857704952588,15.67,10.014,8.911907,107.651,1.87371
35_79,"['34_104', '34_63']",2,0.0014902058183387384,14.394,9.40556,10.265172000000002,104.259,1.85025
35_121,"['34_116', '34_5']",2,0.0014444538853195356,15.4995,11.4255,8.707708,111.979,1.91177
35_118,"['34_110', '34_108']",2,0.001379093981006495,15.6915,9.67447,8.922565,104.782,1.85049
35_26,"['34_90', '34_141']",2,0.0012875901149680897,15.0402,10.2301,9.062806999999998,104.594,1.85055
35_163,"['34_31', '34_17']",2,0.001196086248929684,14.0748,12.3549,8.594947000000001,104.959,1.86497
35_13,"['34_60', '33_22']",2,0.0011830142680670946,16.901,10.6776,8.64604,113.733,1.92386
35_45,"['34_167', '32_67']",2,0.001169942287204505,15.1676,11.0912,8.731205999999998,106.389,1.86462
35_135,"['34_141', '34_99']",2,0.0011568703063419153,14.9758,10.2428,9.033299000000001,104.805,1.85415
35_170,"['34_108', '34_163']",2,0.0009738625742651973,15.3186,10.6353,8.795040000000002,107.448,1.87156
