cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
33_139,"['32_67', '31_77']",1,inf,8.21079,10.7195,9.93876,87.5644,1.76762
39_89,"['33_139', '38_135']",1,inf,6.46886,9.76523,9.614389000000001,87.9544,1.78002
40_84,"['39_137', '39_30']",1,inf,8.1797,8.03339,8.648233,97.7978,1.84463
39_160,"['34_50', '34_50']",1,inf,11.715,15.1728,8.533112,107.135,1.9018
0_34,[],1,inf,inf,inf,inf,0.0,inf
40_115,"['38_55', '39_156']",1,inf,inf,inf,inf,0.0,inf
40_83,"['38_167', '34_50']",1,0.09803130333540604,17.2829,13.4877,8.543984,124.625,1.99924
39_43,"['38_161', '33_139']",1,0.015195215855417204,7.06515,9.2446,9.637557999999999,90.0033,1.79161
38_55,"['37_124', '36_169']",1,0.012228940370189095,7.1606,10.8231,8.818465999999999,91.7585,1.80577
40_23,"['37_124', '39_114']",1,0.011325298016749726,15.2985,8.7378,8.599385999999999,117.544,1.95869
37_171,"['30_44', '36_147']",1,0.009508090443618231,7.65549,9.51079,11.574487000000001,88.8399,1.77689
40_72,"['39_137', '39_21']",1,0.008704338277125781,7.88831,8.71412,8.818415,93.1017,1.81547
40_12,"['39_21', '39_160']",1,0.007977322942989824,8.44257,13.1038,8.579559,99.0225,1.85829
40_132,"['38_55', '39_43']",1,0.006992313086276029,7.34671,10.7572,8.898976,92.1425,1.80747
39_117,"['34_41', '37_171']",1,0.00668867337893441,8.80997,8.6031,8.807639,95.7176,1.82738
35_28,"['34_32', '33_139']",1,0.005857798711350392,7.74447,10.5102,9.957725,88.0229,1.7735
40_74,"['39_21', '35_28']",1,0.005200904965402326,9.27261,9.79909,9.326203,92.9089,1.80103
39_64,"['37_54', '38_12']",1,0.00449704298585661,7.77568,10.0888,8.737761,96.27,1.84364
37_54,"['36_110', '35_68']",1,0.00411203577524047,8.53127,9.79886,10.707170000000001,89.4602,1.77892
40_102,"['39_114', '39_123']",1,0.0036542608787689798,11.4373,8.05793,9.879456,96.0581,1.805
40_170,"['39_117', '35_28']",1,0.0035927391080004464,8.74206,10.1642,9.995979,89.4615,1.77849
40_153,"['39_65', '39_89']",1,0.00309725731976774,8.1532,12.0334,8.596195,96.7379,1.84298
40_33,"['39_41', '39_123']",1,0.002921953349298105,12.6213,8.72512,9.576463,97.009,1.80838
40_9,"['39_177', '39_132']",1,0.002811478771681444,16.1112,9.31737,8.560966000000002,110.942,1.90429
40_100,"['38_167', '37_124']",1,0.002774433404336928,8.05308,10.1578,8.673226999999999,98.4036,1.85343
40_65,"['39_160', '38_167']",1,0.002513792784091631,15.9222,10.8518,8.55575,114.916,1.93513
39_177,"['38_161', '38_12']",1,0.0024145641215617872,16.0824,8.1518,8.604303,109.823,1.89388
40_7,"['39_33', '39_89']",1,0.0020434489236997354,12.4635,9.39367,9.790326,94.6576,1.78707
40_3,"['39_52', '39_132']",1,0.0020368336795311354,8.99643,9.32656,8.577909,98.5345,1.85157
40_67,"['39_143', '39_105']",1,0.0017933926941243673,8.61381,11.1948,8.620674,96.7382,1.84197
40_139,"['38_167', '38_133']",1,0.001719963483852223,14.9862,8.75221,8.621692,114.44,1.9373
40_59,"['39_115', '39_91']",1,0.00158104335631031,15.0692,9.2968,8.56199,110.129,1.90064
40_68,"['39_91', '39_21']",1,0.0015479671354669347,8.63101,8.79938,8.583663,100.575,1.86976
40_120,"['39_25', '39_52']",1,0.001369355542913141,15.69,9.68072,8.570325,108.71,1.89133
39_52,"['35_28', '38_12']",1,0.0012754190757180265,8.37148,9.14133,9.105287,92.9287,1.80693
40_57,"['39_75', '39_143']",1,0.0008401360094201709,12.2443,8.64542,8.677290000000003,100.513,1.83921
40_58,"['39_156', '39_159']",1,0.0008070597885767956,13.1393,8.7884,8.641602,112.202,1.92718
40_15,"['39_137', '37_171']",1,0.0007276768585528455,14.8622,8.56755,9.425577,103.258,1.84117
39_159,"['38_120', '38_133']",1,0.0,inf,inf,inf,0.0,inf
40_87,"['39_21', '39_117']",2,0.008505219427649112,9.25828,9.37665,9.883975,94.2445,1.81057
40_94,"['39_115', '38_167']",2,0.007931677758226044,16.3948,9.56054,8.563540999999999,116.16,1.94599
39_99,"['38_12', '38_178']",2,0.00612571610018127,16.3676,8.94316,8.598842,118.854,1.96904
37_59,"['36_75', '36_76']",2,0.004087559371816359,9.18097,11.4388,8.64917,97.2687,1.84345
40_81,"['39_21', '33_139']",2,0.004015453210377991,15.5789,9.00768,9.870792,100.799,1.81578
40_45,"['39_33', '35_28']",2,0.004007514917375614,12.2106,10.8532,9.09976,98.1151,1.81793
40_25,"['39_21', '37_59']",2,0.003510048555892149,9.87463,9.73287,8.733446,100.414,1.85814
40_1,"['39_115', '39_52']",2,0.0033605440376804014,16.8947,10.0316,8.566572999999998,114.109,1.92654
40_96,"['39_143', '34_41']",2,0.0032613153751505576,15.7048,9.06233,8.740821,106.708,1.87003
40_10,"['39_143', '39_160']",2,0.0032282391543071824,9.69385,13.9159,8.613952000000001,98.7115,1.84839
40_130,"['39_119', '39_25']",2,0.003155471468451926,11.6526,9.11057,8.678618,102.967,1.86253
39_34,"['38_11', '38_78']",2,0.0030827037825965757,15.2859,8.76228,8.668199000000001,112.124,1.91878
40_105,"['39_52', '38_178']",2,0.002732757366074382,8.13968,9.42558,8.856516000000001,94.3874,1.81805
39_143,"['38_178', '33_139']",2,0.002575976079277052,8.70389,9.41916,8.857984000000002,94.6963,1.82035
40_116,"['38_135', '39_65']",2,0.002540253760766312,7.21171,13.0778,9.219842,91.8519,1.80772
40_51,"['39_43', '39_158']",2,0.0020441104481166237,15.5665,10.9874,8.621032,108.349,1.88393
40_79,"['39_123', '39_21']",2,0.0019118055647434045,14.8569,9.29187,11.378795,101.858,1.82362
40_146,"['37_171', '39_43']",2,0.0017927311697074793,15.0258,9.09143,10.940172999999998,101.592,1.82266
40_176,"['38_167', '39_156']",2,0.0017398092163582104,14.8155,9.01791,8.618586,110.602,1.90582
40_172,"['33_139', '39_16']",2,0.0017179789106015583,12.405,9.60826,10.147611000000001,97.1799,1.80691
40_117,"['39_137', '38_178']",2,0.001713348239683529,12.7053,8.34467,8.651892,111.516,1.92666
40_4,"['35_28', '39_143']",2,0.0014818146937803723,15.2198,9.89522,9.862396,100.747,1.81603
40_30,"['37_124', '39_156']",2,0.0012965878570577905,14.6445,8.85715,8.635206,107.606,1.87846
38_167,"['37_61', '37_105']",2,0.0012172049270339344,15.2428,10.1413,8.570938000000002,111.438,1.91098
40_20,"['39_163', '39_143']",2,0.001144437241178584,15.3782,9.07213,9.181473,103.53,1.84149
40_111,"['39_179', '39_175']",2,0.0011312067528412902,14.8245,8.93307,10.033969,103.402,1.84
40_75,"['38_167', '34_41']",2,0.0010650543111546337,14.8034,9.01913,8.586192,109.055,1.89323
40_113,"['39_18', '39_89']",2,0.0008533664977574646,16.1678,10.0864,8.674243,106.242,1.86487
40_157,"['39_52', '39_16']",2,0.0008202902769141833,15.3935,8.90553,8.894672,105.964,1.86087
40_37,"['34_41', '39_117']",2,0.0008202902769140893,16.7206,8.94047,9.302228,104.488,1.8431
40_38,"['39_89', '39_34']",2,0.0008004445444081018,14.5708,9.27044,8.687079,104.941,1.85923
40_143,"['39_175', '39_179']",2,0.0007872140560708081,15.4261,8.24079,8.807863999999999,106.642,1.86901
40_127,"['39_64', '39_136']",2,0.0007607530793962207,15.5845,9.59383,8.632168,106.545,1.87062
40_19,"['39_43', '39_114']",2,0.0007607530793961267,15.0695,9.34134,9.058704999999998,103.629,1.84414
40_142,"['39_99', '39_16']",2,0.000747522591058833,14.9642,8.49382,8.849219999999999,107.809,1.88021
40_119,"['39_117', '38_135']",2,0.000654909172697589,14.418,8.57895,8.895717999999999,104.393,1.85474
40_76,"['35_28', '38_133']",2,0.000654909172697589,8.99006,11.293,8.735151,100.448,1.85873
40_128,"['38_167', '39_65']",2,0.0006019872193482263,8.19103,11.0746,8.682725000000001,105.524,1.90927
40_166,"['34_41', '39_123']",2,0.000568910998504945,16.253,8.38591,8.673983,108.675,1.8857
40_60,"['39_43', '39_160']",2,0.0005424500218303577,15.9641,11.663,8.562573,112.246,1.91457
40_134,"['39_99', '38_55']",2,0.0005358347776616638,15.4382,9.64561,8.599725999999999,108.395,1.88271
39_21,"['38_12', '38_102']",2,0.0005358347776615698,15.9982,8.61021,8.659894,106.589,1.86709
40_150,"['39_16', '38_167']",2,0.0005159890451556763,14.7468,9.25514,9.486252,103.359,1.84072
40_133,"['39_30', '39_109']",2,0.00029107074342111936,16.4557,10.3025,8.583588,106.561,1.86404
40_131,"['38_167', '34_41']",2,0.00022491830173446289,15.8725,9.59645,8.609055,108.687,1.88665
40_88,"['39_177', '38_167']",3,0.021294470978923792,17.0555,8.69136,8.706507000000002,122.644,1.99536
40_17,"['33_139', '37_54']",3,0.009205112260693593,15.0023,9.90167,11.195785,99.9174,1.80929
40_118,"['39_65', '39_64']",3,0.006756148869454843,9.3866,11.3207,8.931513999999998,95.047,1.82545
40_110,"['39_175', '38_167']",3,0.00394268552452264,14.8819,9.4552,10.061277,101.354,1.82261
40_53,"['39_105', '39_99']",3,0.003611923316089546,16.5755,9.04622,8.587379,115.393,1.93746
40_41,"['39_160', '39_99']",3,0.0034928489210537144,17.8785,11.0107,8.568926,115.892,1.93915
40_155,"['39_105', '37_54']",3,0.002910707434211382,14.9145,9.60532,9.708284,102.63,1.83622
40_121,"['38_178', '39_91']",3,0.002897476945873994,16.4179,10.5031,8.604724000000001,109.582,1.88827
40_32,"['39_113', '37_124']",3,0.002857785480862113,15.1712,9.56229,8.728855999999999,108.08,1.87933
40_11,"['39_177', '39_158']",3,0.0028445549925248193,15.8774,8.82608,8.660874999999999,115.063,1.9401
40_95,"['39_91', '39_33']",3,0.0028247092600187378,14.8325,10.0862,8.613541999999999,111.736,1.91547
40_167,"['34_50', '37_54']",3,0.002626251934958956,16.7333,12.8712,8.600541000000002,110.353,1.8967
40_135,"['37_171', '39_30']",3,0.0025733299816095936,15.6307,10.1572,9.044886,102.527,1.83515
40_147,"['39_132', '39_113']",3,0.002427794609899081,15.4187,9.40769,8.586735999999998,112.466,1.91849
40_28,"['39_143', '34_41']",3,0.0022161067965018174,16.3627,9.34711,9.115143,105.196,1.8523
40_40,"['39_123', '37_124']",3,0.00219626106399583,16.0325,9.4471,10.349036000000002,102.12,1.82243
40_5,"['39_44', '38_55']",3,0.0019514970297553795,14.9401,9.66383,9.154329,104.103,1.84691
40_138,"['39_43', '39_177']",3,0.0018588836113940417,16.4655,9.1776,8.629574999999999,112.836,1.91717
40_56,"['39_132', '39_52']",3,0.001805961658044773,16.2317,8.75782,8.771203000000002,107.306,1.86801
40_173,"['39_16', '37_59']",3,0.0017662701930328919,15.5632,8.87687,8.680950999999999,109.232,1.88935
40_141,"['35_28', '39_89']",3,0.0017331939721895167,15.6995,9.76067,9.302579000000001,101.881,1.827
40_18,"['38_167', '39_136']",3,0.0017265787280209167,17.2605,10.2092,8.577485999999999,113.444,1.92256
40_165,"['39_89', '37_59']",3,0.001719963483852223,14.7669,10.1,9.049128000000001,105.366,1.85562
40_70,"['37_54', '39_177']",3,0.0016802720188402477,16.0862,9.69507,8.98199,103.707,1.84273
40_104,"['38_55', '39_33']",3,0.0015678128679729223,15.0873,11.1736,8.595004999999999,114.683,1.93379
40_2,"['39_136', '39_34']",3,0.0015413518912983349,16.655,9.82238,8.630172000000002,108.894,1.88624
40_122,"['37_59', '39_109']",3,0.0014818146937802784,16.4639,10.2088,8.613734,110.205,1.89714
40_158,"['39_137', '39_89']",3,0.0013892012754191283,15.754,9.2815,8.626594,113.16,1.92202
40_31,"['39_25', '39_143']",3,0.0013495098104070592,15.4981,10.0293,8.696272,106.26,1.86424
40_42,"['37_59', '39_52']",3,0.0013428945662384594,15.5142,9.11281,8.789925,107.741,1.87397
