cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years,Global GDP loss,SLR - ft
66_107,"['63_165', '65_5']",1,inf,7.8195,9.06398,11.118851000000001,84.0878,1.74222
69_8,"['67_34', '68_42']",1,inf,6.43419,6.88147,8.85096,90.5674,1.80203
69_3,"['68_170', '68_138']",1,inf,10.9058,6.17479,8.652764,97.3735,1.82046
70_131,"['68_15', '69_13']",1,inf,14.714,8.30498,8.483391,104.966,1.8584
0_34,[],1,inf,inf,inf,inf,0.0,inf
70_168,"['69_148', '69_66']",1,inf,inf,inf,inf,0.0,inf
69_66,"['67_151', '67_151']",1,0.5775657668795934,6.70987,10.3445,11.441908999999999,83.7949,1.74524
70_16,"['69_132', '69_68']",1,0.019493097053369105,14.7284,7.07382,8.529541,109.963,1.90084
69_17,"['68_138', '68_121']",1,0.01468232708290399,10.8622,7.22699,9.444009000000001,94.513,1.79517
67_89,"['65_114', '66_152']",1,0.01012294800467063,6.87733,7.50587,8.579568,91.1579,1.80445
66_22,"['63_31', '65_93']",1,0.009258190809808336,7.72583,8.73569,10.004838,84.514,1.74994
70_157,"['69_8', '69_66']",1,0.009072738512260517,6.89006,9.38504,9.017181000000003,89.7123,1.79171
70_95,"['69_74', '68_15']",1,0.008583693935023038,7.17681,7.77227,8.494310000000002,96.588,1.84483
68_127,"['66_69', '67_129']",1,0.008548664056597332,7.01005,7.37554,8.540634,93.7133,1.82239
70_158,"['69_151', '69_8']",1,0.007603544199464244,7.59514,6.85076,8.571283000000001,92.0412,1.80792
70_62,"['69_155', '68_163']",1,0.00724637681159425,15.3924,7.05522,8.518532,112.889,1.92252
68_102,"['67_3', '67_94']",1,0.006955834878769113,7.0712,7.32183,9.472953,88.7889,1.78108
67_123,"['64_159', '66_52']",1,0.00694759255443367,7.56276,8.51318,9.938367,86.3223,1.76261
67_151,"['62_164', '65_141']",1,0.006089703963184294,7.50154,10.3168,11.444182,85.5092,1.75101
69_159,"['68_125', '68_87']",1,0.0058733429493784415,6.48795,6.46895,8.822242,90.1098,1.79846
70_77,"['69_155', '69_18']",1,0.0052132701421800974,14.8136,7.4393,8.490229000000001,107.969,1.88497
69_110,"['68_0', '67_151']",1,0.005146644687135043,6.94913,10.2264,10.126076999999999,86.8449,1.76912
70_10,"['68_102', '69_157']",1,0.005062847723057889,12.151,6.97025,9.350112,95.9297,1.79711
70_162,"['66_22', '67_151']",1,0.005031252146438641,8.59945,9.20291,9.363565000000001,88.192,1.77121
70_81,"['69_8', '69_140']",1,0.005015454358128967,7.52068,7.32027,8.747639,92.6882,1.81054
68_49,"['67_111', '67_111']",1,0.004700185452297599,7.882,9.87025,9.675571999999999,87.27,1.77131
70_80,"['69_17', '69_13']",1,0.004443986537536859,7.52545,7.4994,8.584492000000001,92.2649,1.8076
70_9,"['67_151', '69_157']",1,0.00409986949653139,7.35838,7.8611,9.864620999999998,88.6996,1.77794
70_167,"['69_3', '69_122']",1,0.003954941960299478,7.24411,6.74485,10.897585999999999,87.5292,1.76696
70_89,"['68_102', '69_116']",1,0.0035895322480939424,7.01143,8.20261,9.982147000000001,86.5207,1.76438
69_116,"['66_107', '64_69']",1,0.0028861872381344468,7.16398,7.81894,10.197534999999998,87.8458,1.77183
70_104,"['69_74', '69_163']",1,0.0026787554090252513,14.7481,6.5428,8.525951000000001,107.254,1.87658
69_128,"['68_160', '68_170']",1,0.002412253588845427,7.72129,7.3517,8.52829,92.9951,1.8131
70_96,"['68_127', '67_89']",1,0.001877189367401649,6.89041,6.72093,8.542385,93.0394,1.81919
70_120,"['68_170', '69_3']",1,0.0017102822996085544,14.5128,6.24522,8.560970000000001,105.928,1.86677
70_32,"['68_170', '68_15']",1,0.0016415962634796642,15.1864,6.98271,8.520480000000001,105.268,1.85959
70_40,"['69_159', '69_13']",1,0.001634727659866746,14.5633,7.22201,8.537540000000002,105.735,1.86611
70_17,"['68_127', '69_140']",1,0.0015797788309636924,14.6672,7.21279,8.540196,105.562,1.86212
70_6,"['68_170', '68_15']",1,0.0013874579298028585,14.8171,7.12323,8.528125,106.321,1.86874
70_0,"['68_127', '68_127']",1,0.0009616045058039739,11.5921,7.277,8.541063,101.096,1.84532
70_18,"['69_125', '66_107']",1,0.000833161618243046,7.38642,7.47261,9.569848000000002,87.9494,1.7738
70_87,"['69_148', '69_159']",1,0.00039837900954730904,14.344,6.5715,8.575776000000001,105.332,1.86412
68_15,"['67_71', '63_80']",1,0.00028848135174110433,14.8018,8.25904,8.493713,105.295,1.86081
70_161,"['69_128', '69_3']",1,0.00026787554090244707,14.4761,6.70069,8.560989000000001,104.564,1.85568
70_15,"['69_13', '69_3']",1,0.00018545229754791555,14.6166,7.39799,8.503236,105.29,1.86151
69_166,"['0_34', '68_15']",1,0.0,inf,inf,inf,0.0,inf
70_22,"['67_151', '64_69']",1,0.0,inf,inf,inf,0.0,inf
70_31,"['69_131', '67_123']",1,0.0,inf,inf,inf,0.0,inf
70_48,"['68_49', '66_119']",1,0.0,inf,inf,inf,0.0,inf
70_164,"['69_161', '65_141']",1,0.0,inf,inf,inf,0.0,inf
70_165,"['68_102', '69_74']",1,0.0,inf,inf,inf,0.0,inf
70_82,"['69_148', '69_148']",2,0.00973075073837483,6.95486,6.86663,8.547493,95.8509,1.83956
70_65,"['68_102', '67_151']",2,0.006835634315543727,7.99087,9.70194,10.490826000000002,85.4357,1.75674
70_133,"['68_163', '69_128']",2,0.004869839961535841,15.3146,7.06026,8.539815999999998,108.583,1.88981
70_2,"['67_123', '66_22']",2,0.004628751974723561,11.3501,7.97315,10.190084000000002,93.2684,1.78127
70_3,"['69_25', '69_155']",2,0.003880761041280292,14.971,7.30455,8.542098000000001,108.678,1.88964
