cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
67_9,"['66_83', '66_45']",1,inf,25.691366666666667,14.232456666666666
67_39,"['65_74', '66_56']",1,inf,26.252466666666663,14.074193333333332
67_88,"['65_74', '66_25']",1,1.236769512724524,26.0817,14.091856666666667
67_32,"['65_74', '66_56']",1,1.1103547863620005,25.816699999999997,14.147016666666666
67_80,"['66_56', '66_83']",1,0.38323881378119656,25.6952,14.211813333333332
67_33,"['66_52', '66_58']",1,0.37999167349427937,25.742166666666666,14.171816666666667
67_71,"['66_56', '66_1']",1,0.3364268839697552,25.7137,14.178103333333333
67_7,"['66_52', '66_25']",2,inf,25.695166666666665,14.24179
67_68,"['66_80', '66_66']",2,inf,26.251933333333337,14.091909999999999
67_79,"['66_16', '66_6']",2,1.2005482784652584,26.088966666666664,14.108696666666665
67_1,"['66_14', '66_41']",2,1.005963997418098,25.8926,14.175116666666668
67_62,"['65_62', '66_25']",2,0.3348436557224404,25.80026666666667,14.181753333333333
67_30,"['66_69', '66_68']",2,0.2962743381158388,25.747866666666667,14.222266666666668
66_52,"['65_20', '65_58']",2,0.22491341839827056,25.724333333333334,14.237633333333333
67_18,"['66_56', '66_8']",2,0.20412753333575506,25.748499999999996,14.199733333333333
66_8,"['65_71', '65_25']",2,0.1602924293308581,25.792166666666663,14.198266666666667
66_14,"['65_69', '65_5']",2,0.08821463098887744,25.777800000000003,14.19973
65_74,"['64_41', '64_57']",3,inf,26.301566666666663,14.103366666666666
67_74,"['66_52', '66_52']",3,inf,25.723266666666664,14.246033333333335
67_49,"['66_1', '66_27']",3,0.9199368058596765,25.83996666666667,14.184253333333332
67_5,"['66_83', '66_69']",3,0.9126847409126165,26.107433333333333,14.129706666666666
66_56,"['65_62', '65_25']",3,0.3042413013112222,26.216066666666666,14.111323333333331
67_20,"['66_8', '66_45']",3,0.2922301899487555,25.760833333333334,14.24021
67_52,"['66_77', '66_14']",3,0.23449960621501592,25.7617,14.213823333333332
67_82,"['66_69', '66_25']",3,0.1898290186673432,26.1431,14.128826666666669
67_50,"['65_25', '66_52']",3,0.1886721136665298,25.818433333333335,14.203669999999997
67_55,"['66_8', '66_41']",3,0.17333370637860165,25.825400000000002,14.191373333333331
66_25,"['65_51', '64_81']",3,0.14823820005248806,26.17543333333333,14.119399999999999
66_66,"['65_51', '65_15']",3,0.12687556529155383,26.175833333333333,14.115753333333332
67_41,"['66_41', '66_52']",3,0.12122417166440891,25.775566666666666,14.20599666666667
67_37,"['66_83', '65_74']",3,0.07883814036519349,25.765800000000002,14.20798
67_21,"['66_83', '66_68']",4,inf,25.747966666666667,14.269776666666667
67_43,"['66_64', '66_27']",4,inf,26.207766666666668,14.115976666666667
67_42,"['66_41', '66_80']",4,0.7954495113214263,25.912533333333332,14.1937
67_36,"['66_52', '66_77']",4,0.6826005652935472,26.112800000000004,14.167323333333334
67_40,"['66_52', '66_41']",4,0.4554382118608293,25.778033333333337,14.213273333333333
67_3,"['66_56', '66_56']",4,0.3307141417472356,25.82626666666667,14.19382
67_84,"['66_69', '66_64']",4,0.30154183996244377,26.138133333333332,14.130686666666668
67_11,"['65_15', '66_8']",4,0.222089050232544,26.188299999999998,14.122553333333334
67_67,"['66_52', '66_69']",4,0.21775712211996057,26.121800000000004,14.146686666666668
67_72,"['66_69', '66_14']",4,0.20871971247747156,25.799066666666665,14.20661
67_17,"['66_52', '66_16']",4,0.15375231461710387,26.115199999999998,14.156506666666667
67_81,"['66_1', '66_6']",4,0.08906919067164926,25.787966666666666,14.21311
67_60,"['66_77', '66_41']",4,0.08509840976072529,26.198066666666666,14.116576666666667
67_10,"['66_69', '66_56']",5,inf,26.279899999999998,14.120143333333333
67_70,"['66_82', '66_41']",5,inf,25.788533333333334,14.226303333333332
66_41,"['64_85', '65_25']",5,1.109243162620354,25.91016666666667,14.194719999999998
67_22,"['66_14', '66_69']",5,0.9579457314210617,26.139466666666667,14.146133333333331
67_6,"['66_80', '66_66']",5,0.4577979375304816,25.826666666666664,14.196310000000002
67_59,"['65_74', '66_83']",5,0.36013619045663314,25.8026,14.220080000000001
67_63,"['66_14', '66_58']",5,0.29821573059169776,26.236033333333335,14.12035
67_38,"['66_58', '66_14']",5,0.2834276998975729,26.183833333333336,14.131046666666668
66_16,"['64_84', '65_57']",5,0.19879075777840507,26.15906666666667,14.133810000000002
66_69,"['65_69', '65_51']",5,0.15597138822742077,26.141033333333336,14.142903333333331
67_4,"['66_8', '66_52']",6,inf,25.790766666666666,14.2279
67_54,"['66_80', '65_74']",6,inf,26.3567,14.12021
67_13,"['66_77', '66_69']",6,0.6737979249996129,26.148233333333334,14.182926666666667
67_65,"['66_27', '66_27']",6,0.589833090676982,25.957333333333334,14.198666666666666
67_58,"['66_82', '66_41']",6,0.4594263292078369,25.8837,14.224969999999999
67_0,"['66_69', '66_1']",6,0.39738794555880685,26.158999999999995,14.164480000000003
67_31,"['66_56', '65_74']",6,0.37774612963612053,26.3408,14.13138
67_19,"['66_27', '66_77']",6,0.3743600255737961,25.9031,14.199799999999998
67_23,"['66_66', '65_74']",6,0.3094939287385252,26.204266666666665,14.131883333333333
67_51,"['66_69', '66_64']",6,0.24486462506165052,26.161133333333336,14.142586666666666
67_73,"['66_53', '65_62']",6,0.1378110585415115,26.201399999999996,14.138183333333336
67_48,"['66_1', '66_58']",6,0.11203987259651942,26.1618,14.138643333333334
67_26,"['66_56', '66_45']",7,inf,26.356066666666667,14.13192
67_35,"['66_45', '66_64']",7,inf,25.82256666666667,14.260930000000002
67_78,"['65_25', '66_14']",7,0.8180338381098013,26.000200000000003,14.203453333333334
67_16,"['66_14', '66_16']",7,0.6964646856127876,26.164266666666663,14.167326666666666
67_85,"['66_45', '66_53']",7,0.5846053747301799,25.92343333333333,14.214623333333334
67_2,"['66_1', '66_8']",7,0.5480045004732956,25.822766666666666,14.235966666666668
67_29,"['66_69', '66_16']",7,0.35682552209954704,26.2197,14.137023333333333
67_8,"['66_83', '66_69']",7,0.27713613931735587,26.178533333333334,14.15672666666667
67_89,"['66_69', '66_12']",7,0.2298905652134229,26.197266666666664,14.139553333333334
67_14,"['66_66', '66_80']",8,inf,26.2363,14.137723333333334
67_15,"['66_6', '65_74']",8,inf,25.824633333333335,14.23845
67_12,"['66_45', '66_69']",8,1.3824789578992176,26.192133333333334,14.185003333333333
67_83,"['65_15', '66_41']",8,0.9534914895082733,25.932533333333335,14.216460000000003
