cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
73_63,"['72_62', '72_85']",1,inf,25.871566666666666,13.942820000000003
73_89,"['72_61', '72_12']",1,inf,25.306366666666666,14.015426666666668
73_14,"['72_38', '72_89']",1,1.8092867583691148,25.507366666666666,14.00732
73_37,"['72_55', '72_62']",1,1.5327218504302478,25.796833333333336,13.947066666666666
73_34,"['72_18', '72_1']",2,inf,25.82013333333333,13.952503333333333
73_51,"['72_38', '72_85']",2,inf,25.366666666666664,14.024336666666668
73_58,"['72_89', '72_57']",2,2.0,25.549599999999998,14.019863333333333
73_48,"['72_38', '71_15']",3,inf,25.89763333333333,13.957416666666667
73_72,"['72_44', '72_61']",3,inf,25.38093333333333,14.064616666666666
73_22,"['72_38', '72_10']",3,1.2520734940548157,25.488766666666667,14.027880000000001
73_44,"['72_62', '72_44']",3,1.1357106956027168,25.824966666666665,13.983833333333331
73_36,"['72_85', '72_78']",3,0.38706021734753737,25.849500000000003,13.980973333333333
73_5,"['72_62', '72_76']",3,0.36086628859764686,25.3904,14.034799999999999
73_62,"['72_49', '72_38']",3,0.2549270533340422,25.40523333333333,14.030973333333334
73_61,"['72_1', '72_61']",4,inf,25.393966666666667,14.085543333333334
73_84,"['72_46', '72_76']",4,inf,25.92973333333333,13.96252
72_85,"['70_21', '71_1']",4,0.9743308385555771,25.839233333333336,14.000046666666668
72_89,"['71_45', '71_45']",4,0.8683684399251943,25.548366666666666,14.032986666666668
73_77,"['72_57', '72_38']",4,0.34387805153983275,25.423166666666663,14.077716666666666
73_11,"['72_57', '72_57']",4,0.2949795867865529,25.427333333333333,14.050899999999999
73_31,"['72_0', '72_47']",4,0.2653273955690224,25.86746666666666,13.986393333333332
73_26,"['72_61', '72_57']",4,0.2135349708939675,25.473699999999997,14.038293333333334
72_78,"['71_37', '71_3']",4,0.20862640630713772,25.91376666666667,13.974696666666668
73_87,"['72_47', '72_9']",4,0.18901643462392592,25.4389,14.04504
73_56,"['72_0', '72_45']",4,0.1814950315818531,25.899600000000003,13.981266666666668
73_6,"['72_89', '72_0']",4,0.11961227088365044,25.522166666666667,14.037889999999999
73_3,"['72_62', '72_62']",4,0.06288732873702732,25.52933333333333,14.035716666666668
73_60,"['72_89', '72_89']",4,0.031042495271492474,25.5271,14.035840000000002
72_38,"['71_13', '71_21']",5,inf,25.434433333333335,14.068396666666667
72_39,"['71_10', '71_15']",5,inf,26.0505,13.962539999999999
73_86,"['72_38', '72_89']",5,0.9949140282777849,25.53933333333333,14.036773333333334
73_64,"['72_85', '72_66']",5,0.945850858917817,25.870099999999997,13.999126666666669
73_57,"['72_57', '71_15']",5,0.2820427979639445,25.441333333333336,14.051093333333332
73_38,"['71_15', '72_5']",5,0.26586928746471417,25.98143333333333,13.976503333333334
73_9,"['72_39', '72_5']",5,0.24401700491563863,26.02246666666667,13.971046666666666
73_28,"['71_1', '72_12']",5,0.19984098386013985,25.90263333333333,13.999073333333333
72_12,"['71_45', '71_42']",5,0.1945920497204798,25.935766666666666,13.984293333333332
73_66,"['72_39', '72_38']",5,0.19340481855513028,25.92566666666666,13.987519999999998
73_10,"['72_85', '72_57']",5,0.191975822093715,25.502033333333333,14.047020000000002
72_62,"['71_37', '71_80']",5,0.15734295196421516,25.507166666666667,14.042083333333336
73_68,"['72_38', '72_10']",5,0.15128904161534998,25.43883333333333,14.066016666666664
73_41,"['72_62', '72_46']",5,0.029625316233367855,25.436066666666665,14.066203333333332
72_76,"['71_15', '71_31']",6,inf,26.023933333333332,13.971603333333334
73_82,"['72_9', '72_85']",6,inf,25.435066666666668,14.073053333333332
73_35,"['72_62', '72_5']",6,0.7227594517036355,25.572466666666667,14.037570000000002
73_1,"['72_57', '72_78']",6,0.6676734781421924,25.893966666666667,14.029686666666668
73_33,"['72_76', '71_15']",6,0.43233817038129224,25.9606,13.986816666666668
73_81,"['72_9', '72_76']",6,0.3168970044547146,25.900966666666665,14.002946666666666
73_27,"['72_89', '72_61']",6,0.30194237408662583,25.530533333333334,14.054563333333334
73_59,"['72_9', '71_1']",6,0.28420243909999016,25.45743333333333,14.058436666666665
73_74,"['72_85', '72_12']",6,0.2754653583271466,25.8943,14.02528
73_69,"['72_46', '72_67']",6,0.26026255098646023,25.938100000000002,14.000676666666665
73_43,"['71_80', '72_67']",6,0.2387147521733266,25.54093333333333,14.04219
73_80,"['72_89', '72_8']",6,0.1820601076830945,25.451733333333333,14.069819999999998
72_61,"['71_1', '71_1']",7,inf,25.441266666666667,14.086709999999998
73_4,"['72_76', '72_39']",7,inf,26.082533333333334,13.975406666666666
73_54,"['72_61', '72_0']",7,0.949108304095617,25.831199999999995,14.037593333333334
73_75,"['72_18', '72_1']",7,0.6710721198765655,25.944733333333332,14.001019999999999
73_46,"['72_89', '72_62']",7,0.5018338416964946,25.5733,14.04219
73_47,"['71_15', '72_57']",7,0.3680679939039634,25.462033333333334,14.060726666666666
73_50,"['71_1', '72_39']",7,0.3562625819407542,25.976633333333336,13.988143333333333
73_53,"['72_12', '72_47']",7,0.28169013733696635,25.533333333333335,14.055453333333332
73_39,"['72_67', '72_38']",7,0.27957393922673485,26.081566666666664,13.985116666666665
73_13,"['72_9', '72_57']",7,0.2658299618632387,25.445833333333336,14.081233333333332
73_19,"['72_66', '72_89']",7,0.1814884125086672,25.5565,14.04577
73_17,"['72_12', '72_39']",8,inf,26.111566666666665,14.006833333333333
73_42,"['72_49', '72_57']",8,inf,25.446366666666666,14.084533333333333
73_21,"['72_12', '71_80']",8,0.7988783302674054,25.944466666666667,14.038673333333334
73_29,"['72_12', '72_39']",8,0.660983855602022,25.966566666666665,14.01499
73_16,"['72_47', '72_39']",8,0.6587838289281491,25.677033333333338,14.043243333333335
73_7,"['72_66', '72_55']",8,0.36124935604789477,25.6257,14.052626666666667
73_76,"['72_62', '72_89']",8,0.3080346001873142,25.5688,14.05867
72_57,"['71_45', '71_1']",8,0.2706586536713007,25.4675,14.067296666666666
