cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
56_30,"['55_47', '55_27']",1,inf,26.995433333333335,14.322280000000001
57_83,"['56_62', '56_83']",1,inf,26.328533333333336,14.46919
57_48,"['56_65', '56_30']",1,0.8267121822861199,26.582633333333334,14.386826666666666
57_49,"['56_3', '56_18']",1,0.7124086822828166,26.795666666666666,14.35579
57_11,"['56_83', '56_79']",1,0.3666328486071509,26.581633333333333,14.430093333333332
57_50,"['55_42', '56_32']",1,0.31433547982527205,26.3469,14.463926666666666
56_18,"['55_27', '55_60']",1,0.3112633878122262,26.43166666666667,14.44573
57_15,"['56_65', '55_22']",1,0.2736592223352674,26.954566666666665,14.332956666666666
57_8,"['56_65', '56_3']",1,0.25398477288107363,26.899733333333334,14.352020000000001
57_35,"['56_20', '56_83']",1,0.21198320836840334,26.9169,14.345183333333331
57_62,"['56_20', '56_32']",1,0.20218442230128592,26.43386666666667,14.437356666666666
57_44,"['56_18', '56_30']",1,0.20039115572361924,26.522833333333335,14.43611
57_66,"['56_30', '56_65']",1,0.12912392037098114,26.559366666666666,14.435563333333334
55_42,"['54_11', '54_41']",2,inf,26.439533333333333,14.50495
57_33,"['56_30', '56_20']",2,inf,26.957333333333334,14.346266666666667
57_65,"['55_42', '56_45']",2,0.6294073327529572,26.80503333333333,14.373033333333334
57_23,"['56_32', '56_49']",2,0.6227617626148978,26.634433333333334,14.408213333333334
57_56,"['56_20', '56_18']",2,0.4601561411949011,26.4932,14.437580000000002
57_89,"['56_32', '55_27']",2,0.45782112810958603,26.602366666666665,14.409746666666665
57_38,"['56_26', '56_18']",2,0.4542733283220939,26.4568,14.45538666666667
57_87,"['56_49', '56_10']",2,0.297747743270636,26.907966666666663,14.357156666666668
57_26,"['55_27', '56_62']",2,0.2206051737367543,26.880266666666667,14.369896666666667
56_32,"['55_22', '55_17']",2,0.18251251558375747,26.483766666666668,14.446419999999998
56_20,"['55_42', '55_88']",2,0.16506102459747124,26.841933333333333,14.371926666666669
57_34,"['56_5', '56_0']",3,inf,27.0625,14.3553
57_79,"['56_32', '56_55']",3,inf,26.469533333333334,14.480629999999998
57_24,"['56_3', '55_42']",3,0.7302577877372518,26.816166666666664,14.384683333333335
57_2,"['56_86', '56_83']",3,0.6476403910779649,26.6914,14.421196666666665
56_65,"['55_77', '55_60']",3,0.38608858230849963,26.525199999999998,14.43891
57_37,"['56_83', '56_18']",3,0.3199144656667283,26.505499999999998,14.462723333333335
57_7,"['56_65', '56_45']",3,0.279514144045983,26.90733333333333,14.375313333333333
56_83,"['55_27', '55_2']",3,0.24685023977721998,26.6195,14.438430000000002
57_42,"['56_79', '56_26']",3,0.22763966837334035,26.957666666666668,14.35983
57_80,"['56_79', '55_42']",3,0.20353160156294198,26.48046666666667,14.46955
55_27,"['54_66', '54_61']",3,0.17476887606185512,26.668400000000002,14.43462
57_27,"['55_22', '56_86']",3,0.14271917505708534,26.93386666666667,14.372053333333334
57_58,"['56_30', '56_35']",3,0.13766635302169586,26.950999999999997,14.360263333333334
57_12,"['56_83', '55_27']",3,0.11286643757418477,26.661433333333335,14.436766666666665
57_36,"['55_77', '56_32']",3,0.070758083700354,26.9319,14.374113333333334
57_20,"['56_49', '56_30']",4,inf,27.118599999999997,14.364446666666666
57_46,"['56_35', '56_32']",4,inf,26.479266666666664,14.483026666666667
57_82,"['56_62', '55_42']",4,0.730099568330687,26.838866666666664,14.402323333333333
57_13,"['55_27', '55_27']",4,0.6429748372776034,26.676466666666666,14.43707
57_3,"['55_60', '55_60']",4,0.33116064426617015,27.017233333333333,14.370590000000002
57_57,"['56_3', '55_77']",4,0.23045673478413597,26.927933333333332,14.381153333333335
57_5,"['56_20', '55_22']",4,0.228758660368296,26.975566666666666,14.377186666666669
57_0,"['55_42', '56_79']",4,0.22854867349604804,26.53316666666667,14.469489999999999
57_31,"['56_32', '55_77']",4,0.22202256302169038,26.534033333333337,14.451020000000002
57_68,"['56_3', '55_27']",4,0.21352730752674084,26.631,14.440013333333333
57_60,"['56_55', '56_35']",4,0.1984629757072896,26.529533333333333,14.477286666666666
57_19,"['56_32', '56_62']",4,0.19534040074376333,26.877133333333333,14.387713333333332
57_69,"['55_27', '56_35']",4,0.1795818441993472,26.56953333333333,14.442556666666666
57_1,"['56_65', '56_27']",4,0.1347790705833827,26.882,14.38716
57_86,"['55_27', '56_32']",4,0.12689894079125372,26.565700000000003,14.449196666666667
56_4,"['55_67', '55_67']",5,inf,27.191099999999995,14.36462
57_4,"['56_83', '55_42']",5,inf,26.482466666666667,14.492546666666668
57_45,"['55_77', '56_20']",5,0.829819263814325,26.8832,14.39027
57_41,"['56_83', '56_4']",5,0.7640951268220448,26.7169,14.439716666666667
57_53,"['56_4', '56_0']",5,0.44357629507167,26.979333333333333,14.380936666666665
57_61,"['55_27', '56_20']",5,0.4263851712948884,27.112466666666666,14.374913333333332
57_78,"['56_83', '56_55']",5,0.32651622423767257,26.53023333333333,14.480393333333334
57_51,"['55_60', '56_30']",5,0.31926191451133046,26.543566666666663,14.461806666666668
57_81,"['56_26', '56_30']",5,0.27438482087975663,26.59636666666667,14.45149
57_28,"['56_32', '56_4']",5,0.2621245599074838,26.6801,14.451353333333332
57_43,"['56_49', '56_26']",6,inf,27.2225,14.365969999999999
57_84,"['56_10', '56_65']",6,inf,26.53023333333333,14.48872
57_88,"['56_8', '55_22']",6,0.9210751958467345,26.885433333333328,14.397236666666664
57_64,"['56_83', '56_8']",6,0.8333140873159097,26.656633333333332,14.452283333333332
57_25,"['56_86', '55_60']",6,0.45286252964246154,27.02333333333333,14.381583333333332
57_74,"['55_77', '56_5']",6,0.28875865998866285,26.982033333333334,14.396920000000001
57_21,"['55_60', '55_27']",6,0.2819373387121257,26.639266666666668,14.455876666666667
57_9,"['56_44', '56_4']",6,0.24761910328384845,26.619799999999998,14.48036
57_16,"['56_65', '56_20']",6,0.18460138554590527,27.0107,14.384003333333334
57_73,"['56_18', '55_42']",6,0.17744561976911746,26.57153333333333,14.483553333333333
57_39,"['56_83', '56_32']",6,0.09573758573689882,26.616133333333334,14.482169999999998
57_30,"['56_79', '56_20']",7,inf,26.571933333333334,14.485066666666668
57_67,"['56_18', '56_0']",7,inf,27.051600000000004,14.395286666666665
57_52,"['56_65', '56_83']",7,1.515811465733547,26.65556666666667,14.464893333333334
57_70,"['56_45', '56_35']",7,1.2544750963322935,26.890533333333334,14.408610000000001
57_71,"['56_0', '55_42']",7,0.27052838552718816,26.947100000000002,14.406833333333333
57_14,"['55_77', '56_35']",7,0.2657444112349624,26.9663,14.398503333333332
57_54,"['56_3', '56_86']",7,0.21366014873926475,27.025166666666667,14.397586666666667
57_72,"['56_62', '56_4']",8,inf,26.578699999999998,14.496353333333333
57_75,"['55_42', '56_55']",8,inf,27.036466666666666,14.400133333333335
57_85,"['56_79', '56_83']",8,1.196491572311831,26.662366666666667,14.466343333333333
56_62,"['55_42', '55_21']",8,0.9653746239772052,26.894733333333335,14.437959999999999
57_18,"['56_30', '56_62']",8,0.49466084656993703,26.5874,14.488486666666667
57_6,"['56_5', '56_20']",8,0.3833757056569249,26.969066666666667,14.409336666666666
57_63,"['56_4', '56_45']",8,0.31937032190901365,26.911033333333336,14.425723333333332
57_59,"['56_26', '56_18']",8,0.29707908578984077,26.9212,14.412793333333333
57_55,"['56_4', '56_65']",9,inf,27.076233333333334,14.42138
57_76,"['56_18', '55_42']",9,inf,26.630066666666664,14.502386666666666
57_32,"['56_18', '56_35']",9,1.0972325728051397,26.9252,14.434956666666666
57_77,"['55_60', '55_77']",9,1.0443472433957217,26.701166666666666,14.468966666666665
57_29,"['56_79', '55_27']",9,0.5719161268765283,26.692666666666668,14.477336666666668
57_47,"['56_20', '56_45']",9,0.506112635650267,26.932033333333333,14.421999999999999
57_10,"['56_45', '56_71']",10,inf,26.666366666666665,14.534346666666666
57_17,"['56_62', '56_26']",10,inf,27.00486666666667,14.430203333333333
57_22,"['56_27', '56_62']",10,2.0,26.9692,14.436406666666665
57_40,"['56_4', '56_62']",11,inf,27.045333333333335,14.43098
