cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
1_65,"['0_48', '0_79']",1,inf,31.417466666666666,15.203540000000002
7_11,"['6_29', '3_58']",1,inf,29.86463333333333,15.6886
6_29,"['3_58', '4_6']",1,0.7590956709598267,29.93326666666667,15.496140000000002
7_28,"['6_34', '5_61']",1,0.6477514590104196,30.645633333333336,15.21772666666667
7_47,"['6_72', '6_39']",1,0.551714435002761,30.0142,15.367113333333334
5_67,"['3_61', '4_7']",1,0.5298860444150159,30.110666666666663,15.283940000000001
5_61,"['4_7', '3_22']",1,0.35955967293683944,30.554433333333336,15.27884
7_66,"['6_33', '5_61']",1,0.18472263759468277,30.587699999999998,15.258543333333334
6_72,"['4_7', '4_7']",2,inf,29.97016666666667,15.560546666666667
7_85,"['5_61', '6_27']",2,inf,31.237266666666667,15.276793333333332
7_50,"['5_67', '6_34']",2,0.997347023324191,30.15073333333333,15.286679999999999
3_58,"['2_14', '2_11']",2,0.566293504887598,30.006933333333333,15.507303333333333
7_79,"['4_7', '5_61']",2,0.43715295405116344,30.1435,15.314856666666666
7_46,"['6_11', '6_8']",2,0.4223633541556613,30.050133333333335,15.417766666666665
7_61,"['6_11', '4_6']",2,0.363633734294656,30.065366666666666,15.391606666666668
7_44,"['4_6', '4_6']",2,0.1042149525017883,30.0561,15.398466666666666
4_6,"['2_55', '3_78']",3,inf,30.070833333333336,15.394440000000001
6_38,"['5_22', '5_22']",3,inf,30.858433333333334,15.300289999999999
6_33,"['5_67', '5_61']",3,1.1357014068567046,30.15773333333333,15.326856666666666
7_18,"['6_29', '6_11']",3,0.8642985931432955,30.4525,15.310889999999999
7_80,"['5_51', '5_51']",3,0.5438468909269195,30.3603,15.322116666666668
6_11,"['4_6', '4_6']",4,inf,30.071933333333334,15.395073333333334
7_10,"['6_81', '5_67']",4,inf,30.351466666666667,15.32989
7_31,"['6_54', '6_34']",4,2.0,30.178133333333335,15.34404
7_35,"['4_6', '6_29']",5,inf,30.087933333333336,15.490073333333333
7_56,"['6_33', '6_77']",5,inf,30.6434,15.359803333333334
7_13,"['6_34', '6_72']",5,1.4191596655311334,30.13733333333333,15.398246666666665
7_36,"['1_65', '5_67']",5,0.9111124318618107,30.361966666666664,15.369466666666666
7_45,"['6_77', '6_33']",5,0.5808403344688666,30.479533333333332,15.359810000000001
7_55,"['5_67', '6_72']",6,inf,30.15263333333333,15.6073
7_89,"['6_33', '5_51']",6,inf,30.94446666666667,15.36884
7_29,"['6_34', '6_38']",6,1.445696837572182,30.188266666666667,15.403709999999998
7_52,"['6_38', '5_67']",6,0.6831878386559161,30.61746666666667,15.402543333333334
7_7,"['5_67', '6_8']",6,0.48785671187354374,30.66943333333333,15.3857
7_83,"['6_29', '5_61']",6,0.41804108461131495,30.908366666666666,15.373813333333333
7_26,"['5_67', '5_51']",7,inf,30.187233333333335,15.630933333333337
7_81,"['2_14', '5_61']",7,inf,30.914533333333335,15.377263333333332
7_5,"['2_14', '2_14']",7,1.1103255296169814,30.201333333333334,15.486466666666665
7_65,"['6_74', '6_33']",7,1.0380599679693863,30.345066666666668,15.404326666666668
7_48,"['6_54', '6_54']",7,0.8896744703830185,30.670033333333336,15.386616666666667
7_39,"['5_61', '1_65']",8,inf,31.73756666666667,15.381586666666669
7_86,"['6_29', '6_8']",8,inf,30.204066666666666,15.544640000000001
7_75,"['6_34', '6_8']",8,1.0637784983018115,30.717866666666666,15.389176666666666
7_71,"['5_77', '6_34']",8,1.0527658406117413,30.350099999999998,15.407513333333332
7_51,"['4_6', '3_58']",8,0.9362215016981885,30.208933333333334,15.506720000000001
7_74,"['5_61', '1_65']",9,inf,30.9738,15.417593333333334
7_84,"['4_6', '2_14']",9,inf,30.259500000000003,15.512203333333334
7_64,"['5_61', '5_77']",9,1.6089946072691685,30.645633333333336,15.419383333333334
7_82,"['5_77', '6_72']",9,1.1867647239945316,30.42866666666667,15.497616666666666
7_0,"['6_1', '6_85']",9,0.39100539273083146,30.3985,15.49893
7_42,"['6_29', '3_58']",10,inf,30.326000000000004,16.107133333333334
7_58,"['6_38', '5_10']",10,inf,30.887366666666665,15.436556666666666
7_88,"['6_29', '5_51']",10,0.9548094263614331,30.355800000000002,15.56772
7_22,"['6_1', '3_58']",10,0.7397958199198488,30.721666666666664,15.440503333333334
7_34,"['4_6', '6_51']",10,0.4978403979406608,30.51903333333333,15.506986666666668
7_41,"['6_11', '4_7']",10,0.34361470982131576,30.396933333333333,15.551593333333335
7_67,"['5_67', '6_11']",10,0.3010579773451583,30.877633333333335,15.439259999999999
7_17,"['4_7', '6_38']",10,0.28402475977412245,30.50606666666667,15.516799999999998
7_62,"['6_22', '6_8']",11,inf,30.36446666666667,15.745099999999999
7_69,"['6_38', '4_6']",11,inf,31.184633333333334,15.456223333333336
7_15,"['5_61', '6_77']",11,0.8868123374225321,30.41326666666667,15.622399999999999
7_30,"['6_85', '6_81']",11,0.6940880872260478,30.82626666666667,15.478
7_72,"['6_11', '6_74']",11,0.6008599933974632,30.58073333333333,15.536856666666665
7_20,"['6_77', '6_58']",11,0.5123276691800046,30.9585,15.46940666666667
7_49,"['5_77', '3_58']",11,0.5003102078156874,30.538600000000002,15.550253333333336
7_68,"['6_38', '6_35']",12,inf,31.015833333333333,15.481133333333332
7_77,"['6_8', '2_14']",12,inf,30.459566666666664,15.690033333333334
7_43,"['1_65', '4_6']",12,1.1540596671970849,30.9465,15.485433333333333
7_63,"['5_61', '6_54']",12,1.058107875629107,30.6254,15.575593333333336
7_25,"['5_77', '5_67']",12,0.6013999065399316,30.561733333333336,15.630866666666668
7_87,"['4_7', '1_65']",12,0.3297731283086325,30.573800000000002,15.6073
7_57,"['6_29', '6_38']",12,0.2445404262629838,30.599633333333333,15.576210000000001
7_38,"['5_51', '1_65']",13,inf,31.620900000000002,15.481293333333332
7_76,"['2_14', '6_81']",13,inf,30.618033333333333,15.7547
7_27,"['5_77', '6_72']",13,1.3151537147483825,30.7486,15.5864
7_3,"['6_11', '6_51']",13,1.2542399992292161,31.04256666666667,15.510866666666667
7_1,"['6_8', '6_39']",14,inf,31.939000000000004,15.5552
7_16,"['1_65', '4_7']",14,inf,30.779299999999996,15.7654
7_78,"['6_38', '3_58']",14,2.0,30.855766666666668,15.588033333333334
7_9,"['6_11', '6_72']",15,inf,31.006899999999998,15.608766666666668
7_53,"['6_29', '1_65']",15,inf,30.866466666666668,16.1763
7_24,"['6_34', '4_6']",15,2.0,30.888066666666663,15.713216666666666
7_2,"['3_58', '6_38']",16,inf,30.912733333333335,15.736833333333331
7_23,"['6_77', '2_14']",16,inf,31.100966666666665,15.611199999999998
7_37,"['6_27', '4_6']",17,inf,31.186766666666667,23.868233333333333
7_73,"['5_61', '1_65']",17,inf,31.58203333333333,15.647566666666668
7_70,"['2_14', '5_67']",17,2.0,31.244500000000002,15.677100000000001
7_6,"['3_58', '6_85']",18,inf,31.3002,24.865733333333335
7_40,"['1_65', '4_6']",18,inf,31.673199999999998,15.680599999999998
7_59,"['6_29', '5_77']",18,1.894424865613011,31.492633333333334,15.760233333333332
7_32,"['6_85', '6_77']",18,0.49276274713208246,31.635033333333336,15.710466666666667
7_12,"['6_85', '5_51']",19,inf,31.520966666666666,25.059533333333334
7_14,"['2_14', '6_54']",19,inf,31.702366666666666,15.7282
7_19,"['6_39', '2_14']",19,2.0,31.55473333333333,23.962766666666663
7_21,"['6_8', '1_65']",20,inf,31.558399999999995,25.870833333333337
7_33,"['6_11', '6_38']",20,inf,31.761566666666667,15.8159
7_60,"['6_81', '5_61']",20,2.0,31.642799999999998,24.8467
7_4,"['5_77', '6_11']",21,inf,31.588033333333332,26.041933333333333
7_8,"['3_58', '6_81']",21,inf,31.99683333333333,20.456866666666667
7_54,"['2_14', '1_65']",22,inf,31.932266666666667,26.367199999999997
