cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
90_30,"['89_61', '89_69']",1,inf,24.872933333333332,13.525953333333334
90_60,"['89_47', '89_45']",1,inf,24.381533333333334,13.642069999999999
90_28,"['89_61', '89_18']",1,1.431830317692225,24.43343333333333,13.60552
90_3,"['89_24', '89_64']",1,1.2932002092855743,24.795066666666667,13.551890000000002
90_72,"['89_45', '87_85']",1,0.42038623386404084,24.39046666666667,13.622543333333333
90_10,"['89_83', '89_28']",1,0.2864135568503848,24.805133333333334,13.540156666666668
90_88,"['89_66', '89_29']",1,0.12153348390849612,24.7966,13.541173333333335
89_45,"['88_46', '88_47']",2,inf,24.439700000000002,13.631390000000001
90_17,"['89_69', '89_83']",2,inf,24.91473333333333,13.531556666666669
90_24,"['89_2', '89_61']",2,1.1747854849889583,24.595633333333335,13.612729999999999
90_15,"['89_45', '89_75']",2,0.9426365862033151,24.835566666666665,13.57588
90_62,"['89_65', '89_47']",2,0.5151691853273851,24.474100000000004,13.617196666666667
90_6,"['89_61', '89_24']",2,0.4793686621762854,24.879933333333337,13.562906666666668
90_56,"['89_47', '89_65']",2,0.38728138926839617,24.914199999999997,13.537716666666666
89_24,"['88_46', '88_29']",2,0.2233468711272159,24.839700000000004,13.569916666666666
90_8,"['89_18', '89_18']",3,inf,24.916066666666666,13.537729999999998
90_89,"['89_45', '89_45']",3,inf,24.450266666666664,13.635843333333332
90_35,"['89_28', '89_23']",3,1.1558405835456271,24.8554,13.576763333333334
90_84,"['89_58', '89_47']",3,1.1501670527835182,24.5904,13.618470000000002
90_22,"['88_46', '89_47']",3,0.36624085913678023,24.911066666666667,13.563313333333333
90_9,"['89_2', '89_2']",3,0.30744761339988785,24.519366666666667,13.61883
90_82,"['89_45', '89_28']",3,0.25659401978722723,24.880666666666666,13.566206666666666
90_77,"['89_28', '89_61']",3,0.1762727232226806,24.5141,13.632563333333335
90_14,"['88_22', '89_47']",3,0.1704709439177048,24.508266666666668,13.633786666666666
89_32,"['88_55', '88_47']",4,inf,24.472733333333334,13.677716666666667
90_59,"['89_47', '89_7']",4,inf,25.02546666666667,13.538836666666667
90_63,"['89_33', '89_28']",4,1.0181765708508799,24.8644,13.577246666666666
90_71,"['89_61', '89_45']",4,0.9648528406795,24.553633333333334,13.6233
90_86,"['89_77', '89_64']",4,0.24298406237788361,24.479699999999998,13.65287
89_83,"['87_85', '88_21']",4,0.22125598211724867,24.957466666666665,13.550200000000002
89_28,"['88_47', '88_6']",4,0.21817231015122768,24.904866666666667,13.570146666666668
90_32,"['89_47', '89_83']",4,0.20484620339066678,25.00463333333333,13.541003333333336
90_13,"['89_32', '89_83']",4,0.1915114785414005,24.475233333333335,13.669366666666667
90_19,"['89_45', '89_61']",4,0.17440987312319298,24.538766666666664,13.629426666666665
90_20,"['89_45', '88_6']",4,0.17226725185603498,24.511433333333333,13.644716666666667
90_23,"['89_47', '89_18']",4,0.16908637236609123,24.918433333333336,13.560523333333334
90_11,"['89_61', '88_6']",4,0.15954625824072097,24.53746666666667,13.64346
90_7,"['89_47', '89_45']",4,0.14495150051198452,24.921566666666664,13.55086
89_47,"['88_22', '87_85']",5,inf,25.00876666666667,13.549013333333335
90_78,"['89_65', '89_47']",5,inf,24.486866666666668,13.667633333333333
89_61,"['87_83', '88_47']",5,0.8562676674757586,24.6003,13.624176666666665
90_26,"['88_6', '89_32']",5,0.7931856801579686,24.875799999999998,13.610093333333333
90_73,"['89_65', '89_83']",5,0.4425000576395177,24.538966666666663,13.635106666666667
