cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
0_11,[],1,inf,31.314566666666668,15.362853333333334
0_12,[],1,inf,30.497833333333332,15.511933333333333
0_36,[],1,1.3475384839967939,30.586533333333335,15.4037
0_15,[],1,0.8346117864351953,30.5643,15.426796666666666
0_75,[],2,inf,30.51503333333333,15.871633333333333
0_90,[],2,inf,31.206933333333335,15.410693333333334
0_71,[],2,1.0344215854349867,30.7176,15.445263333333335
0_66,[],2,0.782230210726709,31.077766666666665,15.423916666666665
0_74,[],2,0.7390627434387111,30.632166666666667,15.603866666666667
0_38,[],2,0.4787070458345799,30.516099999999998,15.727433333333332
0_13,[],2,0.4358260205288904,30.5628,15.6828
0_57,[],3,inf,31.099833333333333,15.471823333333333
0_80,[],3,inf,30.631333333333334,15.707333333333333
0_98,[],3,1.3315478699307337,30.79686666666667,15.601423333333331
0_31,[],3,0.8642492784303939,30.892666666666667,15.525109999999998
0_91,[],3,0.6684521300692663,30.961466666666666,15.480626666666666
0_3,[],4,inf,30.757099999999998,15.758900000000002
0_21,[],4,inf,31.476200000000002,15.48127
0_33,[],4,0.9301075347721146,31.0818,15.520793333333332
0_76,[],4,0.8881878233897237,30.8584,15.624
0_37,[],4,0.443123434616737,30.928966666666668,15.578666666666665
0_51,[],4,0.4209890842570688,30.938066666666668,15.531733333333333
0_16,[],5,inf,32.412366666666664,15.485246666666667
0_50,[],5,inf,30.877433333333332,15.702000000000004
0_55,[],5,0.8472068327744512,31.7859,15.511510000000001
0_30,[],5,0.7110430143706625,30.985,15.588233333333335
0_53,[],5,0.5949460242363748,30.939066666666672,15.701733333333335
0_48,[],5,0.5598220920377123,31.45956666666667,15.534333333333334
0_46,[],5,0.4003661231289761,31.299733333333336,15.5642
0_20,[],5,0.3159256330076183,31.0651,15.56541
0_6,[],6,inf,30.885099999999998,16.104400000000002
0_92,[],6,inf,32.523066666666665,15.548423333333332
0_39,[],6,1.0722644233473229,31.31426666666667,15.568346666666665
0_45,[],6,0.7312608384955351,30.890166666666662,15.86936666666667
0_96,[],6,0.5019027472005186,30.94843333333333,15.719333333333333
0_83,[],6,0.49491616826392926,30.987033333333333,15.623200000000002
0_70,[],7,inf,31.016833333333334,26.80473333333333
0_99,[],7,inf,31.344066666666667,15.573673333333332
0_68,[],7,1.5549890095902468,31.072166666666664,15.752833333333333
0_63,[],7,0.8468577616979842,31.2002,15.633933333333331
0_65,[],8,inf,31.84693333333333,15.581400000000002
0_81,[],8,inf,31.095633333333335,15.7789
0_4,[],8,0.9132429695700481,31.3014,15.663533333333334
0_29,[],8,0.7434237701064956,31.5097,15.581433333333331
0_94,[],8,0.726344176423311,31.222466666666666,15.744433333333333
0_56,[],8,0.6929489644110697,31.489633333333334,15.634300000000001
0_58,[],8,0.34333326032345635,31.114800000000002,15.757933333333332
0_17,[],9,inf,31.15303333333333,15.944066666666666
0_49,[],9,inf,31.813933333333335,15.619366666666664
0_95,[],9,0.9104712803011068,31.515133333333335,15.726133333333332
0_86,[],9,0.780927101348434,31.694633333333332,15.685433333333334
0_35,[],9,0.7055474262596323,31.167333333333332,15.783066666666668
0_18,[],9,0.7015934212210748,31.2594,15.767233333333332
0_67,[],10,inf,31.2163,15.894600000000002
0_84,[],10,inf,31.975733333333334,15.650866666666667
0_73,[],10,1.0151450006728056,31.349666666666664,15.836
0_93,[],10,0.8381073895648177,31.720000000000002,15.808833333333332
0_10,[],10,0.7458525186396061,31.813366666666667,15.717100000000002
0_32,[],10,0.4993101597595867,31.777600000000003,15.769066666666667
0_34,[],11,inf,32.59573333333333,15.715033333333333
0_61,[],11,inf,31.40363333333333,24.0553
0_44,[],11,1.0704584754362854,31.447866666666666,15.8675
0_5,[],11,0.6026388956895193,31.978333333333335,15.718133333333332
0_54,[],11,0.2954808524342043,31.787233333333333,15.774633333333332
0_43,[],11,0.24418055522490995,31.53793333333333,15.857399999999998
0_82,[],11,0.09064934936356489,31.87933333333333,15.729066666666666
0_19,[],11,0.08272207364928523,31.872500000000002,15.733733333333333
0_14,[],11,0.07676393823623061,31.508733333333335,15.862699999999998
0_40,[],12,inf,31.94356666666667,15.734633333333335
0_59,[],12,inf,31.477500000000003,15.939066666666667
0_60,[],12,1.004200667681946,31.916933333333333,15.806333333333335
0_26,[],12,0.8363906327305255,31.756033333333335,15.857666666666665
0_41,[],12,0.7557388837708838,31.60396666666667,15.872233333333334
0_28,[],12,0.39753051388916144,31.67226666666667,15.87
0_79,[],13,inf,31.50186666666666,25.651633333333333
0_85,[],13,inf,32.368,15.754533333333333
0_42,[],13,1.3089017706589134,31.720633333333335,16.105966666666667
0_22,[],13,1.2170697918102378,31.612399999999997,24.926299999999998
0_52,[],13,0.4901937729569771,32.033766666666665,15.8091
0_64,[],13,0.39152549090775507,31.966066666666666,16.013233333333332
0_47,[],14,inf,32.47116666666667,15.8745
0_77,[],14,inf,31.641433333333335,25.519566666666666
0_97,[],14,1.6829144598686026,31.8319,16.142466666666667
0_24,[],14,0.7982311065902642,32.21443333333333,15.948466666666667
0_7,[],15,inf,32.877266666666664,15.889966666666666
0_72,[],15,inf,32.04776666666667,24.0097
0_27,[],15,1.6117136222267632,32.16036666666667,19.966936666666665
0_89,[],15,1.3663619666624627,32.55566666666667,15.894699999999998
0_0,[],16,inf,62.31286666666667,17.414033333333336
0_23,[],16,inf,32.1016,24.67096666666667
0_88,[],16,1.8115988945935233,32.379266666666666,20.8554
0_78,[],16,0.4816719796185655,32.2031,23.32813333333333
0_62,[],16,0.18840110540647656,32.184733333333334,24.304133333333336
0_1,[],17,inf,63.928599999999996,17.63506666666667
0_87,[],17,inf,32.26336666666666,25.045199999999998
0_9,[],17,1.8731957641417516,32.8418,23.336633333333335
0_25,[],17,0.2488387922509691,32.54,24.1703
0_2,[],18,inf,65.1478,18.4037
0_69,[],18,inf,32.34676666666667,25.112800000000004
0_8,[],19,inf,32.35476666666667,26.354133333333333
