cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
84_45,"['83_43', '83_35']",1,inf,25.27723333333333,13.67541
84_57,"['83_52', '83_83']",1,inf,24.669866666666664,13.817393333333333
84_67,"['82_44', '82_15']",1,0.8449621074800718,25.12313333333333,13.733536666666666
84_9,"['82_72', '83_52']",1,0.6257279146020476,24.8732,13.754779999999998
84_64,"['83_35', '83_13']",1,0.47526727560283333,25.157700000000002,13.701316666666665
84_89,"['83_72', '83_43']",1,0.3792686136888431,25.222733333333334,13.68934
84_27,"['83_82', '83_63']",1,0.3761708489445984,24.74123333333333,13.76374
83_52,"['82_72', '82_72']",1,0.28038276692037867,24.8663,13.76234
84_18,"['83_28', '83_52']",1,0.27614660988968376,24.731066666666667,13.784136666666667
84_76,"['83_34', '83_79']",1,0.2192399020210226,24.705433333333332,13.80165
84_80,"['83_83', '83_20']",1,0.1655518610475807,24.72746666666667,13.799729999999998
84_8,"['83_2', '83_83']",2,inf,24.709566666666664,13.824733333333333
84_71,"['83_63', '83_35']",2,inf,25.335933333333333,13.679926666666667
84_0,"['83_52', '83_39']",2,1.0470760619252288,24.917433333333335,13.756389999999998
84_56,"['83_58', '83_35']",2,0.7499963427270518,25.170766666666665,13.717240000000002
84_19,"['83_73', '83_34']",2,0.4044420758050702,24.754,13.772513333333334
84_13,"['83_34', '83_79']",2,0.39938153830331297,24.72693333333333,13.808883333333332
84_39,"['83_26', '83_52']",2,0.32262958347652304,25.276233333333334,13.701113333333334
84_23,"['83_52', '83_73']",2,0.2943746455412774,24.751566666666665,13.77661
84_77,"['83_39', '83_58']",2,0.2797453590370402,25.172933333333333,13.706853333333333
84_58,"['83_63', '83_39']",2,0.24162160789221948,25.321366666666666,13.694450000000002
84_3,"['83_72', '83_63']",3,inf,24.741333333333333,13.84643
84_17,"['83_82', '83_35']",3,inf,25.40816666666667,13.696269999999998
84_87,"['83_58', '83_6']",3,0.5761155930605549,25.1896,13.755893333333333
84_35,"['83_21', '83_26']",3,0.5523286322354725,25.001500000000004,13.772023333333335
83_79,"['82_19', '82_29']",3,0.4179486217506249,24.74846666666667,13.822073333333334
84_51,"['83_43', '82_29']",3,0.3589583424602072,24.754933333333337,13.786733333333332
84_61,"['83_35', '83_13']",3,0.3230533658096594,24.898366666666664,13.773249999999999
84_29,"['83_35', '83_29']",3,0.310116771331047,25.193933333333334,13.728846666666664
84_74,"['83_72', '83_39']",3,0.20692115529990296,25.33226666666667,13.699
84_24,"['83_79', '83_35']",3,0.1920520746655488,25.2239,13.71705
84_38,"['83_52', '83_63']",3,0.19097752976956717,24.7945,13.773919999999999
84_88,"['83_22', '83_58']",3,0.15416234846456156,25.263099999999998,13.715583333333335
84_54,"['83_63', '83_73']",3,0.14466636848157385,24.782133333333334,13.775753333333332
84_60,"['83_82', '83_21']",3,0.13924282093213522,25.286599999999996,13.70802
84_21,"['83_35', '83_33']",3,0.12855213873676508,25.305933333333332,13.704320000000001
83_34,"['82_15', '82_69']",4,inf,24.7597,13.801263333333333
84_15,"['82_29', '83_35']",4,inf,25.312133333333332,13.705663333333334
84_83,"['82_44', '83_79']",4,0.845917131685916,25.1939,13.771543333333332
84_66,"['83_73', '83_43']",4,0.7423000736945078,24.83813333333333,13.776729999999999
84_48,"['83_73', '82_64']",4,0.35455577921139064,24.766633333333335,13.788493333333333
83_58,"['82_44', '82_69']",4,0.35304631274624415,25.1986,13.75824
84_85,"['83_63', '83_35']",4,0.31970398745547524,25.24466666666667,13.71944
84_49,"['83_6', '83_52']",4,0.26708167264043053,25.240066666666667,13.729486666666665
84_31,"['83_82', '83_73']",4,0.2662337419982229,25.293366666666667,13.70814666666667
84_36,"['83_6', '83_43']",4,0.2524748016909494,24.816766666666666,13.777243333333333
84_55,"['83_58', '83_20']",4,0.2221647121256511,25.201399999999996,13.73909
84_22,"['83_34', '82_44']",4,0.17044664024371414,25.210266666666666,13.739020000000002
83_35,"['82_51', '82_72']",5,inf,25.358566666666665,13.706270000000002
84_33,"['83_79', '83_6']",5,inf,24.7715,13.817666666666668
83_2,"['81_30', '81_82']",5,0.9781495329431142,25.222866666666665,13.75559
84_1,"['83_13', '83_43']",5,0.9473832417618258,24.847033333333332,13.781536666666668
84_78,"['83_72', '83_6']",5,0.42126233988823025,25.260066666666663,13.721316666666667
84_53,"['82_44', '83_35']",5,0.21640843966731524,25.253566666666668,13.733273333333335
84_25,"['83_34', '83_63']",5,0.18742662325347098,24.783666666666665,13.803240000000002
83_43,"['82_4', '82_73']",5,0.18128715526328812,24.819433333333336,13.784573333333332
84_63,"['83_20', '83_52']",5,0.17686013898632083,24.813999999999997,13.795463333333332
84_2,"['83_68', '83_20']",5,0.15462673715287462,25.227966666666664,13.744856666666669
84_41,"['83_21', '82_15']",5,0.14758939613770145,25.238,13.741236666666667
83_13,"['82_1', '82_69']",5,0.08428495251419502,24.796499999999998,13.799923333333334
84_34,"['83_13', '83_72']",5,0.05163357754039481,24.791466666666665,13.800576666666666
83_21,"['81_30', '82_73']",6,inf,25.3087,13.725126666666668
