cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
8_2,"['7_28', '7_47']",1,inf,30.4431,15.179250000000001
8_84,"['7_44', '7_11']",1,inf,29.84176666666667,15.578396666666665
5_67,"['3_61', '4_7']",1,0.871674761294166,30.110666666666663,15.283940000000001
8_0,"['7_80', '7_61']",1,0.8160892498231194,29.866433333333333,15.371653333333335
8_52,"['7_56', '5_67']",1,0.8151115913505447,30.381033333333335,15.262680000000001
7_47,"['6_72', '6_39']",1,0.6259051312422865,30.0142,15.367113333333334
7_11,"['6_29', '3_58']",2,inf,29.86463333333333,15.6886
8_82,"['5_61', '7_85']",2,inf,31.342533333333332,15.19964
8_20,"['7_28', '7_85']",2,0.5535126719605417,30.990233333333332,15.20444
8_41,"['7_47', '6_72']",2,0.536874614613564,29.907600000000002,15.567219999999999
8_66,"['7_85', '7_28']",2,0.5174868766389682,30.550833333333333,15.208353333333333
8_10,"['7_56', '5_67']",2,0.41832889820655395,30.407899999999998,15.264806666666667
8_14,"['7_18', '6_29']",2,0.41349452274491155,29.929199999999998,15.433423333333335
8_86,"['6_29', '4_6']",2,0.36042782390557354,29.936633333333333,15.374643333333331
8_36,"['7_50', '7_28']",2,0.33734995871252205,30.169566666666668,15.336713333333336
8_58,"['6_72', '7_79']",2,0.3083252853678894,30.222033333333332,15.304116666666665
8_67,"['7_11', '7_11']",2,0.27731394837547074,29.90693333333333,15.688566666666667
1_65,"['0_48', '0_79']",3,inf,31.417466666666666,15.203540000000002
8_50,"['7_11', '6_29']",3,inf,29.9024,15.710466666666667
6_29,"['3_58', '4_6']",3,1.0715024403338744,29.93326666666667,15.496140000000002
8_3,"['7_28', '6_29']",3,0.8386545674648681,30.3239,15.308323333333334
8_51,"['7_28', '7_28']",3,0.5349462967919238,30.651600000000002,15.215636666666668
5_61,"['4_7', '3_22']",3,0.2723173586898794,30.554433333333336,15.27884
7_66,"['6_33', '5_61']",3,0.18075192744466892,30.587699999999998,15.258543333333334
7_28,"['6_34', '5_61']",3,0.12123390418432237,30.645633333333336,15.21772666666667
8_31,"['7_28', '7_28']",3,0.00806110484971886,30.647833333333335,15.217206666666664
8_61,"['5_61', '7_31']",4,inf,30.708233333333336,15.219453333333334
8_64,"['6_72', '6_29']",4,inf,29.908666666666665,15.944130000000001
8_13,"['6_29', '6_29']",4,0.8469045892074585,29.9485,15.498973333333334
8_48,"['7_35', '7_11']",4,0.6641018033361556,29.940433333333335,15.734133333333334
8_65,"['7_11', '7_61']",4,0.6583384004710541,30.349999999999998,15.491606666666668
8_27,"['7_79', '7_44']",4,0.5536260929501304,30.42963333333333,15.367980000000001
8_81,"['5_61', '7_85']",4,0.5533945110289565,30.696366666666666,15.29851
8_32,"['7_85', '7_13']",4,0.27019123624661273,30.366033333333334,15.400316666666667
7_85,"['5_61', '6_27']",5,inf,31.237266666666667,15.276793333333332
8_70,"['6_29', '6_29']",5,inf,29.950633333333332,15.501350000000002
8_28,"['6_38', '7_13']",5,0.9815030594216497,30.409533333333332,15.417090000000002
8_56,"['1_65', '1_65']",5,0.8210170565422638,30.758466666666667,15.327999999999998
8_73,"['7_18', '6_33']",5,0.6679360106454482,30.6185,15.397509999999997
8_60,"['4_6', '7_28']",5,0.6001684907113044,31.082000000000004,15.29404
6_72,"['4_7', '4_7']",6,inf,29.97016666666667,15.560546666666667
8_11,"['1_65', '7_85']",6,inf,31.278233333333333,15.310963333333333
8_23,"['6_72', '5_67']",6,0.9018066827142379,30.532799999999998,15.443593333333334
8_69,"['1_65', '4_6']",6,0.8109341895361134,31.202133333333336,15.395690000000002
8_75,"['7_13', '6_72']",6,0.7716488607696775,30.08523333333333,15.510806666666667
8_76,"['7_66', '7_10']",6,0.7036298735835409,30.6848,15.400129999999999
