cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
7_8,"['6_75', '5_11']",1,inf,87.4332,29.9328,18.049392
7_67,"['6_46', '6_46']",1,inf,83.5168,25.5728,19.737606
6_74,"['5_5', '5_5']",1,inf,41.3312,31.616,19.746476
7_65,"['4_67', '6_43']",1,0.0,60.2512,63.3446,18.341582000000002
7_19,"['5_11', '6_14']",1,0.0,61.4112,32.4494,18.463864
7_9,"['5_11', '6_61']",1,0.0,72.4904,30.3891,18.477083999999998
4_14,"['3_60', '3_44']",1,0.0,55.4296,36.7868,18.526697999999996
5_54,"['3_44', '0_95']",1,0.0,53.9502,31.4324,18.677568
7_49,"['6_14', '5_65']",1,0.0,71.8546,30.9614,18.771241999999997
7_46,"['5_54', '6_27']",1,0.0,50.5624,30.6604,18.872102
7_79,"['6_57', '4_67']",1,0.0,80.2833,29.3568,18.88046
7_51,"['6_43', '5_27']",1,0.0,70.2468,29.967,19.070922000000003
7_21,"['5_31', '5_20']",1,0.0,60.4906,30.3454,19.211038
7_2,"['6_57', '6_57']",1,0.0,87.9554,27.6237,19.246479
7_54,"['6_18', '6_11']",1,0.0,53.5524,29.9008,19.544708000000004
7_25,"['6_46', '5_27']",1,0.0,50.9327,30.227600000000002,19.572034
7_45,"['5_54', '6_18']",1,0.0,50.0349,32.6489,19.577778000000002
7_78,"['6_28', '4_67']",1,0.0,73.6564,29.8982,19.679388
7_37,"['6_46', '6_46']",1,0.0,84.9607,27.9177,19.736316000000002
7_33,"['6_46', '6_46']",1,0.0,83.4446,25.6296,19.737426
6_46,"['5_64', '5_61']",1,0.0,83.7914,25.5926,19.737466
7_3,"['6_28', '6_74']",1,0.0,82.2569,29.2181,19.773432
7_75,"['5_5', '6_74']",1,0.0,41.432,31.3848,19.774576000000003
7_7,"['5_65', '6_74']",1,0.0,77.285,29.368499999999997,19.831035999999997
5_20,"['4_34', '0_95']",2,0.0,89.6804,31.0318,18.340507999999996
6_79,"['5_20', '5_20']",2,0.0,88.41,31.17,18.340715999999997
5_65,"['4_36', '4_37']",2,0.0,64.9674,33.0196,18.493097
5_11,"['4_34', '4_67']",2,0.0,73.214,30.821399999999997,18.82247
7_73,"['6_14', '5_11']",2,0.0,60.2003,42.5698,18.837741
4_67,"['3_15', '3_15']",2,0.0,85.7612,30.478,18.918134000000002
7_5,"['5_54', '6_49']",2,0.0,60.3158,35.1504,18.918993999999998
6_14,"['3_15', '4_67']",2,0.0,85.1131,30.5871,18.933032
7_30,"['5_27', '5_27']",2,0.0,52.0897,31.479,18.981944
