cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
79_45,"['77_52', '78_85']",1,inf,45.8364,27.1584,16.291592
57_32,"['53_77', '53_77']",1,inf,46.1958,22.2304,17.566402
78_14,"['65_65', '65_65']",1,inf,39.952,30.948,19.776536
77_65,"['76_64', '76_64']",1,0.0,45.7986,27.188,16.291592
77_31,"['76_64', '76_64']",1,0.0,45.71,27.2052,16.291592
78_36,"['77_53', '77_52']",1,0.0,45.33,27.2134,16.291592
77_52,"['74_3', '76_20']",1,0.0,45.2148,27.2984,16.291592
78_71,"['77_52', '77_0']",1,0.0,45.0038,27.3804,16.291592
74_3,"['73_81', '73_19']",1,0.0,44.4608,27.476599999999998,16.291592
78_42,"['77_0', '77_18']",1,0.0,44.2094,27.5082,16.291592
79_2,"['78_68', '78_71']",1,0.0,44.0084,28.1448,16.30451
79_58,"['74_86', '77_31']",1,0.0,43.1776,27.847099999999998,16.554393
79_11,"['78_85', '74_3']",1,0.0,44.3935,27.4543,16.664709000000002
79_50,"['78_35', '76_64']",1,0.0,43.8542,27.460500000000003,16.676412
79_6,"['78_47', '77_65']",1,0.0,45.3814,26.6724,16.776862
79_0,"['78_42', '78_36']",1,0.0,43.982,27.0042,16.776862
79_42,"['74_86', '67_87']",1,0.0,43.5716,27.3328,16.776862
79_39,"['77_52', '67_87']",1,0.0,45.2354,26.8616,16.795792
79_41,"['67_87', '78_71']",1,0.0,44.5068,26.9506,16.795792
79_88,"['78_85', '76_64']",1,0.0,45.7414,26.5846,16.813703999999998
79_83,"['78_42', '77_31']",1,0.0,44.989,26.6312,16.813703999999998
79_48,"['78_36', '77_52']",1,0.0,44.746,26.8512,16.813703999999998
79_1,"['78_42', '77_52']",1,0.0,44.3776,26.8766,16.813703999999998
79_72,"['78_22', '78_55']",1,0.0,44.3312,26.883,16.813703999999998
79_13,"['76_64', '78_42']",1,0.0,43.9964,26.9906,16.813703999999998
79_31,"['76_64', '78_42']",1,0.0,43.686,27.0628,16.813703999999998
79_23,"['67_87', '78_22']",1,0.0,43.474,27.1204,16.813703999999998
79_38,"['57_32', '78_47']",1,0.0,49.8294,25.3226,16.839685999999997
79_76,"['78_10', '78_0']",1,0.0,42.8452,27.0878,17.037826
79_32,"['57_32', '78_36']",1,0.0,45.9734,25.9898,17.038024
79_71,"['57_32', '78_35']",1,0.0,42.477599999999995,24.9181,17.545731999999997
76_64,"['73_81', '75_44']",2,0.0,45.8698,27.1748,16.291592
79_84,"['76_64', '77_31']",2,0.0,45.855,27.214,16.291592
79_63,"['78_28', '78_85']",2,0.0,45.7328,27.2366,16.291592
79_4,"['78_59', '77_52']",2,0.0,44.8352,27.5026,16.291592
79_79,"['77_31', '78_54']",2,0.0,45.2456,27.3542,16.55501
79_65,"['78_55', '78_55']",2,0.0,44.5976,27.511,16.591292000000003
79_29,"['78_42', '77_52']",2,0.0,45.5454,26.7324,16.795792
79_60,"['78_35', '78_74']",2,0.0,44.8886,27.1022,16.800214
79_56,"['78_74', '78_74']",2,0.0,44.5408,27.199,16.800214
79_25,"['76_64', '78_85']",2,0.0,46.3596,26.6388,16.813703999999998
79_53,"['78_59', '78_74']",2,0.0,45.979,26.653,16.813703999999998
79_18,"['77_52', '78_42']",2,0.0,45.1716,26.6658,16.813703999999998
79_22,"['67_87', '77_52']",2,0.0,44.8476,26.8666,16.813703999999998
79_62,"['78_35', '74_3']",2,0.0,43.8172,27.1538,16.813703999999998
79_36,"['78_59', '77_31']",2,0.0,45.7518,26.6092,16.817194
79_55,"['77_65', '78_71']",2,0.0,45.6118,26.6642,16.817194
79_54,"['78_36', '77_52']",2,0.0,45.1282,26.7332,16.817194
79_20,"['77_52', '78_71']",2,0.0,45.0182,26.764,16.817194
79_21,"['78_25', '78_0']",2,0.0,43.6626,27.7224,16.817194
79_19,"['78_68', '78_42']",2,0.0,44.242999999999995,27.0621,16.818659
79_37,"['76_64', '78_10']",2,0.0,43.6915,27.625999999999998,16.819102
79_16,"['78_47', '77_52']",2,0.0,45.7081,26.653,16.824703
79_77,"['77_31', '78_36']",2,0.0,45.4614,26.6652,16.839330000000004
79_70,"['78_0', '74_3']",2,0.0,44.0938,27.0824,16.840594
79_52,"['77_52', '73_19']",2,0.0,43.2584,27.1754,17.037826
79_69,"['78_0', '78_55']",2,0.0,43.148,27.2442,17.037826
79_80,"['77_31', '57_32']",2,0.0,49.397,26.2922,17.070039
79_66,"['78_88', '77_31']",2,0.0,49.4286,26.2088,17.530545999999994
79_34,"['57_32', '77_31']",2,0.0,50.7216,25.3014,17.55121
79_35,"['57_32', '78_28']",2,0.0,45.6726,25.73,17.628868
79_12,"['78_55', '77_31']",3,0.0,46.0762,27.175,16.291592
79_15,"['78_10', '78_36']",3,0.0,43.923,27.1904,16.813703999999998
79_26,"['74_3', '78_55']",3,0.0,43.8426,27.207,16.813703999999998
79_7,"['78_71', '76_64']",3,0.0,45.4552,26.7046,16.817194
79_57,"['78_22', '77_31']",3,0.0,45.4334,26.7314,16.817194
79_89,"['78_59', '77_31']",3,0.0,45.062,26.8384,16.817194
79_73,"['76_64', '78_36']",3,0.0,45.3478,26.8226,16.85906
79_75,"['73_19', '78_85']",3,0.0,43.5199,27.2543,17.037826
