cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
61_30,"['60_28', '60_60']",1,inf,47.3394,27.5528,16.291592
57_32,"['53_77', '53_77']",1,inf,46.1958,22.2304,17.566402
36_43,"['35_33', '35_33']",1,inf,40.1496,31.0044,19.774576000000003
64_59,"['62_38', '61_30']",1,0.0,47.2996,27.6178,16.291592
63_11,"['57_54', '57_87']",1,0.0,47.068,27.6626,16.291592
57_54,"['54_15', '56_86']",1,0.0,46.9358,27.844,16.291592
62_71,"['61_47', '57_3']",1,0.0,44.468,27.8592,16.291592
56_21,"['45_22', '54_7']",1,0.0,43.8086,28.0546,16.291592
64_17,"['56_21', '63_36']",1,0.0,43.6208,28.1916,16.291592
57_3,"['56_21', '56_65']",1,0.0,44.3154,28.0292,16.291752
62_67,"['59_5', '61_30']",1,0.0,48.374,27.3282,16.30451
62_38,"['60_60', '61_15']",1,0.0,46.1882,27.825,16.30451
64_68,"['63_36', '63_88']",1,0.0,44.0158,27.8154,16.327450000000002
64_31,"['63_25', '56_21']",1,0.0,43.5496,27.9896,16.327450000000002
64_13,"['62_38', '63_63']",1,0.0,46.4804,27.4848,16.62523
64_35,"['63_33', '63_19']",1,0.0,45.6,27.1218,16.776862
64_7,"['63_9', '63_79']",1,0.0,44.9242,27.025,16.795792
64_88,"['63_25', '63_3']",1,0.0,44.4234,27.2112,16.800214
64_2,"['61_30', '62_67']",1,0.0,47.8924,27.0208,16.813703999999998
64_66,"['63_9', '63_3']",1,0.0,43.7672,27.3644,16.813703999999998
64_72,"['62_71', '63_6']",1,0.0,43.5782,27.865,16.817194
64_16,"['63_25', '62_38']",1,0.0,45.0982,26.9462,16.819102
64_28,"['63_55', '63_35']",1,0.0,46.4674,26.8286,16.823666
64_81,"['63_88', '63_88']",1,0.0,43.351299999999995,27.627,16.82909
64_70,"['63_19', '63_36']",1,0.0,44.8098,27.1118,16.835702
64_47,"['63_9', '57_3']",1,0.0,44.4886,27.2068,16.85906
64_30,"['57_32', '63_26']",1,0.0,46.9648,24.7454,16.862686000000004
64_41,"['63_35', '63_79']",1,0.0,45.0764,26.9737,16.964442
64_18,"['62_38', '63_33']",1,0.0,44.3824,27.1442,17.037826
64_34,"['57_3', '56_21']",1,0.0,42.9896,27.2944,17.037826
64_43,"['63_79', '56_21']",1,0.0,42.9748,27.5016,17.037826
64_25,"['62_38', '63_0']",1,0.0,46.7484,25.7574,17.049484
64_36,"['57_32', '56_21']",1,0.0,44.7414,25.9866,17.061231999999997
64_40,"['63_3', '62_38']",1,0.0,44.7036,26.9916,17.061231999999997
64_52,"['63_23', '63_36']",1,0.0,43.291,27.1618,17.068406000000003
64_11,"['63_0', '57_32']",1,0.0,45.9687,24.7284,17.302114
64_69,"['57_32', '63_3']",1,0.0,43.7828,27.0798,17.545731999999997
64_24,"['63_63', '57_32']",1,0.0,45.5474,25.9034,17.596392
64_56,"['62_38', '57_54']",2,0.0,47.7802,27.6148,16.291592
64_64,"['63_64', '62_67']",2,0.0,47.7006,27.9862,16.59146
64_86,"['63_79', '63_11']",2,0.0,46.3146,27.3298,16.776862
64_87,"['63_23', '63_51']",2,0.0,45.2668,27.0474,16.813703999999998
64_5,"['62_71', '62_71']",2,0.0,44.2734,27.4384,16.817194
64_23,"['63_79', '62_71']",2,0.0,44.2486,27.5036,16.818599999999996
64_21,"['62_71', '63_19']",2,0.0,45.73,26.9554,16.835702
64_61,"['63_36', '57_54']",2,0.0,44.9824,27.1912,16.860586
64_12,"['56_21', '63_55']",2,0.0,43.5541,28.0574,16.949168
64_76,"['61_30', '57_32']",2,0.0,48.960899999999995,26.3624,17.037826
64_49,"['63_88', '57_3']",2,0.0,43.6428,27.7752,17.037826
64_42,"['63_0', '57_54']",2,0.0,45.0766,27.1576,17.0391
64_3,"['63_51', '63_35']",2,0.0,45.0206,27.1626,17.061231999999997
64_74,"['57_54', '63_51']",2,0.0,43.3492,27.6174,17.061231999999997
64_53,"['63_55', '63_63']",2,0.0,43.6472,27.167,17.068584000000005
64_75,"['57_32', '56_21']",2,0.0,45.5248,26.2774,17.084744
64_0,"['57_32', '62_71']",2,0.0,46.2812,26.2082,17.19559
64_4,"['63_25', '57_32']",2,0.0,46.092,26.2736,17.566402
64_22,"['62_67', '63_79']",2,0.0,45.2388,27.1112,17.596567999999998
64_80,"['57_3', '63_19']",3,0.0,46.6274,27.6014,16.776862
64_32,"['63_19', '57_54']",3,0.0,46.3347,27.6707,16.795282999999998
64_1,"['63_51', '62_67']",3,0.0,45.5786,27.3258,16.813703999999998
64_58,"['61_30', '57_54']",3,0.0,45.4302,27.4046,16.813703999999998
64_9,"['63_19', '62_38']",3,0.0,45.3036,27.667,16.813703999999998
64_48,"['62_67', '63_11']",3,0.0,46.9132,27.261,16.815127999999994
64_46,"['62_71', '63_11']",3,0.0,45.2382,27.9494,16.817194
64_33,"['57_3', '61_30']",3,0.0,45.759,27.1108,16.837104
64_45,"['57_54', '56_21']",3,0.0,44.6112,28.6018,16.840594
64_44,"['63_7', '63_51']",3,0.0,45.0261,27.2688,16.916809
64_73,"['63_6', '61_30']",3,0.0,44.2784,28.3702,17.014522
