cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
33_17,"['31_89', '32_75']",1,inf,14.6937,17.2967
33_84,"['32_18', '32_18']",1,inf,42.5423,12.2443
33_38,"['32_75', '32_3']",1,0.8643168966933142,14.8241,14.4748
33_37,"['31_89', '32_54']",1,0.7392626512985362,15.8268,12.7221
30_26,"['29_20', '29_87']",1,0.7167269408532108,33.7178,12.6462
33_3,"['31_9', '32_62']",1,0.3951506515687789,35.2371,12.6224
33_55,"['32_75', '31_64']",1,0.3829098420841191,14.8501,12.9582
32_18,"['31_21', '31_66']",1,0.33715411466238476,42.5356,12.2495
31_9,"['30_26', '28_2']",2,inf,35.2681,12.6278
33_20,"['31_64', '32_75']",2,inf,14.8703,16.2986
31_64,"['29_5', '28_14']",2,0.9630598549903979,16.2447,12.8793
33_61,"['32_66', '30_26']",2,0.9251564116645926,33.779,12.8579
33_8,"['31_89', '31_89']",2,0.9012532904788763,14.9017,13.1067
33_68,"['30_26', '30_26']",2,0.13568685453072588,33.8478,12.6511
31_89,"['30_27', '30_85']",2,0.1277887829059733,14.9571,13.0059
33_23,"['32_75', '31_18']",3,inf,14.9535,14.0274
33_67,"['32_51', '31_9']",3,inf,40.4775,12.6326
31_30,"['30_67', '30_72']",3,1.0932345269983692,16.4385,13.1464
33_2,"['31_9', '30_26']",3,1.067035094687785,32.025,12.9578
33_53,"['31_9', '32_18']",3,0.5643106155996979,34.9758,12.6711
33_69,"['31_64', '32_54']",3,0.39795266044470723,16.3343,13.6252
33_32,"['31_64', '32_87']",3,0.2918596506863406,15.5391,13.9484
33_11,"['32_54', '32_52']",3,0.2628728003855365,15.892,13.6716
33_0,"['31_89', '31_70']",4,inf,15.0893,15.3199
33_9,"['32_62', '32_62']",4,inf,40.1135,12.7203
33_60,"['32_54', '31_64']",4,0.9734612878730924,16.5269,13.7155
33_6,"['32_62', '32_51']",4,0.7331660466132396,32.3358,13.4979
32_54,"['31_13', '28_14']",4,0.6090935330193542,15.5852,14.2884
33_64,"['32_75', '31_30']",4,0.41660863144608384,15.3631,15.178
32_62,"['31_9', '31_9']",4,0.4071030733248834,35.0806,12.7403
33_82,"['31_21', '30_26']",4,0.3350746924738046,33.0334,13.0431
33_4,"['32_62', '32_63']",4,0.18511061750757302,32.8583,13.3805
33_62,"['30_26', '32_87']",4,0.06604058233316563,32.4634,13.4651
32_75,"['31_89', '31_64']",5,inf,15.1019,16.6589
33_45,"['32_48', '32_18']",5,inf,39.0946,12.8876
33_54,"['32_3', '32_52']",5,0.9609992705964472,17.2509,14.2038
33_41,"['32_54', '32_82']",5,0.9584991629944342,33.5894,13.4616
33_7,"['32_54', '32_54']",5,0.6573454456710174,15.5938,14.3353
32_66,"['31_82', '31_9']",5,0.30093624857898377,33.6877,13.1419
33_73,"['31_89', '32_54']",5,0.10393545410932603,15.9706,14.3164
33_89,"['32_66', '32_66']",5,0.0888689088710239,33.6563,13.1677
33_27,"['32_0', '29_24']",6,inf,15.5273,24.2441
33_36,"['32_48', '32_62']",6,inf,39.6645,12.9114
33_49,"['32_48', '32_63']",6,1.12598478483286,35.0996,13.9197
33_57,"['32_52', '32_22']",6,0.9301080573919895,16.0471,14.5832
33_66,"['31_89', '32_54']",6,0.6976092953745063,15.7068,17.0814
33_18,"['31_89', '31_18']",6,0.14208392383268287,15.7488,16.4423
33_70,"['32_23', '32_87']",6,0.09418701473554476,15.7775,15.5044
33_42,"['31_70', '31_89']",6,0.09245637657701443,16.0229,15.5036
33_39,"['32_82', '32_82']",7,inf,40.1965,13.4364
33_40,"['32_20', '31_89']",7,inf,15.8789,17.8697
33_14,"['32_54', '32_27']",7,1.667783449269085,16.0495,14.6747
33_34,"['31_89', '32_3']",7,0.43828374517098473,15.9108,16.4027
33_26,"['32_3', '31_89']",7,0.33221655073091516,15.8869,16.5881
33_29,"['32_51', '32_3']",8,inf,20.7464,14.7806
33_56,"['32_75', '31_18']",8,inf,16.5615,15.3011
33_71,"['32_54', '32_18']",8,2.0,19.8002,15.2602
33_16,"['31_18', '32_87']",9,inf,16.8724,17.6262
33_44,"['32_66', '31_64']",9,inf,29.0102,15.0599
33_5,"['32_48', '31_18']",9,0.727951720809035,19.6227,15.5851
33_50,"['32_3', '30_26']",9,0.6551116733098806,17.4452,16.276
33_31,"['32_75', '31_21']",9,0.6133898948316233,25.3832,15.2529
33_80,"['32_20', '31_18']",9,0.5733185276112525,17.1632,16.7463
33_63,"['32_66', '32_54']",9,0.3646730558317955,22.2309,15.4197
