cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
56_43,"['55_42', '55_54']",1,inf,13.5808,8.29241
56_44,"['55_83', '55_73']",1,inf,12.8593,13.8684
56_71,"['55_67', '55_29']",1,1.4616452676033131,13.2272,9.69151
54_59,"['53_23', '53_61']",1,0.34584100934578693,13.5341,8.43795
56_47,"['55_54', '54_5']",1,0.26317257675706984,13.4874,9.49899
56_73,"['55_83', '55_15']",1,0.22488386037603242,13.3704,9.66823
56_69,"['55_17', '55_14']",1,0.1843546963272793,13.3744,9.57517
56_62,"['54_52', '55_43']",1,0.17028030450579568,13.483,9.51048
55_78,"['54_52', '54_19']",2,inf,13.0214,13.9102
56_9,"['55_42', '55_43']",2,inf,13.7377,8.32753
56_28,"['55_78', '55_73']",2,1.1498301353279892,13.0659,13.8932
55_17,"['54_38', '54_75']",2,1.1169036469572133,13.3159,9.78634
55_54,"['54_74', '54_9']",2,0.40866485925900187,13.4859,9.56304
56_26,"['55_54', '54_59']",2,0.3878523783814972,13.6119,8.65652
54_52,"['53_0', '52_43']",2,0.17443623195143942,13.6933,8.34886
56_52,"['55_54', '55_29']",2,0.1541817869544244,13.4374,9.57795
56_65,"['55_17', '55_34']",2,0.12045815869831669,13.3779,9.58206
56_49,"['55_54', '55_77']",2,0.11918202283001517,13.6159,8.35207
56_27,"['55_42', '55_54']",2,0.06011908968141281,13.6122,8.38214
55_73,"['54_38', '54_46']",2,0.05351239479393531,13.3698,9.72357
56_23,"['55_49', '55_58']",2,0.04606078523319491,13.3606,9.74597
56_78,"['55_73', '55_65']",2,0.04043073984864508,13.3376,9.77546
56_83,"['55_34', '55_54']",2,0.03739186997484651,13.3397,9.74612
56_1,"['55_78', '55_78']",3,inf,13.045,13.9119
56_3,"['54_52', '54_52']",3,inf,13.7253,8.4062
56_64,"['55_78', '55_73']",3,1.1588728219554416,13.116,13.9104
56_67,"['55_17', '55_15']",3,1.1326788931966019,13.3289,9.82911
56_11,"['54_59', '54_59']",3,0.5336637205121643,13.6166,8.63905
56_31,"['55_54', '55_14']",3,0.4880406133746113,13.4424,9.58626
56_6,"['55_74', '54_59']",3,0.2020749821124678,13.6765,8.54265
56_24,"['54_59', '55_15']",3,0.09714201900804864,13.3763,9.78083
56_61,"['55_15', '55_73']",3,0.08170507781398681,13.4088,9.64432
56_81,"['55_34', '55_29']",3,0.0419871874342623,13.3969,9.66787
55_29,"['54_54', '54_27']",3,0.032099895477746755,13.3885,9.7112
56_86,"['55_73', '55_73']",3,0.03058015795589987,13.3843,9.74263
56_40,"['55_43', '55_73']",4,inf,13.6838,8.58478
56_42,"['55_67', '55_73']",4,inf,13.3409,9.84743
56_51,"['54_84', '54_5']",4,1.3835985634651173,13.6406,8.6985
56_29,"['55_54', '55_54']",4,1.2443842198548825,13.4825,9.59054
56_75,"['55_14', '54_5']",4,0.27888005175318886,13.4653,9.62422
55_15,"['54_38', '54_38']",4,0.23514107688056188,13.4085,9.67018
