cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
60_3,"['59_59', '59_62']",1,inf,13.526,8.01313
60_6,"['59_49', '59_77']",1,inf,12.6339,13.7333
60_60,"['59_71', '58_86']",1,1.348823609895444,13.0602,13.7008
60_44,"['59_59', '59_24']",1,0.8881027386474292,13.2076,9.69638
60_88,"['58_6', '58_66']",1,0.4061987179071139,13.4378,8.19703
60_25,"['59_55', '59_87']",1,0.3424478409919421,13.3634,9.29406
60_54,"['59_59', '59_59']",1,0.10899265552029785,13.3131,9.35631
58_6,"['56_71', '57_51']",1,0.07828939295931986,13.2764,9.48849
59_59,"['58_6', '58_65']",1,0.06424659061607708,13.2872,9.42892
60_77,"['59_82', '59_59']",1,0.06264045728828938,13.2499,9.63758
56_71,"['55_67', '55_29']",1,0.04446835314782774,13.2272,9.69151
60_63,"['58_66', '59_84']",1,0.02800226272511002,13.2414,9.65874
60_66,"['56_71', '56_71']",1,0.013227270569996645,13.2453,9.64739
59_77,"['58_86', '58_86']",2,inf,12.7126,13.7888
60_19,"['58_41', '59_84']",2,inf,13.6006,8.08106
59_71,"['58_58', '58_6']",2,1.2505028520305141,12.9295,13.7394
60_61,"['59_82', '56_71']",2,1.0451139983553848,13.2303,9.7327
60_24,"['59_84', '59_44']",2,0.35663188127946666,13.4305,9.38935
60_73,"['56_71', '59_62']",2,0.3374978703645568,13.502,8.21641
60_57,"['59_62', '59_23']",2,0.25291167096097866,12.7445,13.7477
59_62,"['57_19', '58_84']",2,0.13474944975144615,13.5311,8.10962
60_82,"['56_71', '59_71']",2,0.10620187603954531,13.2842,9.57677
60_50,"['59_59', '59_84']",2,0.08396523961440938,13.2962,9.44764
60_23,"['58_66', '59_82']",2,0.0836185967579926,13.2411,9.69965
60_21,"['57_19', '57_19']",2,0.08115223978932559,13.3342,9.4189
60_58,"['59_49', '59_59']",2,0.0802989473090086,13.3684,9.39324
60_56,"['59_62', '59_62']",2,0.0430091632803217,13.3601,9.39517
60_39,"['59_82', '59_73']",2,0.01795254504575487,13.2327,9.72302
60_27,"['59_84', '59_87']",3,inf,12.7266,13.8574
60_76,"['59_84', '57_19']",3,inf,13.5738,8.25688
59_84,"['57_19', '58_69']",3,1.3229400754349192,12.9072,13.756
60_5,"['59_26', '58_66']",3,1.2027075682915642,13.2923,9.7077
60_17,"['59_26', '57_70']",3,0.30311487011050275,13.434,9.41604
60_18,"['59_71', '54_59']",3,0.2940182517248655,13.5087,8.36561
59_49,"['58_52', '58_58']",3,0.17341129786633108,12.7847,13.7613
59_26,"['58_17', '57_70']",3,0.118864233246329,13.4126,9.42793
60_67,"['59_62', '59_24']",3,0.0962556284484238,13.5192,8.33261
60_36,"['59_71', '59_26']",3,0.0959408433320499,13.3369,9.43985
60_4,"['59_62', '59_71']",3,0.08573796890855431,12.7685,13.8103
60_80,"['59_59', '59_15']",3,0.0707028236491763,13.3124,9.47214
60_13,"['58_66', '59_62']",3,0.06578559257215222,13.308,9.66975
60_64,"['59_84', '58_6']",3,0.03468432736992474,13.3346,9.44962
60_42,"['59_44', '59_68']",4,inf,12.7614,13.9258
