cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
93_71,"['90_74', '92_37']",1,inf,13.1744,6.49132
94_39,"['92_58', '93_55']",1,inf,11.7873,13.5187
94_82,"['93_72', '92_58']",1,1.5301295779319544,12.9686,8.64718
94_2,"['93_62', '93_53']",1,1.348378046545477,12.1212,13.2601
83_31,"['82_18', '80_31']",1,0.32539516583689565,13.0127,7.02385
92_41,"['91_8', '91_37']",1,0.10047375526991623,11.9057,13.3151
94_19,"['93_45', '93_71']",1,0.09820454898415494,13.099,6.55873
88_64,"['86_18', '83_31']",1,0.09414890744946341,13.0493,6.76935
93_60,"['92_35', '92_40']",1,0.08996668480499505,12.0138,13.2855
94_54,"['93_80', '93_81']",1,0.0821444730169288,12.0045,13.3011
92_58,"['91_65', '91_79']",1,0.06923726848062267,11.8173,13.5031
94_84,"['90_43', '90_74']",1,0.0658014899025603,13.0669,6.63682
94_12,"['93_55', '93_62']",1,0.06322878038681978,11.8576,13.3883
94_48,"['92_58', '93_53']",1,0.045093063395788606,11.8812,13.3825
90_74,"['86_18', '88_64']",2,inf,13.144,6.64174
94_13,"['92_58', '93_75']",2,inf,11.8785,13.4253
93_53,"['90_61', '92_11']",2,1.3979559518379059,12.1288,13.2756
89_75,"['88_52', '88_64']",2,1.3503448950052879,12.9721,8.9273
94_6,"['90_43', '92_58']",2,0.24967658416712923,13.0743,8.45349
94_83,"['92_41', '93_89']",2,0.24627034201046685,13.0748,6.96085
94_21,"['93_81', '93_23']",2,0.1753358648182634,12.0175,13.2934
94_64,"['93_81', '93_80']",2,0.12928207640887218,11.9143,13.3152
94_87,"['93_56', '93_72']",2,0.1213617723555839,12.982,8.68893
94_18,"['92_58', '83_31']",2,0.10764303832903599,13.0482,8.51196
94_89,"['93_56', '92_58']",2,0.0758862301996169,13.1162,6.73935
94_9,"['83_31', '93_2']",2,0.06536681372085341,13.0839,6.83436
94_58,"['92_58', '90_74']",3,inf,13.1455,6.87285
94_69,"['93_61', '90_74']",3,inf,11.894,13.4792
90_43,"['89_72', '88_73']",3,1.7421890180654365,12.9913,8.77824
94_27,"['93_53', '93_62']",3,1.5284946536610602,12.0974,13.2935
94_72,"['93_72', '93_2']",3,0.3820897925962764,13.0887,7.01681
94_88,"['93_31', '93_80']",3,0.19063428910019078,11.9412,13.3328
94_5,"['93_71', '83_31']",3,0.06717669283437262,13.1245,6.95715
94_8,"['93_53', '93_71']",4,inf,13.1948,6.95141
94_26,"['93_62', '93_55']",4,inf,11.9425,13.3514
94_30,"['83_31', '93_4']",4,1.363664962116746,12.2215,13.3087
94_70,"['93_45', '93_63']",4,1.3316883104753137,13.0005,8.90836
94_77,"['90_43', '93_72']",4,0.21096549672613804,13.1014,7.3307
94_47,"['93_2', '93_20']",4,0.20667019448350593,13.101,8.44186
94_35,"['93_81', '92_41']",4,0.15248675382191929,12.0234,13.333
94_55,"['93_89', '93_31']",4,0.10973589148748447,13.096,8.62579
94_20,"['90_61', '90_61']",4,0.10793046851458966,12.1289,13.3281
94_22,"['90_43', '88_64']",4,0.0983326205306498,13.0303,8.78285
94_75,"['93_53', '93_53']",4,0.07697519788095004,12.1541,13.3102
94_85,"['89_75', '93_45']",4,0.07432713991240765,13.1385,7.28333
94_60,"['89_75', '93_89']",4,0.05951978289525371,13.1576,7.03684
94_41,"['90_43', '93_89']",4,0.053766059115272685,13.1404,7.05432
94_73,"['90_43', '89_75']",4,0.043407183106603006,13.0131,8.83145
94_17,"['93_2', '93_72']",5,inf,13.1727,7.10428
94_31,"['92_41', '93_80']",5,inf,11.9506,13.4706
94_65,"['89_75', '93_53']",5,1.5531086393316977,12.2345,13.3448
94_52,"['89_75', '89_75']",5,1.3725975056440087,13.0147,8.95965
94_49,"['93_71', '89_75']",5,0.29554801445960244,13.1495,8.59423
94_45,"['93_80', '93_60']",5,0.2400832366890783,11.9602,13.354
94_66,"['92_58', '90_43']",5,0.1251728818315929,13.0369,8.78637
94_14,"['93_2', '89_75']",5,0.12231718731460052,13.1016,8.61545
94_38,"['93_45', '93_60']",5,0.026170464377106854,11.9572,13.4287
94_51,"['92_58', '93_55']",6,inf,13.181,7.10605
94_56,"['93_2', '93_55']",6,inf,11.9507,13.5719
94_71,"['93_72', '93_45']",6,1.5361271271591257,13.0183,9.1213
94_16,"['89_54', '92_41']",6,1.518314532781197,12.0169,13.3761
94_50,"['90_74', '93_62']",6,0.3537563548655177,13.1387,8.70536
94_32,"['93_20', '93_63']",6,0.0980536091113674,13.0665,8.79163
94_23,"['90_74', '93_45']",6,0.0901637723008718,13.0461,8.8527
94_33,"['93_55', '93_53']",6,0.06964370321578492,11.9616,13.385
94_74,"['83_31', '93_31']",6,0.037765340052413485,11.9523,13.4869
94_28,"['93_55', '93_2']",7,inf,11.9522,13.6131
94_79,"['93_71', '90_74']",7,inf,13.2141,7.11865
94_46,"['83_31', '92_41']",7,1.5520437434636793,12.0327,13.3918
94_15,"['89_75', '89_75']",7,1.5105314357329382,13.0491,8.92736
94_29,"['93_71', '90_43']",7,0.32723955085069145,13.1442,8.81457
94_78,"['93_81', '93_81']",7,0.09786794242367432,11.962,13.4122
94_61,"['93_4', '89_75']",7,0.08201653336936324,13.0571,8.85387
94_43,"['89_75', '92_58']",7,0.07507422271631072,13.1314,8.81827
94_37,"['90_74', '93_80']",8,inf,13.2303,7.21497
94_63,"['93_53', '90_43']",8,inf,11.97,13.5912
94_67,"['93_4', '93_45']",8,1.565693277612711,13.0582,8.88466
94_59,"['93_4', '93_89']",8,1.5333424656803865,12.0457,13.4049
94_34,"['92_58', '89_54']",8,0.32611325549202796,13.1794,8.84793
94_1,"['93_53', '88_64']",8,0.08928295595097394,12.0395,13.5077
94_53,"['93_80', '88_64']",8,0.07230316602159009,13.1237,8.8756
94_42,"['93_80', '90_43']",8,0.04853538126858116,13.1439,8.85722
94_44,"['83_31', '93_89']",9,inf,12.0019,13.7874
94_57,"['93_2', '93_31']",9,inf,13.4107,7.54911
94_36,"['90_43', '93_53']",9,1.475064453161488,13.0798,8.89603
94_3,"['89_75', '93_4']",9,1.3478704368306846,12.2464,13.4236
94_4,"['93_62', '93_71']",9,0.4507924817955954,13.2657,8.73527
94_40,"['93_71', '93_4']",9,0.16841833667054246,12.0593,13.4913
94_81,"['90_43', '93_4']",9,0.14366039653120596,12.2105,13.4551
94_25,"['88_64', '92_58']",9,0.08820882580731096,12.0324,13.7171
94_24,"['93_53', '83_31']",10,inf,12.0632,13.6393
94_62,"['93_53', '90_74']",10,inf,13.7455,8.19367
94_10,"['92_58', '90_43']",10,1.815496199605644,13.4441,9.86912
94_68,"['89_75', '93_53']",10,1.4210877333244383,12.322,13.4723
94_7,"['93_45', '93_53']",10,0.14244539731239442,12.1879,13.5415
94_0,"['90_61', '90_43']",10,0.06434979636821235,12.1106,13.5637
94_80,"['83_31', '93_62']",10,0.04205840308196168,12.0878,13.5679
94_11,"['93_23', '93_60']",11,inf,12.2502,15.5804
94_76,"['93_56', '93_2']",11,inf,13.8871,8.25027
94_86,"['93_4', '93_53']",11,2.0,12.3617,13.6795
