cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
54_52,"['53_0', '52_43']",1,inf,13.6933,8.34886
55_78,"['54_52', '54_19']",1,inf,13.0214,13.9102
55_17,"['54_38', '54_75']",1,1.2713391177576205,13.3159,9.78634
54_59,"['53_23', '53_61']",1,0.5270019663682145,13.5341,8.43795
55_54,"['54_74', '54_9']",1,0.3153349987834304,13.4859,9.56304
55_65,"['54_9', '54_6']",1,0.1344608547829154,13.4677,9.64204
55_73,"['54_38', '54_46']",1,0.12156292563078569,13.3698,9.72357
55_15,"['54_38', '54_38']",1,0.10288889217774219,13.4085,9.67018
55_29,"['54_54', '54_27']",1,0.048006339448718585,13.3885,9.7112
55_34,"['53_61', '53_18']",1,0.027421643346071334,13.4003,9.70904
54_38,"['53_18', '53_37']",1,0.019191721642530992,13.405,9.69527
55_42,"['54_52', '54_60']",2,inf,13.7165,8.505
55_83,"['54_5', '54_75']",2,inf,13.2828,14.6296
55_67,"['53_77', '54_59']",2,0.9849955633887184,13.3312,9.83702
55_72,"['54_52', '54_74']",2,0.46086574656222057,13.5545,9.55824
55_8,"['54_84', '53_77']",2,0.3506647297124627,13.6356,8.6231
55_58,"['53_77', '54_53']",2,0.19775167371797803,13.4646,9.69775
54_84,"['53_46', '53_21']",2,0.1948341418461645,13.6504,8.52433
55_43,"['53_18', '54_84']",2,0.18269470983074493,13.5046,9.59577
54_5,"['53_18', '53_0']",2,0.18005184262371327,13.399,9.719
55_49,"['54_19', '54_46']",2,0.12642383553269132,13.3699,9.8269
55_14,"['54_52', '54_46']",2,0.06585510478646724,13.4845,9.68865
55_75,"['54_27', '54_61']",2,0.059388949492957296,13.3825,9.78717
55_77,"['54_60', '54_46']",2,0.05025173864059699,13.6378,8.5869
55_25,"['54_5', '54_54']",2,0.04917525419078931,13.3903,9.75125
55_11,"['54_62', '54_46']",2,0.04737006310523897,13.4827,9.68984
54_19,"['53_33', '53_10']",3,inf,13.3565,12.0682
55_74,"['54_60', '52_43']",3,inf,13.7068,8.58351
55_16,"['54_5', '54_54']",3,0.6754995169289527,13.3666,9.95784
55_0,"['54_52', '53_18']",3,0.6652700191532417,13.5263,9.64013
55_55,"['54_38', '54_60']",3,0.63151749034038,13.6481,8.76441
55_33,"['54_54', '54_52']",3,0.24409012769070335,13.4949,9.75567
55_32,"['52_43', '54_5']",3,0.20244614125282714,13.4292,9.75569
55_82,"['54_59', '54_46']",3,0.18697292294296378,13.6572,8.59778
55_51,"['53_77', '54_2']",3,0.1640771166229946,13.3973,9.78358
54_54,"['53_4', '53_77']",3,0.1376464841528755,13.3713,9.86152
53_18,"['52_43', '52_58']",3,0.12279391803127263,13.5048,9.65716
55_47,"['54_38', '54_75']",3,0.08418150666705082,13.4207,9.78118
55_19,"['54_46', '54_38']",3,0.07379547325643623,13.6529,8.69887
55_79,"['54_84', '54_38']",3,0.03157977019245577,13.4253,9.76877
55_1,"['54_75', '54_39']",4,inf,13.7596,8.59586
55_18,"['54_19', '54_9']",4,inf,13.3781,9.98118
54_74,"['53_40', '53_23']",4,1.1290973495191792,13.5515,9.67944
55_86,"['54_79', '54_19']",4,1.1231867601484165,13.6654,8.72151
55_63,"['53_18', '54_50']",4,0.34212725012950873,13.5159,9.7428
55_89,"['54_75', '54_38']",4,0.25953132640143245,13.4441,9.7634
55_70,"['54_84', '54_19']",4,0.25267784886413613,13.6873,8.61659
55_60,"['54_84', '54_6']",4,0.20447912371094082,13.731,8.60968
53_77,"['52_18', '52_33']",4,0.1650669334495975,13.3924,9.86343
55_30,"['54_79', '54_74']",4,0.13161069494132915,13.4268,9.77879
55_85,"['54_9', '54_19']",4,0.10868327274734949,13.404,9.80011
