cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
31_9,"['30_26', '28_2']",1,inf,35.2681,12.6278
31_89,"['30_27', '30_85']",1,inf,14.9571,13.0059
31_64,"['29_5', '28_14']",1,1.8750075274209665,16.2447,12.8793
30_26,"['29_20', '29_87']",1,1.601773725107246,33.7178,12.6462
29_24,"['26_18', '24_15']",2,inf,15.4996,24.1092
31_21,"['30_64', '30_57']",2,inf,35.3562,13.0119
31_30,"['30_67', '30_72']",2,1.0645192532671504,16.4385,13.1464
31_70,"['30_27', '28_14']",2,0.7148742559594062,15.9967,15.7006
24_15,"['21_36', '23_69']",2,0.5829073872223655,15.8858,21.8769
31_18,"['30_27', '30_67']",2,0.252413623092621,16.1393,14.0854
29_32,"['26_18', '28_14']",2,0.2206064907734434,15.8532,22.0891
31_86,"['30_57', '30_49']",3,inf,35.861,13.0125
31_87,"['30_73', '30_39']",3,inf,15.5934,25.0068
31_13,"['29_5', '30_56']",3,0.9517034806750271,16.7684,13.5018
31_82,"['30_26', '29_26']",3,0.9217941534952203,32.4752,13.3414
31_6,"['29_32', '30_39']",3,0.7478124985946379,15.9212,22.8939
28_14,"['25_43', '27_62']",3,0.6614880815204803,16.0657,15.7592
30_27,"['29_5', '28_14']",3,0.22287716522032205,16.1569,15.0993
31_22,"['30_26', '30_49']",3,0.19447616516514477,35.0934,13.2902
31_76,"['30_39', '29_24']",3,0.19233227263934796,15.6497,24.4825
31_50,"['24_15', '29_24']",4,inf,15.7618,24.9855
31_66,"['29_6', '29_6']",4,inf,37.6068,13.0472
29_26,"['28_49', '28_57']",4,0.6387169351428768,28.7356,14.0229
30_56,"['29_27', '29_27']",4,0.6075127693014443,18.5562,14.0548
31_35,"['30_73', '30_22']",4,0.5611603919992787,16.3941,20.0763
31_63,"['30_24', '30_24']",4,0.4401591656338248,16.0828,21.9816
31_56,"['30_27', '30_27']",4,0.433482640286467,16.3968,15.4539
28_2,"['26_21', '27_87']",4,0.38090848519687204,31.6248,13.5716
31_77,"['30_15', '30_20']",4,0.2688706563071249,36.0721,13.4849
30_72,"['28_14', '29_52']",4,0.16987699988922408,17.3944,15.0776
31_5,"['30_20', '29_6']",4,0.10691757426982657,36.74,13.1572
31_46,"['30_27', '30_17']",4,0.07718760145950489,17.2811,15.386
31_20,"['30_52', '30_26']",5,inf,41.1504,13.1952
31_57,"['24_15', '29_24']",5,inf,15.7899,25.1472
31_43,"['30_72', '30_85']",5,0.8905868129563658,16.6788,16.1127
31_59,"['24_15', '29_24']",5,0.7909491651470137,16.0613,25.147
31_85,"['30_56', '30_47']",5,0.5732085040542686,27.4269,14.9854
31_74,"['30_49', '30_72']",5,0.4332362528127532,35.8385,14.4184
31_88,"['30_17', '29_27']",5,0.4077755012677037,19.6302,15.0821
31_19,"['30_72', '30_26']",5,0.37912091674202597,33.8318,14.9241
31_23,"['30_67', '30_67']",5,0.20260607798596444,17.7766,15.3111
31_32,"['30_57', '29_6']",6,inf,36.4837,15.085
31_83,"['30_24', '29_32']",6,inf,16.4333,45.6381
31_68,"['29_5', '30_27']",6,1.0831711092246785,17.4521,16.6575
