cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
59_62,"['57_19', '58_84']",1,inf,13.5311,8.10962
59_77,"['58_86', '58_86']",1,inf,12.7126,13.7888
59_71,"['58_58', '58_6']",1,1.106641617191834,12.9295,13.7394
56_71,"['55_67', '55_29']",1,1.099641373626768,13.2272,9.69151
59_44,"['57_70', '58_41']",1,0.3769073739153028,13.525,9.37298
59_26,"['58_17', '57_70']",1,0.3003814735460778,13.4126,9.42793
59_49,"['58_52', '58_58']",1,0.20359286254948317,12.7847,13.7613
59_84,"['57_19', '58_69']",1,0.18076517034754888,12.9072,13.756
59_59,"['58_6', '58_65']",1,0.17706546607691415,13.2872,9.42892
58_6,"['56_71', '57_51']",1,0.09637446089267473,13.2764,9.48849
59_82,"['56_71', '56_71']",1,0.09585807580526504,13.2452,9.68483
58_86,"['57_80', '57_33']",1,0.09293021414383723,12.7452,13.7882
59_37,"['57_70', '58_58']",2,inf,13.5859,8.17077
59_68,"['56_71', '58_89']",2,inf,12.7601,13.7978
59_73,"['58_66', '58_66']",2,1.3319537890366469,13.2528,9.71762
59_55,"['58_30', '58_58']",2,0.2501363461549153,13.534,8.98984
59_23,"['58_86', '57_10']",2,0.1953032034202895,13.3368,9.45066
57_70,"['56_69', '56_3']",2,0.17251364529703272,13.4732,9.4305
58_41,"['56_44', '57_28']",2,0.1687558724561913,13.4578,9.44135
54_59,"['53_23', '53_61']",2,0.14598651962953302,13.5341,8.43795
57_19,"['54_52', '56_73']",2,0.1102085836647601,13.5376,8.1929
59_87,"['58_52', '58_65']",2,0.0734323046190958,13.3034,9.48824
58_66,"['57_10', '56_71']",2,0.06773075211714291,13.257,9.68875
59_24,"['58_52', '58_6']",2,0.06551310406839067,13.2922,9.60497
59_10,"['58_65', '58_58']",2,0.03430711949341937,13.2972,9.59403
59_65,"['57_19', '58_2']",3,inf,13.6134,8.21415
59_70,"['58_69', '58_89']",3,inf,12.8518,13.8738
59_28,"['58_86', '58_69']",3,1.2683994982597209,12.9084,13.8061
59_15,"['57_19', '56_71']",3,1.2427618259476811,13.2589,9.72037
59_60,"['57_19', '58_71']",3,0.4221800670985314,13.5413,8.25756
59_81,"['58_65', '58_38']",3,0.4034995591952816,13.4022,9.46136
59_33,"['56_71', '58_86']",3,0.11615711363658202,13.3379,9.49965
59_48,"['58_30', '58_66']",3,0.09797834415629869,13.2963,9.65509
59_22,"['57_48', '58_66']",3,0.08303386967280767,13.3917,9.49531
59_39,"['57_19', '58_6']",3,0.08208644460672986,13.3073,9.52552
59_32,"['58_1', '58_86']",3,0.07549960798901714,13.5893,8.21801
59_51,"['58_1', '57_48']",3,0.07001327471700573,13.5577,8.22753
58_58,"['57_68', '57_19']",3,0.01978536885984983,13.3962,9.46295
58_38,"['57_70', '57_80']",4,inf,13.5791,8.23525
59_31,"['56_44', '58_41']",4,inf,12.8799,13.911
59_83,"['58_58', '58_52']",4,1.189934757964524,13.0043,13.8188
59_2,"['58_62', '56_71']",4,1.1845492450467987,13.2853,9.75183
59_67,"['57_70', '58_86']",4,0.4000258557145893,13.4645,9.48129
59_54,"['58_41', '58_62']",4,0.34000180018346604,13.5471,8.39441
59_12,"['58_30', '58_52']",4,0.19416216931582414,12.9593,13.8593
59_4,"['58_68', '58_38']",4,0.12521433925757605,13.4015,9.48295
59_7,"['58_65', '58_65']",4,0.09333612096345828,13.3482,9.54919
59_13,"['58_89', '58_58']",4,0.08790068142891008,13.3813,9.5166
59_41,"['58_30', '58_6']",4,0.07503999310164935,13.3099,9.5763
59_57,"['58_58', '58_6']",4,0.07380869936139849,13.5557,8.29184
59_27,"['54_59', '57_10']",4,0.05062273169071838,13.3217,9.56255
59_66,"['57_10', '58_66']",4,0.019299017529209636,13.3155,9.57107
59_20,"['58_20', '56_71']",5,inf,13.2858,9.77478
59_80,"['58_38', '58_38']",5,inf,13.5829,8.23614
59_86,"['58_62', '57_70']",5,1.2617426523255753,13.5597,8.4331
59_25,"['57_19', '57_70']",5,1.1304265445363173,13.4508,9.49338
59_38,"['58_65', '58_69']",5,0.33761298516029764,13.4204,9.62136
59_43,"['58_66', '58_1']",5,0.3060574019189624,13.3391,9.64071
59_21,"['56_71', '57_19']",5,0.24670014397481752,13.3162,9.71149
59_52,"['56_71', '58_38']",5,0.1230800885798013,13.3344,9.64689
59_34,"['58_2', '58_41']",5,0.09600745165798723,13.4362,9.53283
59_16,"['58_65', '58_41']",5,0.08949235012265762,13.4245,9.56352
59_5,"['58_86', '58_52']",5,0.05932686614814932,13.4305,9.53597
59_35,"['58_41', '58_38']",6,inf,13.5902,8.29463
59_58,"['58_85', '58_30']",6,inf,13.3237,9.76203
59_3,"['58_58', '58_52']",6,1.2723164428360583,13.5603,8.99664
59_0,"['58_41', '58_1']",6,1.1631580508568895,13.4776,9.54163
59_76,"['54_59', '58_86']",6,0.5753285859202487,13.3684,9.64682
59_79,"['58_85', '58_65']",6,0.24624284736362445,13.344,9.65024
59_8,"['58_2', '58_69']",7,inf,13.639,8.3802
59_36,"['56_71', '58_6']",7,inf,13.3384,9.78185
