cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
45_14,"['44_34', '44_10']",1,inf,13.6589,10.1524
46_87,"['45_61', '44_35']",1,inf,14.129,9.29651
45_78,"['44_25', '44_35']",1,1.4194462253600852,13.9435,9.67133
45_82,"['44_39', '44_35']",1,0.5059545205489473,13.9639,9.49281
45_61,"['44_63', '44_82']",1,0.3991374021489797,14.0525,9.43674
45_53,"['44_67', '44_82']",1,0.32657248156982444,14.0703,9.34491
45_77,"['44_10', '44_82']",2,inf,14.187,9.35507
46_54,"['45_14', '45_14']",2,inf,13.6782,10.1645
46_40,"['44_65', '45_14']",2,1.6304706415812285,13.9823,9.55328
46_3,"['45_53', '45_61']",2,0.44981592567236495,14.0544,9.44323
46_34,"['44_63', '44_10']",2,0.36952935841877166,14.1339,9.43036
46_10,"['45_78', '43_59']",3,inf,13.7122,10.5227
46_78,"['45_3', '45_77']",3,inf,14.2009,9.39249
46_32,"['45_22', '45_53']",3,1.0277381644916557,13.8509,10.2137
46_36,"['45_53', '45_41']",3,0.8822141567708683,13.9827,9.58249
46_12,"['45_78', '45_41']",3,0.5449814302180807,14.0688,9.46271
46_42,"['45_53', '45_12']",3,0.38389703366729755,13.8156,10.3576
46_24,"['45_53', '45_82']",3,0.3576607947500554,13.7678,10.4554
46_35,"['45_41', '45_41']",3,0.22813209415547528,14.0083,9.56301
46_43,"['45_41', '45_29']",3,0.06961961054020817,14.0036,9.56976
46_1,"['45_61', '45_77']",4,inf,14.3653,9.41989
46_9,"['44_25', '45_41']",4,inf,13.7386,13.1517
46_62,"['45_82', '45_0']",4,0.7127171582556702,13.74,10.8074
46_2,"['45_78', '45_53']",4,0.4486926266566218,14.1133,9.46755
46_83,"['45_41', '44_35']",4,0.3982648313792342,13.987,9.72496
46_73,"['45_53', '45_12']",4,0.3835954293746787,13.8766,10.3667
46_17,"['45_22', '45_78']",4,0.2183007731202451,13.7776,10.4618
46_70,"['45_72', '45_77']",4,0.1834539332373687,13.8582,10.3895
46_69,"['45_41', '45_67']",4,0.15260602511959603,13.7535,10.5807
45_29,"['44_65', '44_34']",4,0.1250141710206913,14.004,9.63908
44_63,"['43_8', '43_72']",4,0.11811886449887674,14.0464,9.61214
46_72,"['44_35', '45_78']",4,0.07412276764555673,14.0981,9.50323
46_4,"['45_22', '45_41']",4,0.07137214707214849,14.0683,9.58117
46_11,"['45_29', '45_86']",4,0.06843596986453612,14.082,9.55778
46_22,"['45_0', '45_82']",5,inf,13.7613,10.749
46_30,"['45_12', '45_53']",5,inf,14.1105,9.5143
45_49,"['44_10', '44_10']",5,0.9654022787602974,13.9255,10.3939
46_75,"['45_82', '45_0']",5,0.9082257414951435,14.0071,9.72229
46_84,"['43_59', '45_38']",5,0.35651594300028633,13.8668,10.4182
46_79,"['45_22', '45_29']",5,0.23873624388169884,13.8266,10.4844
46_88,"['45_82', '45_1']",5,0.23338949381900612,14.0377,9.66923
46_48,"['45_14', '45_29']",5,0.20362843031465683,14.0792,9.62831
46_56,"['45_86', '44_63']",5,0.18197166769135087,14.107,9.53593
46_80,"['45_41', '45_41']",5,0.15931948632011989,13.7721,10.6808
46_26,"['45_3', '45_0']",5,0.15198472371703928,14.0718,9.66289
46_8,"['45_41', '45_41']",5,0.1497157278397999,13.7786,10.5738
46_71,"['45_14', '45_41']",5,0.13986359129675813,13.8256,10.5706
46_66,"['45_41', '45_14']",5,0.0927440531904323,13.7742,10.5979
46_51,"['45_82', '45_1']",5,0.07267821827600357,13.8258,10.568
46_25,"['45_49', '45_14']",5,0.032119140571546745,13.7766,10.5822
45_41,"['44_82', '44_34']",6,inf,13.777,10.7275
46_50,"['45_86', '45_12']",6,inf,14.1479,9.53867
