cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
54_19,"['53_33', '53_10']",1,inf,13.3565,12.0682
54_52,"['53_0', '52_43']",1,inf,13.6933,8.34886
54_59,"['53_23', '53_61']",1,0.9114352916188633,13.5341,8.43795
54_54,"['53_4', '53_77']",1,0.7578050859584056,13.3713,9.86152
53_18,"['52_43', '52_58']",1,0.7213627629794181,13.5048,9.65716
54_38,"['53_18', '53_37']",1,0.33075962242273116,13.405,9.69527
54_5,"['53_18', '53_0']",1,0.1447581730684538,13.399,9.719
53_77,"['52_18', '52_33']",2,inf,13.3924,9.86343
54_84,"['53_46', '53_21']",2,inf,13.6504,8.52433
54_74,"['53_40', '53_23']",2,1.31928296744487,13.5515,9.67944
54_60,"['53_40', '53_74']",2,1.1215494729481026,13.6047,8.59697
54_9,"['53_0', '53_4']",2,0.6250260935407878,13.4924,9.78075
54_46,"['53_25', '53_0']",2,0.44933986091549394,13.4114,9.78925
54_75,"['53_46', '53_77']",2,0.23137717163963614,13.6189,8.5274
53_33,"['52_33', '52_16']",3,inf,13.3985,9.8947
54_6,"['53_18', '52_33']",3,inf,13.6553,8.52626
52_43,"['51_13', '50_54']",3,1.0589677984281332,13.5795,9.72967
54_50,"['50_54', '53_33']",3,1.0399550398748627,13.6242,8.62546
54_39,"['53_7', '52_18']",3,0.5816383250509436,13.5531,9.75757
54_27,"['53_18', '53_33']",3,0.5686600318292258,13.4215,9.79038
53_61,"['52_18', '52_80']",3,0.19359722296967685,13.6335,8.59431
54_61,"['53_4', '53_0']",3,0.1657966535512464,13.4189,9.82062
54_53,"['53_7', '53_33']",3,0.12319191755834691,13.5616,9.74101
54_42,"['53_77', '53_56']",4,inf,13.421,9.97657
54_79,"['53_37', '53_37']",4,inf,13.6688,8.52854
54_2,"['52_43', '53_25']",4,1.50276543093529,13.5717,9.75653
54_18,"['53_46', '53_77']",4,1.2398900870675527,13.6659,8.61958
54_62,"['53_23', '53_10']",4,0.3978714851560578,13.4939,9.79054
53_4,"['50_54', '52_5']",4,0.21311915762628914,13.4461,9.82597
54_15,"['53_33', '53_37']",4,0.20529473409915283,13.4294,9.96216
54_69,"['53_77', '52_18']",4,0.16569104320446967,13.4803,9.79856
54_12,"['53_37', '53_0']",4,0.15694369367723676,13.4545,9.80023
54_4,"['52_43', '53_61']",5,inf,13.7437,8.53752
54_56,"['53_77', '53_18']",5,inf,13.448,9.87115
53_74,"['52_80', '52_33']",5,1.6356620383111187,13.669,8.79105
54_37,"['53_0', '53_77']",5,1.5572738988469894,13.4552,9.80798
54_57,"['53_29', '53_66']",5,0.25376756106666465,13.735,8.58145
53_37,"['52_18', '52_18']",5,0.23026011646463473,13.679,8.58415
54_85,"['53_2', '53_61']",5,0.18895854008634588,13.6733,8.61026
54_8,"['53_18', '53_63']",6,inf,13.7596,8.5398
54_66,"['53_33', '53_74']",6,inf,13.4512,10.0073
54_51,"['53_77', '50_54']",6,1.4866210258143924,13.6813,8.73021
54_73,"['53_37', '53_18']",6,1.3700992140563892,13.4904,9.8107
54_16,"['53_37', '52_5']",6,0.383642328266793,13.6928,8.59219
54_81,"['53_74', '53_37']",6,0.15447454908225616,13.4572,9.91993
54_67,"['53_33', '53_18']",6,0.11447393482214091,13.4656,9.84913
54_83,"['53_46', '53_13']",6,0.09178390859456151,13.4709,9.81713
