cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
89_38,"['88_68', '88_68']",1,inf,13.0924,6.69548
89_72,"['88_79', '88_37']",1,inf,11.8438,13.4359
89_75,"['88_52', '88_64']",1,1.6747481012560448,12.9721,8.9273
89_54,"['88_27', '88_83']",1,1.3968411825662264,12.0828,13.2924
83_31,"['82_18', '80_31']",1,0.3819799218620672,13.0127,7.02385
89_63,"['88_7', '88_37']",1,0.10175793219792022,11.915,13.391
88_64,"['86_18', '83_31']",1,0.09923277859215421,13.0493,6.76935
87_58,"['86_47', '86_41']",1,0.07959830163438189,11.9605,13.38
87_45,"['86_47', '86_10']",1,0.056565994877288465,12.0102,13.3684
89_17,"['87_58', '86_47']",1,0.05437993157812468,12.0426,13.3248
89_47,"['88_68', '88_7']",1,0.04547791863192156,13.0865,6.75338
89_79,"['88_27', '88_1']",1,0.03241750260263372,12.0232,13.3372
86_18,"['84_72', '83_69']",2,inf,13.1297,6.76182
88_37,"['87_58', '87_43']",2,inf,11.8546,13.4536
88_83,"['85_33', '87_45']",2,1.3734316418007253,12.1453,13.2988
88_52,"['84_10', '87_62']",2,1.3263758070982083,12.9843,8.99584
89_27,"['83_31', '88_52']",2,0.35098914855780056,13.0261,8.89329
89_28,"['88_11', '88_64']",2,0.348830543141023,13.0615,6.8825
89_40,"['88_27', '88_1']",2,0.1473368350167765,12.0605,13.3384
89_16,"['86_10', '87_58']",2,0.08445646937266489,11.977,13.4015
89_48,"['88_64', '88_64']",2,0.07152006677255622,13.0735,6.80775
89_59,"['88_79', '88_37']",2,0.06662948168563188,11.9123,13.4374
88_73,"['87_62', '87_21']",2,0.0481065141938606,13.0115,8.96884
88_1,"['87_58', '87_12']",2,0.046563978951254956,11.9339,13.4239
89_20,"['87_58', '88_37']",2,0.03714866086902655,11.9655,13.405
89_25,"['88_79', '85_80']",3,inf,11.8658,13.6145
89_37,"['88_64', '88_27']",3,inf,13.1837,6.82781
89_23,"['87_45', '88_66']",3,1.3170992922835874,12.1587,13.3173
89_7,"['88_52', '88_69']",3,1.3082672866630423,12.9894,9.07506
89_3,"['85_80', '84_10']",3,0.37490555324882047,13.0386,8.96965
89_6,"['88_69', '88_73']",3,0.365747612729033,13.0619,6.90404
89_18,"['88_7', '87_58']",3,0.1347885150288627,11.9945,13.4152
89_41,"['88_68', '88_64']",3,0.10365203836029666,13.1167,6.88962
89_45,"['88_11', '87_45']",3,0.07169451526539576,12.0046,13.4145
89_12,"['87_45', '88_56']",3,0.0695546010784328,12.0785,13.3612
89_53,"['88_1', '88_27']",3,0.0673229331348812,12.0831,13.3467
89_11,"['88_37', '88_52']",4,inf,11.9797,13.6393
89_77,"['88_64', '88_69']",4,inf,13.0961,6.96717
89_60,"['88_66', '88_83']",4,1.8941131133398055,12.1593,13.366
89_24,"['88_73', '86_18']",4,1.7981643292694616,13.0643,7.0663
89_73,"['88_78', '88_37']",4,0.1489122826688391,12.0133,13.4228
89_81,"['88_83', '87_12']",4,0.0625451480490955,12.0047,13.4356
89_34,"['88_1', '88_83']",5,inf,12.0113,13.4558
89_86,"['83_31', '83_31']",5,inf,13.1025,7.05337
89_39,"['88_52', '86_18']",5,1.94690327450955,13.0872,8.60591
89_51,"['85_33', '88_37']",5,1.7039494184239425,12.0637,13.4233
89_74,"['88_73', '86_47']",5,0.05309672549044999,12.051,13.4356
89_61,"['83_31', '86_47']",6,inf,12.015,13.5102
89_80,"['88_66', '83_31']",6,inf,13.2569,7.05408
89_82,"['84_10', '88_69']",6,1.8757920273141648,13.0933,9.0938
89_31,"['88_27', '87_45']",6,1.550038409597524,12.0214,13.4589
89_42,"['83_31', '88_68']",6,0.44766952113719316,13.1374,7.15018
89_10,"['86_18', '88_83']",6,0.013099342953130984,12.0165,13.5032
89_32,"['88_1', '85_80']",7,inf,13.1933,7.23145
89_68,"['88_79', '87_58']",7,inf,12.0167,13.5093
89_5,"['88_83', '84_10']",7,1.8104075554643808,13.1345,9.13247
89_21,"['85_33', '88_68']",7,1.6055366189161984,12.1574,13.4594
89_69,"['88_69', '87_12']",7,0.35278836423814525,13.1625,7.45673
89_26,"['87_58', '87_45']",7,0.1275304271194588,12.0594,13.4755
89_30,"['88_81', '88_66']",8,inf,13.2135,7.42225
89_56,"['86_47', '86_18']",8,inf,12.0487,13.518
89_19,"['88_1', '88_1']",8,1.584412368265271,12.5741,13.4701
89_22,"['84_10', '87_12']",8,1.5410775057540995,13.1632,9.07701
89_1,"['88_52', '86_47']",8,0.43628059181928625,12.1581,13.4752
89_70,"['88_56', '85_33']",8,0.10094298861844332,12.0685,13.4836
89_4,"['85_80', '88_27']",9,inf,13.4293,7.45762
89_62,"['85_33', '83_31']",9,inf,12.0487,13.9051
89_0,"['86_10', '88_79']",9,1.4128060333754902,12.6934,13.4874
89_9,"['88_79', '84_10']",9,1.0690955891881058,13.172,9.07836
89_52,"['88_1', '88_73']",9,0.47236022559893764,12.1694,13.5052
89_66,"['87_58', '88_68']",9,0.4377439769837455,13.2143,9.02706
89_33,"['86_18', '88_83']",9,0.14944998964076442,12.0543,13.5483
89_8,"['88_1', '88_1']",10,inf,13.6616,8.12733
89_84,"['87_58', '88_69']",10,inf,12.0557,13.6834
89_46,"['86_47', '88_52']",10,1.457484507250339,12.3211,13.5405
89_88,"['88_73', '87_12']",10,1.4290080611130218,13.2249,9.2086
89_67,"['88_52', '87_58']",10,0.39246390088406324,13.3163,9.04401
89_15,"['88_26', '88_6']",10,0.3800067373615489,13.5848,8.27322
89_13,"['88_69', '87_12']",10,0.17222796938104934,12.1416,13.5585
89_83,"['88_37', '88_83']",10,0.07597017304540621,12.0814,13.6681
89_44,"['88_29', '88_26']",11,inf,13.6962,8.66717
89_89,"['86_18', '88_52']",11,inf,12.1542,13.5613
89_29,"['88_66', '88_1']",11,2.0,13.4911,9.348
89_58,"['88_73', '83_31']",12,inf,12.1701,13.6495
89_78,"['88_68', '88_73']",12,inf,13.8426,8.76682
89_85,"['87_12', '88_1']",12,1.845305045112143,13.59,9.41071
89_55,"['88_83', '84_10']",12,1.6834606816127333,12.403,13.5741
89_50,"['88_37', '88_83']",12,0.1546949548878569,12.2156,13.6181
89_35,"['88_83', '88_52']",13,inf,12.2867,13.7007
89_36,"['83_31', '88_1']",13,inf,13.9178,8.88686
89_14,"['88_68', '88_26']",13,1.8641832313217117,13.8668,10.4812
89_43,"['87_12', '87_12']",13,1.5340033558421462,12.4776,13.6103
89_87,"['88_73', '87_58']",13,0.13581676867828835,12.4329,13.6338
89_49,"['85_33', '88_37']",14,inf,12.3139,13.7426
89_2,"['87_58', '88_68']",15,inf,12.4511,13.8053
89_57,"['88_64', '85_33']",16,inf,12.4987,14.178
89_65,"['88_52', '87_45']",16,inf,12.5599,14.0227
89_71,"['88_73', '88_1']",17,inf,12.9178,14.0692
89_76,"['87_58', '86_18']",17,inf,12.8033,14.1279
89_64,"['88_64', '86_10']",17,2.0,12.8068,14.1013
