cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
47_23,"['46_32', '46_40']",1,inf,13.6142,10.1402
48_6,"['47_23', '47_23']",1,inf,13.9104,8.9881
48_53,"['47_39', '47_15']",1,2.0,13.8554,9.14202
48_21,"['45_14', '47_39']",2,inf,13.6232,10.1549
48_28,"['47_18', '47_39']",2,inf,13.9557,9.03826
45_14,"['44_34', '44_10']",2,1.5921765484423207,13.6589,10.1524
48_58,"['47_43', '47_47']",2,1.5469504000724008,13.8785,9.23439
48_36,"['47_39', '47_41']",2,0.3434423194395232,13.9249,9.18099
48_74,"['47_41', '47_43']",2,0.18737090972164153,13.8948,9.21724
48_29,"['45_14', '46_54']",3,inf,13.6752,10.1709
48_72,"['47_41', '46_54']",3,inf,14.0054,9.15361
48_82,"['47_30', '46_40']",3,1.6354955258469035,13.9025,9.47476
46_54,"['45_14', '45_14']",3,1.3726789937653323,13.6782,10.1645
47_41,"['46_1', '45_78']",3,0.4851899244735718,13.9159,9.23304
48_23,"['47_0', '47_47']",3,0.3491278466423934,13.9662,9.17743
48_4,"['47_71', '47_39']",4,inf,14.007,9.16143
48_16,"['47_71', '47_89']",4,inf,13.6865,10.4396
48_15,"['47_0', '45_14']",4,1.5510933929928639,13.7894,10.3124
48_67,"['47_71', '47_41']",4,1.3513862136434676,13.9238,9.3085
48_46,"['47_89', '47_87']",4,0.3508609672879991,13.6946,10.377
48_32,"['47_71', '47_87']",4,0.23372619178377085,13.96,9.26546
47_71,"['46_10', '46_32']",4,0.22803566531357244,13.968,9.18603
48_78,"['46_54', '47_41']",4,0.07424928168253839,13.694,10.3804
47_39,"['45_14', '46_32']",5,inf,13.9932,9.20333
48_75,"['47_87', '47_45']",5,inf,13.7224,10.5126
48_34,"['46_87', '45_14']",5,1.066402986931768,13.9373,10.3188
47_53,"['46_40', '45_78']",5,0.7325022494127459,13.9403,9.53563
48_43,"['47_23', '47_15']",5,0.4800573665262245,13.8243,10.371
48_76,"['47_71', '47_45']",5,0.42034917548910156,13.7622,10.4181
47_47,"['46_69', '46_78']",5,0.2897608868581558,13.9619,9.2673
48_19,"['47_39', '45_78']",5,0.28470993098762004,13.9417,9.38103
48_14,"['47_41', '47_87']",5,0.24238908307728219,13.8123,10.3969
48_11,"['47_39', '47_23']",5,0.16444274442559015,13.9855,9.21342
48_7,"['46_54', '47_0']",5,0.06409516216592034,13.82,10.3802
48_20,"['47_89', '45_14']",6,inf,13.7248,10.6922
