cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
89_72,"['88_79', '88_37']",1,inf,11.8438,13.4359
90_74,"['86_18', '88_64']",1,inf,13.144,6.64174
90_61,"['89_17', '89_54']",1,1.326449942685106,12.147,13.2909
89_75,"['88_52', '88_64']",1,1.313558535184122,12.9721,8.9273
83_31,"['82_18', '80_31']",1,0.34028745779329383,13.0127,7.02385
90_43,"['89_72', '88_73']",1,0.3113856906473541,12.9913,8.77824
90_29,"['89_16', '87_58']",1,0.09239654877954329,11.903,13.368
88_64,"['86_18', '83_31']",1,0.0889774814015596,13.0493,6.76935
89_54,"['88_27', '88_83']",1,0.08528491846432733,12.0828,13.2924
90_65,"['89_63', '89_17']",1,0.06995475426874989,11.9717,13.3635
89_38,"['88_68', '88_68']",1,0.06824793063544181,13.0924,6.69548
89_17,"['87_58', '86_47']",1,0.05815141171025302,12.0426,13.3248
90_59,"['89_20', '89_72']",1,0.05552533379341563,11.8619,13.4175
90_39,"['83_31', '89_38']",1,0.04402131926227796,13.0703,6.72031
90_4,"['89_54', '89_17']",1,0.04377174486871326,12.0141,13.3285
90_81,"['89_54', '89_63']",1,0.03776185067412164,11.9903,13.3489
90_3,"['89_47', '89_47']",2,inf,13.0859,6.77441
90_5,"['89_54', '88_37']",2,inf,11.8971,13.4393
90_30,"['89_17', '89_79']",2,1.4645721111678287,12.0493,13.3258
90_58,"['89_27', '88_37']",2,1.4451703029261056,12.9853,9.07399
90_78,"['89_38', '89_75']",2,0.3313547837584852,13.0537,8.70574
90_32,"['89_48', '88_64']",2,0.31686286277863834,13.0814,6.84174
90_25,"['89_63', '89_38']",2,0.09290903212785545,13.0356,8.79341
90_51,"['88_52', '88_52']",2,0.08440979387258393,12.9977,9.01101
87_58,"['86_47', '86_41']",2,0.08347165737704111,11.9605,13.38
87_45,"['86_47', '86_10']",2,0.08282934084302336,12.0102,13.3684
89_63,"['88_7', '88_37']",2,0.04933759938712662,11.915,13.391
90_71,"['89_72', '89_54']",2,0.022304131845550544,11.909,13.4201
90_23,"['89_48', '88_64']",3,inf,13.0871,6.80491
