cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
40_64,"['39_33', '39_13']",1,inf,14.4525,9.95003
41_41,"['38_20', '40_6']",1,inf,13.928,11.3279
41_13,"['40_16', '40_33']",1,1.1845590425580774,14.0102,10.7834
41_12,"['40_61', '40_6']",1,0.9785591060567028,14.2151,10.062
41_23,"['39_50', '40_87']",1,0.5518958480305325,13.9394,10.9699
41_59,"['40_64', '40_33']",1,0.4695450459127648,14.3941,10.0256
41_3,"['40_87', '40_33']",1,0.3676949936191074,14.2407,10.0406
41_34,"['39_50', '40_8']",2,inf,13.955,11.3161
41_64,"['40_17', '40_73']",2,inf,14.3484,10.0625
41_10,"['40_43', '39_50']",2,1.1673194823717077,14.2503,10.531
40_33,"['39_50', '39_44']",2,1.004322193668405,14.0697,10.979
41_57,"['40_56', '40_87']",2,0.6230881903027281,14.2849,10.2014
41_35,"['40_40', '40_6']",2,0.5604663044250544,14.0192,11.0536
41_71,"['40_49', '40_49']",3,inf,14.3739,10.0862
41_86,"['40_33', '40_8']",3,inf,14.0201,11.0875
41_25,"['40_33', '40_17']",3,1.5045816921890722,14.085,11.0309
41_48,"['40_73', '40_56']",3,1.495750521495594,14.2886,10.3015
41_21,"['40_87', '40_61']",3,0.35606865399457704,14.3311,10.2297
41_54,"['39_50', '40_33']",3,0.2642859929350215,14.362,10.1527
41_8,"['40_8', '40_6']",3,0.23996348556938465,14.0298,11.0756
40_17,"['39_50', '39_44']",4,inf,14.4382,10.1306
41_15,"['40_33', '40_17']",4,inf,14.0268,11.1757
40_46,"['39_50', '39_42']",4,1.2416363754515758,14.3254,11.0082
41_39,"['40_40', '40_56']",4,0.7144285202138071,14.0953,11.0473
41_81,"['40_25', '40_6']",4,0.7101564832007432,14.3415,10.3751
39_50,"['37_36', '38_87']",4,0.3091562974600054,14.3866,10.1708
41_42,"['39_50', '40_33']",4,0.2893636749258897,14.059,11.0781
41_62,"['40_18', '40_40']",4,0.23986688440771653,14.3775,10.2995
41_77,"['38_20', '40_33']",4,0.1598436521625291,14.3498,10.328
40_8,"['39_42', '38_20']",5,inf,14.0355,11.2716
41_18,"['40_16', '40_64']",5,inf,14.5417,10.1742
41_67,"['40_87', '40_25']",5,1.2034038358111931,14.3564,10.4031
