cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
69_14,"['67_8', '68_58']",1,inf,13.2924,7.37802
70_30,"['69_86', '69_9']",1,inf,12.2156,13.8831
69_26,"['65_70', '67_73']",1,1.3178536071262559,12.4089,13.4853
68_16,"['67_38', '67_38']",1,1.3113222771621778,13.0977,9.29513
69_11,"['67_8', '68_86']",1,0.3309635161030082,13.1762,7.4727
70_86,"['69_29', '69_11']",1,0.32554503111802807,13.1246,8.90334
67_36,"['66_61', '65_70']",1,0.11210485802427518,12.3346,13.5971
70_32,"['69_32', '69_52']",1,0.10848301552799036,12.2703,13.5987
70_36,"['69_29', '69_32']",1,0.09451834024862887,12.2181,13.599
65_70,"['64_22', '64_2']",1,0.08618731097810747,12.3907,13.5968
69_42,"['67_52', '68_58']",1,0.08520974032035689,13.1116,9.20014
70_44,"['69_42', '69_14']",1,0.07656482389244176,13.2317,7.3974
69_72,"['68_58', '67_8']",1,0.059349938177474866,13.246,7.39631
70_15,"['69_3', '69_3']",2,inf,12.2563,13.6472
70_43,"['69_11', '69_14']",2,inf,13.2497,7.42676
70_62,"['69_48', '69_37']",2,1.2743575983146656,12.688,13.5069
70_70,"['69_39', '69_42']",2,1.1420089928637127,13.1126,9.30409
70_64,"['69_37', '69_29']",2,0.3697630363705691,13.1562,8.92289
70_71,"['69_11', '65_70']",2,0.33463955553418445,13.2329,7.51505
70_68,"['69_26', '69_32']",2,0.2762887428888601,12.5237,13.5436
70_0,"['69_14', '69_26']",2,0.17311692140573384,12.4235,13.5693
70_39,"['68_16', '69_41']",2,0.10517151041787043,13.1476,9.28101
70_34,"['69_26', '69_72']",2,0.10242173002127572,12.3611,13.6023
70_26,"['69_53', '65_70']",2,0.07841235146740537,12.3089,13.6246
70_65,"['69_86', '69_26']",2,0.056131764344082055,12.3272,13.6034
69_3,"['66_75', '68_41']",3,inf,12.2613,13.6506
70_88,"['69_37', '69_14']",3,inf,13.3053,7.44383
70_52,"['69_14', '69_32']",3,1.3432126497307524,12.9875,13.5604
70_61,"['69_53', '68_16']",3,0.902204551121187,13.165,9.1698
70_55,"['69_48', '69_26']",3,0.6148388497698825,12.5085,13.6038
70_66,"['69_53', '69_37']",3,0.34699888124879424,13.2507,7.46294
70_1,"['69_29', '69_59']",3,0.33229131393956707,13.1798,8.95772
70_60,"['68_86', '69_32']",3,0.24432176293075852,12.3593,13.6418
70_82,"['69_37', '69_14']",3,0.05537774668331716,13.2883,7.44903
69_29,"['66_75', '68_64']",3,0.04834538632599506,13.1751,9.07594
70_28,"['69_52', '69_72']",4,inf,12.263,13.771
70_58,"['68_86', '69_11']",4,inf,13.2954,7.5022
70_19,"['69_29', '69_59']",4,1.5724407465103578,13.1683,9.26878
70_72,"['65_70', '69_3']",4,1.56326588343688,12.2962,13.6512
70_29,"['67_36', '69_45']",4,0.2823819244235621,13.2443,9.03893
70_51,"['68_16', '69_86']",4,0.24822249419967027,13.2547,7.63668
70_13,"['67_36', '69_37']",4,0.08165491977736564,13.1962,9.05166
70_75,"['67_38', '69_29']",4,0.061659427009999886,13.1773,9.14398
70_17,"['68_16', '69_61']",4,0.06087497594527508,13.2623,7.59217
70_20,"['67_36', '69_53']",4,0.036485827538939176,12.2777,13.6608
70_89,"['67_36', '69_43']",4,0.031817789184282845,12.2723,13.7348
70_46,"['69_53', '69_37']",5,inf,12.3348,13.7883
70_77,"['69_86', '69_11']",5,inf,13.3024,7.51169
70_21,"['68_16', '69_32']",5,1.2599654749212181,13.1787,9.1965
70_9,"['68_16', '69_26']",5,1.2342607635022897,12.6949,13.6658
70_7,"['69_32', '69_29']",5,0.3483597037583495,13.259,7.67805
70_38,"['69_29', '69_29']",5,0.32491083128589243,13.2039,9.05926
70_45,"['67_36', '69_3']",5,0.1882592981341321,12.5523,13.7095
70_18,"['69_14', '69_48']",5,0.18121110857297915,12.4005,13.719
70_67,"['69_61', '68_16']",5,0.15839656539252875,12.4981,13.7102
70_37,"['68_67', '68_16']",5,0.15433730539429902,12.6736,13.667
70_25,"['69_37', '69_14']",6,inf,13.3471,7.52485
70_27,"['69_11', '69_72']",6,inf,12.3535,13.8039
70_73,"['69_53', '69_32']",6,1.4971807079342572,12.699,13.7779
70_80,"['69_42', '69_11']",6,1.2297103311793902,13.192,9.31095
70_74,"['69_37', '69_11']",6,0.38260941276989635,13.303,7.5456
70_23,"['69_59', '69_9']",6,0.3707347742058852,13.2197,9.12217
70_63,"['69_14', '69_9']",6,0.32149136353680685,12.4132,13.7902
70_10,"['68_16', '69_9']",6,0.06226639978346776,12.383,13.7996
70_31,"['69_61', '69_29']",6,0.05794347951237878,13.2044,9.25036
70_14,"['68_56', '69_3']",7,inf,12.5822,13.8722
70_16,"['69_9', '69_26']",7,inf,13.3612,7.5593
70_84,"['69_29', '69_48']",7,1.5168391429322816,12.6942,13.8448
70_76,"['69_42', '69_72']",7,1.4045715162654386,13.2012,9.31283
70_33,"['69_84', '69_52']",7,0.3727726695125629,13.2987,9.23921
70_11,"['69_3', '69_11']",7,0.3204050771927337,13.3086,7.60361
70_69,"['67_36', '67_38']",7,0.1368222974205823,13.2212,9.24861
70_85,"['68_16', '69_43']",7,0.07454142587306853,13.3416,7.56418
70_12,"['69_32', '69_48']",8,inf,12.6692,13.9513
70_53,"['68_16', '69_14']",8,inf,13.3206,7.61263
70_22,"['69_3', '69_72']",8,1.600540584400544,12.7551,13.8905
70_87,"['67_73', '67_38']",8,1.4948811495121028,13.2369,9.3302
70_78,"['69_52', '69_42']",8,0.3636571140888205,13.2577,9.25709
70_83,"['69_29', '69_52']",8,0.043465190380840776,13.2547,9.27647
70_35,"['69_29', '67_73']",9,inf,13.3518,7.61752
70_48,"['67_36', '69_14']",9,inf,12.7001,15.8345
70_42,"['69_3', '69_41']",9,1.7315095174538127,13.3146,9.57314
70_24,"['69_37', '68_16']",9,0.26849048254618746,13.3227,7.74895
70_50,"['69_9', '69_59']",9,0.23443151929499517,13.3177,9.39375
70_49,"['67_73', '67_73']",10,inf,13.3304,9.18865
70_59,"['65_70', '67_36']",10,inf,13.3936,7.66001
70_40,"['67_73', '69_61']",10,2.0,13.3922,7.7087
70_6,"['69_43', '69_52']",11,inf,13.3582,9.24306
70_79,"['69_84', '65_70']",11,inf,13.4217,7.76035
70_81,"['67_38', '69_11']",11,2.0,13.4163,7.9933
70_8,"['69_48', '68_16']",12,inf,13.4097,13.6234
70_57,"['69_3', '69_14']",12,inf,13.4842,7.88011
70_5,"['69_52', '69_26']",13,inf,13.4883,7.97176
70_47,"['69_11', '69_9']",13,inf,13.554,7.89645
70_2,"['69_48', '69_72']",14,inf,13.8233,8.51724
70_4,"['69_14', '67_36']",14,inf,13.5163,9.37702
70_41,"['69_3', '69_14']",14,2.0,13.6718,8.72046
70_3,"['68_86', '69_52']",15,inf,14.0158,8.55334
70_56,"['69_59', '68_67']",15,inf,13.9179,10.7302
70_54,"['65_70', '69_14']",16,inf,14.1404,9.63189
