cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
46_49,"['45_5', '6_85']",1,inf,-36.3008,-13.8943
54_76,"['37_51', '50_58']",1,inf,-40.0692,-13.0484
48_84,"['31_55', '41_81']",1,0.04502266747322678,-37.6758,-13.2857
13_38,"['11_25', '10_65']",1,0.04153959778249628,-36.5013,-13.7713
51_84,"['47_59', '47_59']",1,0.039590345042901515,-37.1778,-13.3588
31_55,"['30_69', '30_46']",1,0.037561677585768505,-37.9935,-13.2248
10_56,"['9_66', '9_32']",1,0.026317853472350043,-38.2372,-13.178
54_12,"['49_47', '48_84']",1,0.025238603982125275,-39.4999,-13.0926
50_58,"['48_84', '49_33']",1,0.024064680167230824,-38.4442,-13.166
49_47,"['48_35', '48_63']",1,0.013549423616109814,-39.3172,-13.1186
55_64,"['54_0', '10_56']",1,0.007298033280253044,-37.1626,-13.753
55_75,"['31_55', '54_70']",1,0.0022083811148623927,-37.0854,-13.7533
55_0,"['54_70', '54_12']",2,0.06112582559683864,-39.5326,-13.1204
55_67,"['54_12', '54_44']",2,0.02573670114535958,-37.7505,-13.6304
55_89,"['37_51', '54_76']",2,0.02552749148847781,-37.9824,-13.5857
55_34,"['54_76', '54_10']",2,0.022937163463714702,-39.3236,-13.4652
55_33,"['54_8', '13_38']",2,0.02273764333355991,-36.8338,-13.9566
55_27,"['54_76', '54_0']",2,0.022114956835030765,-39.0799,-13.5
55_51,"['46_49', '46_49']",2,0.022073275191449564,-36.7341,-13.9777
55_72,"['50_58', '48_84']",2,0.017685190706907373,-38.3661,-13.5667
55_36,"['54_1', '51_84']",2,0.014422728057832528,-38.1302,-13.5688
55_38,"['13_38', '54_76']",2,0.013736883987059838,-37.2726,-13.7126
55_49,"['6_85', '46_49']",2,0.012911069860456356,-36.7551,-13.9748
55_78,"['54_26', '54_52']",2,0.012413517593922448,-37.053,-13.7897
55_83,"['51_84', '54_10']",2,0.011106825539717924,-37.3941,-13.676
55_32,"['54_44', '54_84']",2,0.010210107127650522,-36.9115,-13.9016
55_40,"['54_76', '31_55']",2,0.009585553937547727,-38.8068,-13.5041
55_77,"['54_35', '54_44']",2,0.008797911665354817,-36.9255,-13.8136
55_21,"['54_70', '54_42']",2,0.008030117221382357,-37.3699,-13.6875
55_79,"['50_58', '31_55']",2,0.007318831837328904,-38.4683,-13.5422
55_14,"['54_70', '54_1']",2,0.007192271512050783,-37.6915,-13.6566
55_39,"['54_12', '54_35']",2,0.006235087062942827,-38.7102,-13.5314
55_1,"['54_0', '54_1']",2,0.004724700897146314,-37.6932,-13.6546
55_66,"['49_47', '54_35']",2,0.003694235340436963,-37.1916,-13.7367
55_18,"['10_56', '51_84']",2,0.0035535597365430067,-37.3353,-13.7024
55_86,"['54_76', '54_12']",3,0.03470132257004396,-40.389,-13.4339
55_61,"['37_51', '49_47']",3,0.02952654654216367,-40.2565,-13.4435
55_88,"['54_76', '54_76']",3,0.024082340001153165,-40.6544,-13.4287
55_35,"['51_84', '54_76']",3,0.02398697989740059,-40.6518,-13.4314
55_55,"['51_84', '10_56']",3,0.022708811526675046,-37.8667,-13.6346
55_20,"['54_70', '54_12']",3,0.015582788364563628,-38.9255,-13.5084
55_17,"['48_84', '48_84']",3,0.0144985400492728,-38.255,-13.5752
55_45,"['13_38', '49_47']",3,0.011870921366680052,-36.9722,-13.9175
55_43,"['54_12', '54_23']",3,0.007161692309159053,-38.5995,-13.5629
55_2,"['54_44', '10_56']",3,0.006788386488380171,-37.0716,-13.885
55_8,"['13_38', '54_70']",3,0.006448316639557965,-37.4418,-13.6962
55_44,"['54_19', '54_44']",3,0.005716232698429732,-37.4241,-13.7019
55_19,"['54_1', '54_26']",3,0.0056950846621519995,-37.328,-13.7413
55_16,"['46_49', '54_8']",3,0.005203894371354,-36.7483,-13.9787
55_25,"['10_56', '48_84']",3,0.0038186706140300114,-38.7194,-13.5364
55_9,"['48_84', '13_38']",3,0.0018564403346754707,-37.2073,-13.7555
55_58,"['54_12', '51_84']",4,0.021567047069657,-40.7071,-13.4353
55_50,"['48_84', '50_58']",4,0.01928506354446949,-38.9566,-13.5168
55_37,"['54_1', '10_56']",4,0.01807140930699683,-38.086,-13.7332
55_22,"['48_84', '50_58']",4,0.015631376880580045,-38.8134,-13.5435
55_82,"['49_47', '13_38']",4,0.01463398664446534,-37.2113,-13.8513
55_57,"['54_0', '48_84']",4,0.010912786188717159,-38.6016,-13.5725
55_87,"['54_19', '46_49']",4,0.009252034892299584,-38.5902,-13.6455
55_41,"['54_42', '51_84']",4,0.006910892127787142,-37.2761,-13.7737
55_74,"['13_38', '51_84']",4,0.005970388607269651,-37.3494,-13.7563
55_60,"['54_76', '54_8']",4,0.005161066581418872,-37.0897,-13.9172
55_3,"['54_44', '6_85']",4,0.004686969641026509,-37.1247,-13.8953
55_5,"['13_38', '10_56']",4,0.0016554311686264483,-37.1794,-13.8901
55_47,"['31_55', '54_76']",5,0.024310683530695692,-40.9531,-13.4412
55_23,"['54_19', '54_0']",5,0.02206238316541612,-40.8848,-13.4498
55_73,"['54_72', '6_85']",5,0.01898839455875901,-39.4562,-13.7837
55_70,"['54_10', '6_85']",5,0.007776464853445504,-37.3595,-13.817
55_54,"['37_51', '46_49']",5,0.005518103895421119,-37.4547,-13.7886
55_26,"['13_38', '37_51']",5,0.004908427884950122,-37.1297,-13.8997
55_84,"['49_47', '6_85']",5,0.002457664083862187,-37.1974,-13.891
55_6,"['37_51', '48_84']",6,0.11004716760811513,-41.1793,-13.4584
55_53,"['46_49', '54_1']",6,0.018453293274285118,-37.5827,-13.8741
55_15,"['54_12', '13_38']",6,0.010727667873767171,-37.4878,-13.8892
55_76,"['46_49', '54_42']",6,0.00963907833601683,-37.7177,-13.8034
55_69,"['46_49', '54_44']",6,0.008986602712088121,-37.2098,-13.9395
55_42,"['54_12', '54_8']",6,0.006909976165068431,-40.9195,-13.5019
55_85,"['46_49', '54_19']",6,0.006115685380552198,-37.7122,-13.8393
55_59,"['13_38', '6_85']",6,0.004489029665857472,-37.3905,-13.9087
55_30,"['50_58', '54_1']",7,0.05392326989806663,-42.9495,-13.6415
55_65,"['46_49', '54_44']",7,0.04551455013276877,-37.3149,-14.0114
55_80,"['13_38', '46_49']",7,0.013017684648764766,-37.5647,-13.9242
55_48,"['54_8', '54_12']",7,0.008002956688570931,-38.4682,-13.8362
55_24,"['13_38', '46_49']",7,0.00598532872951388,-37.3307,-14.0011
55_10,"['54_35', '6_85']",7,0.004562974965725308,-37.3389,-13.9905
55_29,"['46_49', '54_70']",8,0.012648272862493658,-38.5319,-13.9107
55_11,"['31_55', '6_85']",8,0.007709139889425737,-38.7212,-13.8949
55_63,"['48_84', '6_85']",9,0.0110354177133502,-38.7076,-13.921
55_28,"['46_49', '49_47']",10,0.6382263050423553,-39.1013,-14.1551
55_13,"['46_49', '51_84']",10,0.021212953061308326,-39.2516,-13.9913
55_56,"['54_0', '31_55']",11,0.8535813469005598,-46.396,-16.3483
55_4,"['31_55', '54_23']",11,0.2227593290860803,-44.994,-16.3907
55_46,"['6_85', '54_8']",11,0.129671400035845,-42.1972,-16.7749
55_71,"['54_84', '54_70']",11,0.07433951399692634,-43.7109,-16.459
55_31,"['54_84', '37_51']",11,0.07192380491391286,-42.6756,-16.5955
55_62,"['54_84', '54_44']",11,0.062431777336844255,-42.3925,-16.697
55_12,"['31_55', '37_51']",12,inf,-48.0445,-16.3804
