cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
0_76,[],1,inf,-36.3649,-13.9991
3_71,"['2_46', '1_60']",1,inf,-44.2786,-13.5983
3_75,"['0_60', '0_76']",1,0.026135453658821403,-39.5316,-13.7641
3_74,"['0_76', '2_75']",1,0.022062816841114757,-36.9358,-13.9653
2_46,"['1_54', '1_47']",1,0.01805118509918457,-43.745,-13.6891
3_2,"['2_82', '2_82']",1,0.016408536291285334,-38.0194,-13.7949
3_64,"['0_12', '0_12']",1,0.014571809843249062,-36.8281,-13.9805
3_56,"['2_75', '2_57']",1,0.014152786814723343,-37.3892,-13.8378
2_75,"['0_76', '0_12']",1,0.012541194538751434,-37.2073,-13.9507
3_33,"['0_60', '0_92']",1,0.010509927484171665,-37.3395,-13.8853
2_82,"['0_13', '0_72']",1,0.0072205816942434225,-37.9892,-13.795
3_88,"['2_57', '2_12']",2,0.033618035651450835,-41.2997,-13.7975
0_60,[],2,0.02801673072506917,-36.6426,-14.0022
3_85,"['2_9', '2_78']",2,0.026897239133547614,-44.4805,-13.644
2_12,"['1_54', '0_45']",2,0.020267394035596305,-37.8954,-13.9151
3_47,"['2_41', '2_7']",2,0.01901328312162746,-39.4647,-13.8619
3_12,"['0_60', '0_124']",2,0.01704771770282846,-39.742,-13.8335
3_51,"['2_47', '2_82']",2,0.014850444972360294,-37.6222,-13.9204
0_12,[],2,0.009618505204454666,-36.844,-13.9812
3_63,"['2_19', '0_12']",3,0.0596189784187493,-47.4417,-13.7081
3_44,"['2_75', '2_57']",3,0.02423886156546836,-37.1777,-14.1597
3_6,"['0_124', '2_75']",3,0.020269409970932364,-37.523,-14.0532
1_60,"['0_72', '0_124']",3,0.018069428537619198,-37.7434,-13.9627
3_31,"['0_12', '1_60']",3,0.016147350130585096,-44.5433,-13.8077
3_57,"['1_54', '2_46']",3,0.008610168767875038,-39.9085,-13.8816
1_65,"['0_56', '0_72']",3,0.008384153044626917,-44.316,-13.8679
3_0,"['2_57', '2_75']",3,0.008193622958990059,-37.3868,-14.1372
3_34,"['0_12', '1_81']",4,0.028121990886560866,-38.1564,-13.9965
3_78,"['2_12', '2_78']",4,0.02691879864327741,-40.7792,-13.9306
3_54,"['2_78', '1_60']",4,0.01012886731289795,-42.4295,-13.928
3_81,"['1_40', '1_40']",4,0.0100306202255535,-43.3424,-13.8856
3_18,"['1_40', '2_75']",4,0.006792257155605828,-39.9166,-13.9465
3_40,"['2_29', '2_57']",5,0.04430396308913209,-38.4667,-14.3567
3_15,"['2_82', '1_65']",5,0.025201442221980598,-38.9239,-14.3458
1_40,"['0_38', '0_0']",5,0.02088051773612588,-43.4831,-13.8908
3_39,"['2_82', '0_76']",5,0.01782220447591822,-39.0239,-14.1913
3_87,"['2_82', '2_7']",5,0.015570761052761119,-40.0166,-14.0297
3_8,"['2_19', '1_81']",5,0.014512618979882118,-43.2117,-14.0131
3_23,"['2_75', '2_32']",6,0.03997953374830658,-39.2587,-14.2333
3_62,"['2_41', '2_64']",6,0.01855318793378742,-42.2695,-14.0367
3_48,"['0_12', '1_65']",6,0.015904661923389376,-40.4902,-14.0691
3_89,"['2_64', '2_2']",6,0.012843431509000951,-40.1291,-14.0831
3_45,"['2_7', '2_75']",6,0.012522003817737219,-38.9333,-14.3688
3_84,"['2_46', '1_40']",7,0.034524577446186214,-45.4023,-14.094
3_36,"['1_60', '2_57']",7,0.01628183799023991,-39.6514,-14.2596
3_68,"['1_40', '0_76']",7,0.013029908374202271,-42.697,-14.1048
3_61,"['1_40', '2_75']",7,0.012000217515023807,-40.3539,-14.1491
3_58,"['0_92', '2_82']",7,0.005599940741127752,-39.4786,-14.3543
3_76,"['2_42', '2_82']",8,0.017885031657047988,-39.5726,-14.635
3_30,"['1_40', '2_28']",8,0.014739432537359109,-39.8343,-14.5602
3_73,"['1_60', '0_92']",8,0.010695230629896153,-39.9442,-14.2632
3_86,"['0_76', '1_81']",8,0.008628625703953625,-43.6023,-14.1219
3_46,"['0_12', '0_60']",8,0.008074924349995249,-44.2586,-14.1049
3_17,"['2_82', '2_2']",9,0.032865384252926295,-44.694,-14.1486
3_25,"['2_12', '1_60']",9,0.03253543153601403,-46.2681,-14.1258
3_52,"['2_46', '2_75']",9,0.01885252573541491,-41.9054,-14.306
3_13,"['1_81', '2_46']",9,0.016971288004490492,-44.6194,-14.1916
3_27,"['2_46', '2_75']",9,0.012374789945749386,-41.8023,-14.3442
3_7,"['2_57', '2_75']",9,0.011536930990269475,-40.1442,-14.3459
3_70,"['2_78', '2_12']",9,0.0106828838670159,-44.205,-14.2875
3_24,"['1_60', '0_12']",10,0.06221202687208777,-48.054,-14.1894
3_35,"['0_12', '2_41']",10,0.05191297592848376,-45.8832,-14.2817
3_14,"['2_2', '2_46']",10,0.014046034369392488,-43.026,-14.3543
3_60,"['0_12', '1_60']",10,0.01361598774581299,-43.1724,-14.3085
3_43,"['1_65', '1_81']",10,0.011568511173693273,-40.3073,-14.4841
3_22,"['1_65', '2_82']",10,0.008469045401422712,-44.6702,-14.2993
3_83,"['0_60', '0_76']",10,0.006153453311412067,-40.3152,-14.417
3_3,"['0_76', '2_7']",11,0.025630126342409257,-41.5127,-14.4311
3_5,"['2_2', '2_46']",11,0.023859667881179984,-43.7549,-14.404
3_82,"['2_75', '1_40']",11,0.02166111636451619,-40.5162,-14.5261
3_1,"['0_92', '2_46']",11,0.01566472511856836,-44.4533,-14.3863
