cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
6_85,"['5_69', '4_55']",1,inf,-36.3354,-13.8851
10_56,"['9_66', '9_32']",1,inf,-38.2372,-13.178
11_11,"['8_19', '10_44']",1,0.012412742346030719,-37.8266,-13.7057
11_25,"['10_65', '10_65']",1,0.012194433540094635,-36.9225,-13.8848
11_35,"['10_15', '8_19']",1,0.010183644570977621,-37.8769,-13.6831
11_32,"['9_86', '10_8']",1,0.008118926186912859,-37.0334,-13.7803
11_52,"['10_56', '9_85']",1,0.008040556084363182,-37.2126,-13.7551
11_86,"['10_0', '10_55']",1,0.005561234383452846,-37.2498,-13.7166
10_65,"['9_26', '6_20']",1,0.005453116895256774,-36.9276,-13.8809
10_64,"['7_87', '9_85']",1,0.004867813030085414,-36.9864,-13.8333
11_57,"['10_61', '10_15']",1,0.004656563890560407,-38.2359,-13.5927
11_67,"['10_49', '10_64']",1,0.003596241382687406,-37.2439,-13.7279
7_87,"['6_38', '5_36']",1,0.002687749855857357,-36.9858,-13.8498
11_27,"['10_56', '10_56']",2,0.10957445852319592,-38.9573,-13.5131
11_44,"['6_85', '10_0']",2,0.04987212223052851,-36.6029,-13.9688
11_62,"['10_59', '10_65']",2,0.021058386653438288,-36.786,-13.9506
11_70,"['10_22', '10_56']",2,0.018420327530695262,-38.8497,-13.5515
11_9,"['7_87', '9_86']",2,0.01737745977483636,-36.7893,-13.9437
11_53,"['10_44', '10_28']",2,0.01572302653098677,-38.3222,-13.6019
11_6,"['10_56', '10_44']",2,0.015536786070594775,-38.3886,-13.577
11_85,"['10_22', '10_49']",2,0.00954308173435906,-37.0676,-13.8325
10_45,"['9_59', '8_19']",2,0.009044290064292713,-37.3071,-13.7578
8_19,"['7_28', '7_29']",2,0.00812698878467074,-37.3575,-13.7266
11_15,"['7_87', '10_69']",2,0.007058765550621949,-38.2511,-13.6698
11_48,"['9_36', '10_61']",2,0.006370335798094113,-37.518,-13.72
6_20,"['5_12', '3_74']",2,0.005827083480146994,-37.2706,-13.7768
11_84,"['10_64', '6_85']",2,0.005174801765401905,-37.0386,-13.8754
11_73,"['10_49', '8_19']",2,0.004557256155156741,-37.1583,-13.8193
11_60,"['10_49', '8_19']",2,0.0042879979084462835,-38.2463,-13.6954
11_77,"['10_49', '10_56']",2,0.0032856816257721866,-37.1923,-13.8068
11_65,"['9_86', '7_87']",2,0.0013345665914498107,-37.2181,-13.795
11_59,"['10_65', '10_65']",2,0.0013177794996711862,-36.9234,-13.8863
11_88,"['9_3', '10_19']",3,0.05868514031303179,-39.8399,-13.5355
11_13,"['9_36', '10_56']",3,0.04017854483559698,-38.7534,-13.5941
11_7,"['9_86', '10_55']",3,0.013851017226300187,-38.4102,-13.6105
11_1,"['10_45', '10_55']",3,0.00984241975584102,-38.997,-13.5816
11_45,"['10_8', '10_61']",3,0.009793720426126674,-36.9583,-13.901
11_41,"['10_61', '10_59']",3,0.006161745771565785,-37.4722,-13.7331
11_21,"['10_65', '10_56']",3,0.004886847350937367,-37.3405,-13.822
9_86,"['8_44', '8_83']",3,0.003899238566524077,-37.1747,-13.8274
11_16,"['10_59', '10_55']",3,0.003646020256559464,-37.1589,-13.8683
11_83,"['10_57', '10_56']",3,0.0027810745870209606,-37.3493,-13.7932
11_10,"['9_36', '9_36']",3,0.001417587259755145,-37.2212,-13.8245
9_36,"['8_44', '8_33']",3,0.0010589105745911391,-37.2188,-13.8258
11_51,"['9_22', '10_28']",4,0.040287409478826454,-39.896,-13.5408
11_38,"['7_55', '10_28']",4,0.038698380279684724,-41.1098,-13.5363
11_40,"['10_49', '9_36']",4,0.03292156993411573,-38.4258,-13.6944
11_55,"['10_56', '6_20']",4,0.01273443857960865,-37.6584,-13.7661
11_43,"['10_55', '10_59']",4,0.01020126407656069,-39.0203,-13.6865
