cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
32_57,"['31_87', '31_12']",1,inf,-36.3298,-13.8905
10_56,"['9_66', '9_32']",1,inf,-38.2372,-13.178
25_72,"['18_26', '24_65']",1,0.06328864526255304,-37.3954,-13.3424
31_55,"['30_69', '30_46']",1,0.04747912921587769,-37.9935,-13.2248
14_35,"['12_55', '12_55']",1,0.03815118770274795,-36.8847,-13.4457
24_4,"['15_61', '14_35']",1,0.02038154625808186,-36.6378,-13.5355
6_85,"['5_69', '4_55']",1,0.01677700139207875,-36.3354,-13.8851
13_38,"['11_25', '10_65']",1,0.016434406266878337,-36.5013,-13.7713
15_61,"['14_35', '14_17']",1,0.01584906969474865,-36.5221,-13.6201
34_0,"['33_41', '33_68']",1,0.01323460328108161,-36.7597,-13.4706
35_44,"['34_29', '14_35']",2,0.1837370420325675,-40.0287,-13.4525
35_80,"['34_15', '34_29']",2,0.06869218277829751,-39.3071,-13.4697
35_2,"['34_63', '10_56']",2,0.062180619197906406,-39.9462,-13.4647
35_86,"['34_29', '34_0']",2,0.03456979073288418,-38.8905,-13.5124
35_58,"['6_85', '34_32']",2,0.013908662907618656,-36.8657,-13.9713
35_69,"['34_3', '34_3']",2,0.011992927922916174,-36.7396,-13.9736
35_37,"['34_32', '21_76']",2,0.01112336618029169,-37.738,-13.6189
35_51,"['34_51', '31_55']",2,0.010709797727268119,-36.9617,-13.781
35_65,"['24_4', '34_78']",2,0.010504131678845997,-37.436,-13.6473
35_41,"['34_31', '34_81']",2,0.01048671381146641,-38.3219,-13.5518
35_35,"['34_0', '34_69']",2,0.009203719005553081,-38.4657,-13.5362
35_40,"['10_56', '15_61']",2,0.0091228170236494,-38.2589,-13.5629
35_71,"['10_56', '21_76']",2,0.008829797473988123,-37.3936,-13.6711
35_60,"['34_81', '34_31']",2,0.00852421005242641,-37.1692,-13.7193
35_83,"['34_47', '34_29']",2,0.00831129006895939,-38.9043,-13.4853
35_34,"['34_81', '10_56']",2,0.008238344549293617,-37.7325,-13.6369
35_56,"['31_55', '34_29']",2,0.007755275517701068,-38.0116,-13.5827
35_85,"['34_32', '34_81']",2,0.005431788766984876,-37.26,-13.693
35_54,"['31_55', '34_54']",2,0.004844982753169091,-38.4732,-13.5185
35_15,"['34_32', '21_76']",2,0.004312702198892164,-37.058,-13.7521
35_17,"['34_32', '21_76']",2,0.00399354140511819,-37.0352,-13.7654
35_72,"['24_4', '34_60']",2,0.0038708849201780668,-36.9789,-13.7702
35_33,"['34_78', '15_61']",2,0.0036164779055773673,-37.0386,-13.7575
35_27,"['24_4', '14_35']",2,0.0031101066247264933,-37.2215,-13.7149
35_73,"['24_4', '14_35']",2,0.0017982603544487259,-37.205,-13.7165
35_77,"['34_47', '34_47']",3,0.03702683262171876,-38.4942,-13.5251
35_74,"['10_56', '34_43']",3,0.02573895225736536,-39.1034,-13.4968
35_68,"['15_61', '10_56']",3,0.015904964707454654,-37.5403,-13.6595
35_19,"['25_72', '34_81']",3,0.012627405015296302,-38.1237,-13.6054
35_21,"['25_72', '25_72']",3,0.011339895380673842,-38.1662,-13.596
35_81,"['34_15', '25_72']",3,0.010499919823257447,-38.3106,-13.5691
35_10,"['34_0', '25_72']",3,0.008603439508041945,-37.1734,-13.7365
35_16,"['21_76', '14_35']",3,0.006074857153928945,-37.4196,-13.6988
35_64,"['21_76', '34_15']",3,0.005986601348460923,-38.1518,-13.6044
35_24,"['34_32', '31_55']",3,0.005791099232373413,-36.9898,-13.8346
35_29,"['32_57', '32_57']",3,0.00575633119248009,-36.7537,-13.9813
35_30,"['34_10', '34_43']",3,0.005651260158305902,-38.9081,-13.5033
35_89,"['21_76', '24_4']",3,0.0047300152585645315,-37.0107,-13.7759
35_70,"['24_4', '34_0']",3,0.004580012252162334,-37.2781,-13.7078
35_78,"['24_4', '25_72']",3,0.003784266139781432,-38.2538,-13.588
35_57,"['31_55', '10_56']",3,0.0029271079932375772,-38.8949,-13.5217
35_45,"['14_35', '6_85']",3,0.0028268836469775497,-37.0071,-13.804
35_53,"['25_72', '10_56']",3,0.0018746153139916507,-38.2562,-13.5878
35_5,"['34_0', '21_76']",3,0.0016114172277925563,-37.2209,-13.7178
35_63,"['31_55', '10_56']",4,0.013737433039886796,-39.0463,-13.5041
35_23,"['31_55', '34_6']",4,0.013296083010112526,-38.9499,-13.5088
35_18,"['34_6', '34_32']",4,0.01219391155924232,-37.6439,-13.6847
35_61,"['34_69', '34_81']",4,0.009767158382810245,-37.5929,-13.6894
35_36,"['34_32', '24_4']",4,0.00876517908454901,-38.3494,-13.5827
35_55,"['34_69', '34_0']",4,0.006959597100187,-37.1281,-13.7803
35_0,"['10_56', '21_76']",4,0.004703638736198159,-37.1933,-13.7638
35_26,"['13_38', '34_47']",4,0.004355626478059256,-37.2789,-13.7442
35_50,"['34_81', '34_60']",4,0.004084104569199552,-37.2903,-13.7099
35_52,"['14_35', '10_56']",4,0.003389584995825092,-37.0399,-13.8015
35_48,"['6_85', '14_35']",5,0.009669637641669301,-37.0401,-13.8586
35_59,"['25_72', '34_32']",5,0.008744583747976872,-37.237,-13.7922
