cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
52_3,"['51_79', '50_35']",1,inf,-26140.9,3.54029,6.117031000000001
56_57,"['54_16', '55_60']",1,inf,-21298.4,1.40141,6.140563
51_79,"['50_8', '49_15']",1,inf,-27592.0,2.60316,6.170819
53_1,"['52_6', '50_35']",1,0.0769418087553502,-17243.2,1.96175,6.140532
56_1,"['55_79', '52_3']",1,0.07347782440237216,-18482.9,3.11277,6.140503
56_47,"['53_10', '53_10']",1,0.06716530693212851,-12824.0,3.21795,6.140476
56_74,"['54_16', '54_16']",1,0.058077472415089294,-21861.1,2.08471,6.140547000000001
56_82,"['55_73', '55_73']",1,0.026979491856259447,-26220.8,2.11387,6.143653
52_6,"['49_26', '51_35']",1,0.024526805130250455,-18743.9,3.14354,6.140532
54_65,"['53_82', '53_1']",1,0.020674035010121085,-27295.1,2.08072,6.1436660000000005
56_32,"['55_45', '54_63']",2,0.08140302074681617,-19218.3,1.93738,6.167876000000001
56_87,"['55_84', '55_46']",2,0.06247811750476744,-13936.1,3.60716,6.140489
56_76,"['55_1', '52_6']",2,0.06167423241786743,-14785.9,2.7971,6.140532
55_79,"['53_10', '50_10']",2,0.06080565359533199,-11878.9,3.27292,6.140476
53_49,"['52_6', '52_29']",2,0.04782614706790157,-12357.4,3.43762,6.140476
56_80,"['54_65', '54_65']",2,0.03347660765375114,-26927.8,2.10863,6.1436660000000005
56_19,"['54_65', '52_3']",2,0.023226463660795303,-27189.9,2.65941,6.1436660000000005
54_16,"['53_22', '50_10']",2,0.022791563377244084,-21841.5,2.08643,6.140547000000001
55_73,"['54_65', '53_74']",2,0.014581561457257405,-25985.2,2.11455,6.143653
56_29,"['52_6', '55_73']",2,0.008028150571801031,-26199.5,2.13656,6.143653
56_0,"['55_27', '53_49']",3,0.45386276350412946,-13828.3,5.25535,6.143624
56_31,"['55_46', '55_60']",3,0.07928089713464083,-19713.0,2.16561,6.167876000000001
56_22,"['55_73', '55_73']",3,0.07910971161004689,-25608.5,2.28318,6.143653
56_51,"['55_78', '55_1']",3,0.053631364393601826,-10910.0,3.30131,6.140476
56_25,"['51_79', '55_73']",3,0.041234640017993415,-27068.9,2.93266,6.170952000000001
