cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
72_73,"['71_86', '64_80']",1,inf,-25239.9,1.65176,6.062533
84_46,"['81_1', '83_34']",1,inf,-36205.2,1.49586,6.116892000000001
85_15,"['84_1', '84_5']",1,inf,-32217.1,0.167204,6.377727
64_80,"['62_30', '62_30']",1,0.6806084786404978,-23835.7,1.4882,6.087856
84_52,"['83_23', '83_37']",1,0.3456508174181165,-35723.0,1.47022,6.4724
82_21,"['81_25', '81_1']",1,0.07986162334700916,-34710.5,1.39466,6.443446
86_77,"['85_15', '85_60']",1,0.03602588146709168,-32902.6,0.177735,6.281282
86_34,"['85_41', '85_15']",1,0.03308166194048498,-31973.0,0.315159,6.143502
86_86,"['84_1', '85_60']",1,0.0313024607474868,-34044.7,0.230847,6.199068
86_88,"['85_40', '84_46']",1,0.030274762013383694,-31750.2,1.96146,6.0910519999999995
86_22,"['84_46', '85_63']",1,0.02829774399722594,-30456.1,2.22383,6.091021
86_29,"['84_17', '85_41']",1,0.02607970619607767,-33453.2,0.366172,6.112679
86_9,"['85_40', '84_1']",1,0.025007383958225285,-34288.4,0.392585,6.155109000000001
86_70,"['85_68', '82_21']",1,0.02149433587420402,-35022.7,1.4279,6.299908
85_77,"['84_71', '84_71']",1,0.016255234173821867,-35622.2,1.47535,6.247812000000001
86_60,"['84_17', '85_43']",1,0.012937747478705441,-33350.5,0.204532,6.21543
86_10,"['85_49', '85_40']",1,0.012870141019854101,-30765.2,2.18083,6.091037
85_60,"['84_1', '84_48']",1,0.009753555839013564,-34091.1,0.179104,6.294078
86_74,"['85_60', '85_60']",1,0.007690324228160893,-34147.2,0.172632,6.296788
84_17,"['83_9', '83_51']",2,0.050544758819792625,-33023.7,0.453211,6.112679
86_53,"['84_46', '85_68']",2,0.03650519944252034,-35964.4,1.58472,6.159322000000001
85_40,"['84_46', '84_46']",2,0.018885768908469918,-31365.0,2.05078,6.0910519999999995
86_47,"['83_9', '85_68']",2,0.014114382982149875,-33200.9,0.368714,6.151775
86_66,"['85_40', '85_41']",2,0.011076997148388357,-35712.2,1.49722,6.116892000000001
86_76,"['85_60', '84_46']",2,0.009133690072768243,-33908.9,0.173407,6.311552999999999
86_54,"['85_63', '85_68']",3,0.0777772111909748,-29813.6,0.844103,6.3153440000000005
86_37,"['85_32', '84_46']",3,0.0373866544735362,-35606.1,1.72588,6.144489
86_61,"['84_46', '85_60']",3,0.027448242575167946,-30662.6,0.954747,6.1138959999999996
86_18,"['85_40', '84_46']",3,0.025852791328263486,-31351.5,2.07019,6.0910519999999995
86_12,"['84_52', '84_1']",3,0.02200319872437312,-33890.9,1.61154,6.215252
86_71,"['84_17', '85_77']",3,0.02149708038873974,-35241.9,1.63577,6.240518
86_24,"['84_17', '85_77']",3,0.00849082667803915,-35081.8,1.63671,6.153714000000001
86_38,"['84_27', '72_73']",4,0.5140085481004432,-29250.4,2.46766,6.117018
86_75,"['85_60', '85_77']",4,0.05785122755797644,-30000.2,1.03467,6.219322
86_68,"['82_21', '84_46']",4,0.03912862574254419,-30808.7,2.35668,6.1436660000000005
86_65,"['85_12', '82_21']",4,0.03431966195500382,-30262.5,2.10158,6.378413
86_48,"['85_5', '85_12']",4,0.03048580138220013,-29532.3,2.12884,6.117031000000001
86_7,"['85_12', '85_39']",4,0.025801131502884565,-31700.2,1.69709,6.459013000000001
86_36,"['85_43', '85_15']",5,0.12508100215965146,-29030.3,1.97056,6.231432
86_26,"['72_73', '82_21']",6,0.059519998918054935,-24274.1,2.09717,6.375382
86_21,"['83_9', '84_52']",7,inf,15.0366,8.00015,9.560051
86_87,"['82_21', '85_32']",7,0.702848330093957,14.8636,8.33235,8.932151
86_64,"['82_21', '64_80']",7,0.5131843748044732,15.2487,7.73801,8.58864
86_44,"['84_46', '85_12']",7,0.3313041806128774,15.4173,10.0149,7.628158000000001
86_39,"['85_39', '72_73']",7,0.09293131223249117,15.0053,8.32365,8.407321
86_84,"['85_28', '85_15']",7,0.0493088361463675,15.1985,7.95374,8.661463999999999
86_58,"['85_32', '85_15']",7,0.04611420108809201,15.1372,8.28906,7.705395
86_63,"['85_68', '85_15']",7,0.01439310045601035,14.9581,8.00965,8.565154
86_82,"['85_15', '85_68']",7,0.014340996723149195,15.2869,8.34608,7.652203
86_41,"['72_73', '85_36']",7,0.008218007586764902,15.4273,8.45605,7.6363460000000005
86_6,"['84_46', '83_9']",7,0.004415057409070286,15.366,10.0533,7.628309000000002
86_56,"['85_68', '84_17']",7,0.0039189458901020035,14.9302,8.16651,8.629944
86_23,"['84_46', '85_32']",7,0.0035214117864241284,14.9008,8.21859,8.565098000000003
86_31,"['85_77', '84_52']",8,0.08578727259081541,15.3585,10.1114,7.916727
86_2,"['84_17', '85_15']",8,0.07677551685641336,15.8242,8.72535,8.065119999999999
86_35,"['84_52', '85_41']",8,0.07441030042628873,15.4229,10.1939,7.804831
86_19,"['85_89', '85_12']",8,0.018108727946504585,15.4947,9.95143,7.660545000000001
86_79,"['85_68', '85_5']",8,0.01579248407324382,14.9996,8.14228,8.637261
86_1,"['64_80', '85_28']",8,0.012349728672358208,15.4475,8.44519,8.561305
86_83,"['83_9', '85_15']",8,0.010769447900889812,15.1153,8.20902,8.627847
86_40,"['72_73', '85_32']",8,0.007903985324095537,15.5849,8.30679,8.418813
86_55,"['82_21', '84_46']",8,0.0055720831091179545,14.9758,8.33862,8.742511
86_69,"['85_32', '85_77']",8,0.0052775614238373715,15.4446,10.0224,7.644143
86_81,"['85_63', '82_21']",8,0.005225088876139633,15.3315,8.34135,8.580437
86_42,"['82_21', '85_20']",8,0.005019867301543528,14.9748,8.25451,9.125319
86_11,"['85_39', '85_43']",8,0.004846060753136776,15.0799,8.23505,8.63491
86_20,"['85_89', '85_43']",9,0.13272919898539554,15.5058,10.4312,8.092245
86_30,"['82_21', '64_80']",9,0.05093855106490077,15.7614,8.50154,8.427931000000001
86_15,"['85_39', '83_9']",9,0.037446755543304504,15.5159,8.17547,8.841068000000002
86_85,"['85_39', '72_73']",9,0.03118605413041458,15.707,9.92065,8.518812
86_50,"['85_28', '85_40']",9,0.02464730074943997,15.7383,9.90502,8.572795000000001
86_43,"['72_73', '85_63']",9,0.024612504725166816,15.3489,9.05281,8.599722000000002
86_33,"['85_77', '84_17']",9,0.022302411997304438,15.03,8.1957,8.755438
86_0,"['85_5', '85_36']",9,0.015102725549166706,15.0909,9.33371,8.639156
86_49,"['85_32', '72_73']",9,0.012001152383637602,16.1748,8.4849,8.550777
86_8,"['85_20', '85_40']",9,0.0058857072337163184,15.6653,10.0137,8.557631
86_13,"['72_73', '85_77']",9,0.004938178346329633,16.5057,10.0361,8.411533
86_4,"['85_39', '85_68']",9,0.004053496430675868,15.0725,8.33328,8.640298
86_52,"['85_12', '85_43']",10,0.05068523129724743,15.1343,8.9149,8.931082
86_45,"['85_28', '64_80']",10,0.036151919217221606,15.8904,9.3928,8.592109000000002
86_51,"['84_1', '85_40']",10,0.0323938052519311,15.7202,10.7359,8.408963
86_5,"['85_15', '85_77']",10,0.029653444201812852,15.7097,8.78765,9.123136
86_32,"['72_73', '85_40']",10,0.029600933171719954,16.0559,9.23626,8.526648
86_25,"['85_15', '85_41']",10,0.028822454622736755,15.2966,9.06978,8.738574999999999
86_16,"['85_36', '85_39']",10,0.016660153983431007,15.5763,9.11359,8.631989
86_78,"['85_43', '85_68']",10,0.011839003422596783,15.2883,9.95184,8.651333
86_27,"['64_80', '85_43']",10,0.006493106767639074,15.8949,10.0716,8.557575
86_73,"['85_68', '85_41']",10,0.002457771727663616,15.7994,10.0229,8.569236
86_67,"['84_46', '82_21']",10,0.001812070135985355,15.7598,10.0456,8.630759999999999
86_59,"['85_36', '85_77']",11,inf,16.0727,10.9275,8.557654000000001
86_72,"['85_89', '85_15']",11,0.063769389970129,15.3617,10.2663,9.083217999999999
86_89,"['85_12', '64_80']",11,0.04793151660392882,15.6097,9.6886,8.639197999999999
