cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
74_86,"['70_46', '70_46']",1,inf,17.6284,14.161,8.484016
77_67,"['76_84', '76_47']",1,inf,14.7776,6.88896,11.125226999999999
75_71,"['74_25', '74_70']",1,inf,14.0974,9.1188,11.827311
76_82,"['75_22', '75_61']",1,0.2259791115752756,15.807,21.9931,8.591272
76_14,"['75_61', '75_58']",1,0.20457842137601806,16.3421,10.9571,8.874418
77_2,"['76_63', '74_86']",1,0.07830890361070661,15.8532,17.3345,8.65609
77_43,"['76_75', '76_47']",1,0.0639801450112816,14.8789,7.64733,10.091916000000001
77_10,"['74_70', '74_70']",1,0.057994904163199724,14.6567,9.04391,10.764405
77_78,"['76_82', '74_86']",1,0.0579390122798272,15.8828,13.0659,8.762804
77_85,"['76_51', '74_70']",1,0.05679281156693791,14.2432,9.21193,11.228170000000002
77_14,"['74_86', '75_61']",1,0.05242904240929872,18.0002,12.5072,8.531842000000001
77_25,"['75_5', '76_34']",1,0.04647371291814592,14.6898,8.88024,10.57753
75_5,"['73_49', '71_7']",1,0.043442637184039366,14.9451,6.99467,10.451435
77_61,"['76_51', '76_14']",1,0.04292748354067335,20.0255,10.6935,9.899646
76_9,"['75_61', '75_87']",1,0.042195467783796105,16.6604,11.5196,8.572965
76_51,"['69_71', '75_5']",1,0.04071452666795794,14.4251,9.27144,10.92869
77_63,"['76_82', '75_61']",1,0.03474848579378114,15.9964,12.977,8.606056
77_7,"['74_80', '74_86']",1,0.0338994968540477,17.2851,13.8133,8.497234
77_16,"['74_70', '76_59']",1,0.030881706419852602,14.3132,9.03413,10.981211
77_74,"['76_47', '76_69']",1,0.028573055503074797,14.8202,9.06634,10.242618
74_80,"['73_4', '73_80']",1,0.027765566833551313,15.858,20.9083,8.604274
77_21,"['75_5', '76_69']",1,0.024724048852281057,15.4038,7.13451,9.925976
76_69,"['74_35', '75_2']",1,0.02412888394340201,14.8129,9.08628,10.357714999999999
74_70,"['73_64', '73_64']",1,0.023434208642792158,14.6767,9.03468,10.768934999999999
77_72,"['76_22', '75_5']",1,0.02114402986770548,15.4774,7.30563,9.911736
77_53,"['76_82', '74_80']",1,0.014013854768019291,15.9076,20.8732,8.591272
77_56,"['74_86', '74_80']",1,0.013163838268360512,17.2844,13.7106,8.510413
77_39,"['76_14', '74_86']",1,0.004728398629389129,17.2411,12.1893,8.568993
77_47,"['76_56', '76_69']",2,0.11956535467741292,15.1468,8.23366,10.598329999999999
77_51,"['76_75', '75_71']",2,0.10063110067329892,14.274,9.3041,11.330269
77_9,"['76_14', '76_82']",2,0.07707074765134415,16.3542,20.7352,8.834814
77_4,"['75_71', '76_34']",2,0.055877388149016397,14.3275,9.21536,11.879701
77_70,"['76_34', '75_5']",2,0.054377484304610216,15.6853,7.71907,10.399313000000001
77_60,"['76_6', '76_14']",2,0.05218125050827233,16.7693,16.6757,8.641590999999998
77_69,"['76_9', '74_86']",2,0.04133895073016542,18.3091,13.5243,8.567808
77_65,"['76_34', '75_5']",2,0.03531666636102794,15.5595,9.19189,10.145058
77_27,"['76_64', '76_6']",2,0.03350948112960128,15.9544,19.9607,8.860341000000002
77_62,"['76_84', '75_61']",2,0.028413235487605194,19.8123,11.3439,9.859855999999999
77_26,"['76_22', '76_86']",2,0.024761975570795604,14.9895,8.89125,11.874725
77_68,"['76_87', '76_82']",2,0.023750513074037544,16.8867,11.9639,8.581544000000003
77_48,"['75_71', '76_22']",2,0.019914515456465307,15.273,12.4416,10.441147999999998
77_0,"['76_86', '76_84']",2,0.01760172985656729,15.8533,7.41096,9.954746
77_75,"['75_71', '76_22']",2,0.014194246788482474,15.7163,12.832,9.922248999999999
77_82,"['76_24', '74_86']",2,0.013231933793937075,16.8724,11.8525,8.582064
77_44,"['76_51', '76_56']",3,inf,14.4343,9.79659,12.171954000000001
77_50,"['76_24', '76_75']",3,0.20925614586375518,20.4277,16.121,9.483666
77_76,"['76_86', '76_75']",3,0.14187320281919355,14.8362,9.76271,11.524784
77_19,"['74_80', '75_5']",3,0.10101292881015234,19.4837,14.457,9.565774000000001
77_57,"['76_24', '76_5']",3,0.0852002781900311,19.4083,21.3312,9.757259
