cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
11_6,"['10_41', '10_58']",1,inf,31.2128,24.9408,9.147894999999998
5_89,"['4_83', '4_73']",1,inf,42.5587,10.2692,9.862345999999999
10_35,"['9_31', '6_33']",1,inf,18.052,15.0756,10.003627
10_37,"['7_25', '9_23']",1,0.16542401981465513,34.7294,13.8689,9.252286000000002
10_41,"['5_72', '5_72']",1,0.11773490633456346,24.5307,14.9477,9.591885
11_38,"['10_69', '5_89']",1,0.11451431393739442,24.8932,13.0452,9.646096
11_7,"['10_37', '10_37']",1,0.10835135668757032,33.7472,14.2651,9.332517
11_63,"['10_35', '10_53']",1,0.062237183728538606,19.7166,12.8679,9.914565
8_47,"['6_1', '7_20']",1,0.05932996095115646,23.0409,16.4243,9.499929999999999
10_58,"['8_36', '9_85']",1,0.04833375656931729,23.161,16.2702,9.523859
9_23,"['7_25', '8_36']",1,0.04799517327527246,25.6025,18.5001,9.374388
11_75,"['7_19', '10_53']",1,0.04712813450687588,18.793,16.7624,9.886777999999998
11_54,"['10_36', '10_36']",1,0.043607217495197415,41.7243,10.3072,9.859604999999998
11_22,"['9_35', '10_12']",1,0.03534959515155959,43.4848,11.1146,9.850701
10_16,"['9_35', '5_89']",1,0.03203568259154877,37.5292,11.1855,9.849912000000002
11_28,"['10_34', '10_58']",1,0.030503602851446356,20.5357,18.0711,9.843670000000001
11_81,"['5_89', '8_50']",1,0.025523402978433436,36.28,13.0427,9.902359
11_2,"['7_19', '10_49']",1,0.02423057695157629,24.1556,15.1453,9.886671000000002
11_46,"['9_23', '9_23']",1,0.01918141325529754,25.3262,18.5713,9.374388
11_58,"['8_47', '8_50']",1,0.015321370400624035,21.07,17.0869,9.886770000000002
11_47,"['10_59', '8_10']",2,inf,19.7511,13.8115,10.325779
11_15,"['10_58', '10_37']",2,0.1863838756604076,26.7257,27.0312,9.376043
11_64,"['10_50', '10_37']",2,0.1400309185003344,32.6812,24.4534,9.707166999999998
8_50,"['1_55', '1_55']",2,0.1326749345247658,48.1996,13.7719,9.743756
11_78,"['10_58', '10_41']",2,0.11625881210178249,41.1589,16.6599,9.468066
11_17,"['10_69', '10_53']",2,0.09348064277708666,26.2672,19.6218,9.763205
11_31,"['9_23', '10_41']",2,0.07227969059920547,33.6339,16.7075,9.534002000000001
11_61,"['9_23', '10_35']",2,0.05796265123073105,21.1932,25.9161,9.873248
11_25,"['5_89', '10_36']",2,0.048183200190609815,43.292,11.6252,9.900786
11_1,"['7_19', '8_10']",2,0.047221123427581425,20.9062,14.4831,10.264484999999997
11_84,"['10_37', '10_34']",2,0.04345615685435959,34.6934,14.8176,9.485380000000001
11_37,"['10_53', '10_37']",2,0.04335403201223345,38.4845,14.2093,9.865222
11_74,"['10_16', '10_49']",2,0.036970281842155395,33.2646,16.3984,9.878025000000001
11_21,"['10_11', '10_68']",2,0.03683737882776913,29.9732,15.7279,9.914765
11_59,"['10_35', '8_10']",2,0.03165090875946283,23.6471,16.3309,9.930583
10_49,"['9_23', '9_83']",2,0.031005286661273116,19.9064,18.0174,9.916806000000001
11_43,"['10_41', '10_49']",2,0.025083264781698922,26.0447,13.386,9.921212
11_71,"['10_34', '5_89']",2,0.019618357671645874,42.4022,13.2576,9.929583000000001
11_51,"['8_10', '10_50']",2,0.019281646639325446,24.9666,16.8798,9.929476000000001
11_49,"['10_59', '10_53']",2,0.018738016865855776,20.6596,23.3225,9.890877
11_39,"['10_49', '8_47']",2,0.018719025951086588,25.5362,18.3021,9.893934
11_19,"['10_49', '10_11']",2,0.017322171874882452,30.9463,13.8726,9.886671000000002
11_32,"['8_50', '10_35']",2,0.014752490878998775,34.2666,13.8053,9.873346
11_44,"['8_47', '10_11']",2,0.01229819698263112,25.9389,16.7562,9.91234
11_18,"['10_53', '10_68']",2,0.005693758087127669,32.2078,16.6692,9.859769000000002
11_80,"['10_68', '10_41']",3,0.08355683942710201,42.1656,15.5287,9.82687
11_55,"['10_76', '10_76']",3,0.053777072039269735,22.1846,18.0826,9.942625999999999
11_20,"['10_53', '9_23']",3,0.04759023818252462,48.7443,14.0561,9.886770000000002
11_3,"['8_47', '10_68']",3,0.04099966753406302,38.9686,13.9735,10.00198
11_89,"['10_35', '8_50']",3,0.03663546826373154,34.2156,20.4682,9.83733
11_40,"['10_53', '9_35']",3,0.03425506796384815,26.8467,19.4701,9.894454999999999
11_41,"['7_25', '8_10']",3,0.02685283524301874,40.3001,14.5022,9.901382
11_26,"['10_37', '10_68']",3,0.025133882922171884,35.5667,15.113,9.874900999999998
11_73,"['10_12', '5_89']",3,0.019339809745639588,39.261,16.9099,9.851564999999999
11_13,"['10_41', '10_30']",3,0.018849316145414012,31.8656,15.6651,9.900229
11_56,"['10_12', '7_19']",3,0.018435605221867584,32.6089,14.2735,9.902398999999999
11_33,"['8_47', '10_35']",3,0.01342376516746136,26.6693,14.3471,9.923297000000002
11_48,"['5_89', '10_34']",3,0.013183853118693117,31.3946,14.5841,9.911188999999998
11_0,"['10_30', '10_50']",3,0.013165191205314066,26.294,14.6323,9.947121
11_34,"['7_19', '6_33']",3,0.008294836375810691,25.9561,19.5316,9.922402
11_68,"['10_41', '10_37']",4,0.16463879179334853,27.8396,17.7061,10.017122
11_9,"['9_35', '8_10']",4,0.0745966612584663,27.1229,23.1709,10.296205
11_62,"['10_41', '10_16']",4,0.046683660718435695,28.354,17.282,9.934631999999999
11_45,"['9_23', '6_33']",4,0.035673585528597375,30.4718,20.1912,9.933993
11_66,"['8_47', '8_50']",4,0.03426841519662061,45.1493,17.2259,9.837886000000001
11_65,"['5_89', '10_69']",4,0.03346572480028001,39.5078,15.5049,9.895425
11_77,"['10_41', '9_35']",4,0.030054786012184878,34.9701,14.7702,9.923627
11_23,"['5_89', '10_34']",4,0.02712492146865962,37.7275,14.3335,9.914969
11_14,"['10_12', '10_11']",4,0.026514248872718117,31.4862,17.613,9.917461999999999
11_69,"['10_36', '10_58']",4,0.022968269208264988,40.9167,24.9965,9.851569000000001
11_83,"['10_41', '10_68']",4,0.019954827329414754,35.9697,16.9005,9.908262
11_11,"['10_35', '10_36']",4,0.01322954121082316,30.2645,14.6915,9.947121
11_4,"['10_37', '10_30']",4,0.009293250124537479,37.5708,15.6781,9.892807000000001
11_29,"['10_68', '5_89']",4,0.009292190998876836,36.2553,15.1441,9.908768
11_8,"['10_35', '8_47']",4,0.008513316483173775,31.8947,15.9758,9.914862
11_52,"['10_12', '10_16']",4,0.007574529724442405,33.7532,16.5674,9.908871999999999
11_88,"['10_35', '8_47']",5,0.24071637659707,29.1266,20.3797,10.148145999999999
11_5,"['10_58', '7_19']",5,0.07433758199334707,45.8594,14.483,9.93838
11_35,"['8_50', '9_23']",5,0.05302621955989161,45.5895,26.4556,9.873028
11_60,"['10_37', '10_12']",5,0.037737350772603914,37.056,16.7794,9.942625999999999
11_27,"['10_41', '10_69']",5,0.02203584908290054,40.4102,14.3822,9.939693
11_30,"['10_35', '8_50']",5,0.018685360584480355,40.8814,16.162,9.908968000000002
11_42,"['10_41', '10_12']",5,0.014950049257266552,30.3515,15.3218,9.947121
11_79,"['10_37', '10_12']",5,0.013461563774448385,41.7595,16.751,9.901948
11_86,"['9_23', '10_12']",5,0.012705578033775315,32.1441,16.1254,9.946494999999999
11_50,"['7_19', '10_12']",5,0.01213965647809668,33.9931,14.9573,9.955219
11_76,"['10_12', '10_11']",5,0.004660044946767316,51.3809,15.4613,9.908801999999998
11_24,"['8_50', '10_58']",6,0.09763005026485501,30.4133,18.49,10.245346000000001
11_87,"['5_89', '9_23']",6,0.07634046318173277,32.0326,21.3636,9.954161000000001
11_12,"['10_53', '10_16']",6,0.043722477563692595,44.6612,15.1957,9.942874
11_72,"['8_10', '10_36']",6,0.041396989047219515,30.9279,18.0502,9.973220999999999
11_82,"['10_16', '8_50']",6,0.02982875911346474,38.8511,15.9644,9.961033
11_16,"['8_50', '10_41']",6,0.028798556426033423,34.1475,25.2998,9.947025
11_70,"['8_47', '8_50']",6,0.014715031329632908,33.8364,16.4546,9.955219
11_85,"['9_35', '10_58']",6,0.012390897233294524,35.722,16.3112,9.947025
11_36,"['5_89', '10_58']",7,0.07739883266794044,49.8084,20.3943,9.968312
11_53,"['5_89', '8_47']",7,0.05866968254906864,43.7565,23.3325,9.947025
11_57,"['10_50', '9_35']",7,0.04906660028936609,32.2283,18.6219,10.253654000000001
11_67,"['8_47', '10_68']",7,0.024946805841842883,43.2839,30.5513,9.952385000000001
11_10,"['10_35', '8_10']",8,inf,56.7078,50.3195,9.969257
