cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
55_67,"['53_36', '50_71']",1,inf,19.6765,15.1826,8.511351000000001
61_48,"['60_10', '59_9']",1,inf,15.036,7.18486,10.738007000000001
58_24,"['55_78', '55_78']",1,inf,14.2787,9.93845,12.497933999999999
62_88,"['61_89', '61_82']",1,0.07506809776589585,16.1939,19.4703,8.589443
61_79,"['60_63', '60_26']",1,0.0734877664722471,14.2987,9.76073,12.230174
60_3,"['59_52', '59_64']",1,0.06566211067362222,15.7671,20.5664,8.601452
62_29,"['61_71', '61_26']",1,0.06439946645739549,14.4468,9.76663,11.512103999999999
58_29,"['57_54', '57_10']",1,0.05728554893066188,18.1888,9.51327,9.299836
62_82,"['61_83', '61_10']",1,0.04780415421769721,15.0638,8.4054,10.494449
62_37,"['61_53', '61_48']",1,0.0394600564299876,14.7456,9.14453,10.62773
62_84,"['61_2', '61_2']",1,0.034251574536062854,14.9346,7.58408,11.006017
62_5,"['61_36', '57_67']",1,0.03347436883366545,15.0828,9.25413,10.405961000000001
62_12,"['61_62', '61_23']",1,0.033220823177893787,15.3819,10.4401,9.922718
62_85,"['61_83', '61_48']",1,0.029450829745015342,15.1183,7.42694,10.643896999999999
62_50,"['61_19', '58_29']",1,0.02936071708205005,18.1618,8.75467,9.873346
62_61,"['55_67', '55_67']",1,0.027303927632239648,19.5469,15.1998,8.511351000000001
62_7,"['61_19', '60_57']",1,0.026220709227678236,15.7248,8.06288,10.214975999999998
62_45,"['61_36', '60_57']",1,0.025812833852532364,15.6356,7.34863,10.363879
62_51,"['58_24', '61_26']",1,0.02466578874432239,14.2804,9.59987,12.231373999999999
62_57,"['61_23', '61_62']",1,0.02440125953767009,14.9964,10.3544,10.261315
62_11,"['61_53', '61_62']",1,0.023364645673221964,15.4566,9.33833,10.288241
62_23,"['61_23', '61_27']",1,0.020824891609143338,16.1431,8.03235,10.334312999999998
62_54,"['60_3', '60_3']",1,0.0195104896788733,16.5954,11.6621,8.56677
62_20,"['61_48', '61_19']",1,0.019215516092855506,14.8787,7.48628,11.059966999999999
61_26,"['60_26', '60_28']",1,0.018006629925710393,14.3903,9.74761,11.939124
62_8,"['61_11', '58_29']",1,0.016594083315828307,17.7489,9.34878,9.723671999999999
62_52,"['61_23', '61_19']",1,0.015613797837437826,14.5954,9.23361,10.812530999999998
62_49,"['61_21', '58_24']",1,0.014717399447995213,17.6368,10.3004,9.864724999999998
62_42,"['61_62', '61_2']",1,0.013874741514642304,15.1902,9.60868,10.326025
62_39,"['55_67', '61_47']",1,0.012458157687533224,16.6578,11.3834,8.596089000000001
62_36,"['61_82', '61_82']",1,0.012225954878622191,15.7008,16.4378,8.610339999999997
62_46,"['61_82', '58_51']",1,0.011829308758387528,15.6983,15.4497,8.619613
62_59,"['61_19', '58_29']",1,0.011044517700625369,17.5817,9.24083,9.943468999999999
62_41,"['57_67', '61_19']",1,0.009564003910818254,15.0321,7.5099,10.747127
58_51,"['53_36', '57_70']",1,0.008394602930628532,16.9477,11.5931,8.579604999999999
62_21,"['61_10', '61_53']",1,0.007031534628781491,14.9607,7.42388,10.934397
62_66,"['61_27', '61_62']",1,0.0026346537467841127,14.8823,9.69544,10.496785
62_31,"['61_79', '61_26']",2,0.06942873026533626,14.3878,9.61544,12.318883
62_19,"['61_82', '61_89']",2,0.048730399710404694,16.5955,17.3963,8.58023
62_80,"['61_23', '61_36']",2,0.03711955829075672,15.1204,9.35547,10.555600000000002
62_89,"['61_57', '61_27']",2,0.032676023700341825,14.8332,9.5517,10.924951000000002
62_56,"['61_26', '61_48']",2,0.0278257387456156,14.9142,9.22908,10.735621
62_0,"['61_57', '58_29']",2,0.017826614478102805,16.0727,10.0703,10.49915
62_58,"['57_67', '61_57']",2,0.015825126059567846,14.7113,9.28562,10.962530999999998
62_26,"['58_51', '58_51']",2,0.014364108619621679,16.9742,11.6373,8.592189
62_71,"['61_89', '61_48']",2,0.011801682143100976,16.1391,13.5805,9.982403
62_24,"['61_36', '58_29']",2,0.011753768883968167,18.1162,11.4462,9.846682999999999
62_16,"['58_51', '61_47']",2,0.010327948121170572,16.8536,11.681,8.579559
62_2,"['61_82', '61_82']",2,0.008864651050901999,15.7905,16.9792,8.610339999999997
62_81,"['61_48', '61_48']",2,0.00841092301229636,15.0764,7.21001,10.747117
62_27,"['61_10', '61_57']",2,0.00825242867339278,14.622,9.8121,10.815650000000002
62_3,"['58_24', '61_83']",2,0.0064922153826284055,14.3214,10.0118,12.490654
62_72,"['61_27', '61_79']",2,0.004104468318912311,14.7237,9.24169,10.962530999999998
61_82,"['60_3', '58_51']",3,0.17647449764274992,15.806,17.0569,8.623196000000002
62_47,"['61_82', '61_36']",3,0.057710741650504285,17.5027,11.7227,9.594654000000002
62_30,"['58_51', '61_23']",3,0.05566913840461555,20.2102,11.6982,9.591359999999998
61_53,"['59_9', '60_26']",3,0.03737321295635072,14.7159,9.44737,11.146699000000002
62_13,"['61_26', '60_3']",3,0.032558691165766485,17.4336,13.7011,10.499548
62_43,"['61_36', '61_23']",3,0.029273039450372587,15.0147,9.25448,10.817551
62_53,"['61_57', '55_67']",3,0.025608407966786186,18.9005,11.4749,9.924419
62_9,"['61_53', '61_36']",3,0.025137328495734218,14.7997,9.89658,11.094904
62_76,"['61_48', '61_27']",3,0.01939464961348097,15.2042,7.38373,10.769827000000001
62_40,"['61_27', '61_82']",3,0.006882885922544801,21.6428,11.6704,9.84392
62_10,"['61_26', '61_2']",3,0.00570703632395765,14.9536,9.69261,11.066924
62_78,"['58_29', '58_51']",4,0.45500453948839953,47.0356,21.978,9.278395
62_35,"['55_67', '61_83']",4,0.13471203998809325,27.4512,12.4437,9.906155000000002
62_14,"['55_67', '61_36']",4,0.11359501436013827,21.4528,20.2405,9.480440999999999
62_18,"['61_47', '61_62']",4,0.07730457694661574,20.2102,12.923,10.214332
62_79,"['61_53', '60_57']",4,0.06216602776131011,14.9465,9.71276,11.296933999999998
62_67,"['58_29', '61_82']",4,0.06007821375937829,23.5484,14.2091,9.705108
62_4,"['61_26', '61_36']",4,0.05134228577662307,14.9455,9.53497,11.460754
62_69,"['61_53', '61_79']",4,0.04795698292542894,15.2072,12.6012,11.220873
62_38,"['61_79', '60_3']",4,0.041089870539332454,25.9924,12.8983,9.886641000000001
62_86,"['61_2', '61_26']",4,0.03381479377941155,15.2211,11.1721,10.932125
62_25,"['61_62', '55_67']",4,0.033042328257022156,21.4177,12.8909,9.935332
62_28,"['61_62', '61_83']",4,0.026120865957421885,15.253,7.77177,10.950527000000001
62_68,"['58_24', '60_3']",4,0.018864617258328973,21.78,13.1932,9.873742
62_33,"['61_69', '61_11']",4,0.01772723120041409,15.0894,12.7275,11.070378999999999
62_62,"['61_53', '61_83']",4,0.014610448492312144,14.7586,9.53507,11.497574
62_64,"['61_48', '58_29']",4,0.014545912264882058,17.9449,13.429,9.712318999999999
