_long_term_gdp_per_capita_rate,_near_term_gdp_per_capita_rate,_transition_time_to_reach_long_term_gdp_per_capita_rate,F,scenario,_global_population_in_2100
0.712723222404979,2.9015310764441185,145.5506168677546,39563764.631250106,SSP1-Baseline,8.8
2.0328064604833544,1.811974571943575,132.00754619851335,25060721.70875001,SSP2-Baseline,8.990633099999998
0.992873667515738,1.7008796988569166,10.010474394216732,39275480.85374997,SSP3-Baseline,12.4
0.729038167696915,1.8803599430639637,149.9630291776356,22103164.67250006,SSP4-Baseline,9.266266400000001
1.5441145615981982,3.620269069505454,129.26815742819664,22508928.873749964,SSP5-Baseline,8.8
