cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
53_79,"['52_87', '52_30']",1,inf,-3502.89,-11.9744,-11.381842
54_82,"['53_4', '52_83']",1,inf,-3611.23,-11.3363,-11.181425
53_70,"['52_22', '52_88']",1,inf,-3709.17,-11.7037,-10.214869
53_61,"['52_30', '52_81']",1,0.0,-3522.54,-11.5977,-11.317737000000001
54_71,"['52_83', '53_75']",1,0.0,-3530.39,-11.6332,-11.292992
54_25,"['52_83', '53_61']",1,0.0,-3599.34,-11.3908,-11.235759
53_75,"['52_80', '52_88']",1,0.0,-3541.37,-11.7752,-11.233537
54_40,"['53_75', '52_83']",1,0.0,-3590.97,-11.3929,-11.204281
52_83,"['51_3', '50_87']",1,0.0,-3602.01,-11.3828,-11.203127
54_10,"['53_4', '53_0']",1,0.0,-3610.38,-11.408,-11.167912
54_0,"['53_27', '53_79']",1,0.0,-3529.83,-11.9191,-11.156329
54_86,"['53_74', '53_0']",1,0.0,-3566.05,-11.7369,-11.142789
53_66,"['52_81', '52_42']",1,0.0,-3583.14,-11.4698,-11.136381000000002
54_83,"['53_20', '53_25']",1,0.0,-3591.31,-11.5262,-11.105901
54_61,"['53_20', '53_36']",1,0.0,-3568.47,-11.5683,-11.070212999999999
54_53,"['53_66', '53_0']",1,0.0,-3551.39,-11.7482,-11.031283
54_39,"['53_4', '53_56']",1,0.0,-3606.54,-11.4682,-11.031108999999999
54_33,"['53_70', '53_85']",1,0.0,-3567.14,-11.9656,-11.017188
54_24,"['53_25', '53_27']",1,0.0,-3578.1,-11.6888,-11.006981999999999
54_11,"['53_61', '53_27']",1,0.0,-3544.4,-12.1637,-11.0069
54_52,"['53_79', '53_25']",1,0.0,-3594.31,-11.8553,-10.986322
54_74,"['53_80', '53_79']",1,0.0,-3600.59,-11.8536,-10.981976
54_27,"['53_9', '53_20']",1,0.0,-3611.02,-11.6227,-10.96928
54_77,"['49_77', '53_59']",1,0.0,-3574.38,-11.8869,-10.923526
54_75,"['52_83', '53_70']",1,0.0,-3615.79,-11.4871,-10.917008
54_69,"['53_59', '53_59']",1,0.0,-3601.75,-11.8989,-10.885637
54_18,"['53_21', '53_59']",1,0.0,-3611.19,-11.6231,-10.867328
54_64,"['52_28', '53_61']",1,0.0,-3628.38,-11.5971,-10.866247
54_14,"['53_25', '53_59']",1,0.0,-3608.37,-11.8015,-10.861398000000001
54_46,"['53_80', '53_79']",1,0.0,-3631.98,-11.6063,-10.839288999999999
54_72,"['53_18', '53_9']",1,0.0,-3597.72,-11.9185,-10.812625999999998
54_13,"['53_70', '53_25']",1,0.0,-3624.98,-11.6378,-10.664672999999999
54_16,"['53_66', '52_28']",1,0.0,-3621.58,-11.698,-10.658626
54_87,"['53_9', '53_70']",1,0.0,-3655.46,-11.7312,-10.628314
54_4,"['53_9', '53_70']",1,0.0,-3593.36,-12.1995,-10.610108
54_84,"['53_18', '53_70']",1,0.0,-3661.12,-11.6245,-10.529333000000001
54_47,"['53_70', '53_66']",1,0.0,-3666.03,-11.5721,-10.504012999999999
54_22,"['53_9', '52_28']",1,0.0,-3645.19,-12.2077,-10.456425
54_56,"['53_70', '53_21']",1,0.0,-3681.83,-11.5709,-10.384702
54_8,"['53_66', '53_70']",1,0.0,-3681.76,-11.6013,-10.320756000000001
54_55,"['53_80', '53_70']",1,0.0,-3695.63,-11.6488,-10.31486
54_54,"['53_61', '53_0']",2,0.0,-3594.87,-11.56,-11.369822000000001
54_29,"['53_79', '53_79']",2,0.0,-3553.03,-11.8774,-11.316199999999998
54_21,"['53_66', '53_61']",2,0.0,-3571.85,-11.5871,-11.298436
54_32,"['52_83', '53_36']",2,0.0,-3607.39,-11.4482,-11.286750999999999
53_4,"['52_72', '52_4']",2,0.0,-3566.24,-11.7522,-11.275131
54_70,"['53_20', '53_79']",2,0.0,-3574.75,-11.6681,-11.257099
54_17,"['53_0', '53_61']",2,0.0,-3587.23,-11.5762,-11.254589
54_48,"['53_0', '53_25']",2,0.0,-3533.53,-12.1035,-11.249633000000001
54_20,"['53_79', '53_20']",2,0.0,-3584.72,-11.7228,-11.244105
54_28,"['53_36', '53_87']",2,0.0,-3596.74,-11.4567,-11.227475
54_43,"['53_80', '53_36']",2,0.0,-3594.0,-11.5871,-11.209649
54_41,"['53_25', '53_79']",2,0.0,-3573.88,-11.7568,-11.203914999999999
54_15,"['53_80', '53_30']",2,0.0,-3586.03,-11.6277,-11.198391
54_37,"['53_75', '53_75']",2,0.0,-3593.26,-11.6919,-11.193333999999998
54_50,"['53_0', '53_0']",2,0.0,-3561.63,-11.9492,-11.180827999999998
54_57,"['53_0', '53_0']",2,0.0,-3560.92,-11.9517,-11.169611999999999
53_30,"['52_33', '52_42']",2,0.0,-3547.78,-12.0534,-11.166825999999999
54_78,"['53_27', '53_66']",2,0.0,-3577.33,-11.9501,-11.161000999999999
54_45,"['53_27', '53_61']",2,0.0,-3575.9,-12.0428,-11.152757
54_36,"['53_59', '53_75']",2,0.0,-3601.15,-11.7113,-11.148683
54_76,"['53_61', '53_74']",2,0.0,-3605.2,-11.5845,-11.142055
54_59,"['53_40', '53_75']",2,0.0,-3590.59,-11.8463,-11.141511
53_74,"['52_21', '49_77']",2,0.0,-3608.56,-11.7079,-11.13262
54_60,"['53_75', '53_4']",2,0.0,-3618.9,-11.6241,-11.109165
54_1,"['53_74', '53_40']",2,0.0,-3596.08,-11.746,-11.082664
54_7,"['53_25', '53_0']",2,0.0,-3598.57,-11.7302,-11.048668
54_79,"['53_24', '53_40']",2,0.0,-3590.4,-11.8864,-11.024515
54_12,"['53_74', '53_0']",2,0.0,-3625.95,-11.537,-11.018937
54_85,"['53_70', '53_30']",2,0.0,-3632.52,-11.697,-10.926705000000002
54_89,"['53_27', '53_75']",2,0.0,-3613.49,-11.9131,-10.926571999999998
54_67,"['53_24', '53_0']",2,,-3609.54,-12.3491,-10.83092
54_62,"['53_85', '53_40']",2,0.0,-3653.43,-11.6776,-10.800838
54_26,"['53_27', '53_64']",2,0.0,-3657.42,-11.9494,-10.646531999999999
54_44,"['53_85', '53_59']",2,0.0,-3669.63,-11.7623,-10.611939000000001
54_51,"['53_36', '53_56']",2,0.0,-3691.08,-11.6302,-10.550353999999999
54_49,"['53_85', '53_70']",2,,-3731.12,-11.8188,-10.263380000000002
54_31,"['53_61', '53_87']",3,,-3569.23,-11.9583,-11.48139
54_81,"['53_75', '53_4']",3,0.0,-3577.64,-11.7959,-11.455895000000002
54_88,"['53_4', '53_0']",3,0.0,-3594.28,-11.6546,-11.441154000000001
54_68,"['52_83', '53_4']",3,0.0,-3603.28,-11.6387,-11.352439
54_42,"['53_36', '53_9']",3,0.0,-3590.88,-11.7883,-11.254746
54_80,"['53_0', '53_40']",3,0.0,-3591.87,-11.7271,-11.249877999999999
54_65,"['53_4', '53_80']",3,0.0,-3592.88,-11.7649,-11.23012
54_2,"['53_26', '53_79']",3,0.0,-3578.14,-11.8237,-11.216438
53_0,"['52_63', '52_83']",3,0.0,-3562.03,-11.9715,-11.177301
54_9,"['53_0', '53_74']",3,0.0,-3607.55,-11.6746,-11.165595
54_6,"['53_0', '52_83']",3,0.0,-3624.25,-11.7376,-11.14848
54_58,"['53_30', '53_66']",3,0.0,-3608.16,-11.8143,-11.054331000000001
54_30,"['53_9', '53_27']",3,0.0,-3593.58,-12.1239,-11.031349
54_73,"['53_20', '53_4']",4,0.0,-3597.99,-11.7447,-11.405066000000001
54_34,"['53_30', '53_0']",4,0.0,-3581.56,-11.825,-11.388962000000001
54_19,"['53_79', '53_74']",4,0.0,-3578.58,-11.8403,-11.295433
54_66,"['53_4', '53_4']",4,0.0,-3614.82,-11.6958,-11.259819
54_63,"['53_4', '53_85']",4,0.0,-3607.6,-11.7475,-11.200327
54_35,"['53_74', '53_27']",4,0.0,-3622.43,-11.9396,-11.057349
54_38,"['53_4', '53_27']",5,0.0,-3581.32,-12.0452,-11.314389
54_23,"['53_75', '53_0']",5,0.0,-3610.71,-11.9147,-11.226674000000001
54_3,"['53_9', '52_83']",6,inf,-inf,-inf,-inf
54_5,"['53_4', '53_85']",6,,-inf,-inf,-inf
