cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
76_30,"['75_60', '70_5']",1,,-3464.3,-11.0787,-12.127997
77_23,"['76_78', '76_83']",1,inf,-3519.95,-10.7715,-11.91488
76_83,"['75_64', '75_77']",1,inf,-3464.25,-11.1713,-11.781267000000001
74_77,"['60_59', '60_59']",1,inf,-3672.06,-11.706,-10.117286
77_27,"['76_78', '76_30']",1,0.0,-3518.21,-10.9438,-11.911425
77_72,"['76_83', '76_78']",1,0.0,-3520.99,-10.8922,-11.750849999999998
77_14,"['76_83', '76_48']",1,0.0,-3533.74,-10.8746,-11.741164000000001
77_48,"['76_38', '76_83']",1,0.0,-3522.78,-10.891,-11.722728
77_7,"['76_79', '76_4']",1,0.0,-3474.95,-11.0771,-11.686366
77_12,"['76_58', '76_10']",1,0.0,-3535.5,-10.8969,-11.659663
77_68,"['75_52', '76_4']",1,0.0,-3496.81,-10.971,-11.616060000000001
77_34,"['76_76', '76_55']",1,0.0,-3534.63,-10.9558,-11.611141
77_2,"['76_88', '76_78']",1,0.0,-3538.61,-10.773,-11.549898
77_37,"['76_10', '74_38']",1,0.0,-3536.74,-10.9878,-11.5474
77_35,"['76_78', '76_4']",1,0.0,-3542.93,-10.8355,-11.536707999999999
77_60,"['76_30', '76_10']",1,0.0,-3535.62,-11.0102,-11.535816999999998
77_81,"['76_77', '76_23']",1,0.0,-3539.02,-11.0394,-11.533106
77_25,"['75_52', '76_78']",1,0.0,-3544.38,-10.8879,-11.494551
77_58,"['76_55', '76_44']",1,0.0,-3501.14,-11.0592,-11.448004000000001
77_19,"['76_88', '76_78']",1,0.0,-3546.93,-10.7764,-11.414539
77_70,"['76_83', '76_49']",1,0.0,-3542.57,-10.9553,-11.406492
77_54,"['76_78', '76_10']",1,0.0,-3551.48,-10.8307,-11.376370999999999
77_32,"['76_38', '76_78']",1,0.0,-3550.05,-10.9188,-11.351423
77_20,"['76_38', '76_89']",1,0.0,-3551.06,-10.935,-11.346881
77_85,"['76_78', '76_60']",1,0.0,-3554.11,-10.8327,-11.343630000000001
77_22,"['76_1', '76_10']",1,0.0,-3513.34,-11.191,-11.228323
77_13,"['76_79', '76_77']",1,0.0,-3557.84,-10.8526,-11.195181999999999
77_89,"['76_83', '76_34']",1,0.0,-3556.26,-11.0303,-11.192547000000001
76_77,"['75_69', '75_9']",1,0.0,-3559.54,-10.8954,-11.185965
77_26,"['76_10', '76_77']",1,0.0,-3568.89,-10.899,-11.110889
76_10,"['75_9', '75_69']",1,0.0,-3526.22,-11.0653,-11.081873000000002
77_44,"['76_47', '76_78']",1,0.0,-3561.64,-11.0791,-10.98141
77_1,"['76_1', '76_77']",1,0.0,-3596.09,-10.8949,-10.978439
77_8,"['76_1', '76_34']",1,0.0,-3584.98,-11.161,-10.925093
77_77,"['76_44', '76_86']",1,0.0,-3544.08,-11.2782,-10.888799
77_62,"['76_83', '76_86']",1,0.0,-3592.93,-11.0576,-10.824238000000001
77_52,"['76_43', '76_34']",1,0.0,-3587.43,-11.0789,-10.811187
77_41,"['76_34', '76_77']",1,0.0,-3595.16,-10.9989,-10.806618
77_40,"['76_10', '76_47']",1,0.0,-3555.68,-11.1656,-10.80178
77_56,"['76_47', '76_1']",1,0.0,-3582.68,-11.2542,-10.775369999999999
76_34,"['75_25', '74_77']",1,0.0,-3599.87,-11.1915,-10.731812999999999
77_84,"['76_10', '76_86']",1,0.0,-3610.56,-11.0694,-10.662420000000001
77_49,"['76_34', '76_34']",1,0.0,-3607.53,-11.2118,-10.635206
76_86,"['74_77', '75_34']",1,0.0,-3624.19,-11.2554,-10.631991
77_66,"['76_86', '76_1']",1,0.0,-3642.95,-11.2016,-10.614506
77_29,"['76_86', '76_34']",1,0.0,-3622.84,-11.2943,-10.530534
77_69,"['76_44', '74_77']",1,0.0,-3622.4,-11.2947,-10.477644999999999
77_65,"['76_34', '76_47']",1,0.0,-3664.18,-11.0824,-10.444372
77_76,"['74_77', '76_44']",1,0.0,-3621.22,-11.3442,-10.433248
77_18,"['76_86', '76_47']",1,0.0,-3663.4,-11.264,-10.400291999999999
77_61,"['74_77', '76_34']",1,0.0,-3630.45,-11.6784,-10.216833000000001
77_50,"['74_77', '76_47']",1,,-3695.97,-11.3407,-10.212796999999998
77_28,"['74_77', '76_34']",1,0.0,-3641.61,-11.5339,-10.151126999999999
77_0,"['76_30', '76_59']",2,0.0,-3513.99,-10.9722,-12.127104999999998
77_64,"['76_58', '76_30']",2,0.0,-3523.7,-10.926,-11.977335
77_31,"['76_30', '76_83']",2,0.0,-3509.9,-11.0064,-11.94601
77_9,"['76_30', '76_55']",2,0.0,-3478.66,-11.153,-11.932421999999999
77_46,"['76_30', '76_44']",2,0.0,-3522.19,-10.9869,-11.909138
77_15,"['76_83', '76_76']",2,0.0,-3514.19,-10.9951,-11.820640000000001
77_45,"['74_38', '76_83']",2,0.0,-3523.88,-10.9145,-11.742341999999999
77_47,"['74_38', '76_76']",2,0.0,-3538.76,-10.8659,-11.615267
77_63,"['74_38', '76_44']",2,0.0,-3540.37,-10.8719,-11.612950999999999
77_42,"['76_79', '76_78']",2,0.0,-3542.36,-10.8889,-11.591601999999998
77_4,"['76_77', '75_52']",2,0.0,-3538.64,-10.9674,-11.554862
77_33,"['76_10', '76_30']",2,0.0,-3547.09,-11.0488,-11.534552000000001
77_55,"['76_30', '76_34']",2,0.0,-3540.13,-11.0935,-11.487282
76_78,"['74_38', '75_9']",2,0.0,-3549.03,-10.7938,-11.463973
77_38,"['76_78', '76_78']",2,0.0,-3549.87,-10.7935,-11.463106
77_88,"['76_30', '76_10']",2,0.0,-3549.5,-11.0542,-11.460821
77_11,"['76_76', '76_78']",2,0.0,-3551.92,-10.9541,-11.443551
77_57,"['76_60', '76_76']",2,0.0,-3544.14,-11.0799,-11.414494999999999
77_5,"['76_10', '76_30']",2,0.0,-3553.56,-10.8737,-11.396291999999999
77_10,"['76_23', '75_64']",2,0.0,-3521.14,-11.1986,-11.361944000000001
77_36,"['76_78', '76_34']",2,0.0,-3551.81,-10.9857,-11.35648
77_43,"['76_55', '76_1']",2,0.0,-3557.76,-11.0328,-11.314057
77_51,"['76_49', '76_77']",2,0.0,-3557.89,-10.9538,-11.275065999999999
77_17,"['76_86', '76_79']",2,0.0,-3567.35,-11.1093,-11.244192000000002
77_71,"['76_77', '76_1']",2,0.0,-3567.62,-10.9781,-11.237174000000001
77_59,"['76_78', '76_47']",2,0.0,-3574.69,-11.0009,-11.165439
77_21,"['76_23', '76_78']",2,0.0,-3578.66,-10.9244,-11.14969
77_79,"['76_23', '76_60']",2,0.0,-3573.16,-11.1086,-11.127531000000001
76_1,"['75_71', '74_77']",2,0.0,-3585.42,-11.0457,-11.117315999999999
