cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
49_77,"['46_8', '47_30']",1,inf,-3518.51,-12.4621,-11.634429
49_30,"['48_25', '45_6']",1,inf,-3687.96,-11.4745,-10.577499
45_51,"['44_19', '44_65']",1,inf,-3807.79,-12.3284,-9.869810000000001
46_8,"['45_37', '45_25']",1,0.0,-3523.63,-12.6676,-11.449415
48_26,"['46_8', '46_26']",1,0.0,-3532.04,-12.4583,-11.352034999999999
49_74,"['48_87', '45_6']",1,0.0,-3566.22,-11.6965,-11.287612
48_81,"['47_14', '47_30']",1,0.0,-3596.3,-11.7477,-11.259108999999999
49_9,"['48_6', '48_81']",1,0.0,-3592.89,-11.8901,-11.255638
49_3,"['48_81', '46_8']",1,0.0,-3551.12,-12.0892,-11.227473999999999
48_41,"['47_14', '45_6']",1,0.0,-3578.74,-11.9676,-11.181645
49_27,"['48_87', '46_8']",1,0.0,-3547.49,-12.1384,-11.178767
49_38,"['47_30', '48_25']",1,0.0,-3611.55,-11.6502,-11.171923000000001
49_80,"['48_9', '47_30']",1,0.0,-3613.93,-11.6954,-11.132631999999997
49_37,"['48_60', '48_26']",1,0.0,-3595.89,-12.2056,-11.062959000000003
49_85,"['48_24', '45_6']",1,0.0,-3620.04,-11.6818,-11.042463
49_55,"['48_81', '48_24']",1,0.0,-3597.87,-11.7797,-11.006658
49_83,"['48_63', '45_6']",1,0.0,-3634.05,-11.7599,-11.001102
49_71,"['47_21', '48_63']",1,0.0,-3623.15,-11.8293,-11.000128999999998
49_59,"['48_25', '48_39']",1,0.0,-3624.07,-11.7635,-10.828406999999999
49_86,"['48_9', '48_41']",1,0.0,-3646.63,-11.7277,-10.816465
49_6,"['48_25', '48_87']",1,0.0,-3674.34,-11.6546,-10.78141
49_40,"['47_30', '45_51']",1,0.0,-3617.54,-11.8884,-10.73367
49_17,"['48_6', '48_60']",1,0.0,-3634.23,-12.2507,-10.726997
49_21,"['45_51', '48_26']",1,0.0,-3559.73,-12.4518,-10.721383999999999
49_79,"['48_9', '47_21']",1,0.0,-3647.65,-11.7492,-10.691737
49_61,"['48_25', '48_81']",1,0.0,-3658.08,-11.7008,-10.552057999999999
49_78,"['48_40', '48_65']",1,0.0,-3658.87,-11.8607,-10.511936
49_57,"['48_25', '48_25']",1,0.0,-3701.46,-11.6278,-10.449527
48_25,"['47_78', '47_14']",1,0.0,-3705.34,-11.6258,-10.41554
49_60,"['48_25', '48_25']",1,0.0,-3713.59,-11.5907,-10.346422
49_54,"['48_87', '48_48']",1,0.0,-3681.36,-11.8279,-10.339127
49_62,"['45_51', '48_12']",1,0.0,-3661.46,-12.1074,-10.317406
49_12,"['45_51', '48_63']",1,0.0,-3701.91,-12.2841,-10.30941
49_26,"['48_87', '45_51']",1,0.0,-3734.61,-11.9439,-10.116019
49_14,"['48_25', '48_38']",1,0.0,-3760.69,-11.7932,-10.110027
49_19,"['48_27', '48_9']",1,0.0,-3713.74,-11.971,-10.093014
49_82,"['48_81', '45_51']",1,0.0,-3746.27,-11.8384,-10.036712999999999
49_42,"['46_8', '48_48']",1,0.0,-3685.2,-12.643,-9.94542
49_56,"['48_87', '48_46']",2,0.0,-3574.68,-11.8108,-11.478483
47_30,"['45_6', '46_10']",2,0.0,-3570.78,-11.9286,-11.423912
49_46,"['45_6', '47_30']",2,0.0,-3576.47,-11.869,-11.41732
49_43,"['48_87', '46_8']",2,0.0,-3580.57,-12.2606,-11.39028
49_18,"['48_87', '48_87']",2,0.0,-3598.07,-11.7348,-11.352826
49_2,"['46_8', '48_26']",2,0.0,-3571.56,-12.3991,-11.338364
48_87,"['47_30', '47_21']",2,0.0,-3600.7,-11.7292,-11.337619
45_6,"['44_39', '44_72']",2,0.0,-3626.49,-11.6567,-11.329719
49_68,"['48_5', '48_81']",2,0.0,-3592.62,-11.9162,-11.325315
49_84,"['47_21', '47_21']",2,0.0,-3601.24,-11.8103,-11.267541
49_48,"['45_6', '48_12']",2,0.0,-3629.79,-11.7316,-11.251507
49_10,"['48_63', '47_30']",2,0.0,-3585.23,-11.9909,-11.235088
49_52,"['48_81', '47_21']",2,0.0,-3602.79,-11.805,-11.219157
49_70,"['48_41', '47_30']",2,0.0,-3638.3,-11.6697,-11.216323
49_29,"['48_41', '48_41']",2,0.0,-3626.06,-11.771,-11.166102
49_67,"['48_60', '48_63']",2,0.0,-3614.07,-11.8175,-11.135949
49_4,"['48_15', '48_60']",2,0.0,-3607.29,-12.257,-11.102645999999998
49_81,"['48_60', '48_60']",2,0.0,-3628.04,-11.7944,-11.087672000000001
49_53,"['48_60', '48_5']",2,0.0,-3620.93,-11.893,-11.064047
49_36,"['48_60', '48_63']",2,0.0,-3623.91,-11.8566,-11.06225
49_47,"['48_63', '48_27']",2,0.0,-3619.77,-12.0313,-11.022392
49_88,"['48_6', '47_21']",2,0.0,-3621.7,-11.9497,-11.019801999999999
49_44,"['45_51', '46_8']",2,0.0,-3610.13,-12.1292,-11.010292
49_35,"['48_15', '48_15']",2,0.0,-3567.22,-12.6412,-10.995598
49_69,"['48_49', '48_81']",2,0.0,-3638.22,-11.7912,-10.956831
49_72,"['48_81', '48_25']",2,0.0,-3647.02,-11.7409,-10.950503999999999
49_33,"['48_5', '48_26']",2,,-3595.13,-12.6703,-10.945148
49_45,"['48_9', '46_8']",2,0.0,-3620.89,-12.1249,-10.944122000000002
49_0,"['48_65', '46_8']",2,0.0,-3619.11,-12.2505,-10.917053999999998
49_66,"['48_12', '45_6']",2,0.0,-3659.55,-11.7295,-10.865597
49_63,"['48_49', '48_20']",2,0.0,-3648.53,-12.2663,-10.787574
49_34,"['48_25', '48_41']",2,0.0,-3680.36,-11.7444,-10.736945
49_28,"['48_9', '48_5']",2,0.0,-3654.2,-11.7563,-10.72355
49_15,"['48_25', '46_8']",2,0.0,-3661.28,-12.3331,-10.55937
49_31,"['48_48', '48_9']",2,0.0,-3662.56,-11.8774,-10.512052
49_50,"['45_51', '48_87']",2,0.0,-3672.7,-12.1589,-10.414672999999999
49_76,"['48_5', '48_12']",3,0.0,-3580.61,-12.0228,-11.528188
49_58,"['47_21', '48_46']",3,0.0,-3593.34,-12.0366,-11.415189
49_23,"['47_30', '46_8']",3,0.0,-3603.45,-12.2249,-11.404157
49_39,"['48_41', '47_30']",3,0.0,-3627.52,-11.7225,-11.352341
49_41,"['48_24', '46_8']",3,0.0,-3590.54,-12.3526,-11.280394
47_21,"['45_6', '46_59']",3,0.0,-3603.54,-11.8118,-11.223238999999998
49_64,"['48_26', '48_81']",3,0.0,-3625.06,-12.0251,-11.155908999999998
49_87,"['48_41', '48_63']",3,0.0,-3620.02,-12.0705,-11.09415
49_51,"['48_40', '47_30']",3,0.0,-3639.04,-11.9546,-11.080407000000001
49_89,"['47_30', '48_63']",3,0.0,-3626.06,-11.9644,-11.073419000000001
49_8,"['48_41', '48_63']",3,0.0,-3628.78,-12.0158,-11.0526
49_7,"['48_25', '48_26']",3,0.0,-3620.8,-12.3625,-10.980569000000001
49_25,"['48_5', '48_25']",3,0.0,-3675.78,-11.8855,-10.900024
49_1,"['48_25', '48_26']",3,0.0,-3667.19,-11.9932,-10.759613
49_32,"['45_6', '48_49']",3,0.0,-3670.57,-11.9669,-10.738328
49_11,"['48_25', '48_27']",3,0.0,-3665.75,-12.0865,-10.578823000000002
49_22,"['45_51', '48_5']",3,0.0,-3680.94,-12.1899,-10.489431
49_65,"['48_38', '46_8']",4,,-3589.98,-12.0273,-11.663297
49_20,"['47_30', '47_21']",4,0.0,-3611.5,-11.8622,-11.294098
49_5,"['48_5', '48_38']",4,0.0,-3605.5,-11.9256,-11.279526999999998
49_24,"['48_27', '45_6']",4,0.0,-3644.31,-12.0256,-11.232624
49_49,"['48_26', '47_30']",4,0.0,-3651.38,-11.9923,-11.115602
49_73,"['45_6', '48_26']",5,0.0,-3618.02,-11.89,-11.413609000000001
49_13,"['48_63', '48_60']",6,0.0,-3627.28,-12.1883,-11.419068999999999
49_16,"['45_51', '47_52']",7,inf,-inf,-inf,-inf
49_75,"['48_81', '48_25']",7,,-inf,-inf,-inf
