cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
84_62,"['83_4', '83_1']",1,inf,-3490.12,-10.5706,-12.267271
84_55,"['83_21', '83_45']",1,inf,-3432.67,-11.1438,-12.043741
84_7,"['83_60', '80_32']",1,inf,-3704.35,-11.3557,-10.01985
84_77,"['83_1', '83_3']",1,0.0,-3471.26,-10.6634,-12.521781
84_10,"['83_60', '83_30']",1,0.0,-3474.13,-10.6616,-12.371866999999998
84_87,"['82_22', '83_3']",1,0.0,-3472.97,-10.7123,-12.302046999999998
83_34,"['82_8', '82_22']",1,0.0,-3437.83,-10.954,-12.277248
84_57,"['83_34', '83_3']",1,0.0,-3482.67,-10.7307,-12.27533
84_2,"['83_4', '83_45']",1,0.0,-3497.22,-10.5971,-12.266960999999998
83_30,"['82_8', '82_22']",1,0.0,-3443.03,-10.8889,-12.245621
84_42,"['83_38', '83_4']",1,0.0,-3483.97,-10.6123,-12.228181
84_80,"['83_30', '83_15']",1,0.0,-3489.23,-10.6274,-12.227009999999998
82_22,"['81_12', '81_67']",1,0.0,-3443.84,-10.917,-12.209295000000001
84_81,"['83_21', '83_45']",1,0.0,-3450.34,-10.7619,-12.196804
83_15,"['81_18', '82_31']",1,0.0,-3452.88,-10.7898,-12.173570999999999
84_40,"['83_34', '83_88']",1,0.0,-3499.26,-10.6613,-12.129494999999999
84_86,"['83_12', '83_88']",1,0.0,-3491.14,-10.6972,-12.112984
84_79,"['83_88', '83_24']",1,0.0,-3487.22,-10.7531,-12.109253
83_3,"['82_55', '82_42']",1,0.0,-3489.6,-10.7021,-12.092764
84_89,"['83_4', '83_47']",1,0.0,-3439.13,-10.9528,-12.082784
84_82,"['83_27', '83_47']",1,0.0,-3491.77,-10.804,-12.050517000000001
84_11,"['83_47', '83_27']",1,0.0,-3492.14,-10.7291,-12.021294
83_4,"['82_39', '82_47']",1,0.0,-3501.51,-10.6084,-11.962827
84_61,"['83_15', '83_15']",1,0.0,-3463.03,-10.8289,-11.961748
84_20,"['83_81', '83_38']",1,0.0,-3491.37,-10.8179,-11.955821
84_73,"['83_38', '83_37']",1,0.0,-3491.88,-10.8121,-11.943614
84_75,"['83_4', '83_4']",1,0.0,-3453.6,-10.8691,-11.941667
84_23,"['83_4', '83_79']",1,0.0,-3495.43,-10.664,-11.927261999999999
84_60,"['83_21', '83_24']",1,0.0,-3453.33,-10.9608,-11.906911
84_50,"['83_12', '83_36']",1,0.0,-3495.58,-10.6743,-11.872386
84_47,"['83_47', '83_38']",1,0.0,-3499.38,-10.6586,-11.802849
84_31,"['83_60', '83_60']",1,0.0,-3473.11,-10.8655,-11.798850999999999
84_35,"['83_38', '83_3']",1,0.0,-3501.97,-10.7066,-11.759361000000002
84_58,"['83_38', '83_68']",1,0.0,-3497.38,-10.799,-11.757059000000002
84_30,"['83_4', '83_86']",1,0.0,-3522.47,-10.6329,-11.756705000000002
84_88,"['83_52', '83_47']",1,0.0,-3521.6,-10.7271,-11.625288000000001
84_32,"['83_27', '83_24']",1,0.0,-3523.34,-10.7272,-11.59963
84_85,"['83_73', '83_4']",1,0.0,-3505.85,-11.1105,-11.522563
84_64,"['83_36', '83_52']",1,0.0,-3521.27,-10.9771,-11.337815000000003
