cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
83_1,"['82_8', '82_39']",1,,-3479.24,-10.6842,-12.512485000000002
83_34,"['82_8', '82_22']",1,inf,-3437.83,-10.954,-12.277248
83_4,"['82_39', '82_47']",1,inf,-3501.51,-10.6084,-11.962827
80_32,"['79_43', '79_43']",1,inf,-3720.99,-11.6504,-10.089966
83_45,"['82_8', '82_39']",1,0.0,-3483.32,-10.7139,-12.458548
83_30,"['82_8', '82_22']",1,0.0,-3443.03,-10.8889,-12.245621
83_88,"['82_33', '81_18']",1,0.0,-3439.6,-10.9567,-12.219840000000001
82_22,"['81_12', '81_67']",1,0.0,-3443.84,-10.917,-12.209295000000001
83_15,"['81_18', '82_31']",1,0.0,-3452.88,-10.7898,-12.173570999999999
83_3,"['82_55', '82_42']",1,0.0,-3489.6,-10.7021,-12.092764
83_12,"['82_40', '82_31']",1,0.0,-3486.9,-10.7481,-12.067336
83_86,"['82_31', '82_88']",1,0.0,-3499.56,-10.6467,-12.063024000000002
83_38,"['82_39', '82_54']",1,0.0,-3488.46,-10.722,-11.955872
83_37,"['82_55', '82_78']",1,0.0,-3505.03,-10.7478,-11.912827000000002
83_47,"['82_78', '82_54']",1,0.0,-3452.88,-10.8765,-11.897526000000001
83_68,"['82_8', '82_60']",1,0.0,-3454.87,-10.8811,-11.895944
83_79,"['82_27', '82_22']",1,0.0,-3516.55,-10.6905,-11.886216000000001
83_21,"['82_31', '82_78']",1,0.0,-3508.57,-10.7161,-11.864265
83_27,"['82_38', '82_55']",1,0.0,-3507.09,-10.7664,-11.858552
83_77,"['82_54', '82_33']",1,0.0,-3460.57,-10.9675,-11.850168
83_87,"['82_27', '82_31']",1,0.0,-3466.37,-10.7859,-11.810134999999999
83_36,"['82_3', '82_60']",1,0.0,-3458.38,-10.9972,-11.793944
83_81,"['82_31', '81_40']",1,0.0,-3508.08,-10.7251,-11.791806
83_60,"['82_40', '82_39']",1,0.0,-3519.76,-10.7817,-11.789114999999999
83_24,"['82_3', '82_33']",1,0.0,-3505.48,-10.8166,-11.774709999999999
83_49,"['82_42', '82_63']",1,0.0,-3520.21,-10.7173,-11.759072
83_7,"['82_42', '82_31']",1,0.0,-3520.01,-10.7235,-11.71864
83_52,"['82_47', '82_47']",1,0.0,-3465.68,-10.9622,-11.672827
83_83,"['82_54', '82_38']",1,0.0,-3474.02,-10.8175,-11.578040000000001
83_73,"['82_40', '82_54']",1,0.0,-3504.12,-11.047,-11.517071
83_57,"['82_63', '80_32']",1,0.0,-3543.77,-11.0159,-11.135971
83_80,"['82_82', '80_32']",1,0.0,-3580.21,-11.2065,-11.088818000000002
83_31,"['81_18', '80_32']",1,0.0,-3606.42,-11.2327,-11.085795
83_40,"['82_27', '80_32']",1,0.0,-3548.19,-11.2846,-11.035571999999998
83_54,"['80_32', '82_22']",1,0.0,-3584.8,-11.3821,-10.952933
83_6,"['80_32', '81_18']",1,0.0,-3634.93,-11.2377,-10.521498999999999
81_18,"['80_47', '80_39']",2,0.0,-3440.4,-10.9683,-12.374929
82_8,"['81_18', '81_8']",2,0.0,-3488.85,-10.785,-12.366400000000002
83_72,"['82_22', '82_42']",2,0.0,-3441.7,-11.0201,-12.312209000000001
83_11,"['82_27', '82_78']",2,0.0,-3454.92,-10.8812,-12.222181
83_70,"['82_42', '82_54']",2,0.0,-3490.69,-10.7603,-12.179725000000001
83_25,"['82_39', '81_18']",2,0.0,-3500.19,-10.6835,-12.178158
83_20,"['82_27', '82_55']",2,0.0,-3457.75,-10.9066,-12.152554
83_76,"['82_27', '82_22']",2,0.0,-3503.58,-10.6652,-12.135364999999998
82_11,"['81_21', '81_42']",2,0.0,-3492.2,-10.7744,-12.10399
82_3,"['81_40', '81_79']",2,0.0,-3488.25,-10.8025,-12.096112999999999
83_61,"['82_42', '82_8']",2,0.0,-3501.8,-10.7038,-12.023031
82_63,"['81_8', '81_16']",2,0.0,-3457.2,-10.9154,-12.005343
83_82,"['82_47', '82_63']",2,0.0,-3504.62,-10.6186,-11.972332
83_8,"['81_18', '82_42']",2,0.0,-3493.44,-10.7369,-11.956426999999998
83_10,"['82_39', '82_54']",2,0.0,-3495.09,-10.788,-11.956344
83_84,"['82_60', '82_22']",2,0.0,-3501.18,-10.7953,-11.945502000000001
83_13,"['82_42', '82_55']",2,0.0,-3510.18,-10.7778,-11.920478
83_16,"['82_3', '82_33']",2,0.0,-3507.2,-10.8257,-11.894616000000001
83_71,"['82_63', '82_55']",2,0.0,-3512.01,-10.7412,-11.831042
83_44,"['82_88', '82_54']",2,0.0,-3509.91,-10.807,-11.804015
83_69,"['82_39', '82_88']",2,0.0,-3514.22,-10.8034,-11.802232
83_59,"['82_47', '82_63']",2,0.0,-3521.78,-10.7518,-11.791406
83_39,"['82_69', '82_42']",2,0.0,-3510.67,-10.8429,-11.755225999999999
83_62,"['82_58', '82_31']",2,0.0,-3496.81,-11.1845,-11.740485000000001
83_53,"['82_3', '82_60']",2,0.0,-3516.39,-10.8237,-11.701577
83_75,"['82_7', '82_42']",2,0.0,-3502.63,-11.0669,-11.685414
83_0,"['82_7', '82_16']",2,0.0,-3517.66,-10.8615,-11.678495
83_9,"['82_39', '82_31']",2,0.0,-3499.45,-11.1313,-11.65707
83_58,"['80_32', '82_3']",2,0.0,-3558.59,-11.1305,-11.307448
83_67,"['80_32', '82_31']",2,0.0,-3569.83,-11.2194,-11.300105
83_33,"['82_16', '80_32']",2,0.0,-3573.77,-11.1708,-11.181116999999999
83_17,"['82_22', '82_11']",3,0.0,-3489.78,-10.8237,-12.396531999999999
83_56,"['81_18', '82_31']",3,0.0,-3488.62,-10.8347,-12.388077999999998
83_29,"['82_8', '82_69']",3,0.0,-3493.79,-10.7822,-12.282183999999999
83_74,"['82_8', '81_8']",3,0.0,-3501.67,-10.7354,-12.20353
83_18,"['81_18', '82_22']",3,0.0,-3496.17,-10.7378,-12.202674
83_43,"['81_18', '82_27']",3,0.0,-3501.95,-10.7206,-12.18185
83_63,"['81_8', '82_27']",3,0.0,-3511.65,-10.6258,-12.159877999999999
83_51,"['82_8', '82_40']",3,0.0,-3494.64,-11.0499,-12.142388
82_39,"['81_85', '81_79']",3,0.0,-3496.13,-10.7384,-12.107641
81_8,"['80_3', '80_47']",3,0.0,-3511.91,-10.6649,-12.073787999999999
83_64,"['82_27', '82_60']",3,0.0,-3506.96,-10.6778,-12.055987
83_28,"['82_42', '81_18']",3,0.0,-3497.67,-10.7435,-12.055553999999999
82_27,"['81_8', '81_8']",3,0.0,-3513.57,-10.6438,-12.051878
83_32,"['82_33', '82_8']",3,0.0,-3508.84,-10.7839,-12.042695
83_66,"['82_8', '82_42']",3,0.0,-3495.9,-10.8206,-12.021196
83_65,"['82_88', '82_33']",3,0.0,-3508.13,-10.8391,-12.019357000000001
83_78,"['82_27', '82_27']",3,0.0,-3516.84,-10.6439,-12.017861999999997
83_50,"['82_27', '82_7']",3,0.0,-3469.25,-11.0649,-12.010971
83_5,"['82_82', '82_63']",3,0.0,-3510.69,-10.7844,-11.954328999999998
83_46,"['82_7', '82_3']",3,0.0,-3513.27,-10.8195,-11.941200999999998
83_55,"['82_31', '82_58']",3,0.0,-3510.75,-10.8269,-11.912801
83_89,"['82_27', '82_16']",3,0.0,-3516.8,-10.8385,-11.814663
83_19,"['82_33', '82_7']",3,0.0,-3521.86,-10.8896,-11.804320999999998
83_48,"['80_32', '82_11']",3,0.0,-3600.14,-11.2106,-11.205356
83_26,"['81_8', '82_3']",4,0.0,-3497.0,-10.7669,-12.122495000000002
83_23,"['82_42', '82_27']",4,0.0,-3511.39,-10.7099,-12.097679000000001
83_2,"['82_39', '82_8']",4,0.0,-3499.69,-10.8125,-12.095354
83_41,"['81_8', '82_8']",5,0.0,-3499.47,-10.808,-12.257988999999998
83_35,"['82_11', '82_7']",5,0.0,-3499.59,-10.8667,-12.217622
83_14,"['81_18', '82_7']",5,0.0,-3504.05,-10.8774,-12.1298
83_22,"['82_54', '82_27']",6,inf,-inf,-inf,-inf
83_42,"['82_22', '82_27']",6,,-inf,-inf,-inf
83_85,"['82_65', '82_78']",6,,-inf,-inf,-inf
