cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
41_5,"['39_87', '40_51']",1,inf,-3550.79,-12.5181,-11.322174
41_34,"['40_49', '40_83']",1,inf,-3723.28,-11.7629,-10.318935999999999
42_36,"['40_18', '41_85']",1,inf,-3841.38,-12.3926,-9.87088
42_80,"['41_5', '41_46']",1,0.0,-3573.25,-12.3296,-11.198213999999998
42_68,"['40_43', '41_57']",1,0.0,-3554.29,-12.7723,-11.172267
41_57,"['39_87', '40_55']",1,0.0,-3564.71,-12.5951,-11.051022
42_52,"['37_7', '39_43']",1,0.0,-3583.67,-12.4302,-11.035623
42_42,"['39_87', '40_43']",1,0.0,-3575.34,-12.7328,-11.031004000000001
42_27,"['41_5', '40_43']",1,0.0,-3608.24,-12.6185,-11.026186
42_85,"['41_84', '41_5']",1,0.0,-3608.25,-12.4198,-11.003987
42_34,"['41_32', '41_57']",1,0.0,-3575.3,-12.8104,-10.893556
42_77,"['37_7', '41_34']",1,0.0,-3601.87,-12.623,-10.835047
42_5,"['41_41', '41_75']",1,0.0,-3659.93,-11.8472,-10.816949999999999
42_35,"['41_46', '39_87']",1,0.0,-3612.81,-12.3613,-10.813298
42_81,"['41_5', '41_34']",1,0.0,-3617.49,-12.1282,-10.689398
42_88,"['41_75', '41_41']",1,0.0,-3619.72,-11.9609,-10.678237999999999
42_20,"['41_57', '41_23']",1,0.0,-3593.16,-12.8438,-10.668405
41_75,"['40_83', '40_49']",1,0.0,-3695.72,-11.7728,-10.600581000000002
42_64,"['41_75', '41_75']",1,0.0,-3695.99,-11.8087,-10.598777000000002
42_14,"['41_34', '41_80']",1,0.0,-3674.96,-11.9354,-10.516725
42_0,"['40_49', '41_57']",1,0.0,-3687.89,-11.9343,-10.396353000000001
42_17,"['41_34', '41_23']",1,0.0,-3698.98,-11.8326,-10.352981999999999
42_44,"['40_18', '41_41']",1,0.0,-3655.91,-12.7035,-10.312797999999997
41_32,"['40_18', '39_87']",1,0.0,-3638.81,-13.5825,-10.287581
42_18,"['41_34', '41_5']",1,0.0,-3659.13,-12.1835,-10.275668
42_25,"['41_34', '41_59']",1,0.0,-3726.48,-11.8383,-10.260815999999998
42_16,"['41_34', '41_74']",1,0.0,-3721.32,-12.026,-10.245785999999999
42_1,"['41_74', '41_85']",1,0.0,-3691.97,-12.3007,-10.231695
42_40,"['39_87', '41_14']",1,0.0,-3693.56,-12.3022,-10.179863000000001
42_15,"['41_81', '41_75']",1,0.0,-3763.78,-11.7982,-10.108574
42_2,"['41_85', '41_5']",1,0.0,-3715.13,-12.2262,-10.107837
42_79,"['41_57', '40_18']",1,0.0,-3651.18,-12.7379,-10.105916
41_46,"['40_49', '40_84']",1,0.0,-3770.85,-11.9111,-10.099796000000001
42_87,"['41_74', '40_49']",1,0.0,-3735.1,-12.0492,-10.072436
42_30,"['41_84', '41_34']",1,0.0,-3736.28,-11.9753,-10.06669
42_13,"['40_49', '40_18']",1,0.0,-3688.23,-12.3093,-10.058494
41_9,"['40_18', '39_87']",1,0.0,-3677.07,-12.9151,-9.988064999999999
42_60,"['40_18', '41_9']",1,0.0,-3678.22,-12.7276,-9.975622999999999
42_61,"['41_85', '40_49']",1,0.0,-3746.9,-12.1173,-9.948007999999998
42_78,"['41_59', '40_18']",1,0.0,-3694.78,-12.4537,-9.908916999999999
42_7,"['41_85', '41_32']",1,0.0,-3744.94,-12.9535,-9.89713
41_85,"['40_0', '40_18']",1,0.0,-3769.24,-12.2383,-9.891537
42_23,"['41_85', '41_57']",1,0.0,-3752.75,-12.43,-9.87385
42_62,"['41_32', '40_18']",1,0.0,-3775.7,-13.0145,-9.872018999999998
42_26,"['41_11', '41_14']",1,0.0,-3801.02,-12.2561,-9.871077
42_28,"['41_9', '41_5']",2,0.0,-3586.94,-12.4101,-11.293679999999998
