cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
20_0,"['18_74', '18_83']",1,inf,-3892.57,-14.3349,-10.303048999999998
18_2,"['17_33', '17_18']",1,inf,-5054.99,-12.9753,-9.887837
19_7,"['18_2', '18_54']",1,inf,-5129.37,-14.0198,-9.867478
14_13,"['13_21', '13_16']",1,inf,-4591.28,-17.4119,-9.860409
20_81,"['19_68', '18_83']",1,0.18617514306435048,-3957.1,-13.7721,-10.036188999999998
20_21,"['19_57', '19_7']",1,0.06468966342318622,-4814.91,-14.3204,-9.871907000000002
20_17,"['19_58', '18_2']",1,0.06179913951041306,-5043.06,-13.6091,-9.895715999999998
20_55,"['14_13', '18_2']",1,0.04665962478694338,-5076.52,-14.1139,-9.866629
20_3,"['19_56', '19_16']",1,0.04634632247491534,-4847.03,-14.3294,-9.867966999999998
20_45,"['19_61', '19_16']",1,0.04195720804752192,-4061.5,-14.0147,-9.903011000000001
20_56,"['19_7', '19_47']",1,0.03993432833408997,-4664.69,-14.4718,-9.867348
20_77,"['18_74', '18_74']",1,0.0332854067627812,-3970.9,-14.8141,-9.911538
20_74,"['19_42', '19_82']",1,0.027729667151725687,-4226.55,-13.6109,-9.881700999999998
20_31,"['19_61', '19_61']",1,0.027286031724494918,-3990.05,-14.1581,-9.905496000000001
20_34,"['19_4', '19_7']",1,0.025479753717409834,-5021.66,-14.6599,-9.862298999999998
20_43,"['18_74', '19_36']",1,0.02414041799461486,-4019.95,-14.5378,-9.885499999999999
20_30,"['19_61', '19_69']",1,0.0221749968767332,-4344.4,-14.6168,-9.879177000000002
19_36,"['18_35', '18_83']",1,0.0219090952572978,-4247.35,-15.8242,-9.863067
20_24,"['18_80', '19_68']",1,0.020275877321577686,-4203.26,-14.292,-9.886759000000001
18_83,"['17_71', '17_77']",1,0.02022095453404274,-4037.72,-13.8485,-9.911764
20_88,"['19_4', '19_34']",1,0.019548023315330718,-4366.83,-14.5491,-9.875784999999999
20_60,"['18_83', '14_13']",1,0.01905753327615691,-4121.46,-14.9818,-9.877663000000002
19_61,"['18_83', '18_83']",1,0.018284222995001993,-4035.9,-13.8657,-9.914709
20_44,"['19_71', '19_36']",1,0.01596014411760605,-4255.92,-14.8086,-9.866597
20_18,"['19_36', '19_36']",1,0.014417843342591552,-4248.34,-15.8084,-9.862998000000001
20_71,"['19_7', '19_7']",1,0.014367052125550828,-5124.15,-14.017,-9.867655
20_58,"['19_36', '19_66']",1,0.012939378257219136,-4354.17,-14.5195,-9.877232000000001
20_47,"['18_74', '19_16']",1,0.010499479622532625,-4099.13,-15.1834,-9.871590000000001
20_59,"['19_47', '19_87']",1,0.009836805330292533,-4322.12,-14.6702,-9.879576
20_86,"['19_7', '19_71']",1,0.008104597057873355,-4412.75,-14.0709,-9.87573
20_80,"['19_43', '19_82']",1,0.008011513418252398,-4222.95,-14.0228,-9.881669999999998
20_62,"['18_74', '19_61']",1,0.006293098438007155,-4096.62,-14.6978,-9.87801
20_89,"['18_74', '18_80']",1,0.003953046732126412,-4219.94,-14.5286,-9.879617
19_66,"['18_37', '18_80']",2,0.4070444244484623,-3989.16,-14.5021,-10.105016999999998
20_36,"['18_83', '19_34']",2,0.13515811387374976,-3966.72,-14.5514,-10.071829
20_78,"['19_36', '18_80']",2,0.1333164881063951,-4379.81,-21.3644,-9.871241000000001
20_73,"['19_66', '19_52']",2,0.07441667146029353,-4133.09,-14.1771,-9.932987
20_68,"['14_13', '18_80']",2,0.0689080129996583,-4515.72,-17.0206,-9.869138000000001
20_23,"['14_13', '19_87']",2,0.05832880940511928,-4525.14,-16.8767,-9.864366999999998
20_72,"['18_74', '19_61']",2,0.04504483651259065,-4033.52,-14.3877,-9.923489
20_20,"['19_4', '18_61']",2,0.04252395671259144,-4704.32,-14.7377,-9.870092
20_16,"['19_4', '18_80']",2,0.041405112514148926,-4653.25,-15.1348,-9.867719
20_38,"['19_56', '19_56']",2,0.0335053337278,-5105.03,-14.1645,-9.874466
