cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
85_51,"['84_77', '84_62']",1,,-3476.08,-10.5548,-12.570455999999998
85_14,"['84_62', '84_77']",1,inf,-3419.57,-10.94,-12.540308
85_68,"['84_62', '84_62']",1,inf,-3487.29,-10.554,-12.320549999999999
84_7,"['83_60', '80_32']",1,inf,-3704.35,-11.3557,-10.01985
84_77,"['83_1', '83_3']",1,0.0,-3471.26,-10.6634,-12.521781
85_49,"['83_34', '84_77']",1,0.0,-3430.67,-10.845,-12.485721999999999
85_66,"['84_87', '84_2']",1,0.0,-3465.78,-10.7096,-12.438068999999999
85_25,"['84_77', '84_57']",1,0.0,-3471.83,-10.6477,-12.388549
84_10,"['83_60', '83_30']",1,0.0,-3474.13,-10.6616,-12.371866999999998
85_46,"['84_77', '83_3']",1,0.0,-3428.37,-11.0134,-12.366044999999998
85_72,"['84_62', '84_57']",1,0.0,-3480.64,-10.6002,-12.32839
85_27,"['84_10', '84_86']",1,0.0,-3476.13,-10.6286,-12.321141
85_5,"['83_30', '84_89']",1,0.0,-3472.0,-10.7319,-12.314273
85_84,"['84_42', '83_30']",1,0.0,-3487.89,-10.6056,-12.312629000000001
84_87,"['82_22', '83_3']",1,0.0,-3472.97,-10.7123,-12.302046999999998
85_19,"['84_62', '84_77']",1,0.0,-3483.53,-10.6109,-12.295252000000001
83_34,"['82_8', '82_22']",1,0.0,-3437.83,-10.954,-12.277248
84_62,"['83_4', '83_1']",1,0.0,-3490.12,-10.5706,-12.267271
84_2,"['83_4', '83_45']",1,0.0,-3497.22,-10.5971,-12.266960999999998
85_64,"['84_42', '83_34']",1,0.0,-3485.1,-10.6288,-12.262732000000002
85_87,"['84_87', '83_3']",1,0.0,-3474.64,-10.6427,-12.253972999999998
85_33,"['84_2', '84_42']",1,0.0,-3489.78,-10.6049,-12.243624
85_7,"['83_30', '83_30']",1,0.0,-3496.05,-10.638,-12.223374
85_44,"['84_82', '83_3']",1,0.0,-3438.36,-10.9399,-12.213731
85_88,"['84_62', '84_87']",1,0.0,-3440.47,-10.8105,-12.21012
85_79,"['84_11', '83_3']",1,0.0,-3478.28,-10.6785,-12.204550000000001
85_32,"['84_77', '84_80']",1,0.0,-3441.27,-10.7788,-12.162011999999999
85_76,"['84_81', '84_10']",1,0.0,-3486.83,-10.679,-12.146683
85_30,"['83_30', '82_22']",1,0.0,-3498.06,-10.5875,-12.145334000000002
85_86,"['83_4', '83_34']",1,0.0,-3448.58,-10.8518,-12.137381999999999
85_4,"['84_86', '83_3']",1,0.0,-3487.03,-10.7784,-12.134213
85_40,"['83_34', '84_73']",1,0.0,-3423.07,-11.168,-12.112811000000002
85_52,"['84_2', '84_57']",1,0.0,-3444.68,-10.8748,-12.106416999999999
85_12,"['84_80', '84_62']",1,0.0,-3494.35,-10.6642,-12.086414000000001
85_42,"['84_81', '84_62']",1,0.0,-3499.27,-10.6595,-12.071392999999999
85_65,"['84_62', '84_55']",1,0.0,-3444.55,-10.891,-12.055390000000001
84_55,"['83_21', '83_45']",1,0.0,-3432.67,-11.1438,-12.043741
85_41,"['84_62', '84_11']",1,0.0,-3454.93,-10.8214,-12.008365
85_55,"['82_22', '84_60']",1,0.0,-3440.34,-10.9197,-11.996593999999998
85_17,"['83_3', '84_57']",1,0.0,-3495.32,-10.6919,-11.983732999999999
85_43,"['84_81', '83_4']",1,0.0,-3507.59,-10.5654,-11.94114
85_11,"['84_11', '84_77']",1,0.0,-3501.92,-10.636,-11.907205000000001
85_54,"['84_87', '84_62']",1,0.0,-3428.23,-11.2719,-11.838334
85_56,"['83_30', '84_50']",1,0.0,-3503.18,-10.6139,-11.826736
85_61,"['84_75', '84_89']",1,0.0,-3456.66,-10.8455,-11.695508
85_47,"['84_7', '83_3']",1,0.0,-3503.45,-11.0785,-11.213111000000001
85_50,"['84_7', '82_22']",1,0.0,-3577.32,-10.9332,-11.037569
85_37,"['84_77', '84_89']",2,0.0,-3460.6,-10.8315,-12.525119
85_48,"['83_3', '84_77']",2,0.0,-3473.75,-10.7354,-12.487368
85_70,"['84_77', '83_30']",2,0.0,-3485.07,-10.6083,-12.41862
85_26,"['84_62', '84_77']",2,0.0,-3480.18,-10.6297,-12.397689
85_38,"['84_2', '84_77']",2,0.0,-3487.39,-10.6386,-12.377077000000002
85_58,"['84_62', '84_77']",2,0.0,-3482.76,-10.6398,-12.325052000000001
85_1,"['84_87', '84_87']",2,0.0,-3475.82,-10.685,-12.277737
85_22,"['83_34', '84_55']",2,0.0,-3480.56,-10.688,-12.256073
83_30,"['82_8', '82_22']",2,0.0,-3443.03,-10.8889,-12.245621
85_62,"['84_77', '84_55']",2,0.0,-3468.11,-10.9987,-12.244169
85_45,"['84_57', '84_20']",2,0.0,-3480.24,-10.7418,-12.209169
85_6,"['84_57', '83_30']",2,0.0,-3487.87,-10.6818,-12.206114000000001
85_59,"['83_34', '84_79']",2,0.0,-3489.02,-10.9127,-12.201126
85_9,"['84_86', '84_80']",2,0.0,-3490.47,-10.7586,-12.175149
85_60,"['84_55', '84_2']",2,0.0,-3504.27,-10.6139,-12.130085999999999
85_10,"['82_22', '84_20']",2,0.0,-3445.43,-11.0171,-12.101097
85_83,"['84_82', '84_81']",2,0.0,-3494.99,-10.7848,-12.087906
85_34,"['84_11', '83_15']",2,0.0,-3498.25,-10.729,-12.078753
85_85,"['84_57', '84_57']",2,0.0,-3469.68,-11.0613,-12.054289
85_69,"['84_57', '84_81']",2,0.0,-3507.28,-10.6955,-12.016217999999999
85_23,"['82_22', '84_55']",2,0.0,-3443.15,-11.1385,-12.012008
85_31,"['84_86', '84_81']",2,0.0,-3503.05,-10.7524,-11.939841
85_77,"['84_77', '82_22']",2,0.0,-3489.98,-10.9155,-11.876929
85_36,"['84_61', '84_10']",2,0.0,-3490.44,-10.9958,-11.734995999999999
85_28,"['84_7', '84_55']",2,0.0,-3537.46,-11.0373,-11.701347
85_35,"['84_75', '84_7']",2,0.0,-3551.12,-11.1155,-11.463279
